slug	title	kind	n_vol	n_isbn	n_harvest_cover	year
famiriinoshiki	ファミリーの四季	isbn_no_image	1	1	0	2000
figgish	フィギッシュ	isbn_no_image	1	1	0	2000
feminism-sex-machine	フェミニズムセックスマシーン	isbn_no_image	1	1	0	2000
blue-prisoner	ブループリズナー	isbn_no_image	1	1	0	2000
pretty-road	プリティ・ロード	isbn_no_image	1	1	0	2000
pressure-game	プレッシャー・ゲーム	isbn_no_image	1	1	0	2000
baby-action	ベイビィ・アクション!	isbn_no_image	1	1	0	2000
betterman	ベターマン BETTER MAN	isbn_no_image	1	1	0	2000
persona-2-batsu	ペルソナ2罰	isbn_no_image	1	1	0	2000
hot-communication	ホット・コミュニケーション	isbn_no_image	1	1	0	2000
bocky-horror-show	ボッキーホラーSHOW	isbn_no_image	1	1	0	2000
bottleship-troopers	ボトルシップ・トルーパーズ	isbn_no_image	1	1	0	2000
bon-kudo	ボン	isbn_no_image	1	1	0	2000
boy-yanagisawa	ボーイ	isbn_no_image	1	1	0	2000
popaitachi-no-i-san	ポパイたちの遺産	isbn_no_image	1	1	0	2000
poritan	ポリタン	isbn_no_image	1	1	0	2000
mystery-selection	ミステリーセレクション	isbn_no_image	1	1	0	2000
mille-feuille	ミルフィユ	isbn_no_image	1	1	0	2000
mint-blue-paradise	ミントブルー・パラダイス	isbn_no_image	1	1	0	2000
mochi-wa-mochiya	モチはモチ屋	isbn_no_image	1	1	0	2000
monster-13-bunch	モンスター13番地	isbn_no_image	1	1	0	2000
yarasete-oji-san	ヤラセテおじさん	isbn_no_image	1	1	0	2000
jung-frau	ユングフラウ	isbn_no_image	1	1	0	2000
rakugaki-2	ラクガキ	isbn_no_image	1	1	0	2000
lovelove-cute	ラブラブキュート	isbn_no_image	1	1	0	2000
raburetaa-hanakojiko	ラブレター	isbn_no_image	1	1	0	2000
raburetaa-from-kanata	ラブレターフロム彼方	isbn_no_image	1	1	0	2000
love-focus	ラブ・フォーカス	isbn_no_image	1	1	0	2000
love-files	ラヴ・ファイルズ	isbn_no_image	1	1	0	2000
ribenjaa	リベンジャー	isbn_no_image	1	1	0	2000
ringo-takamochi	リンゴ	isbn_no_image	1	1	0	2000
ruuruu-wa-chiisana-tomodachi	ルウルウはちいさなともだち	isbn_no_image	1	1	0	2000
lunatic-knight	ルナティックナイト	isbn_no_image	1	1	0	2000
legend-of-dragoon	レジェンドオブドラグーン	isbn_no_image	1	1	0	2000
lady-ekkusu-kagami-no-naka-no-watashi	レディーX 鏡の中の私	isbn_no_image	1	1	0	2000
rokkunrooru-igai-wa-zenbu-uso	ロックンロール以外は全部嘘。	isbn_no_image	1	1	0	2000
romancing-girl	ロマンシング・ガール	isbn_no_image	1	1	0	2000
romance-ozawa	ロマンス	isbn_no_image	1	1	0	2000
romeo-to-jurii	ロメオとジュリー	isbn_no_image	1	1	0	2000
rose-garden-hayami	ローズガーデン	isbn_no_image	1	1	0	2000
waru-chan	ワルちゃん	isbn_no_image	1	1	0	2000
wareware-wa	ワレワレハ	isbn_no_image	1	1	0	2000
wanpei-mou-chan	ワンペイモウちゃん	isbn_no_image	1	1	0	2000
ichirou-kori-genkyou	一朗狐狸幻郷	isbn_no_image	1	1	0	2000
nanatsumekozou	七つ目小僧	isbn_no_image	1	1	0	2000
banji-kaichou	万事快調	isbn_no_image	1	1	0	2000
shimokitazawa-de-rocket-punch	下北沢でロケットパンチ	isbn_no_image	1	1	0	2000
fujio-no-gyagu-ariki	不二夫のギャグありき	isbn_no_image	1	1	0	2000
fujio-no-waruwaru-world	不二夫のワルワルワールド	isbn_no_image	1	1	0	2000
goninbayashi	五人囃子	isbn_no_image	1	1	0	2000
jinsei-game	人生ゲーム	isbn_no_image	1	1	0	2000
konshuu-no-adam-to-ifu	今週のアダムとイフ	isbn_no_image	1	1	0	2000
konshuu-no-dame-na-hito	今週のダメな人	isbn_no_image	1	1	0	2000
tanin-doushi	他人同士	isbn_no_image	1	1	0	2000
iga-inka-ninpouchou	伊賀淫花忍法帳	isbn_no_image	1	1	0	2000
samurai-shigan	侍志願	isbn_no_image	1	1	0	2000
benjobae-tai-ryoukiou	便所バエ対猟奇王	isbn_no_image	1	1	0	2000
kojin-jugyou-rumoijun	個人授業	isbn_no_image	1	1	0	2000
boku-no-love-keikaku	僕の恋愛計画	isbn_no_image	1	1	0	2000
yuushunki	優駿記	isbn_no_image	1	1	0	2000
zenshin-ero-gekigaka-tsuchiya-shingo	全身エロ劇画家・土屋慎吾	isbn_no_image	1	1	0	2000
fuyu-no-orgel	冬のオルゴール	isbn_no_image	1	1	0	2000
touya	凍夜	isbn_no_image	1	1	0	2000
