巻状態	種2	tier	信号	一致	残差	疑	slug	頁題	頁著者	頁最大巻	頁巻数	isbn	楽天題	楽天副題	抽出親題	抽出巻	楽天著者	出版社	レーベル	発売日	種2sid	種2題	種2巻	除外seed
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784073093701	WILDC．A．T．S　日本語版（6）		WILDC.A.T.S 日本語版	6	ジム・リー	KADOKAWA		1998年07月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784073099383	WILDC．A．T．S　日本語版（7）		WILDC.A.T.S 日本語版	7	ジム・リー	KADOKAWA		1998年09月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784073105169	WILDC．A．T．S　日本語版（8）		WILDC.A.T.S 日本語版	8	ジム・リー	KADOKAWA		1998年11月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784073110200	WILDC．A．T．S　日本語版（9）		WILDC.A.T.S 日本語版	9	ジム・リー	KADOKAWA		1999年01月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784073114802	WILDC．A．T．S　日本語版（10）		WILDC.A.T.S 日本語版	10	ジム・リー	KADOKAWA		1999年04月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784840212229	WILDC．A．T．S　日本語版（11）		WILDC.A.T.S 日本語版	11	ジム・リー	KADOKAWA		1999年06月26日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	日本語版	PUBMISMATCH	wild-cats	WILD CATS	清水玲子	1	1	9784840212588	WILDC．A．T．S　日本語版（12）		WILDC.A.T.S 日本語版	12	ジム・リー	KADOKAWA		1999年08月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	fategrandorderコミックアンソロジー	SPINOFF/PUBMISMATCH	with-you	With You	折原みと	1	1	9784758020985	Fate/Grand Order コミックアンソロジー With you 3		Fate/Grand Order コミックアンソロジー With you	3	アンソロジー	一迅社	DNAメディアコミックス	2020年03月25日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	fategrandorderコミックアンソロジー	SPINOFF/PUBMISMATCH	with-you	With You	折原みと	1	1	9784758021180	Fate/Grand Order コミックアンソロジー With you 4		Fate/Grand Order コミックアンソロジー With you	4	アンソロジー	一迅社	DNAメディアコミックス	2020年05月25日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	fategrandorderコミックアンソロジー	SPINOFF/PUBMISMATCH	with-you	With You	折原みと	1	1	9784758021364	Fate/Grand Order コミックアンソロジー With you 5		Fate/Grand Order コミックアンソロジー With you	5	アンソロジー	一迅社	DNAメディアコミックス	2020年07月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	snation	PUBMISMATCH	wizard	Wizard	泉尾アキ	2	2	9784344813939	WIZARDS　NATION（3）		WIZARDS NATION	3	相川有	幻冬舎	バーズコミックス	2008年08月23日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	snation	PUBMISMATCH	wizard	Wizard	泉尾アキ	2	2	9784344815568	WIZARDS　NATION（4）		WIZARDS NATION	4	相川有	幻冬舎	バーズコミックス	2009年03月24日頃				
MISSING_TAIL	ABSENT	B	SUBTITLE	PREFIX	ofwataseseizo	PUBMISMATCH	works	WORKS	江口寿史	1	1	9784884750640	Swing　swing　singing	Ｗｏｒｋｓ　ｏｆ　Ｗａｔａｓｅ　Ｓｅｉｚｏ　１９８	Works of Watase Seizo	198	わたせせいぞう	竹書房		1990年01月				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT			yadamon	ヤダモン	SUEZEN	3	3	9784197730513	ヤダモン（4）		ヤダモン	4	アニメージュ編集部	徳間書店	アニメージュコミックス	1993年04月23日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT			yadamon	ヤダモン	SUEZEN	3	3	9784197730803	ヤダモン（5）		ヤダモン	5	アニメージュ編集部	徳間書店	アニメージュコミックス	1993年07月30日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT		PUBMISMATCH	yakou	夜行	込由野しほ・森見登美彦	2	2	9784892890970	夜行（20）		夜行	20	菅野修	北冬書房		1995年08月15日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色な	PUBMISMATCH	yoake-mae	夜明け前	南塔子	1	1	9784840239066	夜明け前より瑠璃色な（2）		夜明け前より瑠璃色な	2	脳みそホエホエ/AUGUST	KADOKAWA	電撃コミックス	2007年05月26日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色なmoonlightcradle	PUBMISMATCH	yoake-mae	夜明け前	南塔子	1	1	9784048703345	夜明け前より瑠璃色な　-Moonlight　Cradle-（2）		夜明け前より瑠璃色な -Moonlight Cradle	2	脳みそホエホエ/オーガスト	KADOKAWA	電撃コミックス	2011年02月26日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色なmoonlightcradle	PUBMISMATCH	yoake-mae	夜明け前	南塔子	1	1	9784048709842	夜明け前より瑠璃色な　-Moonlight　Cradle-（3）		夜明け前より瑠璃色な -Moonlight Cradle	3	脳みそホエホエ/オーガスト	KADOKAWA	電撃コミックス	2011年10月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色な	PUBMISMATCH	yoakemae	夜明け前	二ツ橋知子・バラエティ・アートワークス・島崎藤村	1	1	9784840239066	夜明け前より瑠璃色な（2）		夜明け前より瑠璃色な	2	脳みそホエホエ/AUGUST	KADOKAWA	電撃コミックス	2007年05月26日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色なmoonlightcradle	PUBMISMATCH	yoakemae	夜明け前	二ツ橋知子・バラエティ・アートワークス・島崎藤村	1	1	9784048703345	夜明け前より瑠璃色な　-Moonlight　Cradle-（2）		夜明け前より瑠璃色な -Moonlight Cradle	2	脳みそホエホエ/オーガスト	KADOKAWA	電撃コミックス	2011年02月26日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	より瑠璃色なmoonlightcradle	PUBMISMATCH	yoakemae	夜明け前	二ツ橋知子・バラエティ・アートワークス・島崎藤村	1	1	9784048709842	夜明け前より瑠璃色な　-Moonlight　Cradle-（3）		夜明け前より瑠璃色な -Moonlight Cradle	3	脳みそホエホエ/オーガスト	KADOKAWA	電撃コミックス	2011年10月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT		PUBMISMATCH	yume-de-aetara-1985	夢で逢えたら	小椋冬美	1	1	9784883860326	夢で逢えたら（2）		夢で逢えたら	2	えびふらい	蒼竜社	プラザコミックス	1999年09月20日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT		PUBMISMATCH	yume-de-aetara-1985	夢で逢えたら	小椋冬美	1	1	9784883860401	夢で逢えたら（3）		夢で逢えたら	3	えびふらい	蒼竜社	プラザコミックス	2000年03月25日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	オフィシャルカードゲーム公式カードカタログザヴァリ	SPINOFF	yuugiou-aaku-faibu	遊☆戯☆王アーク・ファイブ	三好直人	7	7	9784087827996	遊☆戯☆王アーク・ファイブオフィシャルカードゲーム公式カードカタログ　ザ・ヴァリ（17）		遊☆戯☆王アーク・ファイブオフィシャルカードゲーム公式カードカタログ ザ・ヴァリ	17	Vジャンプ編集部	集英社	Vジャンプスペシャルブック	2014年08月21日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	PREFIX	オフィシャルカードゲーム公式カードカタログザヴァリ	SPINOFF	yuugiou-aaku-faibu	遊☆戯☆王アーク・ファイブ	三好直人	7	7	9784087925036	遊☆戯☆王アーク・ファイブオフィシャルカードゲーム公式カードカタログ　ザ・ヴァリ（18）		遊☆戯☆王アーク・ファイブオフィシャルカードゲーム公式カードカタログ ザ・ヴァリ	18	Vジャンプ編集部	集英社	Vジャンプスペシャルブック	2015年08月12日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT		PUBMISMATCH	yuujou	友情	峰岸とおる・武者小路実篤・小田切進	1	1	9784334802165	友情（2）		友情	2	佐藤真理乃	光文社	KOBUNSHA　COMIC	1994年03月28日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT			yuusha-shirei-daguon	勇者指令ダグオン	細雪純	1	1	9784056017489	勇者指令ダグオン（3）		勇者指令ダグオン	3	アンソロジー	Gakken	ピチコミックス	1997年10月27日頃				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	武装神姫	PUBMISMATCH	zero-1996	ZERO	冬目景	1	1	9784048863827	武装神姫ZERO（2）		武装神姫ZERO	2	コナミデジタルエンタテインメント/井原　裕士	KADOKAWA	電撃コミックス	2012年03月27日				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	ガンパパ島の	PUBMISMATCH	zerosen-shoujo	零戦少女	須本壮一	1	1	9784575835663	ガンパパ島の零戦少女（2）		ガンパパ島の零戦少女	2	本そういち	双葉社	アクションコミックス	2008年12月				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	SUFFIX	ガンパパ島の	PUBMISMATCH	zerosen-shoujo	零戦少女	須本壮一	1	1	9784575836417	ガンパパ島の零戦少女（3）		ガンパパ島の零戦少女	3	本そういち	双葉社	アクションコミックス	2009年07月				
MISSING_TAIL	ABSENT	B	TITLE_TAIL	EXACT			zettai-reido	絶対麗奴	華炎・明治カナ子・みさと美夕稀・とりマイア・紅迫青実・山田幸子・堀井甚五郎・白石明日香	27	26	9784877751968	絶対麗奴（28）		絶対麗奴	28	アンソロジー	光彩書房	光彩コミックス	2002年09月				
MISSING_TAIL	SAME_SID	B	TITLE_TAIL	PREFIX	山岸涼子全集	EDITION/LABEL/PUBMISMATCH	tenjinkarakusa	天人唐草	山岸凉子	1	1	9784049230260	天人唐草 山岸涼子全集　26		天人唐草 山岸涼子全集	26	山岸　涼子	KADOKAWA		1987年09月01日	44252	天人唐草	1	
MISSING_TAIL	SPLIT	B	TITLE_MID	EXACT		SEQTITLE/PUBMISMATCH	101	101	松本大洋	1	1	9784088766676	101・102（いちまるいちいちまるに）		101	102	たなかしえ/伴茶彰	集英社	ヤングジャンプコミックスＢＪ	2004年09月	56856	101・102	1	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	shuffleコミック	PUBMISMATCH	a-la-carte	ア・ラ・カルト	樋口大輔	1	1	9784047136854	Shuffle！コミックアラカルト（2）		Shuffle!コミックアラカルト	2	コンプティーク編集部	角川書店	Kadokawa　Comics　A	2005年01月	132446	SHUFFLE!コミックアラカルト	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	shuffleコミック	PUBMISMATCH	a-la-carte	ア・ラ・カルト	樋口大輔	1	1	9784047137189	Shuffle！コミックアラカルト（3）		Shuffle!コミックアラカルト	3	コンプティーク編集部	角川書店	Kadokawa　Comics　A	2005年04月	132446	SHUFFLE!コミックアラカルト	3	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	shuffleコミック	PUBMISMATCH	a-la-carte	ア・ラ・カルト	樋口大輔	1	1	9784047137394	Shuffle！コミックアラカルト（4）		Shuffle!コミックアラカルト	4	コンプティーク編集部	角川書店	Kadokawa　Comics　A	2005年07月	132551	Shuffle!コミックアラカルト	4	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	shuffleコミック	PUBMISMATCH	a-la-carte	ア・ラ・カルト	樋口大輔	1	1	9784047137684	Shuffle！コミックアラカルト（5）		Shuffle!コミックアラカルト	5	コンプティーク編集部	角川書店	Kadokawa　Comics　A	2005年12月	132446	SHUFFLE!コミックアラカルト	5	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	ace-umino	エース!!	佐藤文彦	3	3	9784834215045	エース！（4）		エース!	4	高橋陽一（漫画家）	集英社	ジャンプコミックスセレクション	1996年09月19日頃	56040	エース-ACE-	4	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	ace-umino	エース!!	佐藤文彦	3	3	9784834215052	エース！（5）		エース!	5	高橋陽一（漫画家）	集英社	ジャンプコミックスセレクション	1996年10月18日頃	56040	エース-ACE-	5	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	ace-umino	エース!!	佐藤文彦	3	3	9784834215069	エース！（6）		エース!	6	高橋陽一（漫画家）	集英社	ジャンプコミックスセレクション	1996年11月19日頃	56040	エース-ACE-	6	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	paプライベート	PUBMISMATCH	actress	アクトレス	山田謙二	5	5	9784091610836	P．A．（プライベートアクトレス）（6）		P.A.(プライベートアクトレス)	6	赤石路代	小学館	My　first　casual	2004年02月	39337	P.A.	6	
MISSING_TAIL	SPLIT	B	TITLE_MID	EXACT		SEQTITLE/PUBMISMATCH	age	Age!	大本鶏	4	4	9784091610157	Age，35（上）		Age,	35	柴門ふみ	小学館	My　first　casual	2002年11月06日頃	31274	Age,35	1	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	r	SEQTITLE/PUBMISMATCH	aika	Aika	此路あゆみ	1	1	9784253232142	Aika　R-16		Aika R	16	藤島真ノ介/スダジオ・ファンタジア	秋田書店	チャンピオンREDコミックス	2008年01月	57467	AIKa R-16	1	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	前世冷徹王子の馬でした人になっても貴方を	PUBMISMATCH	aishite-ii-desuka	愛していいですか	石塚夢見	1	1	9784046839022	前世冷徹王子の馬でした 〜人になっても貴方を愛していいですか？〜 2		前世冷徹王子の馬でした 〜人になっても貴方を愛していいですか?	2	千歳　六/田中　涼丸	KADOKAWA	フロース　コミック	2024年12月17日頃	149166	前世冷徹王子の馬でした	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	本能レベルで	PUBMISMATCH	aishiteru-fujitani	愛してる	藤谷陽子	1	1	9784813764007	本能レベルで愛してる　3		本能レベルで愛してる	3	タムラ圭/春田モカ	スターツ出版	noicomi COMICS	2025年01月10日頃	156875	本能レベルで愛してる	3	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	part	PUBMISMATCH	akage-no-an-matsuzaki	赤毛のアン	まつざきあけみ・恋塚稔	1	1	9784774301686	赤毛のアン（part　2）		赤毛のアン(part	2	ルーシー・モード・モンゴメリ/いがらしゆみこ	くもん出版	The　Kumon　manga　library	1998年01月	163782	赤毛のアン	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	part	PUBMISMATCH	akage-no-an-matsuzaki	赤毛のアン	まつざきあけみ・恋塚稔	1	1	9784774301693	赤毛のアン（part　3）		赤毛のアン(part	3	ルーシー・モード・モンゴメリ/いがらしゆみこ	くもん出版	The　Kumon　manga　library	1998年02月	163782	赤毛のアン	3	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	外伝とびだせakbぜロゼロ女学園	SPINOFF	akb0048	AKB0048	サブロウタ・サテライト・河森正治・天之ひるめ	2	2	9784063950359	AKB0048外伝とびだせ！AKBぜロゼロ女学園（3）		AKB0048外伝とびだせ!AKBぜロゼロ女学園	3	須賀達郎/三島ヒデユキ	講談社	少年マガジンKC	2014年03月17日頃	136376	とびだせ!AKBぜろぜろ女学園	3	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		SEQTITLE/PUBMISMATCH	alice	A・LI・CE	木崎ひろすけ・吉本昌弘	1	1	9784789781688	Alice12		Alice	12	新谷かおる	ソニー・ミュージックソリューションズ	バーズコミックススペシャル	1999年08月28日頃	56541	ALICE12	1	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	小林さんちのメイドラゴン公式アンソロジー	SPINOFF/PUBMISMATCH	all-stars	All stars	みんだ☆なお	1	1	9784575861013	小林さんちのメイドラゴン 公式アンソロジー All Stars！（2）		小林さんちのメイドラゴン 公式アンソロジー All Stars!	2	有田イマリ/おりはらさちこ/川村拓/サンカクヘッド/鮭夫/鈴木望	双葉社	アクションコミックス	2025年06月12日	120513	小林さんちのメイドラゴン公式アンソロジーAll Stars!	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	alps-no-shoujo-heidi	アルプスの少女ハイジ	高瀬直子・ヨハンナ・スピリ	1	1	9784197700677	アルプスの少女ハイジ（2）		アルプスの少女ハイジ	2	アニメージュ編集部	徳間書店	アニメージュコミックス	1996年08月	73158	アルプスの少女ハイジ	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	alps-no-shoujo-heidi	アルプスの少女ハイジ	高瀬直子・ヨハンナ・スピリ	1	1	9784197700479	アルプスの少女ハイジ（2）		アルプスの少女ハイジ	2	アニメージュ編集部	徳間書店	アニメージュコミックス	1996年08月23日頃	73158	アルプスの少女ハイジ	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	系男子と初恋	PUBMISMATCH	an-gura	アン・グラ	丸尾末広	1	1	9784866578965	アングラ系男子と初恋 2		アングラ系男子と初恋	2	雨桜あまおう	フロンティアワークス	リラクトコミックス　Hugピクシブシリーズ	2026年01月15日	138801	アングラ系男子と初恋	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	服の魔法を	PUBMISMATCH	anata-ni	あなたに	東元	1	1	9784046854292	服の魔法をあなたに。　2		服の魔法をあなたに。	2	飯田　めしこ/紅原　香/慧子	KADOKAWA	ジーンピクシブシリーズ	2026年03月27日頃	156733	服の魔法をあなたに。	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	eason2	PUBMISMATCH	angels	Angels	かなん	3	3	9784537125979	ANGEL〜SEASON　2（4）		ANGEL〜SEASON 2	4	遊人	日本文芸社	ニチブンコミックス	2010年05月	56168	Angel	4	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	eason2	PUBMISMATCH	angels	Angels	かなん	3	3	9784537126488	ANGEL〜SEASON　2（5）		ANGEL〜SEASON 2	5	遊人	日本文芸社	ニチブンコミックス	2010年10月	56168	Angel	5	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	SUFFIX	wild	PUBMISMATCH	arms-1988	Arms	加藤雅基	1	1	9784063490893	Wild　arms（2）	花盗人	Wild arms	2	大峡和歌子	講談社	マガジンZKC	2002年03月	132906	WILD ARMS	2	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	dreamガルパ☆ピココミックアンソロジー	SPINOFF/PUBMISMATCH	bang	Bang!	田中夕子	3	3	9784048995177	BanG Dream! ガルパ☆ピコ コミックアンソロジー（4）		BanG Dream! ガルパ☆ピコ コミックアンソロジー	4	ブシロード／BanG Dream！ガルパ☆ピコより	ブシロードワークス	ブシロードコミックス	2022年12月08日	57843	BanG Dream(バンドリ)!ガルパ☆ピココミックアンソロジー	4	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	PREFIX	dreamガルパ☆ピココミックアンソロジー	SPINOFF/PUBMISMATCH	bang	Bang!	田中夕子	3	3	9784048995689	BanG Dream! ガルパ☆ピコ コミックアンソロジー（5）		BanG Dream! ガルパ☆ピコ コミックアンソロジー	5	ブシロード／BanG Dream！ガルパ☆ピコより	ブシロードワークス	ブシロードコミックス	2023年06月08日	57843	BanG Dream(バンドリ)!ガルパ☆ピココミックアンソロジー	5	
MISSING_TAIL	SPLIT	B	TITLE_TAIL	EXACT		YEARLIKE/SEQTITLE/PUBMISMATCH	batman	バットマン	CapulloGreg	5	5	9784911348185	バットマン '89		バットマン '	89	サム・ハム/ルビー 翔馬 ジェームス	フェーズシックス		2025年06月13日頃	143645	バットマン'89	0	
