seed	special_isbn	special_title	normal_isbn	normal_title
special-edition-fix-redo.yml	9784065294291	ましろのおと（31）　フルカラー小冊子付き特装版 羅川 真里茂	9784065294307	ましろのおと（31） 羅川 真里茂
special-edition-fix-redo.yml	9784041082232	真夜中のオカルト公務員　第12巻　アニメDVD付き限定版 たもつ　葉子	9784041082218	真夜中のオカルト公務員　第12巻 たもつ　葉子
special-edition-fix-redo.yml	9784041124697	真夜中のオカルト公務員　第17巻　小冊子付き特装版 たもつ　葉子	9784041124680	真夜中のオカルト公務員　第17巻 たもつ　葉子
special-edition-fix-redo.yml	9784091591746	機動戦士ガンダム サンダーボルト ／ 3 プラモデル付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098604371	機動戦士ガンダム サンダーボルト 外伝（3） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-redo.yml	9784099418557	機動戦士ガンダム サンダーボルト 5 フルカラー設定集付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098631421	機動戦士ガンダム サンダーボルト 外伝（5） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-redo.yml	9784099430733	機動戦士ガンダム サンダーボルト 16 設定集vol．2付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098607396	機動戦士ガンダム サンダーボルト（16） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-redo.yml	9784099430832	機動戦士ガンダム サンダーボルト 17 キャラクターブック付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098610075	機動戦士ガンダム サンダーボルト（17） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-redo.yml	9784758057363	MR．APPLICANT（1） 高山しのぶ	9784758034890	MR.APPLICANT 1巻 新装版 高山 しのぶ
special-edition-fix-redo.yml	9784091590886	宗像教授異考録（第15集）画集付限定版 星野之宣	9784091837479	宗像教授異考録（15） 星野 之宣
special-edition-fix-redo.yml	9784065144923	ノラガミ（20）拾遺集　弐　付き　特装版 あだち とか	9784065144916	ノラガミ（20） あだち とか
special-edition-fix-redo.yml	9784065233733	ノラガミ（24）拾遺集　参　付き　特装版 あだち とか	9784065248591	ノラガミ（24） あだち とか
special-edition-fix-redo.yml	9784575849882	orange（6）-未来ー　コブクロ「未来」ミュージックビデオーorange ver.-DVD付き限定版 高野　苺	9784575849875	orange（6）-未来ー 高野　苺
special-edition-fix-redo.yml	9784099418373	オレ様キングダム（12）メモリアルBOX 八神千歳	9784091362773	オレ様キングダム（12） 八神 千歳
special-edition-fix-redo.yml	9784048939423	ぷちます!（11）[オリジナルアニメDVD付き限定版] バンダイナムコエンターテインメント/明音	9784048939867	ぷちます!（11） バンダイナムコエンターテインメント/明音
special-edition-fix-redo.yml	9784758056021	佐藤くんと田中さんーThe blood highschool 1巻 限定版 高河ゆん	9784758056014	佐藤くんと田中さん（1） 高河ゆん
special-edition-fix-redo.yml	9784800007056	椎名くんの鳥獣百科（10）初回限定版 十月士也	9784800007315	椎名くんの鳥獣百科（10） 十月士也
special-edition-fix-redo.yml	9784099418328	史上最強の弟子ケンイチ（56）OAV付き特別版 松江名俊	9784091246424	史上最強の弟子 ケンイチ（56） 松江名 俊
special-edition-fix-redo.yml	9784065226247	白聖女と黒牧師（8）ミニカラー画集付き特装版 和武 はざの	9784065232262	白聖女と黒牧師（8） 和武 はざの
special-edition-fix-redo.yml	9784065266670	白聖女と黒牧師（9）描き下ろし日めくりカレンダー付き限定版 和武 はざの	9784065257951	白聖女と黒牧師（9） 和武 はざの
special-edition-fix-redo.yml	9784065347553	白聖女と黒牧師（13）スクールカレンダー付き限定版 和武 はざの	9784065334171	白聖女と黒牧師（13） 和武 はざの
special-edition-fix-redo.yml	9784758063593	THE　IDOLM＠STER（1） まな/高橋龍也	9784758063586	THE　IDOLM＠STER（1） まな/NBGI
special-edition-fix-redo.yml	9784048678940	とある魔術の禁書目録外伝とある科学の超電磁砲　根付ストラップ付き特装版（4） 鎌池　和馬/灰村　キヨタカ/冬川　基	9784048681698	とある魔術の禁書目録外伝 とある科学の超電磁砲（4） 鎌池　和馬/冬川　基/灰村　キヨタカ
special-edition-fix-redo.yml	9784048674003	とらドラ！特装版（2） 絶叫/竹宮　ゆゆこ/ヤス	9784048676335	とらドラ！（2） 竹宮　ゆゆこ/絶叫/ヤス
special-edition-fix-redo.yml	9784063647389	ツバサ（25）豪華版 CLAMP	9784063840605	ツバサ（25） CLAMP
special-edition-fix-redo.yml	9784099431662	運命の巻戻士 7 アクリルスタンドつき特装版 木村 風太	9784091497499	運命の巻戻士（7） 木村 風太
special-edition-fix-redo.yml	9784063584165	わたしに××しなさい！（10）CDつき特装版 遠山えま	9784063643640	わたしに××しなさい！（10） 遠山 えま
special-edition-fix-redo.yml	9784065257692	私たちはどうかしている（16）ミニカラー画集付き特装版 安藤 なつみ	9784065247723	私たちはどうかしている（16） 安藤 なつみ
special-edition-fix-redo.yml	9784063584721	よんでますよ、アザゼルさん。（11）ゲンテイバン 久保保久	9784063545203	よんでますよ、アザゼルさん。（11） 久保保久
special-edition-fix-redo.yml	9784091592323	妖怪ウォッチ 11 限定妖怪メダル付き 小西 紀行/レベルファイブ	9784091422071	妖怪ウォッチ（11） 小西 紀行
special-edition-fix-redo2.yml	9784091592408	100％パスカル先生 4 限定完璧プレート付き 永井 ゆうじ	9784091422705	100％パスカル先生（4) 永井 ゆうじ
special-edition-fix-redo2.yml	9784091592446	100％パスカル先生 5 限定完璧プレート付き 永井 ゆうじ	9784091423887	100％パスカル先生（5) 永井 ゆうじ
special-edition-fix-redo2.yml	9784785964870	蒼き鋼のアルペジオ　18巻　アンソロジー冊子＆DVDマガジン付き　特装版 Ark Performance	9784785964887	蒼き鋼のアルペジオ　18 Ark Performance
special-edition-fix-redo2.yml	9784107725103	Artiste 8 小冊子付き特装版 さもえど 太郎	9784107725097	Artiste 8 さもえど 太郎
special-edition-fix-redo2.yml	9784107726841	Artiste 10 クロックムッシュのぬいぐるみキーホルダー付き限定版 さもえど 太郎	9784107727220	Artiste 10 さもえど 太郎
special-edition-fix-redo2.yml	9784040654355	あやかしこ　6　ドラマCD付き特装版 ヒジキ	9784040654348	あやかしこ　6 ヒジキ
special-edition-fix-redo2.yml	9784592106357	ベルセルク 42 ガッツ（狂戦士の甲冑）胸像フィギュア付き特装版 42 三浦 建太郎/スタジオ我画/森 恒二	9784592166924	ベルセルク 42 三浦 建太郎/スタジオ我画/森 恒二
special-edition-fix-redo2.yml	9784099430870	Bite Maker 7 小冊子付き特装版 杉山 美和子	9784098713011	Bite Maker 〜王様のΩ〜（7） 杉山 美和子
special-edition-fix-redo2.yml	9784099431426	ブラック・ラグーン 13 アクリルスタンド14種付き限定版 広江 礼威	9784091577900	ブラック・ラグーン（13） 広江 礼威
special-edition-fix-redo2.yml	9784047128231	だから僕は、Hができない。　4　BD付限定版 岡霧　硝/橘　ぱん/桂井　よしあき	9784047128668	だから僕は、Hができない。 4 橘ぱん/岡霧硝
special-edition-fix-redo2.yml	9784088552248	誰か夢だと言ってくれ 9 小冊子付き特装版 みっしぇる	9784088552163	誰か夢だと言ってくれ 9 みっしぇる
special-edition-fix-redo2.yml	9784107726247	ディノサン 5 マサルお座りマスコット付き限定版 木下 いたる/藤原 慎一	9784107726704	ディノサン 5 木下 いたる/藤原 慎一
special-edition-fix-redo2.yml	9784099418397	ファンタジスタステラ（8）OVA付き限定版 草場道輝	9784091251039	ファンタジスタ ステラ 8 草場道輝/本田圭佑
special-edition-fix-redo2.yml	9784099430993	GIGANT 10 パピコ メモリアルポストカード画集付き限定版 奥 浩哉	9784098612338	GIGANT（10） 奥 浩哉
special-edition-fix-redo2.yml	9784048689380	グリードパケット〓無限大〓（4）ドラマCD付き特装版 榎宮　祐	9784048689236	グリードパケット〓無限大〓（4） 榎宮　祐
special-edition-fix-redo2.yml	9784040656052	はいふり　5　阿部かなりイラスト集付き特装版 阿部　かなり/AAS	9784040655642	はいふり　5 阿部　かなり/AAS
special-edition-fix-redo2.yml	9784046818089	はいふり 10 阿部かなりイラスト集付き特装版 阿部　かなり/AAS	9784046818072	はいふり　10 阿部　かなり/AAS
special-edition-fix-redo2.yml	9784049122503	アイドルマスター SideM　ストラグルハート　1　オリジナルCD付き特装版 加藤　ミチル/バンダイナムコエンターテインメント	9784049120622	アイドルマスター　SideM　ストラグルハート　1 加藤　ミチル/バンダイナムコエンターテインメント
special-edition-fix-redo2.yml	9784040652139	カカオ79％　4　オーディオドラマダウンロードコード小冊子付き特装版 蒼井海	9784040652122	カカオ79％　4 蒼井海
special-edition-fix-redo2.yml	9784099431013	かめばかむほど甘くなる 6 ボイスコミックDVD付き特装版 ヒナチ なお	9784098715695	かめばかむほど甘くなる（6完） ヒナチ なお
special-edition-fix-redo2.yml	9784040750736	顔に出ない柏田さんと顔に出る太田君　10　小冊子付き特装版 東ふゆ	9784040750484	顔に出ない柏田さんと顔に出る太田君　10 東ふゆ
special-edition-fix-redo2.yml	9784867161661	組長娘と世話係　6　イラストBOOK付限定版 つきや	9784867161654	組長娘と世話係　6 つきや
special-edition-fix-redo2.yml	9784867164440	組長娘と世話係　10　特製描きおろし小冊子＆ブロマイドセット付限定版 つきや	9784867164433	組長娘と世話係　10 つきや
special-edition-fix-redo2.yml	9784867166031	組長娘と世話係　12　描き下ろし小冊子付限定版 つきや	9784867166024	組長娘と世話係　12 つきや
special-edition-fix-redo2.yml	9784099418359	マギ シンドバッドの冒険 4 オリジナルアニメDVD付き特別版！！！！ 大高 忍/大寺 義史	9784091252197	マギ シンドバッドの冒険 4 大高 忍/大寺 義史
special-edition-fix-redo2.yml	9784048996181	魔法使いの嫁 20　ドラマCD付き特装版 ヤマザキ　コレ	9784048996174	魔法使いの嫁 20 ヤマザキ　コレ
special-edition-fix-redo2.yml	9784099418854	機動戦士ガンダム サンダーボルト 9 ペーパークラフト付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784091894465	機動戦士ガンダム サンダーボルト 9 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-redo2.yml	9784040642482	ナカノヒトゲノム【実況中】　10　アニメDVD付き特装版 おそら	9784040642475	ナカノヒトゲノム【実況中】　10 おそら
special-edition-fix-redo2.yml	9784099431594	勝利の女神:NIKKE すいーとえんかうんと 1巻 イラスト集付き特装版 雨住キオ/SHIFT UP	9784091437181	勝利の女神:NIKKE すいーとえんかうんと（1） 雨住キオ/SHIFT UP
special-edition-fix-redo2.yml	9784099418403	信長協奏曲 11 ドラマCD付き特別版 石井 あゆみ	9784091251893	信長協奏曲 11 石井あゆみ
special-edition-fix-redo2.yml	9784046827579	佐々木と宮野　10　公式同人誌付き特装版 春園ショウ	9784046827593	佐々木と宮野　10 春園ショウ
special-edition-fix-redo2.yml	9784063583021	さよなら絶望先生 第18集 限定版 久米田康治	9784063841701	さよなら絶望先生（第18集） 久米田康治
special-edition-fix-redo2.yml	9784048932660	アイドルマスター ミリオンライブ！ Blooming Clover 2 オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784048933001	アイドルマスター ミリオンライブ！ Blooming Clover 2 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049121049	アイドルマスター　ミリオンライブ！　Blooming　Clover　4　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049121056	アイドルマスター　ミリオンライブ！　Blooming　Clover　4 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049124668	アイドルマスター　ミリオンライブ！　Blooming　Clover　5　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049124675	アイドルマスター　ミリオンライブ！　Blooming　Clover　5 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049137767	アイドルマスター　ミリオンライブ！　Blooming　Clover　9　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049137774	アイドルマスター　ミリオンライブ！　Blooming　Clover　9 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049140095	アイドルマスター　ミリオンライブ！　Blooming　Clover　10　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049140088	アイドルマスター　ミリオンライブ！　Blooming　Clover　10 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049143577	アイドルマスター　ミリオンライブ！　Blooming　Clover　11　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049143584	アイドルマスター　ミリオンライブ！　Blooming　Clover　11 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049145953	アイドルマスター　ミリオンライブ！　Blooming　Clover　12　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049145946	アイドルマスター　ミリオンライブ！　Blooming　Clover　12 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049147414	アイドルマスター　ミリオンライブ！　Blooming　Clover　13　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049147421	アイドルマスター　ミリオンライブ！　Blooming　Clover　13 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784049150032	アイドルマスター　ミリオンライブ！　Blooming　Clover　14　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049150049	アイドルマスター　ミリオンライブ！　Blooming　Clover　14 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix-redo2.yml	9784041147382	とある魔術の禁書目録外伝 とある科学の心理掌握（3）鎌池和馬書き下ろし小説『じょおうのおしばい』付き特装版 鎌池　和馬/乃木　康仁/はいむら　きよたか	9784041147375	とある魔術の禁書目録外伝 とある科学の心理掌握（3） 鎌池　和馬/乃木　康仁/はいむら　きよたか
special-edition-fix-redo2.yml	9784040658490	槍の勇者のやり直し　5　ドラマCD付き特装版 にぃと/アネコ　ユサギ/弥南　せいら	9784040658483	槍の勇者のやり直し　5 にぃと/アネコ　ユサギ/弥南　せいら
special-edition-fix-redo2.yml	9784592106401	ベルセルク ゾッド胸像フィギュア付き特装版 43 三浦 建太郎/スタジオ我画/森 恒二	9784592166931	ベルセルク 43 三浦 建太郎/スタジオ我画/森 恒二
special-edition-fix.yml	9784022141224	毒姫（5）〔特装版〕 三原ミツカズ	9784022141217	毒姫（5） 三原ミツカズ
special-edition-fix.yml	9784040661919	あかやあかしやあやかしの　4　ドラマCD付き限定版 七生/HaccaWorks＊	9784040662565	あかやあかしやあやかしの　4 七生/HaccaWorks＊
special-edition-fix.yml	9784040685984	くだみみの猫　ドラマCD付き限定版　6 中山　幸	9784040685991	くだみみの猫　6 中山　幸
special-edition-fix.yml	9784040691626	ひなこのーと　ラジオCD付き限定版　4 三月	9784040691640	ひなこのーと　4 三月
special-edition-fix.yml	9784040700182	最近、妹のようすがちょっとおかしいんだが。　7　ブルーレイ付き限定版 松沢　まり	9784040702551	最近、妹のようすがちょっとおかしいんだが。　7 松沢　まり
special-edition-fix.yml	9784041017302	LOVE　STAGE！！　第5巻　オリジナルアニメDVD付き限定版 影木　栄貴/蔵王　大志	9784041017296	LOVE　STAGE！！　第5巻 影木　栄貴/蔵王　大志
special-edition-fix.yml	9784041021989	Fate／kaleid　liner　プリズマ☆イリヤ　ドライ！！　（6）　オリジナルアニメBD付き限定版 ひろやま　ひろし/TYPE-MOON	9784041021231	Fate／kaleid　liner　プリズマ☆イリヤ　ドライ！！　（6） ひろやま　ひろし/TYPE-MOON
special-edition-fix.yml	9784041027929	新妹魔王の契約者　（7）　オリジナルアニメBD付き限定版 みやこかしわ/上栖　綴人/大熊　猫介	9784041027912	新妹魔王の契約者　（7） みやこかしわ/上栖　綴人/大熊　猫介（ニトロプラス）
special-edition-fix.yml	9784041028049	ISUCA　（7）　オリジナルアニメBD付き限定版 高橋　脩	9784041028032	ISUCA　（7） 高橋　脩
special-edition-fix.yml	9784041028728	ビッグオーダー　（8）　オリジナルアニメBD付き限定版 えすの　サカエ	9784041028711	ビッグオーダー　（8） えすの　サカエ
special-edition-fix.yml	9784041033234	LOVE　STAGE！！　第6巻　オリジナルドラマCD付き限定版 影木　栄貴/蔵王　大志	9784041033227	LOVE　STAGE！！　第6巻 影木　栄貴/蔵王　大志
special-edition-fix.yml	9784041038789	ブラッディ＋メアリー　第7巻　Mがよろこぶ特装版 サマミヤ　アカザ	9784041038796	ブラッディ＋メアリー　第7巻 サマミヤ　アカザ
special-edition-fix.yml	9784041052945	SUPER　LOVERS　第11巻　プレミアムアニメDVD付き限定版 あべ　美幸	9784041052952	SUPER　LOVERS　第11巻 あべ　美幸
special-edition-fix.yml	9784041060193	はじめてのギャル　（5）オリジナルアニメBD付き限定版 植野メグル	9784041057766	はじめてのギャル　（5） 植野メグル
special-edition-fix.yml	9784041060766	純情ロマンチカ　第22巻　ドラマCD付き限定版 中村　春菊	9784041060773	純情ロマンチカ　第22巻 中村　春菊
special-edition-fix.yml	9784041064221	僕の彼女がマジメ過ぎる処女ビッチな件(6)オリジナルアニメBD付き限定版 松本ナミル	9784041064214	僕の彼女がマジメ過ぎる処女ビッチな件(6) 松本ナミル
special-edition-fix.yml	9784041064863	魔法少女リリカルなのはViVid　（20）　リリカル☆マジカル　セットアップポスター付特装版 藤真　拓哉/都築　真紀	9784041060988	魔法少女リリカルなのはViVid　（20） 藤真　拓哉/都築　真紀
special-edition-fix.yml	9784041067277	オーバーロード　（10）　ドラマCD＆ステーショナリーセット付き特装版 深山　フギン/大塩　哲史/丸山　くがね/so-bin	9784041071687	オーバーロード　（10） 深山　フギン/大塩　哲史/丸山　くがね/so-bin
special-edition-fix.yml	9784041128374	純情ロマンチカ　第27巻 小冊子付き特装版 中村　春菊	9784041128381	純情ロマンチカ　第27巻 中村　春菊
special-edition-fix.yml	9784041202692	純情ロマンチカ　16　プレミアムアニメDVD付き限定版 中村　春菊	9784041205488	純情ロマンチカ　第16巻 中村　春菊
special-edition-fix.yml	9784041202739	氷菓　（3）　オリジナルアニメBD付き限定版 米澤　穂信/タスクオーナ/西屋太志（京都アニメーション）	9784041202722	氷菓　（3） 米澤　穂信/タスクオーナ/西屋太志（京都アニメーション）
special-edition-fix.yml	9784041203897	えびてん　公立海老栖川高校天悶部　（4）　オリジナルアニメBD付き限定版 狗神　煌/すかぢ	9784041203903	えびてん　公立海老栖川高校天悶部　（4） 狗神　煌/すかぢ
special-edition-fix.yml	9784041207574	ブラッドラッド　（10）　オリジナルアニメBD付き限定版 小玉　有起	9784041209455	ブラッドラッド　（10） 小玉　有起
special-edition-fix.yml	9784041207581	らき☆すた　（10）　アニメ「宮河家の空腹」DVD付き限定版 美水　かがみ/コンプティーク編集部	9784041209066	らき☆すた　（10） 美水　かがみ
special-edition-fix.yml	9784041208151	Fate／kaleid　liner　プリズマ・イリヤ　ドライ！！　（4）　オリジナルアニメBD付き限定版 ひろやま　ひろし/TYPE-MOON	9784041210222	Fate／kaleid　liner　プリズマ・イリヤ　ドライ！！　（4） ひろやま　ひろし/TYPE-MOON
special-edition-fix.yml	9784041210024	艦隊これくしょん　-艦これー　side：金剛　（1）　限定版 「艦これ」運営鎮守府/SASAYUKi	9784041015346	艦隊これくしょんー艦これーside：金剛（1） SASAYUKi/「艦これ」運営鎮守府
special-edition-fix.yml	9784041210352	いなり、こんこん、恋いろは。（8） 吉田もろへ	9784041210345	いなり、こんこん、恋いろは。　（8） よしだ　もろへ
special-edition-fix.yml	9784041211366	世界一初恋〜小野寺律の場合（9）小冊子付き特装版 中村　春菊	9784041211359	世界一初恋〜小野寺律の場合（9） 中村春菊
special-edition-fix.yml	9784046811608	のんのんびより りめんばー OAD付き特装版 あっと	9784046811615	のんのんびより りめんばー あっと
special-edition-fix.yml	9784046814999	あたしゃ川尻こだまだよ(2) アニメBD＆ラバーストラップ付き特装版 川尻　こだま	9784046814982	あたしゃ川尻こだまだよ(2) 川尻　こだま
special-edition-fix.yml	9784047135192	機動戦士ガンダム　THE　ORIGIN（3）設定資料付き完全限定版 安彦　良和/矢立　肇/富野　由悠季	9784047135185	機動戦士ガンダム　THE　ORIGIN（3） 安彦　良和/矢立　肇/富野　由悠季/大河原　邦男
special-edition-fix.yml	9784047137288	交響詩篇エウレカセブン（1）限定版 BONES/片岡人生	9784047137370	交響詩篇エウレカセブン　（1） 片岡　人生/近藤　一馬/BONES
special-edition-fix.yml	9784047270046	DAISUKE！　Crown　＆　Anchor　特装版 キリシマ　ソウ/ジェネオン・ユニバーサル・エンターテイメント	9784047270053	DAISUKE！ キリシマソウ
special-edition-fix.yml	9784047295049	＜＜＜＜＜＜＜＜-コエラレナイカベー　ハジマリノ　特装版 めろ/一智　和智/裏花火/におP	9784047295056	〉〉〉〉〉〉〉〉-コエラレナイカベー（1）通常版 めろ/一智和智
special-edition-fix.yml	9784048662116	ぷちます！（6）［オリジナルアニメDVD付き限定版］ バンダイナムコゲームス/明音	9784048661874	ぷちます！（6） バンダイナムコゲームス/明音
special-edition-fix.yml	9784048914185	ぷちます！（5）［オリジナルアニメDVD付き限定版］ バンダイナムコゲームス/明音	9784048914178	ぷちます！（5） バンダイナムコゲームス/明音
special-edition-fix.yml	9784048938082	アイドルマスター ミリオンライブ！ Blooming Clover 3 オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784048938075	アイドルマスター ミリオンライブ！ Blooming Clover 3 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix.yml	9784049007572	初回完全限定版強殖装甲ガイバー21ジャン（21巻）	9784047135895	強殖装甲ガイバー（21） 高屋良樹
special-edition-fix.yml	9784049129304	アイドルマスター　ミリオンライブ！　Blooming　Clover　6　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049129298	アイドルマスター　ミリオンライブ！　Blooming　Clover　6 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix.yml	9784049131376	アイドルマスター　ミリオンライブ！　Blooming　Clover　7　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049131369	アイドルマスター　ミリオンライブ！　Blooming　Clover　7 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix.yml	9784049131734	アイドルマスター SideM　ストラグルハート　2　オリジナルCD付き特装版 加藤　ミチル/バンダイナムコエンターテインメント	9784049131727	アイドルマスター　SideM　ストラグルハート 2 加藤　ミチル/バンダイナムコエンターテインメント
special-edition-fix.yml	9784049134186	アイドルマスター　ミリオンライブ！　Blooming　Clover　8　オリジナルCD付き限定版 バンダイナムコエンターテインメント/稲山　覚也	9784049134179	アイドルマスター　ミリオンライブ！　Blooming　Clover　8 バンダイナムコエンターテインメント/稲山　覚也
special-edition-fix.yml	9784063348019	Tokko（1）豪華版 藤沢とおる	9784063143386	Tokko（1） 藤沢とおる
special-edition-fix.yml	9784063363319	初回版稲作 	9784063344295	稲作 古谷実
special-edition-fix.yml	9784063530056	Dr．クマひげ（1）特装版 なかやす巧/史村翔	9784062605076	Dr．クマひげ（1） 史村翔/ながやす巧
special-edition-fix.yml	9784063530063	Dr．クマひげ（2）特装版 なかやす巧/史村翔	9784062605083	Dr．クマひげ（2） 史村翔/ながやす巧
special-edition-fix.yml	9784063530070	Dr．クマひげ（3）特装版 ながやす巧/史村翔	9784062605212	Dr．クマひげ（3） 史村翔/ながやす巧
special-edition-fix.yml	9784063530124	Dr．クマひげ（5）特装版 なかやす巧/史村翔	9784061021020	Dr．クマひげ（5） ながやす巧/史村翔
special-edition-fix.yml	9784063582253	のだめカンタービレ ＃15 限定版 二ノ宮知子	9784063405941	のだめカンタービレ（15） 二ノ宮 知子
special-edition-fix.yml	9784063582437	もやしもん ぬいぐるみ付 6巻 石川雅之	9784063522136	もやしもん（6） 石川 雅之
special-edition-fix.yml	9784063583168	よんでますよ、アザゼルさん。 4 特別版限定BOX「牛箱」 久保保久	9784063522990	よんでますよ、アザゼルさん。（4） 久保保久
special-edition-fix.yml	9784063583243	よんでますよ、アザゼルさん。 5 初回限定版 久保保久	9784063523249	よんでますよ、アザゼルさん。（5） 久保保久
special-edition-fix.yml	9784063583298	ゴーストハント 12 ドラマCD付限定版 いなだ詩穂	9784063642667	ゴーストハント（12） いなだ詩穂/小野不由美
special-edition-fix.yml	9784063583960	夜桜四重奏（12）限定版 ヤスダスズヒト	9784063763393	夜桜四重奏〜ヨザクラカルテット〜（12） ヤスダスズヒト
special-edition-fix.yml	9784063584042	金田一少年の事件簿（3）限定版 さとうふみや/天樹征丸	9784063847901	金田一少年の事件簿 20周年記念シリーズ（3） さとう ふみや/天樹 征丸
special-edition-fix.yml	9784063584059	金田一少年の事件簿（4）限定版 さとうふみや	9784063848304	金田一少年の事件簿 20周年記念シリーズ（4） さとう ふみや/天樹 征丸
special-edition-fix.yml	9784063584066	みなみけ（10）DVD付き初回限 桜場コハル	9784063822250	みなみけ（10） 桜場コハル
special-edition-fix.yml	9784063584127	生徒会役員共（8）限定版 氏家ト全	9784063848175	生徒会役員共（8） 氏家 卜全
special-edition-fix.yml	9784063584233	CD付き　妖怪アパートの幽雅な日常（4）特装版 香月 日輪/深山 和香	9784063763942	妖怪アパートの幽雅な日常（4） 深山 和香/香月 日輪
special-edition-fix.yml	9784063584417	No．6（＃6）CD付き特装版 木乃ひのき/あさのあつこ	9784063806175	NO．6〔ナンバーシックス〕（6） 木乃 ひのき/あさの あつこ
special-edition-fix.yml	9784063584431	生徒会役員共（9）限定版 氏家ト全	9784063949469	生徒会役員共（9） 氏家 卜全
special-edition-fix.yml	9784063584479	DVD付き　夜桜四重奏〜ヨザクラカルテット〜（14）限定版 ヤスダ スズヒト	9784063764161	夜桜四重奏（14） ヤスダスズヒト
special-edition-fix.yml	9784063584486	CD付き　妖怪アパートの幽雅な日常（5）特装版 香月 日輪/深山 和香	9784063764291	妖怪アパートの幽雅な日常（5） 深山 和香/香月 日輪
special-edition-fix.yml	9784063584738	DVD付き　夜桜四重奏　〜ヨザクラカルテット〜（15）限定版 ヤスダ スズヒト	9784063764437	夜桜四重奏（15） ヤスダスズヒト
special-edition-fix.yml	9784063584745	DVD付き　夜桜四重奏　〜ヨザクラカルテット〜（16）限定版 ヤスダ スズヒト	9784063765069	夜桜四重奏（16） ヤスダスズヒト
special-edition-fix.yml	9784063584837	DVD付き　生徒会役員共（10）限定版 氏家 ト全	9784063950939	生徒会役員共（10） 氏家 卜全
special-edition-fix.yml	9784063584899	CD付き　妖怪アパートの幽雅な日常（6）特装版 香月 日輪/深山 和香	9784063764574	妖怪アパートの幽雅な日常（6） 深山 和香/香月 日輪
special-edition-fix.yml	9784063584998	十三支演義〜偃月三国伝（4）特装版 紗与イチ/Red	9784063806748	十三支演義〜偃月三国伝〜（4） 紗与イチ/アイディアファクトリー
special-edition-fix.yml	9784063587050	もやしもん（13）限定版 石川 雅之	9784063883060	もやしもん（13）＜完＞ 石川 雅之
special-edition-fix.yml	9784063587067	ああっ女神さまっ（48）限定版　FINAL　BOX 藤島 康介	9784063212020	ああっ女神さまっ（48）＜完＞ 藤島 康介
special-edition-fix.yml	9784063587098	CD付き　妖怪アパートの幽雅な日常（7）特装版 香月 日輪/深山 和香	9784063765083	妖怪アパートの幽雅な日常（7） 深山 和香/香月 日輪
special-edition-fix.yml	9784063587609	血とチョコレート（2）ドラマCD付き特 naked　ape	9784063807660	血とチョコレート（2） naked　ape
special-edition-fix.yml	9784063587678	DVD付き　山賊ダイアリー（6）特装版　オリジナルダブルコースター入り！ 岡本 健太郎	9784063545753	山賊ダイアリー（6） 岡本 健太郎
special-edition-fix.yml	9784063587708	CD付き　夜桜四重奏　〜ヨザクラカルテット〜（17）限定版 ヤスダ スズヒト	9784063765625	夜桜四重奏（17） ヤスダスズヒト
special-edition-fix.yml	9784063587838	進撃の巨人（18）限定版 諌山 創	9784063955491	進撃の巨人（18） 諫山創
