class	severity	scope	isbn13	gap_days	num_span	rows	pages	editions	titles	slugs	rk_date	rk_verdict	rk_title	rk_series	detail
DUP_ONLY	参考	CROSS_PAGE	9784048526760	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1996-05	楽天=全行一致	聖魔伝（5）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=5 date=1996-05 || seimaden-1984#0(standard/あすかコミックスDX) vol=5 date=1996-05
DUP_ONLY	参考	CROSS_PAGE	9784048527675	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1996-12	楽天=全行一致	聖魔伝（6）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=6 date=1996-12-01 || seimaden-1984#0(standard/あすかコミックスDX) vol=6 date=1996-12-01
DUP_ONLY	参考	CROSS_PAGE	9784048528535	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1997-08	楽天=全行一致	聖魔伝（7）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=7 date=1997-08 || seimaden-1984#0(standard/あすかコミックスDX) vol=7 date=1997-08
DUP_ONLY	参考	CROSS_PAGE	9784048529372	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1998-05	楽天=全行一致	聖魔伝（8）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=8 date=1998-05 || seimaden-1984#0(standard/あすかコミックスDX) vol=8 date=1998-05
DUP_ONLY	参考	CROSS_PAGE	9784048530552	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1999-03	楽天=全行一致	聖魔伝（9）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=9 date=1999-03 || seimaden-1984#0(standard/あすかコミックスDX) vol=9 date=1999-03
DUP_ONLY	参考	CROSS_PAGE	9784048531139	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1999-07	楽天=どの行とも不一致	聖魔伝（10）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=10 date=1999-08 || seimaden-1984#0(standard/あすかコミックスDX) vol=10 date=1999-08
DUP_ONLY	参考	CROSS_PAGE	9784048665858	0	0	2	2	2	うたの☆プリンスさまっ♪ / うたの☆プリンスさまっ♪ マジLOVE2000％	uta-no-purinsusama-maji-love2000,uta-no-purinsusamatsu	2014-05	楽天=全行一致	うたの☆プリンスさまっ♪ マジLOVE2000%（2）	シルフコミックス	uta-no-purinsusama-maji-love2000#0(standard/シルフコミックス) vol=2 date=2014-05 || uta-no-purinsusamatsu#0(standard/シルフコミックス) vol=2 date=2014-05-15
DUP_ONLY	参考	CROSS_EDITION	9784061037984	0	0	2	1	2	芝の貴婦人	green-no-kifujin	1989-06-23	楽天=全行一致	芝の貴婦人（2）	KCデラックス	green-no-kifujin#0(deluxe/KCデラックス) vol=2 date=1989-06-23 || green-no-kifujin#1(standard/-) vol=2 date=1989-06-23
DUP_ONLY	参考	CROSS_PAGE	9784061086111	0	0	2	2	2	新選組	shinsengumi,shinsengumi-tezuka-1967	1977-06-10	楽天=全行一致	新選組	手塚治虫漫画全集	shinsengumi#6(shinsoban/手塚治虫漫画全集) vol=1 date=1977-06-10 || shinsengumi-tezuka-1967#2(standard/手塚治虫漫画全集) vol=1 date=1977-06-10
DUP_ONLY	参考	CROSS_PAGE	9784061732001	0	0	2	2	2	火の鳥 / 火の鳥 少女クラブ版	hi-no-tori-shoujo-kurabuban,hinotori	1980-03-10	楽天=どの行とも不一致	火の鳥（少女クラブ版）	手塚治虫漫画全集	hi-no-tori-shoujo-kurabuban#0(standard/手塚治虫漫画全集) vol=1 date=1980-03-20 || hinotori#3(standard/手塚治虫漫画全集) vol=1 date=1980-03-20
DUP_ONLY	参考	CROSS_PAGE	9784061759862	0	0	2	2	2	手塚治虫シナリオ集	tezuka-osamu-scenario-shuu,tezuka-osamu-shinarioshuu	1996-07	楽天=全行一致	手塚治虫漫画全集（386（別巻　4））		tezuka-osamu-scenario-shuu#0(standard/手塚治虫漫画全集) vol=1 date=1996-07 || tezuka-osamu-shinarioshuu#0(standard/手塚治虫漫画全集) vol=1 date=1996-07-17
DUP_ONLY	参考	CROSS_PAGE	9784062145695	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=1 date=2008-03-15 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=1 date=2008-03
DUP_ONLY	参考	CROSS_PAGE	9784062146340	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=2 date=2008-05-30 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=2 date=2008-05
DUP_ONLY	参考	CROSS_PAGE	9784062148276	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=3 date=2008-07-15 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=3 date=2008-07
DUP_ONLY	参考	CROSS_PAGE	9784062151573	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=4 date=2008-12-05 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=4 date=2008-12
DUP_ONLY	参考	CROSS_PAGE	9784062153294	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=5 date=2009-03-18 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=5 date=2009-03
DUP_ONLY	参考	CROSS_PAGE	9784062156028	0	0	2	2	2	NHKダーウィンが来た! / ダーウィンが来た!	darwin-ga-kita,enueichikee-darwin-ga-kita					darwin-ga-kita#0(standard/発見!マンガ図鑑) vol=6 date=2009-07-15 || enueichikee-darwin-ga-kita#0(standard/通常版) vol=6 date=2009-07
DUP_ONLY	参考	CROSS_PAGE	9784063049022	0	0	2	2	2	春日局	kasuga-no-tsubone-1988,kasuga-no-tsubone-1988-2	1988-10-01	楽天=全行一致	春日局（上）		kasuga-no-tsubone-1988#1(shinsoban/講談社版(1988)) vol=1[上] date=1988-10-01 || kasuga-no-tsubone-1988-2#0(standard/-) vol=1[上] date=1988-10-01
DUP_ONLY	参考	CROSS_PAGE	9784063049039	0	0	2	2	2	春日局	kasuga-no-tsubone-1988,kasuga-no-tsubone-1988-2	1988-12-01	楽天=全行一致	春日局（下）		kasuga-no-tsubone-1988#1(shinsoban/講談社版(1988)) vol=2[下] date=1988-12-01 || kasuga-no-tsubone-1988-2#0(standard/-) vol=2[下] date=1988-12-01
DUP_ONLY	参考	CROSS_EDITION	9784063131437	0	0	2	1	2	明王伝レイ	myououden-rei	1990-07-23	楽天=全行一致	明王伝レイ（8）	KCデラックス	myououden-rei#0(standard/KCDX) vol=8 date=1990-07-23 || myououden-rei#1(deluxe/KCデラックス) vol=8 date=1990-07-23
DUP_ONLY	参考	CROSS_EDITION	9784063131444	0	0	2	1	2	明王伝レイ	myououden-rei	1990-11-22	楽天=全行一致	明王伝レイ（9）	KCデラックス	myououden-rei#0(standard/KCDX) vol=9 date=1990-11-22 || myououden-rei#1(deluxe/KCデラックス) vol=9 date=1990-11-22
DUP_ONLY	参考	CROSS_EDITION	9784063131680	0	0	2	1	2	死のホワイトマジック	shi-no-white-magic	1990-09-22	楽天=全行一致	死のホワイトマジック（2）	KCデラックス	shi-no-white-magic#0(standard/KCDX) vol=2 date=1990-09-22 || shi-no-white-magic#1(deluxe/KCデラックス) vol=2 date=1990-09-22
DUP_ONLY	参考	CROSS_EDITION	9784063132113	0	0	2	1	2	明王伝レイ	myououden-rei	1991-03-16	楽天=全行一致	明王伝レイ（10）	KCデラックス	myououden-rei#0(standard/KCDX) vol=10 date=1991-03-16 || myououden-rei#1(deluxe/KCデラックス) vol=10 date=1991-03-16
DUP_ONLY	参考	CROSS_EDITION	9784063193039	0	0	2	1	2	キャプテンキッド	captain-kid	1992-07-17	楽天=全行一致	キャプテンキッド（7）	KCデラックス	captain-kid#0(deluxe/KCデラックス) vol=7 date=1992-07-17 || captain-kid#1(standard/KCDX) vol=7 date=1992-07-17
DUP_ONLY	参考	CROSS_EDITION	9784063193879	0	0	2	1	2	キャプテンキッド	captain-kid	1993-05-17	楽天=全行一致	キャプテンキッド（8）	KCデラックス	captain-kid#0(deluxe/KCデラックス) vol=8 date=1993-05-17 || captain-kid#1(standard/KCDX) vol=8 date=1993-05-17
DUP_ONLY	参考	CROSS_EDITION	9784063193978	0	0	2	1	2	キャプテンキッド	captain-kid	1993-07-17	楽天=全行一致	キャプテンキッド（9）	KCデラックス	captain-kid#0(deluxe/KCデラックス) vol=9 date=1993-07-17 || captain-kid#1(standard/KCDX) vol=9 date=1993-07-17
DUP_ONLY	参考	CROSS_EDITION	9784063198225	0	0	2	1	2	12の結婚物語	12-no-kekkon-monogatari	1997-07-11	楽天=全行一致	12の結婚物語（4）	KCデラックス	12-no-kekkon-monogatari#0(standard/-) vol=4 date=1997-07-11 || 12-no-kekkon-monogatari#1(deluxe/KCデラックス) vol=4 date=1997-07-11
DUP_ONLY	参考	CROSS_EDITION	9784063343830	0	0	2	1	2	CLAMP PREMIUM COLLECTIONちょびっツ	clamp-premium-collection-chobittsu	2001-02-16	楽天=全行一致	ちょびっツ（1）	KCデラックス	clamp-premium-collection-chobittsu#0(standard/KCキャラクターブックス) vol=1 date=2001-02-16 || clamp-premium-collection-chobittsu#1(deluxe/デラックスKC) vol=1 date=2001-02-16
DUP_ONLY	参考	CROSS_EDITION	9784063344271	0	0	2	1	2	CLAMP PREMIUM COLLECTIONちょびっツ	clamp-premium-collection-chobittsu	2001-06-29	楽天=全行一致	ちょびっツ（2）	KCデラックス	clamp-premium-collection-chobittsu#0(standard/KCキャラクターブックス) vol=2 date=2001-06-29 || clamp-premium-collection-chobittsu#1(deluxe/デラックスKC) vol=2 date=2001-06-29
DUP_ONLY	参考	CROSS_EDITION	9784063344295	0	0	2	1	2	稲作	inasaku	2001-07	楽天=全行一致	稲作	KCデラックス　スーパーリミックスベスト　1	inasaku#0(standard/キャラクターブックス) vol=1 date=2001-07 || inasaku#1(deluxe/KCデラックス) vol=1 date=2001-07
DUP_ONLY	参考	CROSS_EDITION	9784063344837	0	0	2	1	2	CLAMP PREMIUM COLLECTIONちょびっツ	clamp-premium-collection-chobittsu	2001-12	楽天=全行一致	ちょびっツ（4）	KCデラックス	clamp-premium-collection-chobittsu#0(standard/KCキャラクターブックス) vol=4 date=2001-12 || clamp-premium-collection-chobittsu#1(deluxe/デラックスKC) vol=4 date=2001-12
DUP_ONLY	参考	CROSS_EDITION	9784063345278	0	0	2	1	2	CLAMP PREMIUM COLLECTIONちょびっツ	clamp-premium-collection-chobittsu	2002-04	楽天=全行一致	ちょびっツ（5）	デラックスKC	clamp-premium-collection-chobittsu#0(standard/KCキャラクターブックス) vol=5 date=2002-04 || clamp-premium-collection-chobittsu#1(deluxe/デラックスKC) vol=5 date=2002-04
DUP_ONLY	参考	CROSS_PAGE	9784063350050	0	0	2	2	2	青竜 / 青龍	blue-dragon,seiryuu	1996-04-05	楽天=全行一致	青龍（1）	ヤングマガジンKCエグザクタ	blue-dragon#0(standard/ヤンマガKCエグザクタ) vol=1 date=1996-04-05 || seiryuu#0(standard/ヤンマガKC) vol=1 date=1996-04-05
DUP_ONLY	参考	CROSS_PAGE	9784063350111	0	0	2	2	2	青竜 / 青龍	blue-dragon,seiryuu	1996-10-04	楽天=全行一致	青龍（2）	ヤングマガジンKCエグザクタ	blue-dragon#0(standard/ヤンマガKCエグザクタ) vol=2 date=1996-10-04 || seiryuu#0(standard/ヤンマガKC) vol=2 date=1996-10-04
DUP_ONLY	参考	CROSS_PAGE	9784063350197	0	0	2	2	2	青竜 / 青龍	blue-dragon,seiryuu	1997-05-06	楽天=全行一致	青龍（3）	ヤングマガジンKCエグザクタ	blue-dragon#0(standard/ヤンマガKCエグザクタ) vol=3 date=1997-05-06 || seiryuu#0(standard/ヤンマガKC) vol=3 date=1997-05-06
DUP_ONLY	参考	CROSS_PAGE	9784063420173	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978					ultra-seven#6(shinsoban/P-KC) vol=1 date=1998-02-23 || ultra-seven-1978#6(shinsoban/P-KC) vol=1 date=1998-02-23
DUP_ONLY	参考	CROSS_EDITION	9784063600087	0	0	2	1	2	ネオデビルマン	neo-devilman	2001-06	楽天=全行一致	ネオデビルマン（上）	講談社漫画文庫	neo-devilman#2(shinsoban/講談社漫画ブンコ) vol=1[上] date=2001-06 || neo-devilman#3(bunkobon/講談社漫画文庫) vol=1[上] date=2001-06-12
DUP_ONLY	参考	CROSS_PAGE	9784063641936	0	0	2	2	2	地獄少女閻魔あいセレクション激こわストーリー	jigoku-shoujo-enma-ai-selection-geki-kowa-story,jigoku-shoujo-enma-ai-selection-gekikowa-story					jigoku-shoujo-enma-ai-selection-geki-kowa-story#0(standard/通常版) vol=1 date=2008-07-18 || jigoku-shoujo-enma-ai-selection-gekikowa-story#0(standard/講談社コミックスなかよし) vol=1 date=2008-07-18
DUP_ONLY	参考	CROSS_PAGE	9784063713749	0	0	2	2	2	遮那王義経 / 遮那王義経源平の合戦	shanaou-yoshitsune,shanaou-yoshitsune-genpei-no-kassen	2013-05-17	楽天=全行一致	遮那王　義経　源平の合戦（23）	講談社コミックス月刊マガジン	shanaou-yoshitsune#0(standard/講談社コミックス 月マ) vol=23 date=2013-05-17 || shanaou-yoshitsune-genpei-no-kassen#0(standard/MONTHLY SHONEN MAGAZINE COMICS) vol=23 date=2013-05-17
DUP_ONLY	参考	CROSS_PAGE	9784063713862	0	0	2	2	2	遮那王義経 / 遮那王義経源平の合戦	shanaou-yoshitsune,shanaou-yoshitsune-genpei-no-kassen	2013-08-16	楽天=全行一致	遮那王　義経　源平の合戦（24）	講談社コミックス月刊マガジン	shanaou-yoshitsune#0(standard/講談社コミックス 月マ) vol=24 date=2013-08-16 || shanaou-yoshitsune-genpei-no-kassen#0(standard/MONTHLY SHONEN MAGAZINE COMICS) vol=24 date=2013-08-16
DUP_ONLY	参考	CROSS_PAGE	9784063737271	0	0	2	2	2	新選組	shinsengumi,shinsengumi-tezuka-1967	2009-12-11	楽天=全行一致	新選組	手塚治虫文庫全集	shinsengumi#5(bunkobon/手塚治虫文庫全集) vol=1 date=2009-12-11 || shinsengumi-tezuka-1967#1(bunkobon/手塚治虫文庫全集) vol=1 date=2009-12-11
DUP_ONLY	参考	CROSS_PAGE	9784063774948	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	2016-06-29	楽天=全行一致	講談社テレビコミックス　ウルトラセブン（上）	KCデラックス	ultra-seven#7(shinsoban/KCDX) vol=1[上] date=2016-06 || ultra-seven-1978#7(shinsoban/KCDX) vol=1[上] date=2016-06
DUP_ONLY	参考	CROSS_PAGE	9784063774955	0	0	2	2	2	ウルトラセブン	ultra-seven,ultra-seven-1978	2016-06-29	楽天=全行一致	講談社テレビコミックス　ウルトラセブン（下）	KCデラックス	ultra-seven#7(shinsoban/KCDX) vol=2[下] date=2016-06-29 || ultra-seven-1978#7(shinsoban/KCDX) vol=2[下] date=2016-06-29
DUP_ONLY	参考	CROSS_PAGE	9784063806205	0	0	2	2	2	K / K -メモリー・オブ・レッド-	k-memory-of-red,k-shitsuki-1988	2013-03-13	楽天=全行一致	K　-メモリー・オブ・レッドー（2）	KCx	k-memory-of-red#0(standard/-) vol=2 date=2013-03-13 || k-shitsuki-1988#0(standard/SPコミックス) vol=2 date=2013-03
DUP_ONLY	参考	CROSS_EDITION	9784065372364	0	0	2	1	2	高坂社長は我慢できない	kousaka-shachou-wa-gaman-dekinai	2024-10-11	楽天=全行一致	高坂社長は我慢できない　〜トロける同居生活はじまりました〜（5）	KCデラックス	kousaka-shachou-wa-gaman-dekinai#0(deluxe/KCデラックス) vol=5 date=2024-10-11 || kousaka-shachou-wa-gaman-dekinai#1(standard/-) vol=5 date=2024-10-11
DUP_ONLY	参考	CROSS_EDITION	9784065372722	0	0	2	1	2	妻と僕の小規模な育児	tsuma-to-boku-no-shoukibo-na-ikuji	2024-10-18	楽天=全行一致	妻と僕の小規模な育児（11）	KCデラックス	tsuma-to-boku-no-shoukibo-na-ikuji#0(deluxe/KCデラックス) vol=11 date=2024-10-18 || tsuma-to-boku-no-shoukibo-na-ikuji#1(standard/-) vol=11 date=2024-10-18
DUP_ONLY	参考	CROSS_EDITION	9784065378045	0	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2024-11-08	楽天=全行一致	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=12 date=2024-11-08 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=12 date=2024-11-08
DUP_ONLY	参考	CROSS_EDITION	9784065382059	0	0	2	1	2	やっぱ人間やめて正解だわ	yappa-ningen-yamete-seikai-dawa	2025-03-17	楽天=全行一致	やっぱ人間やめて正解だわ（2）	KCデラックス	yappa-ningen-yamete-seikai-dawa#0(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=2 date=2025-03-17 || yappa-ningen-yamete-seikai-dawa#1(standard/-) vol=2 date=2025-03-17
DUP_ONLY	参考	CROSS_EDITION	9784065392362	0	0	2	1	2	妻と僕の小規模な育児	tsuma-to-boku-no-shoukibo-na-ikuji	2025-04-18	楽天=全行一致	妻と僕の小規模な育児（12）	KCデラックス	tsuma-to-boku-no-shoukibo-na-ikuji#0(deluxe/KCデラックス) vol=12 date=2025-04-18 || tsuma-to-boku-no-shoukibo-na-ikuji#1(standard/-) vol=12 date=2025-04-18
DUP_ONLY	参考	CROSS_PAGE	9784088450155	0	0	2	2	2	破妖の剣	hayou-no-ken,hayou-no-tsurugi	2013-03-25	楽天=どの行とも不一致	破妖の剣（4）	マーガレットコミックス	hayou-no-ken#0(standard/-) vol=4 date=2013-03-30 || hayou-no-tsurugi#0(standard/マーガレットコミックス) vol=4 date=2013-03-30
DUP_ONLY	参考	CROSS_PAGE	9784088466927	0	0	2	2	2	破妖の剣	hayou-no-ken,hayou-no-tsurugi	2011-08	楽天=全行一致	破妖の剣（2）	マーガレットコミックス	hayou-no-ken#0(standard/-) vol=2 date=2011-08 || hayou-no-tsurugi#0(standard/マーガレットコミックス) vol=2 date=2011-08
DUP_ONLY	参考	CROSS_PAGE	9784088467719	0	0	2	2	2	破妖の剣	hayou-no-ken,hayou-no-tsurugi	2012-04	楽天=全行一致	破妖の剣 霧魔の谷（3）	マーガレットコミックス	hayou-no-ken#0(standard/-) vol=3 date=2012-04-30 || hayou-no-tsurugi#0(standard/マーガレットコミックス) vol=3 date=2012-04-30
DUP_ONLY	参考	CROSS_EDITION	9784088587226	0	0	2	1	2	Golden boy	golden-boy-1993	1993-12-02	楽天=全行一致	GOLDEN　BOY（2）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=2 date=1993-12-02 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=2 date=1993-12-02
DUP_ONLY	参考	CROSS_EDITION	9784088590752	0	0	2	1	2	たそかれの夢	tasokare-no-yume	1999-04-30	楽天=どの行とも不一致	たそかれの夢（2）	ジャンプコミックスデラックス	tasokare-no-yume#0(deluxe/JUMP COMICSDELUXE) vol=2 date=1999-05 || tasokare-no-yume#1(standard/SJ) vol=2 date=1999-05-05
DUP_ONLY	参考	CROSS_EDITION	9784088594514	0	0	2	1	2	天下無双	tenka-musou	2004-12	楽天=全行一致	天下無双（3）	ジャンプコミックスデラックス	tenka-musou#0(deluxe/ジャンプ・コミックスデラックス) vol=3 date=2004-12 || tenka-musou#1(standard/-) vol=3 date=2004-12
DUP_ONLY	参考	CROSS_EDITION	9784088622460	0	0	2	1	2	シッポがともだち	shippo-ga-tomodachi	1993-04-22	楽天=全行一致	シッポがともだち（3）	YOUコミックス	shippo-ga-tomodachi#0(standard/-) vol=3 date=1993-04-22 || shippo-ga-tomodachi#1(deluxe/Youコミックスデラックス) vol=3 date=1993-04-22
DUP_ONLY	参考	CROSS_EDITION	9784088623184	0	0	2	1	2	わたしがママよ	watashi-ga-mama-yo	1995-05-23	楽天=全行一致	わたしがママよ（4）	YOUコミックス	watashi-ga-mama-yo#0(deluxe/Youコミックスデラックス) vol=4 date=1995-05-23 || watashi-ga-mama-yo#1(standard/-) vol=4 date=1995-05-23
DUP_ONLY	参考	CROSS_PAGE	9784088750620	0	0	2	2	2	かるってと / かるてっと	karutteto,quartet					karutteto#0(standard/ヤングジャンプ・コミックス・スペシャル) vol=2 date=1991-09-19 || quartet#0(standard/ヤングジャンプ・コミックス) vol=2 date=1991-09-19
DUP_ONLY	参考	CROSS_PAGE	9784088907154	0	0	2	2	2	こううんりゅうすい / こううんりゅうすい＜徐福＞	kouun-ryuusui,kouun-ryuusui-jo-fuku	2017-11-17	楽天=全行一致	こううんりゅうすい＜徐福＞ 1	ヤングジャンプコミックス	kouun-ryuusui#0(standard/ヤングジャンプ・コミックスGJ) vol=1 date=2017-11-17 || kouun-ryuusui-jo-fuku#0(standard/ヤングジャンプ・コミックスGJ) vol=1 date=2017-11-17
DUP_ONLY	参考	CROSS_PAGE	9784088907901	0	0	2	2	2	こううんりゅうすい / こううんりゅうすい＜徐福＞	kouun-ryuusui,kouun-ryuusui-jo-fuku	2017-11-17	楽天=全行一致	こううんりゅうすい＜徐福＞ 2	ヤングジャンプコミックス	kouun-ryuusui#0(standard/ヤングジャンプ・コミックスGJ) vol=2 date=2017-11-17 || kouun-ryuusui-jo-fuku#0(standard/ヤングジャンプ・コミックスGJ) vol=2 date=2017-11-17
DUP_ONLY	参考	CROSS_PAGE	9784088910048	0	0	2	2	2	こううんりゅうすい / こううんりゅうすい＜徐福＞	kouun-ryuusui,kouun-ryuusui-jo-fuku	2018-04-19	楽天=全行一致	こううんりゅうすい＜徐福＞ 3	ヤングジャンプコミックス	kouun-ryuusui#0(standard/ヤングジャンプ・コミックスGJ) vol=3 date=2018-04-19 || kouun-ryuusui-jo-fuku#0(standard/ヤングジャンプ・コミックスGJ) vol=3 date=2018-04-19
DUP_ONLY	参考	CROSS_PAGE	9784091330307	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2010-01-26	楽天=どの行とも不一致	BLUE（1）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=1 date=2010-01-31 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=1 date=2010-01-31
DUP_ONLY	参考	CROSS_PAGE	9784091332240	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2010-04-26	楽天=どの行とも不一致	BLUE（2）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=2 date=2010-05-01 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=2 date=2010-05-01
DUP_ONLY	参考	CROSS_PAGE	9784091333445	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2010-08-26	楽天=どの行とも不一致	BLUE（3）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=3 date=2010-08-31 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=3 date=2010-08-31
DUP_ONLY	参考	CROSS_PAGE	9784091335241	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2010-11-26	楽天=どの行とも不一致	BLUE（4）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=4 date=2010-12-01 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=4 date=2010-12-01
DUP_ONLY	参考	CROSS_PAGE	9784091336835	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2011-02-25	楽天=どの行とも不一致	BLUE（5）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=5 date=2011-03-02 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=5 date=2011-03-02
DUP_ONLY	参考	CROSS_PAGE	9784091338488	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2011-06-24	楽天=どの行とも不一致	BLUE（6）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=6 date=2011-06-29 || blue-sakisaka-2006#1(shinsoban/フラワーコミックス) vol=6 date=2011-06-29
DUP_ONLY	参考	CROSS_PAGE	9784091340542	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2011-09-26	楽天=どの行とも不一致	BLUE（7）	フラワーコミックス	blue#0(standard/光文社コミックス) vol=7 date=2011-10-01 || blue-sakisaka-2006#1(shinsoban/フラワーコミックス) vol=7 date=2011-10-01
DUP_ONLY	参考	CROSS_PAGE	9784091341563	0	0	2	2	2	BLUE	blue,blue-sakisaka-2006	2011-12-26	楽天=どの行とも不一致	BLUE（8）（完）	フラワーコミックス少コミ	blue#0(standard/光文社コミックス) vol=8 date=2011-12-31 || blue-sakisaka-2006#0(standard/Sho-Comiフラワーコミックス) vol=8 date=2011-12-31
DUP_ONLY	参考	CROSS_PAGE	9784091490018	0	0	2	2	2	ゴッドマジンガー / 魔神伝説	god-mazinger,majindensetsu					god-mazinger#0(standard/通常版) vol=1 date=1984-05-15 || majindensetsu#0(standard/通常版) vol=1 date=1984-05-15
DUP_ONLY	参考	CROSS_PAGE	9784091490025	0	0	2	2	2	ゴッドマジンガー / 魔神伝説	god-mazinger,majindensetsu					god-mazinger#0(standard/通常版) vol=2 date=1984-06-15 || majindensetsu#0(standard/通常版) vol=2 date=1984-06-15
DUP_ONLY	参考	CROSS_PAGE	9784091490032	0	0	2	2	2	ゴッドマジンガー / 魔神伝説	god-mazinger,majindensetsu					god-mazinger#0(standard/通常版) vol=3 date=1984-08-15 || majindensetsu#0(standard/通常版) vol=3 date=1984-08-15
DUP_ONLY	参考	CROSS_PAGE	9784091490049	0	0	2	2	2	ゴッドマジンガー / 魔神伝説	god-mazinger,majindensetsu					god-mazinger#0(standard/通常版) vol=4 date=1984-09-15 || majindensetsu#0(standard/通常版) vol=4 date=1984-09-15
DUP_ONLY	参考	CROSS_PAGE	9784091878786	0	0	2	2	2	カムイ伝全集 外伝 / カムイ外伝	kamuiden-zenshuu,kamuigaiden	2006-10-30	楽天一致 1/2行	カムイ伝全集 カムイ外伝（1）	ビッグ コミックス	kamuiden-zenshuu#0(standard/ビッグコミックススペシャル) vol=1 date=2006-12 || kamuigaiden#2(kanzenban/カムイ伝全集) vol=1 date=2006
DUP_ONLY	参考	CROSS_PAGE	9784091897183	0	0	2	2	2	人間失格	ningen-shikkaku,ningen-shikkaku-ito-2010	2017-10-30	楽天=どの行とも不一致	人間失格 1	ビッグ コミックス	ningen-shikkaku#0(standard/Bunch comics) vol=1 date=2017-11 || ningen-shikkaku-ito-2010#3(shinsoban/ビッグコミックス) vol=1 date=2017-11
DUP_ONLY	参考	CROSS_PAGE	9784091898265	0	0	2	2	2	人間失格	ningen-shikkaku,ningen-shikkaku-ito-2010	2018-03-30	楽天=どの行とも不一致	人間失格 2	ビッグ コミックス	ningen-shikkaku#0(standard/Bunch comics) vol=2 date=2018-04 || ningen-shikkaku-ito-2010#3(shinsoban/ビッグコミックス) vol=2 date=2018-04
