tier	worst_days	shape	slug	title	ed_idx	ed_type	ed_label	ed_imprint	publisher	status	n_vols	n_pairs	n_offenders	offender_nums	worst_pair	prec	isbn_pattern	isbn_pub_code	max_same_date	in_5y_ledger
T2_3か月以上	154	SINGLE	nihonshi-tanbou	日本史探訪 幕末維新	0	standard	通常版	角川コミックス	角川書店	completed	5	3	1	1	1巻(1989-12)→2巻(1989-06)	M/M	有→有	40485/40485	1	
T2_3か月以上	154	BLOCK	tokimeki-no-jin	ときめきのジン	0	standard	通常版	ヒットコミックス	不明	completed	9	13	4	2,3,4,5	5巻(1982-01)→6巻(1981-07)	M/M	無→無	-/-	3	
T2_3か月以上	153	SCATTER	0-shinohara-1977	0課の女	0	standard	通常版	SPコミックス	リイド社	completed	6	4	2	1,6	1巻(1978-02-25)→2巻(1977-09-25)	D/D	無→無	-/-	1	
T2_3か月以上	153	SINGLE	90nichi-kareshi	90日彼氏	0	standard	通常版	Daito comics少女シリーズ	大都社	completed	4	1	1	2	2巻(2020-04)→3巻(2019-10)	M/M	有→有	48649/48649	2	
T2_3か月以上	153	SCATTER	hinotori	火の鳥	1	standard	通常版	COM名作コミックス	角川書店	completed	12	14	4	4,7,8,9	6巻(1986-10-30)→7巻(1986-05-30)	D/D	有→有	40485/40485	2	
T2_3か月以上	152	SINGLE	shakuou	借王	0	standard	通常版	SPコミックス	リイド社	completed	4	3	1	4	1巻(1999-04)→4巻(1998-10)	M/M	有→有	48458/48458	3	
T2_3か月以上	150	SINGLE	sasuke	サスケ	3	bunkobon	小学館文庫(1977)	小学館文庫	小学館	completed	16	7	1	0	0巻(1977-07-20)→2巻(1977-02-20)	D/D	無→無	-/-	2	
T2_3か月以上	145	SINGLE	kenka-ramen	喧嘩ラーメン	0	standard	通常版	Nichibun comics	日本文芸社	completed	17	2	1	14	14巻(1999-06-25)→15巻(1999-01)	D/M	無→有	-/45370	1	
T2_3か月以上	145	SINGLE	sora-no-kairou	天の回廊	0	standard	通常版	Personal you	集英社	completed	2	1	1	1	1巻(1987-09-22)→2巻(1987-04)	D/M	有→無	40886/-	1	
T2_3か月以上	143	SINGLE	kenkaku-ibunroku-yomigaerishi-soukou-no-ha	剣客異聞録甦りし蒼紅の刃	0	standard	通常版	マガジンZ KC	講談社	completed	2	1	1	1	1巻(2000-07-21)→2巻(2000-02)	D/M	有→有	40634/40634	1	
T2_3か月以上	136	SINGLE	echidna	エキドナ	0	standard	通常版	PRINCESS COMICS	秋田書店	completed	5	1	1	2	2巻(2004-07-10)→3巻(2004-02-25)	D/D	有→有	42531/42531	1	
T2_3か月以上	135	SINGLE	watari	ワタリ	0	standard	通常版	講談社コミックス	講談社	completed	5	2	1	3	3巻(1973-03-15)→6巻(1972-10)	D/M	無→無	-/-	2	
T2_3か月以上	132	SINGLE	shirohebi-shoujo	白へび少女	0	standard	通常版	通常版	不明	completed	3	1	1	2	2巻(1980-09-10)→3巻(1980-05-01)	D/D	無→無	-/-	1	
T2_3か月以上	127	SINGLE	rogu-horizon-gaiden-honeymoon-roguzu	ログ・ホライズン外伝HoneyMoonLogs	0	standard	通常版	電撃コミックス	KADOKAWA	completed	4	1	1	2	2巻(2014-02)→3巻(2013-09-27)	M/D	有→有	40489/40489	1	
T2_3か月以上	127	SCATTER	tsuge-yoshiharu-zenshuu	つげ義春全集	0	standard	通常版		筑摩書房	completed	9	8	3	2,5,7	5巻(1994-03)→7巻(1993-10-25)	M/D	有→有	44807/44807	2	
T2_3か月以上	124	SINGLE	accel-world-hima-2014	アクセル・ワールド	0	standard	通常版	電撃コミックス	KADOKAWA	completed	8	1	1	3	3巻(2013-07)→4巻(2013-02-27)	M/D	有→有	40488/40489	2	
T2_3か月以上	124	SINGLE	imouto-wa-iimonoda	妹はいいものだ	0	standard	通常版	4コマkingsぱれっとcomics	一迅社	completed	6	1	1	1	1巻(2014-09)→2巻(2014-04)	M/M	有→有	47580/47580	1	
T2_3か月以上	124	SINGLE	vaelber-saga	ヴェルバーサーガ	0	standard	通常版	富士見ファンタジアコミックス	角川書店	completed	3	1	1	1	1巻(1995-11)→2巻(1995-06)	M/M	有→有	40492/40492	1	
T2_3か月以上	123	SINGLE	yukkuri-dabo-san	ゆっくりダボさん	0	standard	通常版	アクション・コミックス		completed	4	1	1	1	1巻(1983-12)→2巻(1983-07)	M/M	無→無	-/-	2	
T2_3か月以上	122	SINGLE	angel	Angel	2	bunkobon	シュベール文庫	シュベール文庫	シュベール出版	completed	6	4	1	1	1巻(1996-05)→2巻(1995-12)	M/M	有→有	48833/48833	2	
T2_3か月以上	122	SINGLE	hontoni-atta-kowai-hanashi	ほんとにあった怖い話	0	standard	通常版	ほんとにあった怖い話コミックス	朝日ソノラマ	completed	27	2	1	24	23巻(1993-07-20)→24巻(1993-03-20)	D/D	有→無	42579/-	2	
T2_3か月以上	122	SCATTER	ningenkyouki	人間兇器	0	standard	通常版	GORAKU COMICS	日本文芸社	completed	23	22	2	10,15	1巻(1982-08-25)→10巻(1982-04-25)	D/D	無→無	-/-	13	
T2_3か月以上	122	SINGLE	tengoku-eno-kaidan	天国への階段	0	standard	通常版	月マ	講談社	completed	6	1	1	5	5巻(2003-10-17)→6巻(2003-06-17)	D/D	有→有	40633/40633	1	
T2_3か月以上	122	SINGLE	versailles-no-bara	ベルサイユのばら	2	aizoban	中公愛蔵版	中公愛蔵版	中央公論社	completed	2	1	1	1	1巻(1996-03)→2巻(1995-10)	M/M	有→有	41200/41200	1	
T2_3か月以上	121	BLOCK	crying-freeman	クライングフリーマン	1	bunkobon	文庫版	道草文庫	スタジオ・シップ	completed	7	12	3	5,6,7	1巻(1995-05)→5巻(1994-12)	M/M	有→有	48831/48831	4	
T2_3か月以上	121	BLOCK	haru-o-daiteita	春を抱いていた	0	standard	通常版	Super be-boy comics	リブレ出版	completed	14	16	2	11,12	10巻(2007-06)→11巻(2007-01)	M/M	有→有	48626/48626	2	
T2_3か月以上	121	SINGLE	sanzokuou	山賊王	0	standard	通常版	講談社コミックス 月マ	講談社	completed	13	1	1	3	3巻(2002-08-16)→4巻(2002-04-17)	D/D	有→有	40633/40633	1	
T2_3か月以上	120	SINGLE	earise	エアリセ	0	standard	通常版	DENGEKI COMICS	メディアワークス	completed	4	1	1	1	1巻(2007-06-02)→2巻(2007-02-02)	D/D	有→有	48402/48402	1	
T2_3か月以上	120	SINGLE	kamen-rider	仮面ライダー	2	shinsoban	初版(1972)	初版(1972)	不明	completed	4	1	1	1	1巻(1972-04)→2巻(1971-12-03)	M/D	無→無	-/-	1	
T2_3か月以上	119	SINGLE	nanto-magoroku	なんと孫六	0	standard	通常版	講談社コミックス 月マ	講談社	completed	81	1	1	8	8巻(1984-05-16)→9巻(1984-01-18)	D/D	有→有	40617/40617	1	
T2_3か月以上	116	SINGLE	ransetsuki	嵐雪記	0	standard	通常版	あすかコミックスDX	角川書店	completed	4	1	1	2	2巻(2001-12-25)→3巻(2001-08)	D/M	有→有	40485/40485	1	
T2_3か月以上	115	SINGLE	teddy-bear	テディ・ベア	0	standard	通常版	ひとみコミックス	秋田書店	completed	5	1	1	3	3巻(1981-03-25)→4巻(1980-11)	D/M	有→有	42530/42530	1	
T2_3か月以上	114	SINGLE	abare-tendou	あばれ天童	1	bunkobon	講談社漫画文庫	講談社漫画文庫	講談社	completed	4	1	1	1	1巻(2003-09-10)→2巻(2003-05-19)	D/D	有→有	40636/40636	2	
T2_3か月以上	113	SINGLE	yebisu-celebrities	Yebisuセレブリティーズ	0	standard	通常版	Be-boy comics	リブレ出版	completed	5	2	1	3	2巻(2006-12)→3巻(2006-08-10)	M/D	有→有	48626/48626	1	
T2_3か月以上	109	SINGLE	shiyounan-bakusouzoku	湘南爆走族	0	standard	通常版	少年KING Animeコミックス	少年画報社	completed	5	1	1	5	5巻(1990-11-01)→6巻(1990-07-15)	D/D	有→有	47859/47859	1	
T2_3か月以上	101	SINGLE	cream-lemon	くりいむレモン	0	standard	通常版	くりいむレモン・フイルムコミックス	ABC出版	completed	14	4	1	8	8巻(1986-06)→9巻(1986-02-20)	M/D	有→有	49003/49003	3	
T2_3か月以上	101	SINGLE	momoyama-kyoodai	桃山キョーダイ	0	standard	通常版	花とゆめCOMICS	白泉社	completed	4	1	1	1	1巻(2010-12-10)→2巻(2010-08)	D/M	有→有	45921/45921	1	
T2_3か月以上	96	SINGLE	zenihana	銭華	0	standard	通常版	HOUBUNSHA COMICS	芳文社	completed	3	1	1	2	2巻(2003-04-16)→3巻(2003-01-10)	D/D	有→有	48322/48322	1	
T2_3か月以上	94	SINGLE	ashita-no-naoko-chan	あしたのナオコちゃん	0	standard	通常版	Jets comics	白泉社	completed	4	1	1	1	1巻(1985-11-30)→2巻(1985-08-28)	D/D	有→有	45921/45921	1	
T2_3か月以上	93	SINGLE	angelique-ensemble	アンジェリークアンサンブル	0	standard	通常版		光栄	completed	3	2	1	1	1巻(1996-08)→2巻(1996-04)	M/M	有→有	48771/48771	1	
T2_3か月以上	93	SCATTER	boukenshatachi-no-sekaishi	冒険者たちの世界史	0	standard	通常版		タイムライフブックス	completed	23	50	13	2,3,5,6,7,8,10,11	8巻(1983-10)→9巻(1983-06)	M/M	有→有	48275/48275	4	
T2_3か月以上	93	SINGLE	jibaku-kun	ジバクくん	0	standard	通常版	BROS.COMICS	エンターブレイン	completed	6	1	1	4	4巻(2000-11)→5巻(2000-07)	M/M	有→有	47577/47577	4	
T2_3か月以上	93	SINGLE	yajikita-in-deep	弥次喜多 in DEEP	0	standard	通常版	アスペクトコミックス	エンターブレイン	completed	8	3	1	5	2巻(2001-06)→5巻(2001-02)	M/M	有→有	47577/47577	3	
T2_3か月以上	92	SINGLE	aishite-knight	愛してナイト	0	standard	通常版	マーガレットコミックス	集英社	completed	7	2	1	5	4巻(1983-11-30)→5巻(1983-08-30)	D/D	有→有	40830/40885	1	
T2_3か月以上	92	SCATTER	akadou-suzunosuke	赤胴鈴之助	1	other	初出単行本(1957-59・版元不明)	初出単行本(1957-59・版元不明)	不明	completed	13	5	2	1,9	1巻(1957-07-01)→9巻(1957-03)	D/M	無→無	-/-	5	
T2_3か月以上	92	SINGLE	eiyuu-sangokushi	英雄三国志	0	deluxe	デラックス版	ジャンプ・コミックス・デラックス	集英社	completed	3	1	1	1	1巻(2004-07)→2巻(2004-03)	M/M	有→有	40885/40874	1	
T2_3か月以上	92	SINGLE	otoko-oidon	男おいどん	1	shinsoban	初版(1971-75)	講談社コミックス	講談社	completed	9	2	1	3	1巻(1972-09-10)→3巻(1972-06-10)	D/D	無→無	-/-	3	
T2_3か月以上	92	SINGLE	shounen-shoujo-jinbutsu-nippon-no-rekishi	少年少女人物日本の歴史	0	standard	通常版	小学館版学習まんが	小学館	completed	25	2	1	15	15巻(1986-07)→16巻(1986-03)	M/M	有→有	40929/40929	2	
T2_3か月以上	91	SINGLE	jigokudou-reikai-tsuushin	地獄堂霊界通信	0	standard	通常版	Good!afternoon	講談社	completed	12	1	1	3	3巻(2011-04-07)→4巻(2011-01-06)	D/D	有→有	40631/40631	1	
T3_1日以上	85	SINGLE	gekkou-kamen	月光仮面	6	bunkobon	文庫版(講談社漫画文庫)	講談社漫画文庫	講談社	completed	3	1	1	2	2巻(1976-09-28)→3巻(1976-07-05)	D/D	無→無	-/-	1	
T3_1日以上	78	SINGLE	shima-kousaku-zenshuu	島耕作全集	0	standard	通常版	弘兼憲史叢書	講談社	completed	9	3	1	5	5巻(2008-08)→6巻(2008-05-15)	M/D	有→有	40636/40636	5	
T3_1日以上	75	SINGLE	okinawa-de-suki-ni-natta-ko-ga-hougensugite-tsurasugiru	沖縄で好きになった子が方言すぎてツラすぎる	0	standard	通常版	Bunch comics	新潮社	completed	11	1	1	10	10巻(2025-05-09)→11巻(2025-02-23)	D/D	有→有	41077/41077	1	
T3_1日以上	74	SINGLE	kanashimi-no-mukuro	悲しみの骸	0	standard	通常版	JOUR COMICS	双葉社	completed	5	1	1	2	2巻(2013-06-13)→3巻(2013-03)	D/M	有→有	45753/45753	1	
T3_1日以上	73	SINGLE	asagiironodensetsu	あさぎ色の伝説	1	standard	通常版	花とゆめコミックス	白泉社	completed	4	2	1	3	1巻(1979-08)→3巻(1979-05-20)	M/D	有→有	45921/45921	2	
T3_1日以上	70	SINGLE	chinmoku-no-kantai	沈黙の艦隊	0	standard	通常版	モーニングKC	講談社	completed	32	2	1	4	4巻(1990-10)→5巻(1990-07-23)	M/D	有→有	40610/40610	1	
T3_1日以上	67	SINGLE	kounai-shasei-phobia	校内写生＆フォビア	0	standard	通常版		シュベール出版	completed	2	1	1	1	1巻(1992-08-06)→2巻(1992-05)	D/M	有→有	49158/49158	1	
T3_1日以上	65	SINGLE	sanada-taiheiki	真田太平記	0	standard	通常版	Asahiコミックス	朝日新聞出版	completed	18	1	1	16	16巻(2019-12)→17巻(2019-09-27)	M/D	有→有	40227/40227	1	
T3_1日以上	62	SINGLE	akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	0	standard	通常版	エルジーエーコミックス	青泉社	ongoing	37	2	1	9	7巻(2008-11)→9巻(2008-08)	M/M	有→有	47663/47663	2	
T3_1日以上	62	SINGLE	alto	アルト	0	standard	通常版	シリウスKC	講談社	completed	2	1	1	1	1巻(2007-10-23)→2巻(2007-08-22)	D/D	有→有	40637/40637	1	
T3_1日以上	62	BLOCK	kamuigaiden	カムイ外伝	0	standard	ビッグコミックス	ビッグコミックス	小学館	completed	20	6	2	4,5	3巻(1983-07)→4巻(1983-04)	M/M	有→有	40919/40919	3	
T3_1日以上	62	SINGLE	tsukiji-uogashi-sandaime	築地魚河岸三代目	0	standard	通常版	ビッグコミックス	小学館	completed	42	1	1	35	35巻(2012-06)→36巻(2012-03)	M/M	有→有	40918/40918	1	
T3_1日以上	62	SINGLE	yonshimai-purasuwan-monogatari	四姉妹+1物語	0	standard	通常版	SPコミックス	リイド社	completed	5	1	1	4	4巻(1997-12)→5巻(1997-09)	M/M	有→有	48458/48458	1	
T3_1日以上	61	SINGLE	color-tone	Color tone	0	standard	通常版	Easy books	ムービック	completed	2	1	1	1	1巻(1993-05)→2巻(1993-03-01)	M/D	有→有	48960/48960	1	
T3_1日以上	61	SCATTER	shiawase-wa-konna-katachi-de-yattekuru	幸せはこんなカタチでやってくる	0	standard	通常版	ラキッシュ・コミックス	冬水社	completed	7	4	2	1,5	1巻(1996-04)→2巻(1996-01)	M/M	無→無	-/-	3	
T3_1日以上	59	SINGLE	shounen-dolls	少年ドールズ	0	standard	通常版	花とゆめCOMICS	白泉社	completed	4	1	1	1	1巻(2009-04-10)→2巻(2009-02-10)	D/D	有→有	45921/45921	1	
T3_1日以上	59	SINGLE	tobaku-datenroku-kaiji	賭博堕天録カイジ	0	standard	通常版	ヤンマガKC	講談社	completed	13	1	1	3	3巻(2005-06-04)→4巻(2005-04-06)	D/D	有→有	40636/40636	1	
T3_1日以上	59	SINGLE	watashi-wa-shujinkou	私は主人公	0	standard	通常版	ぶ～けコミックス	集英社	completed	3	1	1	2	2巻(1988-10-14)→3巻(1988-08-16)	D/D	有→有	40886/40886	1	
T3_1日以上	58	SINGLE	hashitanakute-gomen	はしたなくてごめん	0	standard	通常版	りぼんマスコットコミックス クッキー	集英社	completed	7	1	1	3	3巻(2010-08-17)→4巻(2010-06-20)	D/D	有→有	40886/40886	1	
T3_1日以上	58	SINGLE	ningyo-series	人魚シリーズ	1	shinsoban	新装版	少年サンデーコミックススペシャル	小学館	completed	3	1	1	1	1巻(2004-01-15)→2巻(2003-11-18)	D/D	有→有	40912/40912	1	
T3_1日以上	54	SINGLE	boku-no-koe	僕の声	0	standard	通常版	Super be-boy comics	リブレ出版	completed	2	1	1	1	1巻(2007-02)→2巻(2006-12-09)	M/D	有→有	48626/48626	1	
T3_1日以上	53	SINGLE	dai-to-dai	大と大	0	standard	通常版		講談社	completed	5	1	1	2	2巻(1991-06-22)→3巻(1991-04)	D/M	有→有	40610/40610	1	
T3_1日以上	52	SINGLE	nantetsu-tantei-idol	なんてっ探偵・アイドル	0	standard	通常版	ヤングサンデーコミックス	小学館	completed	18	1	1	4	4巻(2001-07)→5巻(2001-05-10)	M/D	有→有	40915/40915	2	
T3_1日以上	52	SINGLE	stand-by-miiche	STAND☆BYみーちぇ!!	0	standard	通常版	マガジンZ KC	講談社	completed	3	1	1	1	1巻(2000-04-21)→2巻(2000-02)	D/M	有→有	40634/40634	1	
T3_1日以上	47	SINGLE	tiger-mask	タイガー・マスク	0	standard	通常版	講談社コミックス		completed	14	2	1	4	2巻(1970-02-16)→4巻(1969)	D/Y	無→無	-/-	4	
T3_1日以上	36	SINGLE	hanabira-no-tou	花びらの塔	0	standard	通常版	エメラルドコミックス	主婦と生活社	completed	5	1	1	2	2巻(1989-09)→3巻(1989-07-27)	M/D	有→有	43919/43919	2	
T3_1日以上	33	SINGLE	kikkai-kun	キッカイくん	0	standard	通常版	サンコミックス	朝日ソノラマ	completed	6	3	1	6	5巻(1973-11-05)→6巻(1973-10-03)	D/D	無→無	-/-	3	
T3_1日以上	32	BLOCK	naniwayu-ukyouden	なにわ遊侠伝	0	standard	通常版	トクマ・コミックス	徳間書店	completed	24	4	2	1,2	1巻(1987-09)→3巻(1987-07)	M/M	有→有	41978/41978	2	
T3_1日以上	32	SINGLE	qp	QP	0	standard	通常版		少年画報社	completed	9	3	1	3	3巻(2000-02)→4巻(1999)	M/Y	有→有	47859/47859	3	
T3_1日以上	32	SINGLE	rasenjikake-no-umi	螺旋じかけの海	0	standard	通常版	アフタヌーンKC	講談社	completed	5	2	1	3	3巻(2023-11)→4巻(2023-09)	M/M	無→無	-/-	2	
T3_1日以上	32	SINGLE	seishoujo	聖少女	0	standard	通常版	Worldコミックス	久保書店	completed	2	1	1	2	2巻(1983-11)→3巻(1983-09)	M/M	有→有	47659/47659	1	
T3_1日以上	32	SINGLE	souseiki-1989	創世記	0	standard	通常版	コミック旧約聖書	コア出版	completed	2	1	1	1	1巻(1989-06)→2巻(1989-04)	M/M	有→有	49061/49061	1	
T3_1日以上	31	SINGLE	hanamaru-manga	花丸漫画	0	standard	通常版	花丸コミックス	白泉社	completed	5	1	1	1	1巻(1995-02)→2巻(1995-01-01)	M/D	有→有	45922/45922	1	
T3_1日以上	31	SINGLE	swan	SWAN	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	平凡社	completed	7	3	1	13	4巻(2024-05)→13巻(2024-03)	M/M	有→有	45822/45822	4	
T3_1日以上	31	SINGLE	yume-furu-rabbit-town	夢降るラビット・タウン	0	standard	通常版		増進会出版社	completed	10	1	1	1	1巻(1991-09)→2巻(1991-08-01)	M/D	有→有	48791/49154	2	
