type	subtype	severity	slug	title	status	year_started	year_ended	publisher_key	n_vols	n_eds	detail	evidence
YS_LATE	dummy2000	13	glass-no-kutsu-wa-niawanai	ガラスの靴は似合わない	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=1
YS_LATE	seed_stale	13	maguma-taishi	マグマ大使	completed	1993	1995	akita	8	4	year_started=1993 > 最古巻年=1980 (13年後)	[standard]コンパクトコミックス/秋田書店 1993-1993 n=2 | [bunkobon]秋田文庫/秋田書店 1995-1995 n=2 | [bunkobon]手塚治虫文庫全集/講談社 2011-2011 n=1 | [standard]手塚治虫漫画全集/講談社 1980-1980 n=3
YS_LATE	dummy2000	13	misu-junjou-make	ミス・純情メイク	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/双葉社 1987-1987 n=1
YS_LATE	dummy2000	13	nerawareta-shounen	狙われた少年	completed	2000		akita	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/秋田書店 1987-1987 n=1
YS_LATE	dummy2000	13	nigiyaka-bunko-3	にぎやか文庫3	completed	2000		shinshokan	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/新書館 1987-1987 n=1
YS_LATE	dummy2000	13	ojousamagojoudano	お嬢様、ご冗談を!	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=1
YS_LATE	dummy2000	13	onnatootokonokousaten	女と男の交差点	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=1
YS_LATE	dummy2000	13	portside-story	ポートサイド・ストーリー	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=1
YS_LATE	dummy2000	13	supooshon-kids	スポーションKIDS	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=1
YS_LATE	dummy2000	13	tanin-doushi	他人同士	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/集英社 1987-1987 n=1
YS_LATE	seed_stale	13	thunder-mask	サンダーマスク	completed	1996	2022	akita	3	3	year_started=1996 > 最古巻年=1983 (13年後)	[bunkobon]秋田文庫/秋田書店 1996-1996 n=1 | [standard]虫コミックス/復刊ドットコム 2022-2022 n=1 | [standard]手塚治虫漫画全集/講談社 1983-1983 n=1
YS_LATE	dummy2000	13	yoshida-heihachi-jinchuuki-retto-itto-bii	吉田平八人中記 Let it be!	completed	2000		kodansha	2	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/講談社 1987-1987 n=2
YS_LATE	dummy2000	13	youjuu-suit	妖獣戦士	completed	2000		yumemotosha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]Live comics/夢元社 1987-1987 n=1
YS_LATE	dummy2000	13	yuki-no-gotoku-hi-no-gotoku	雪の如く火の如く	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1987 (13年後)	[standard]通常版/双葉社 1987-1987 n=1
YS_LATE	dummy2000	12	1000nichi-no-diana	1000日のディアナ	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]セブンティーン・コミックス/集英社 1988-1988 n=1
YS_LATE	dummy2000	12	amemajiriromanholiday	雨まじりRoman Holiday	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	ashitanoshinopushisu	あしたのシノプシス	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	bocky-horror-show	ボッキーホラーSHOW	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]ヤングジャンプ・コミックス/集英社 1988-1988 n=1
YS_LATE	dummy2000	12	game-over-inoe	Game Over	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/集英社 1988-1988 n=1
YS_LATE	seed_stale	12	i-l	I.L	completed	1994	1996	shogakukan	5	4	year_started=1994 > 最古巻年=1982 (12年後)	[standard]名作COMコミックス/小学館 1994-1994 n=1 | [bunkobon]小学館文庫/小学館 1996-1996 n=1 | [bunkobon]手塚治虫文庫全集/講談社 2012-2012 n=1 | [standard]手塚治虫漫画全集/講談社 1982-1982 n=2
YS_LATE	dummy2000	12	ikenai-day-dream	いけないDAY DREAM	completed	2000	2000	kodansha	3	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]講談社コミックスマガジン/講談社 1988-1989 n=3
YS_LATE	dummy2000	12	ikuharu-to-wakarete	幾春と別れて・・・	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/双葉社 1988-1988 n=1
YS_LATE	dummy2000	12	inochikakerukaa	命かけるかー?!	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	kibun-wa-hardboiled	気分は!?ハードボイルド	completed	2000		gakken	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/学習研究社 1988-1988 n=1
YS_LATE	dummy2000	12	kiminiaeteyokatta	君に会えてよかった	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	kurayami-ni-neko-ga-naku	暗闇に猫が鳴く	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/双葉社 1988-1988 n=1
YS_LATE	dummy2000	12	lady-dragon	レディードラゴン	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	marionette-game	マリオネット・ゲーム	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/集英社 1988-1988 n=1
YS_LATE	dummy2000	12	mo-zaiku	摸細工	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/双葉社 1988-1988 n=1
YS_LATE	dummy2000	12	nanatsumekozou	七つ目小僧	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]青林堂オンデマンド/双葉社 1988-1988 n=1
YS_LATE	dummy2000	12	nekonotekashishimasu	猫の手貸します	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	seed_stale	12	norman	ノーマン	completed	1993	1999	akita	10	4	year_started=1993 > 最古巻年=1981 (12年後)	[standard]サンコミックス/秋田書店 1993-1999 n=3 | [bunkobon]秋田文庫/秋田書店 1995-1995 n=2 | [standard]手塚治虫漫画全集/講談社 1981-1981 n=3 | [bunkobon]手塚治虫文庫全集/講談社 2012-2012 n=2
YS_LATE	dummy2000	12	ougon-taikouki	黄金太閤記	completed	2000		futabasha	2	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]SP comics/双葉社 1988-1989 n=2
YS_LATE	dummy2000	12	q-hayase	Q	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/双葉社 1988-1988 n=1
YS_LATE	dummy2000	12	shiroimofuku	白い喪服	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	supooshon-kid	スポーションKID	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	taxi-driver	TAXIドライバー	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	tsuki-no-shizuku	月の雫	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/集英社 1988-1988 n=1
YS_LATE	seed_stale	12	uewoshitahenojiretta	上を下へのジレッタ	completed	1995	2008	jitsugyo-no-nihon	6	4	year_started=1995 > 最古巻年=1983 (12年後)	[standard]ホリデー・コミックス/実業之日本社 2008-2008 n=1 | [bunkobon]文春文庫ビジュアル版/文芸春秋 1995-1995 n=2 | [bunkobon]手塚治虫文庫全集/講談社 2011-2011 n=1 | [standard]手塚治虫漫画全集/講談社 1983-1983 n=2
YS_LATE	dummy2000	12	youka-2	妖花	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	yumedoresuappu	夢ドレスアップ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	12	yuukyou-musashi	遊侠武蔵	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1988 (12年後)	[standard]通常版/講談社 1988-1988 n=1
YS_LATE	dummy2000	11	aikoku-sensou	哀国戦争	completed	2000		shueisha	6	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]キングシリーズ/集英社 1989-1990 n=6
YS_LATE	dummy2000	11	aitsu-2	A・I・TSU	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	biki	美姫	completed	2000		leed	2	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/リイド社 1989-1989 n=2
YS_LATE	dummy2000	11	binbin-eyes	びんびんeyes	completed	2000		shonen-gahosha	4	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]Hard comics/少年画報社 1989-1990 n=4
YS_LATE	seed_stale	11	bodaiju-no-shita-kimi-o-ice	菩提樹の下君を愛す	completed	2002		futabasha	2	2	year_started=2002 > 最古巻年=1991 (11年後)	[bunkobon]双葉文庫名作シリーズ/双葉社 2002-2002 n=1 | [standard]ヒットコミックス/少年画報社 1991-1991 n=1
YS_LATE	dummy2000	11	bokutachinomure	ぼくたちの群れ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	ei-chan	永ちゃん	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	glass-no-jidai	ガラスの時代	completed	2000		shonen-gahosha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]ヒットコミックス/少年画報社 1989-1989 n=1
YS_LATE	dummy2000	11	godo	ゴドー	completed	2000		kodansha	2	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=2
YS_LATE	dummy2000	11	haishi	牌師	completed	2000		futabasha	2	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/双葉社 1989-1989 n=2
YS_LATE	dummy2000	11	hana-no-niwa	花の庭	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[deluxe]YOU COMICS DELUXE/集英社 1989-1989 n=1
YS_LATE	dummy2000	11	hime-shitenjaneeyo	姫してんじゃねえよ	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/集英社 1989-1989 n=1
YS_LATE	dummy2000	11	hissatsu-janki-shura-botaru	必殺雀鬼 修羅ボタル	completed	2000		futabasha	2	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/双葉社 1989-1989 n=2
YS_LATE	dummy2000	11	iku-natsu	逝く夏	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/集英社 1989-1989 n=1
YS_LATE	dummy2000	11	kami-no-warufuzake	神の悪フザケ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	kangofumonogatari	看護婦物語	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	kekkonnokenkyuu	結婚の研究	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	koharubi	小春日	completed	2000		shogakukan	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/小学館 1989-1989 n=1
YS_LATE	dummy2000	11	mariko-no-hiza-kozou	真理子のヒザ小僧	completed	2000		hakusensha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/白泉社 1989-1989 n=1
YS_LATE	dummy2000	11	mayonaka-no-raburetaa	真夜中のラブレター	completed	2000		shufu-to-seikatsu	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/主婦と生活社 1989-1989 n=1
YS_LATE	dummy2000	11	onigarishi	鬼狩り師	completed	2000		tokuma	4	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]Tokuma comics/徳間書店 1989-1991 n=4
YS_LATE	dummy2000	11	ringo-takamochi	リンゴ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	ruuruu-wa-chiisana-tomodachi	ルウルウはちいさなともだち	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	shabondama-no-hibi	シャボン玉の日々	completed	2000		shonen-gahosha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/少年画報社 1989-1989 n=1
YS_LATE	dummy2000	11	shakishaki-cafe	シャキシャキ・カフェ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=1
YS_LATE	dummy2000	11	star-lord	スターロード	completed	2000		kodansha	2	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/講談社 1989-1989 n=2
YS_LATE	dummy2000	11	tamiko-san-no-koibito	TAMIKOさんの恋人	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/双葉社 1989-1989 n=1
YS_LATE	seed_stale	11	tokimeki-no-haka	ときめきの墓	completed	1995		takeshobo	2	2	year_started=1995 > 最古巻年=1984 (11年後)	[bunkobon]竹書房文庫/竹書房 1995-1995 n=1 | [standard]通常版/講談社 1984-1984 n=1
YS_LATE	dummy2000	11	tom	TOM	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/双葉社 1989-1989 n=1
YS_LATE	dummy2000	11	tondemo-kirara-story	とんでも・きらら・物語	completed	2000		kadokawa	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]あすかコミックス/角川書店 1989-1989 n=1
YS_LATE	dummy2000	11	yume-no-naka-yume-no-soto	夢の中 夢の外	completed	2000		shonen-gahosha	1	1	year_started=2000 > 最古巻年=1989 (11年後)	[standard]通常版/少年画報社 1989-1989 n=1
YS_LATE	dummy2000	10	anata-ni-wa-kiken-na-kaori	あなたには危険な香り	completed	2000		shufu-to-seikatsu	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/主婦と生活社 1990-1990 n=1
YS_LATE	dummy2000	10	arubaitaashinko	アルバイター新子	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	dummy2000	10	asobi-shimashou	アソビ、しましょう	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/双葉社 1990-1990 n=1
YS_LATE	dummy2000	10	boy-yanagisawa	ボーイ	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	dummy2000	10	cinderella-husband	シンデレラ・ハズバンド	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	dummy2000	10	dc-chinpira	DCちんぴら	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/集英社 1990-1990 n=1
YS_LATE	dummy2000	10	gin-no-ito	銀の糸	completed	2000		shogakukan	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]PFコミックス/小学館 1990-1990 n=1
YS_LATE	seed_stale	10	gum-gum-punch	ガムガムパンチ	completed	1994	2002	shogakukan	5	4	year_started=1994 > 最古巻年=1984 (10年後)	[standard]カラーコミックス/小学館 1994-1994 n=2 | [bunkobon]秋田文庫/秋田書店 2002-2002 n=1 | [standard]手塚治虫漫画全集/講談社 1984-1984 n=1 | [bunkobon]手塚治虫文庫全集/講談社 2010-2010 n=1
YS_LATE	dummy2000	10	harajukumonogatari	原宿物語	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	seed_stale	10	hikari-to-yami-no-houteishiki	光と闇の方程式	completed	1996	1999	kodansha	32	2	year_started=1996 > 最古巻年=1986 (10年後)	[standard]講談社コミックスビーラブ/講談社 1986-1999 n=30 | [bunkobon]講談社漫画文庫/講談社 2003-2003 n=2
YS_LATE	dummy2000	10	hirata-hiroshi-no-otou-san-monogatari	平田弘史のお父さん物語	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	dummy2000	10	hot-communication	ホット・コミュニケーション	completed	2000		kodansha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/講談社 1990-1990 n=1
YS_LATE	dummy2000	10	kekkon-shiyou-yo-shichigatsu	結婚しようよ❤	completed	2000		tokuma	3	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/徳間書店 1990-1991 n=3
YS_LATE	dummy2000	10	kita-no-fuuin	北の封印	completed	2000		scola	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/スコラ 1990-1990 n=1
YS_LATE	dummy2000	10	kochira-lady-mama	こちらレディー・ママ	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/集英社 1990-1990 n=1
YS_LATE	dummy2000	10	kokodake-no-hanashi	ここだけの話	completed	2000		shueisha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/集英社 1990-1990 n=1
YS_LATE	dummy2000	10	manatsu-no-crescent	真夏のクレセント	completed	2000		shufu-to-seikatsu	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/主婦と生活社 1990-1990 n=1
YS_LATE	dummy2000	10	mikan-honkan-natsumikan	みかんホンカン夏蜜柑	completed	2000		futabasha	1	1	year_started=2000 > 最古巻年=1990 (10年後)	[standard]通常版/双葉社 1990-1990 n=1
