series_key	title	class	subtitle	vols	first_date	last_date	imprints	authors	isbn	既存頁slug	類似頁	材料	著者既掲載
name:Isutoshi|name:高校星プラウラ	高校星プラウラ	未掲載		2	1999-09-01	2001-01	WANI MAGAZINE COMICS	Isutoshi	9784898293904			なし	済
name:とよざきようこ|name:あさきゆめみし 星の章	あさきゆめみし 星の章	未掲載		2	2000-10-06	2000-12-08	講談社バイリンガル・コミックス	大和和紀 / ステュウット・アットキン / とよざきようこ	9784770027009		asaki-yume-mishi	未取得	済
name:森みずほ|name:雷神	雷神	同題別著者(要確認)		11	1996-03	2000-11	きみとぼくcollection	森みずほ	9784789780223			未取得	済
qid:Q1736792|name:超龍戦記ザウロスナイト	超龍戦記ザウロスナイト	未掲載		3	2000-07-08	2000-08	St comics	克・亜樹	9784886531414			なし	済
name:大原一歩|name:千里の道も-アジアへの道-	千里の道も-アジアへの道-	未掲載		7	2000-05	2000-08	ホーム社漫画文庫	渡辺敏 / 大原一歩	9784834271393		senri-no-michi-mo	未取得	済
name:うちだ藤丸|name:NUDE	NUDE	同題別著者(要確認)		2	2000-02-15	2000-06-20	SHONEN CHAMPION COMICS	うちだ藤丸	9784253058445			未取得	済
qid:Q328572|name:アックス	アックス	未掲載		4	1998-12	2000-06		辰巳ヨシヒロ / 花輪和一 / 根本敬	9784883790173			なし	済
name:小学館ドラえもんルーム|name:ドラえもん	ドラえもん	同題別著者(要確認)		14	1994-11	1999-12-10	小学館コロコロ文庫	新企画社 / 肝付兼太 / 小学館ドラえもんルーム	9784091940018			未取得	
name:富野喜幸|name:∀Gundam	∀Gundam	未掲載		2	1999-10-22	1999-10-22	ANIMATION KC	矢立肇 / 富野由悠季	9784063101102			書影のみ	済
name:石原浩平|name:アナタにもAngel	アナタにもAngel	未掲載		2	1997-06-25	1999-10	MDコミックス	石原浩平	9784896133158			なし	済
qid:Q431443|name:さらば宇宙戦艦ヤマト	さらば宇宙戦艦ヤマト	未掲載		3	1999-09	1999-10	宇宙戦艦ヤマトシリーズ	ひおあきら / 松本零士	9784257720447			未取得	済
qid:Q841880|name:BOY	BOY	同題別著者(要確認)		3	1984-10	1999-08	マーガレットコミックス / 集英社文庫	山下和美	9784086174695			未取得	済
name:井内秀治|name:超魔神英雄伝ワタル	超魔神英雄伝ワタル	同題別著者(要確認)		4	1998-03	1999-06-17	あすかコミックス	矢立肇 / 広井王子 / すずきほづみ	9784049247213			未取得	済
qid:Q11481143|name:がんばれゴエモンネオ桃山幕府のおどり	がんばれゴエモンネオ桃山幕府のおどり	未掲載		3	1998-02-06	1998-10-06	講談社コミックスボンボン	帯ひろ志	9784063218336		ganbare-goemon	未取得	済
name:霧香＆聖娜|name:ハイパーレストラン	ハイパーレストラン	同題別著者(要確認)		2	1998-01	1998-10	ギャグ王コミックス	霧香＆聖娜	9784870253872			未取得	
name:佐藤真理乃|name:Red dragon	Red dragon	未掲載		4	1997-05	1998-08-10	 / hit	佐藤真理乃	9784894650022			なし	
qid:Q11258517|name:クールにいきましょう	クールにいきましょう	未掲載		2	1998-03-18	1998-07-20	りぼんマスコットコミックス	あゆかわ華	9784088560700			書影のみ	済
name:スタジオDNA|name:ぷよぷよ　4コマギャグバトル	ぷよぷよ　4コマギャグバトル	同題別著者(要確認)		2	1996-11	1998-06	Shounenoh comics / 火の玉ゲームコミックシリーズ	スタジオDNA	9784334803506			未取得	
name:中村うさぎ|name:極道くん漫遊記	極道くん漫遊記	未掲載		2	1995-12	1998-05-25	Dengeki Comics EX	中村うさぎ / 桐嶋たける	9784073039990			なし	済
qid:Q11457088|name:（18）バージンロード	（18）バージンロード	未掲載		2	1997-12-11	1998-05-13	講談社コミックスデザート	富永裕美	9784063410129			書影のみ	済
qid:Q7385646|name:ドラゴンハーフTRILOGY	ドラゴンハーフTRILOGY	未掲載		3	1998-01-10	1998-05-01	角川コミックス・ドラゴンJr.	見田竜介	9784047121478			なし	済
name:ダイナミックプロ|name:バイレンスジャック	バイレンスジャック	未掲載		2	1998-04-23	1998-04-23	KCデラックス	永井豪 / ダイナミックプロダクション	9784063199314			書影のみ	済
qid:Q11531392|name:BiNGO!	BiNGO!	同題別著者(要確認)		5	1996-01-25	1998-03-25	てんとう虫コミックス	松村努	9784091423917			未取得	済
name:高橋美幸|name:赤毛のアン	赤毛のアン	同題別著者(要確認)		3	1997-12-12	1998-02-13	The Kumon manga library	いがらしゆみこ / L.M.モンゴメリ	9784774301679			未取得	済
name:尾崎健一|name:卒業まで	卒業まで	未掲載		2	1994-05-15	1998-01	 / MDコミックス	尾崎健一 / 浜田芳郎	9784877091972			なし	
qid:Q2661273|name:七人の侍	七人の侍	同題別著者(要確認)		2	1997-10	1997-11	マンガ黒澤明時代劇	さいとう・たかを / 黒澤プロダクション	9784120027277			未取得	済
name:ホーム社|name:キャプテン翼 ワールドユース編	キャプテン翼 ワールドユース編	未掲載		3	1997-03	1997-11	ジャンプ・コミックス	高橋陽一 / ホーム社	9784088722665		captain-tsubasa	未取得	済
name:中島初美|name:LITTLE SISTER	LITTLE SISTER	未掲載		2	1996-10	1997-11	WANI MAGAZINE COMICS	中島初美	9784898293027			なし	
qid:Q8062701|name:三国志	三国志	同題別著者(要確認)		2	1997-01	1997-06	バーガーSC deluxe	寺島優 / 李志清	9784796244046		sangokushi-1993	未取得	済
name:霧島珠樹|name:妖	妖	同題別著者(要確認)		2	1996-03-17	1997-04	あすかコミックス	霧嶋珠生	9784049245745			未取得	済
name:北野健一|name:女優のお値段	女優のお値段	未掲載		2	1997-02-25	1997-02-25	MDコミックス	北野健一	9784896132816			なし	済
qid:Q2661273|name:Made in Japan	Made in Japan	未掲載		2	1987-09	1997-02	 / 朝日文庫	さいとう・たかを / 盛田昭夫	9784022557650			なし	済
name:堺屋太一|name:秀吉	秀吉	未掲載		2	1996-06	1996-12		堺屋太一	9784048526883			なし	
name:ダイナミックプロ|name:凄ノ王	凄ノ王	同題別著者(要確認)		2	1996-09-20	1996-11-22	KCPX / KCフェニックス	永井豪 / ダイナミックプロダクション	9784063290134		susanoou-densetsu	未取得	済
name:桃園樹林|name:BODY	BODY	同題別著者(要確認)		2	1996-10	1996-10	Emerald comics	桃園樹林	9784391905588			未取得	済
qid:Q441692|name:新機動戦記ガンダムW	新機動戦記ガンダムW	同題別著者(要確認)		2	1996-02	1996-08	ぽっけシリーズ / ノーラコミックスdeluxe	氷栗優 / 細雪純	9784056012538			未取得	済
name:半村良|name:天より高く	天より高く	同題別著者(要確認)		2	1995-09-25	1996-07-25	希望コミックス	半村良 / 石井サブロウ / 石川サブロウ	9784267902857			未取得	済
qid:Q7046075|name:カメ	カメ	未掲載		3	1995-04	1996-05	ヤングサンデーコミックス	六田登	9784091516312			なし	済
name:神谷ゆきえ|name:Lucky strike	Lucky strike	同題別著者(要確認)		2	1995-01	1996-01	マーガレットコミックス	神谷ゆきえ	9784088483047			未取得	
name:AL WILLIAMSON|name:STAR WARS	STAR WARS	同題別著者(要確認)		2	1995-11	1995-11	スター・ウォーズ・コミックス	AL WILLIAMSON / ARCHIE GOODWIN	9784796840729			なし	
qid:Q1121064|name:唯ミュージアム	唯ミュージアム	未掲載		3	1995-03	1995-07	MDコミックス	唯登詩樹	9784896132489			なし	済
qid:Q3136470|name:となりのやまだ君	となりのやまだ君	未掲載		6	1992-08	1995-07		いしいひさいち	9784022564641			なし	済
qid:Q11651076|name:ウイングス	ウイングス	未掲載		2	1995-03	1995-06	ACTION COMICS	鎌田洋次	9784575820379			なし	済
name:創美社|name:やっぱりまじめに!男女交際	やっぱりまじめに!男女交際	未掲載		2	1995-02	1995-06	マーガレットコミックス	桃伊いづみ / 創美社	9784088483078			未取得	済
name:原作]富野由悠季|name:機動武道伝Gガンダム	機動武道伝Gガンダム	未掲載		2	1995-02-06	1995-05-06	講談社コミックスボンボン	矢立肇 / 富野由悠季 / ときた洸一	9784063217322			書影のみ	済
qid:Q17220038|name:ミュータント・タートルズ	ミュータント・タートルズ	同題別著者(要確認)		3	1994-02-10	1995-01	DENGEKI COMICS	はまだよしみ	9784073007883			未取得	済
name:滝直毅|name:ひまわり	ひまわり	同題別著者(要確認)		3	1994-09	1994-12	ヤングジャンプ・コミックス・スペシャル	林壮太 / 滝直毅	9784088750187			未取得	済
qid:Q304953|name:八犬伝	八犬伝	同題別著者(要確認)		5	1991-05-01	1994-10	ニュータイプ100%コミックス	碧也ぴんく / 滝沢馬琴	9784048522892			未取得	済
name:高群保|name:Heaven	Heaven	同題別著者(要確認)		2	1993-05	1994-08	Patsy comics / パッツイコミックス	高群保	9784882711766			未取得	済
qid:Q11459921|name:ミュータント・タートルズ	ミュータント・タートルズ	同題別著者(要確認)		3	1994-01-20	1994-06-15	DENGEKI COMICS	小山田つとむ	9784073007364			未取得	済
name:中島初美|name:TURBO LOVER	TURBO LOVER	未掲載		2	1993-09	1994-06	WANI MAGAZINE COMICS	中島初美	9784898291337			なし	
qid:Q41698730|name:地獄遊戯	地獄遊戯	同題別著者(要確認)		2	1994-05	1994-05	フィールコミックス	魔木子	9784396760960			未取得	済
qid:Q959193|name:平和の鐘シリーズ	平和の鐘シリーズ	未掲載		2	1994-04	1994-04	中沢啓治ヒューマンコミックス	中沢啓治	9784811302607			なし	済
qid:Q1319237|name:デビルマン	デビルマン	同題別著者(要確認)		2	1993-12-18	1994-01-22	KCデラックス	永井豪 / 梶原一騎	9784063194357		devilman-no-sekai	未取得	済
name:北川悦吏子|name:チャンス!	チャンス!	同題別著者(要確認)		2	1993-10	1994-01	講談社コミックスミミ	小野佳苗 / 北川悦吏子 / 岡田恵一	9784063274318			未取得	済
qid:Q11620354|name:旋風のイリヤ|sub:萩原玲二作品集	旋風のイリヤ	未掲載	萩原玲二作品集	2	1993-12	1993-12	X COMICS	萩原玲二	9784829677230			なし	済
qid:Q11265187|name:ゼルダの伝説 4コママンガ劇場	ゼルダの伝説 4コママンガ劇場	同題別著者(要確認)		2	1993-02-28	1993-11-22		きりえれいこ	9784870257078			未取得	
qid:Q11276108|name:宇宙戦艦ヤマト	宇宙戦艦ヤマト	同題別著者(要確認)		2	1993-05	1993-11	SUN WIDE COMICS SPECIAL	ひおあきら	9784257902003		uchuu-senkan-yamato	未取得	済
qid:Q7046116|name:鳳凰の翼	鳳凰の翼	同題別著者(要確認)		2	1992-12	1992-12	ゴラク・コミックス	小堀洋 / 嶺岸信明	9784537037951			未取得	済
qid:Q1319237|name:いきなり最終回	いきなり最終回	同題別著者(要確認)		2	1990-12	1991-08-10		赤塚不二夫 / 梶原一騎 / 松本零士	9784796600668			未取得	済
qid:Q11368934|name:ダンドリくん	ダンドリくん	同題別著者(要確認)		3	1990-11-30	1991-04	ACTION COMICS	久住昌之 / 泉晴紀	9784575932232			未取得	済
name:永井豪＆ダイナミックプロ|name:バイオレンスジャック	バイオレンスジャック	同題別著者(要確認)		2	1990-08-17	1991-01-17	講談社コミックス	永井豪＆ダイナミックプロ	9784063133028			未取得	済
name:来賀友志|name:ばっくれ	ばっくれ	同題別著者(要確認)		2	1990-03	1990-10	GORAKU COMICS	渡辺みちお / 来賀友志	9784537035919			未取得	済
name:BUNNY MAN|name:現代猟奇伝	現代猟奇伝	未掲載		2	1989-04-25	1990-08-01			9784871831888			なし	
name:MEE＆サンダルマン|name:コミック・ラム	コミック・ラム	未掲載		2	1989-03-01	1989-06-25			9784924464230			なし	
name:藤子不二雄|name:T・Pぼん	T・Pぼん	同題別著者(要確認)		2	1989-01-13	1989-02-10	中公コミックス / 希望コミックス	藤子不二雄	9784124102222			未取得	済
qid:Q11363492|name:カラテ地獄変 牙	カラテ地獄変 牙	同題別著者(要確認)		3	1988-10-06	1988-12-06	KCスペシャル	梶原一騎 / 中城けんたろう	9784061014138			未取得	済
name:アレクサンドル=デュマ|name:アニメ三銃士	アニメ三銃士	同題別著者(要確認)		3	1988-03-01	1988-10-15	学研まんが名作シリーズ	アレクサンドル=デュマ / 井上大助	9784051027629			未取得	済
qid:Q53764804|name:フェアリー	フェアリー	同題別著者(要確認)		2	1988-05-20	1988-07-20	ちゃおフラワーコミックス / フラワーコミックス	佐々木守 / ありさか邦	9784091328014			未取得	済
qid:Q11659711|name:ぷッつんメイクLOVE	ぷッつんメイクLOVE	未掲載		2	1987-09	1988-03-23	バーガーKC	雨宮淳	9784063046069			なし	済
name:横山ゆきね|name:くれよん・でいず	くれよん・でいず	同題別著者(要確認)		2	1985-10	1988-03-20	フラワーコミックス	真理光 / 横山ゆきね	9784091321213			未取得	
name:コミックス|name:デビルマン	デビルマン	同題別著者(要確認)		8	1983-07	1987-12	 / KCスペシャル	永井豪 / コミックス	9784061010475		devilman-no-sekai	未取得	済
name:日本アニメーション|name:テレビアニメ世界名作劇場	テレビアニメ世界名作劇場	未掲載		4	1986-05	1987-04	学研こどもの本特選シリーズ	日本アニメーション株式会社	9784051019983			なし	
name:ホーム社|name:おいしい関係	おいしい関係	同題別著者(要確認)		2	1986-02	1986-03	マーガレットコミックス	岩館真理子 / ホーム社	9784088491400			未取得	済
name:永井豪=ダイナミックプロ|name:グレートマジンガー	グレートマジンガー	同題別著者(要確認)		2	1986-01-20	1986-01-20	スターコミックス	永井豪=ダイナミックプロ	9784886533128			未取得	済
qid:Q219948|name:うる星やつら2|sub:ビューティフル・ドリーマー	うる星やつら2	未掲載	ビューティフル・ドリーマー	2	1984-04-05	1984-05	少年サンデーコミックス / 少年サンデーコミックス・アニメ版	高橋留美子	9784091218179		urusei-yatsura	未取得	済
name:白泉社|name:素顔のままで	素顔のままで	同題別著者(要確認)		2	1983-12-21	1984-01-30	マーガレットコミックス	花とゆめコミックス編集部 / 塩森恵子	9784088508122			未取得	済
qid:Q11393941|name:リバース	リバース	同題別著者(要確認)		3	1983-07	1983-10	秋田漫画文庫	サウロ / 内山まもる	9784253016971			未取得	済
name:羽良多平吉+WXY|name:ANDROMEDA STORES	ANDROMEDA STORES	未掲載		2	1983-08-30	1983-08-30	サンコミックス	光瀬竜 / 竹宮惠子 / 羽良多平吉+WXY	9784257917540			なし	済
name:アルフ=プリョイセン|name:スプーンおばさん	スプーンおばさん	同題別著者(要確認)		2	1983-06	1983-08-01	GKコミックス / 学研まんが	中島昌利 / アルフ=プリョイセン	9784051005931			未取得	済
qid:Q2517702|name:機甲人類伝BODY	機甲人類伝BODY	未掲載		2			WANI MAGAZINE COMICS	前田俊夫	9784898290972			なし	済
qid:Q11078068|name:メダロット コイシマル編	メダロット コイシマル編	未掲載		2			KCDX	ほるまりん	9784063932935			紹介文+書影	済
name:はるか通信編集部|name:はるか通信―遙かなる時空の中で	はるか通信―遙かなる時空の中で	未掲載		4				はるか通信編集部	9784877198343			書影のみ	
