tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	src	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
NOHIT	shounan-bousouzoku	湘南暴走族	seed4	0	standard	通常版	ヤングキングAnimeコミックス	2	LEAD												9784785				5	9784785946296	1989-06-15	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	shounan-bousouzoku	湘南暴走族	seed4	0	standard	通常版	ヤングキングAnimeコミックス	3	LEAD												9784785				5	9784785946296	1989-06-15	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	shounan-bousouzoku	湘南暴走族	seed4	0	standard	通常版	ヤングキングAnimeコミックス	4	LEAD												9784785				5	9784785946296	1989-06-15	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	shounangurafutei	湘南グラフティ	seed4	0	standard	通常版	YOUNGKING COMICS	1	LEAD												9784785				2	9784785910921	1989-01-15	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	shounen-keniya	少年ケニヤ	canon:extra[4]	5	bunkobon	文庫版(角川文庫)	角川文庫	1	ELEAD												9784041				4			角川書店	0	楽天live/NDLにも該当巻なし	
NOHIT	shounen-keniya	少年ケニヤ	canon:extra[4]	5	bunkobon	文庫版(角川文庫)	角川文庫	2	ELEAD												9784041				4			角川書店	0	楽天live/NDLにも該当巻なし	
NOHIT	shounen-keniya	少年ケニヤ	canon:extra[4]	5	bunkobon	文庫版(角川文庫)	角川文庫	3	ELEAD												9784041				4			角川書店	0	楽天live/NDLにも該当巻なし	
NOHIT	shousetsu-fajji	小説FUDGE	seed4	0	standard	通常版		1	LEAD												9784756				2	9784756700261	1994-10-15	桜桃書房	0	楽天live/NDLにも該当巻なし	
NOHIT	shouwa-gokudoushi	昭和極道史	canon:extra[0]	1	shinsoban	バンブーコミックス(1997)	バンブーコミックス	1	ELEAD												9784812				2	9784812451618	1997-12	竹書房	0	楽天live/NDLにも該当巻なし	
NOHIT	silent-m-bius	サイレントメビウス	seed4	1	bunkobon	文庫版	ぶんか社コミック文庫	1	ELEAD												9784821				3	9784821171484	2012-08	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	silent-m-bius	サイレントメビウス	seed4	1	bunkobon	文庫版	ぶんか社コミック文庫	2	ELEAD												9784821				3	9784821171484	2012-08	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	sora-made-itchau	空までイっちゃう	seed4	0	standard	通常版	恋愛MAX COMICS	1	LEAD												9784253				2	9784253137904	2022-01-14	秋田書店	0	楽天live/NDLにも該当巻なし	
NOHIT	suikoden-sentaro-1980	水滸伝	canon:volumes	0	standard	中国歴史コミック版	中国歴史コミック	1	ELEAD												9784061				4	9784061018310		講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	suikoden-sentaro-1980	水滸伝	canon:volumes	0	standard	中国歴史コミック版	中国歴史コミック	2	ELEAD												9784061				4	9784061018310		講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	suikoden-sentaro-1980	水滸伝	canon:volumes	0	standard	中国歴史コミック版	中国歴史コミック	3	ELEAD												9784061				4	9784061018310		講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	suimeikyuu	水迷宮	seed4	1	bunkobon	文庫版	講談社漫画文庫	1	ELEAD												9784063				2	9784063602197	2002-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	sukaruman	スカルマン	seed4	0	bunkobon	文庫版	MF文庫	1	ELEAD												9784840				2	9784840106412	2002-10	メディアファクトリー	0	楽天live/NDLにも該当巻なし	
NOHIT	supeshiyaru-banguutara-mama	スペシャル版 ぐうたらママ	seed4	0	standard	通常版	ジェッツコミックス	1	LEAD												9784592				2	9784592760221	1983-04-27	白泉社	0	楽天live/NDLにも該当巻なし	
NOHIT	supooshon-kid	スポーションKID	seed4	0	standard	通常版		1	LEAD												9784061				2	9784061020986	1988-01-16	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	1	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:extra[0]	1	shinsoban	フェニックスKC(1996)	フェニックスKC	1	ELEAD												9784063				2	9784063290110	1996-07-23	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	2	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	3	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	4	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	5	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	6	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	susanoou	凄ノ王	canon:volumes	0	standard	通常版	少年マガジンKC	7	ELEAD												9784061				8	9784061727373	1981-03-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	suteki-na-kekkon	すてきな結婚	seed4	0	bunkobon	文庫版	双葉文庫名作シリーズ	1	LEAD												9784575				3	9784575722963	2001-02	双葉社	0	楽天live/NDLにも該当巻なし	
NOHIT	suteki-na-kekkon	すてきな結婚	seed4	0	bunkobon	文庫版	双葉文庫名作シリーズ	2	LEAD												9784575				3	9784575722963	2001-02	双葉社	0	楽天live/NDLにも該当巻なし	
NOHIT	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	1	ELEAD												9784582				4	9784582288742	2024-05	平凡社	0	楽天live/NDLにも該当巻なし	
NOHIT	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	2	ELEAD												9784582				4	9784582288742	2024-05	平凡社	0	楽天live/NDLにも該当巻なし	
NOHIT	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	3	ELEAD												9784582				4	9784582288742	2024-05	平凡社	0	楽天live/NDLにも該当巻なし	
NOHIT	takamari-shisuu-esukareeshon	たかまり指数エスカレーション	seed4	0	standard	通常版	プレイボーイコミックス	1	LEAD												9784088				2	9784088570860	1984-01-25	集英社	0	楽天live/NDLにも該当巻なし	
NOHIT	tanimura-hitoshi-no-bakuretsu-tabiuchi-special	谷村ひとしの爆裂旅打ちスペシャル	seed4	0	standard	通常版	Nichibun comics	1	LEAD												9784537				2	9784537101331	2002-11-10	日本文芸社	0	楽天live/NDLにも該当巻なし	
NOHIT	teiaazu-tou-tiara	ティアーズ・トゥ・ティアラ	seed4	0	standard	通常版	MFコミックス	1	LEAD												9784840				2	9784840129572	2009-12-22	メディアファクトリー	0	楽天live/NDLにも該当巻なし	
NOHIT	teida-neenee	太陽娘	seed4	0	standard	通常版	Judy comics	1	ELEAD												9784091				2	9784091691842	2002-08	小学館	0	楽天live/NDLにも該当巻なし	
NOHIT	tenma-no-ketsuzoku	天馬の血族	seed4	0	deluxe	デラックス版	Asuka comics deluxe	1	ELEAD												9784048				2	9784048521932	1991-11-06	角川書店	0	楽天live/NDLにも該当巻なし	
NOHIT	tensai-bakabon	天才バカボン	canon:extra[2]	3	shinsoban	講談社コミックス(1999)	講談社コミックス	1	ELEAD												9784063				2	9784063127560	1999-10	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	1	ELEAD												9784063				6	9784063133691	1993-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	2	ELEAD												9784063				6	9784063133691	1993-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	3	ELEAD												9784063				6	9784063133691	1993-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	4	ELEAD												9784063				6	9784063133691	1993-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	5	ELEAD												9784063				6	9784063133691	1993-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	1	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	2	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	3	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	4	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	5	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	6	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	7	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	toki-no-daichi	刻の大地	canon:extra[2]	3	shinsoban	GFC Gファンタジーコミックス	GFC Gファンタジーコミックス	8	ELEAD												9784757				9	9784757504752	2001-07-27	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	seed4	1	deluxe	デラックス版	KCデラックス	1	ELEAD												9784065				2	9784065381243	2025-01-03	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	1	ELEAD												9784575				4	9784575828191	2003-05		0	楽天live/NDLにも該当巻なし	
NOHIT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	2	ELEAD												9784575				4	9784575828191	2003-05		0	楽天live/NDLにも該当巻なし	
NOHIT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	3	ELEAD												9784575				4	9784575828191	2003-05		0	楽天live/NDLにも該当巻なし	
NOHIT	tousei-gensou-hakubutsushi	当世幻想博物誌	seed4	0	standard	通常版	IDコミックス	1	LEAD												9784758				2	9784758055864	2011-03	一迅社	0	楽天live/NDLにも該当巻なし	
NOHIT	transistor-teaset-denki-gairozu	トランジスタティーセット	seed4	0	standard	通常版	Kirara menu	1	LEAD												9784832				5	9784832240810	2011-11	芳文社	0	楽天live/NDLにも該当巻なし	
NOHIT	transistor-teaset-denki-gairozu	トランジスタティーセット	seed4	0	standard	通常版	Kirara menu	2	LEAD												9784832				5	9784832240810	2011-11	芳文社	0	楽天live/NDLにも該当巻なし	
NOHIT	transistor-teaset-denki-gairozu	トランジスタティーセット	seed4	0	standard	通常版	Kirara menu	3	LEAD												9784832				5	9784832240810	2011-11	芳文社	0	楽天live/NDLにも該当巻なし	
NOHIT	transistor-teaset-denki-gairozu	トランジスタティーセット	seed4	0	standard	通常版	Kirara menu	4	LEAD												9784832				5	9784832240810	2011-11	芳文社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	1	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	2	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	3	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	4	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	5	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	6	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	7	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	8	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	9	ELEAD												9784065				11	9784065372777	2024-09-06	講談社	0	楽天live/NDLにも該当巻なし	
