class	severity	slug	title	ed_idx	ed_label	ed_imprint	ed_publisher	n_vols	numbers	date	verdict	detail	extra
BEFORE_SERIES_START	情報	portside-story	ポートサイド・ストーリー	0	通常版		講談社	1	1	1987-06-06		year_started=2000 より13年前。★大半は year_started 側の誤り	9784061780392
BEFORE_SERIES_START	情報	powder-snow-no-ie	パウダー・スノーの家	0	通常版		双葉社	1	1	1990-01-16		year_started=2000 より10年前。★大半は year_started 側の誤り	9784575330960
BEFORE_SERIES_START	情報	power-fool	POWER FOOL	0	通常版		講談社	1	1	1985-04-18		year_started=2000 より15年前。★大半は year_started 側の誤り	9784061025400
BEFORE_SERIES_START	情報	pressure-game	プレッシャー・ゲーム	0	通常版		スコラ	1	1	1996-06-15		year_started=2000 より4年前。★大半は year_started 側の誤り	9784796287333
BEFORE_SERIES_START	情報	q-hayase	Q	0	通常版		双葉社	1	1	1988-11-28		year_started=2000 より12年前。★大半は year_started 側の誤り	9784575815085
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	1	2020-06-08		year_started=2026 より6年前。★大半は year_started 側の誤り	9784098606306
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	2	2020-12-25		year_started=2026 より6年前。★大半は year_started 側の誤り	9784098607938
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	3	2021-06-30		year_started=2026 より5年前。★大半は year_started 側の誤り	9784098610686
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	4	2021-12-28		year_started=2026 より5年前。★大半は year_started 側の誤り	9784098612116
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	5	2022-06-30		year_started=2026 より4年前。★大半は year_started 側の誤り	9784098613212
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	6	2022-12-28		year_started=2026 より4年前。★大半は year_started 側の誤り	9784098614899
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	7	2023-04-28		year_started=2026 より3年前。★大半は year_started 側の誤り	9784098616947
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	8	2023-07-28		year_started=2026 より3年前。★大半は year_started 側の誤り	9784098624881
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	9	2023-12-27		year_started=2026 より3年前。★大半は year_started 側の誤り	9784098626243
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	10	2024-04-30		year_started=2026 より2年前。★大半は year_started 側の誤り	9784098627660
BEFORE_SERIES_START	情報	raamen-saiyuuki	らーめん再遊記	0	通常版	ビッグ コミックス	小学館	1	11	2024-08-30		year_started=2026 より2年前。★大半は year_started 側の誤り	9784098630233
BEFORE_SERIES_START	情報	raburetaa-hanakojiko	ラブレター	0	通常版		スコラ	1	1	1993-03-16		year_started=2000 より7年前。★大半は year_started 側の誤り	9784796286459
BEFORE_SERIES_START	情報	rental-boy	レンタルboy	0	通常版		少年画報社	1	1	1997-05-12		year_started=2000 より3年前。★大半は year_started 側の誤り	9784785915704
BEFORE_SERIES_START	情報	rental-boy	レンタルboy	0	通常版		少年画報社	1	2	1997-10-23		year_started=2000 より3年前。★大半は year_started 側の誤り	9784785918040
BEFORE_SERIES_START	情報	rika-to-jiraiya	里香と地雷也	0	通常版	シュベールコミックス	シュベール出版	1	1	1993-08-06		year_started=2000 より7年前。★大半は year_started 側の誤り	9784915858796
BEFORE_SERIES_START	情報	rikon-hakusho	離婚白書	0	通常版		講談社	1	1	1991-07-06		year_started=2000 より9年前。★大半は year_started 側の誤り	9784063132373
BEFORE_SERIES_START	情報	rinden-green-no-kotoritachi	リンデングリーンの小鳥たち	0	通常版	講談社コミックスなかよし	講談社	1	1	1984-10-06		year_started=2000 より16年前。★大半は year_started 側の誤り	9784061084810
BEFORE_SERIES_START	情報	ringo-takamochi	リンゴ	0	通常版		講談社	1	1	1989-07-22		year_started=2000 より11年前。★大半は year_started 側の誤り	9784063150117
BEFORE_SERIES_START	情報	ringotachi-no-mori	林檎たちの森	0	通常版	BE・LOVE KC	講談社	1	1	1984-12-06		year_started=1986 より2年前。★大半は year_started 側の誤り	9784061753730
BEFORE_SERIES_START	情報	risutora-man-tarou	リストラマン太郎	0	通常版		双葉社	1	1	1995-02-09		year_started=2000 より5年前。★大半は year_started 側の誤り	9784575820317
BEFORE_SERIES_START	情報	risutora-man-tarou	リストラマン太郎	0	通常版		双葉社	1	2	1995-04-12		year_started=2000 より5年前。★大半は year_started 側の誤り	9784575820478
BEFORE_SERIES_START	情報	risutora-man-tarou	リストラマン太郎	0	通常版		双葉社	1	3	1995-05-12		year_started=2000 より5年前。★大半は year_started 側の誤り	9784575820584
BEFORE_SERIES_START	情報	risutora-man-tarou	リストラマン太郎	0	通常版		双葉社	1	4	1995-06-12		year_started=2000 より5年前。★大半は year_started 側の誤り	9784575820690
BEFORE_SERIES_START	情報	rokkunrooru-igai-wa-zenbu-uso	ロックンロール以外は全部嘘。	0	通常版		ワニブックス	1	1	1992-09-29		year_started=2000 より8年前。★大半は year_started 側の誤り	9784847030734
BEFORE_SERIES_START	情報	romance-ozawa	ロマンス	0	通常版	講談社コミックスフレンドB	講談社	1	1	1984-05-14		year_started=2000 より16年前。★大半は year_started 側の誤り	9784061066069
BEFORE_SERIES_START	情報	rose-garden-hayami	ローズガーデン	0	通常版	ミッシィコミックスDX	主婦と生活社	1	1	1991-01-18		year_started=2000 より9年前。★大半は year_started 側の誤り	9784391913439
BEFORE_SERIES_START	情報	ruuruu-wa-chiisana-tomodachi	ルウルウはちいさなともだち	0	通常版		講談社	1	1	1989-02-13		year_started=2000 より11年前。★大半は year_started 側の誤り	9784063027594
BEFORE_SERIES_START	情報	saboten-kun	サボテン君	2	手塚治虫漫画全集(1980)	手塚治虫漫画全集	講談社	1	1	1980-04-20		year_started=2008 より28年前。★大半は year_started 側の誤り	9784061086692
BEFORE_SERIES_START	情報	saikyou-no-madousho-wa-kurorekishi-note	最強の魔導書は黒歴史ノート!?	0	通常版	comic LAKE	講談社	1	1	2024-11-25		year_started=2026 より2年前。★大半は year_started 側の誤り	9784758028004
BEFORE_SERIES_START	情報	sakaba-mimoza	酒場ミモザ	0	通常版	アフタヌーンKC	講談社	1	1	1994-09-22		year_started=1996 より2年前。★大半は year_started 側の誤り	9784063210439
BEFORE_SERIES_START	情報	sarariimanshokeinisasagu	サラリーマン諸兄に捧ぐ?	0	通常版		講談社	1	1	1986-09-26		year_started=2000 より14年前。★大半は year_started 側の誤り	9784061037267
BEFORE_SERIES_START	情報	sarariimanshokeinisasagu	サラリーマン諸兄に捧ぐ?	0	通常版		講談社	1	2	1986-09-26		year_started=2000 より14年前。★大半は year_started 側の誤り	9784061037274
BEFORE_SERIES_START	情報	saruou	猿王	0	通常版		講談社	1	1	1994-08-23		year_started=2000 より6年前。★大半は year_started 側の誤り	9784063283785
BEFORE_SERIES_START	情報	satsujinseerusu	殺人セールス	0	通常版		講談社	1	1	1993-04-13		year_started=2000 より7年前。★大半は year_started 側の誤り	9784063176032
BEFORE_SERIES_START	情報	sayonara-no-wake	さよならの理由	1	通常版		講談社	1	1	1988-02-06		year_started=2002 より14年前。★大半は year_started 側の誤り	9784061754799
BEFORE_SERIES_START	情報	scp-tte-nanidesu-ka	SCPって何ですか?	0	通常版	HOWLコミックス	一迅社	1	1	2024-10-16		year_started=2026 より2年前。★大半は year_started 側の誤り	9784758027830
BEFORE_SERIES_START	情報	sei-pumpkin-monogatari	聖パンプキン物語	0	通常版		講談社	1	1	1994-08-09		year_started=2000 より6年前。★大半は year_started 側の誤り	9784063176599
BEFORE_SERIES_START	情報	seigyaku-no-inu	靖逆の犬	0	通常版		双葉社	1	1	1993-02-12		year_started=2000 より7年前。★大半は year_started 側の誤り	9784575818529
BEFORE_SERIES_START	情報	seijo-harimao	聖女ハリマオ	0	通常版		講談社	1	1	1986-01-18		year_started=2000 より14年前。★大半は year_started 側の誤り	9784063000030
BEFORE_SERIES_START	情報	seijo-no-ane-desu-ga-imouto-no-tame-no-tokushu-maseki-ya-tokushu-yakusou	聖女の姉ですが、妹のための特殊魔石や特殊薬草の採取をやめたら、隣国の魔術師様の元	0	通常版	ガンガンコミックスUP！	スクウェア・エニックス	1	1	2024-11-07		year_started=2026 より2年前。★大半は year_started 側の誤り	9784757595071
BEFORE_SERIES_START	情報	seikimatsu-darling	世紀末・ダーリン	1	青磁ビブロス版(1994-98)	ビーボーイコミックス	ビブロス	1	1	1994-10-12		year_started=2000 より6年前。★大半は year_started 側の誤り	9784882712657
BEFORE_SERIES_START	情報	seikimatsu-darling	世紀末・ダーリン	1	青磁ビブロス版(1994-98)	ビーボーイコミックス	ビブロス	1	2	1995-08-10		year_started=2000 より5年前。★大半は year_started 側の誤り	9784882713456
BEFORE_SERIES_START	情報	seikimatsu-darling	世紀末・ダーリン	1	青磁ビブロス版(1994-98)	ビーボーイコミックス	ビブロス	1	3	1996-08-10		year_started=2000 より4年前。★大半は year_started 側の誤り	9784882714842
BEFORE_SERIES_START	情報	seikimatsu-darling	世紀末・ダーリン	1	青磁ビブロス版(1994-98)	ビーボーイコミックス	ビブロス	1	4	1998-09-10		year_started=2000 より2年前。★大半は year_started 側の誤り	9784882718307
BEFORE_SERIES_START	情報	seiryaku-kekkon-no-otto-ni-aisanakute-kekkoudesu-to-sengen-shitara	政略結婚の夫に「愛さなくて結構です」と宣言したら溺愛が始まりました	0	通常版	フロース　コミック	KADOKAWA	1	1	2024-09-17		year_started=2026 より2年前。★大半は year_started 側の誤り	9784046839411
BEFORE_SERIES_START	情報	seishoku-ni-shine	聖職に死ね!	0	通常版		徳間書店	1	1	1994-08-09		year_started=2000 より6年前。★大半は year_started 側の誤り	9784198300227
BEFORE_SERIES_START	情報	seishun-no-bansoukou	青春の絆創膏	0	通常版		双葉社	1	1	1993-11-17		year_started=2000 より7年前。★大半は year_started 側の誤り	9784575331783
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	1	1991-07-13		year_started=1994 より3年前。★大半は year_started 側の誤り	9784845803613
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	2	1991-09-19		year_started=1994 より3年前。★大半は year_started 側の誤り	9784845803620
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	3	1991-11-14		year_started=1994 より3年前。★大半は year_started 側の誤り	9784845803637
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	4	1992-01-17		year_started=1994 より2年前。★大半は year_started 側の誤り	9784845803644
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	5	1992-03-19		year_started=1994 より2年前。★大半は year_started 側の誤り	9784845803651
BEFORE_SERIES_START	情報	sekigan-no-ryuu	隻眼の竜	1	通常版	Akita top comics wide	リイド社	1	6	1992-05-18		year_started=1994 より2年前。★大半は year_started 側の誤り	9784845803668
BEFORE_SERIES_START	情報	shabondama-no-hibi	シャボン玉の日々	0	通常版		少年画報社	1	1	1989-10-25		year_started=2000 より11年前。★大半は year_started 側の誤り	9784785912246
BEFORE_SERIES_START	情報	shakishaki-cafe	シャキシャキ・カフェ	0	通常版		講談社	1	1	1989-11-17		year_started=2000 より11年前。★大半は year_started 側の誤り	9784061021808
BEFORE_SERIES_START	情報	sherlock-ooinaru-game	SHERLOCK	0	通常版	角川コミックス・エース	KADOKAWA	1	1	2013-08-03		year_started=2016 より3年前。★大半は year_started 側の誤り	9784041207109
BEFORE_SERIES_START	情報	sherlock-ooinaru-game	SHERLOCK	0	通常版	角川コミックス・エース	KADOKAWA	1	2	2014-06-07		year_started=2016 より2年前。★大半は year_started 側の誤り	9784041211274
BEFORE_SERIES_START	情報	shiki-hime-hajimemashita-shoukan-sareta-sekai-de-haru-o-tsukasadoru-o-	四季姫、始めました〜召喚された世界で春を司るお仕事します〜(4)(完)	0	通常版	ガンガンコミックスUP！	スクウェア・エニックス	1	1	2023-03		year_started=2026 より3年前。★大半は year_started 側の誤り	9784757584426
BEFORE_SERIES_START	情報	shiki-hime-hajimemashita-shoukan-sareta-sekai-de-haru-o-tsukasadoru-o-	四季姫、始めました〜召喚された世界で春を司るお仕事します〜(4)(完)	0	通常版	ガンガンコミックスUP！	スクウェア・エニックス	1	2	2023-12		year_started=2026 より3年前。★大半は year_started 側の誤り	9784757589384
BEFORE_SERIES_START	情報	shiki-hime-hajimemashita-shoukan-sareta-sekai-de-haru-o-tsukasadoru-o-	四季姫、始めました〜召喚された世界で春を司るお仕事します〜(4)(完)	0	通常版	ガンガンコミックスUP！	スクウェア・エニックス	1	3	2024-10-07		year_started=2026 より2年前。★大半は year_started 側の誤り	9784757594531
BEFORE_SERIES_START	情報	shin-karate-sangokushi	新・空手三国志	0	通常版		徳間書店	1	1	1990-09-29		year_started=2000 より10年前。★大半は year_started 側の誤り	9784197801121
BEFORE_SERIES_START	情報	shin-karate-sangokushi	新・空手三国志	0	通常版		徳間書店	1	2	1990-11-30		year_started=2000 より10年前。★大半は year_started 側の誤り	9784197810116
