tier	file	slug	title	kana	rakuten_kana	madb_kana	flags
2	saiko-1981	saiko-1981	妖子	アヤコ	アヤコ		SLUG_TOKEN_MISMATCH:saiko
2	saishuu-sensou	saishuu-sensou	最終戦争	サイシュウセンソウ	ジュラン	ジュラン	KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
2	saishuu-sensou-densetsu	saishuu-sensou-densetsu	最終戦争伝説	サイシュウセンソウデンセツ	ジュラン	ジュラン	KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
2	saitou-chiho-kessakushuu-1	saitou-chiho-kessakushuu-1	目を閉じて愛	サイトウチホケッサクシュウ1	メ オ トジテ アイ	サイトウ チホ ケッサクシュウ 1	KANA_DIFF_RAKUTEN
2	saitou-chiho-ketsusakushiyuu-knight	saitou-chiho-ketsusakushiyuu-knight	さらってわたしのナイト	サイトウチホケツサクシユウ6	サラッテ ワタシ ノ ナイト	サイトウ チホ ケツサクシユウ 6	KANA_DIFF_RAKUTEN
2	saiyuuyuuki	saiyuuyuuki	西悠々記	サイユウユウキ		サイユウユウキ	NOHYPHEN_UNVERIFIED
2	sakamoto-ryouma-sugita-1997	sakamoto-ryouma-sugita-1997	坂本龍馬	サカモトリョウマ		サカモト リョウマ	SLUG_TOKEN_MISMATCH:sugita
2	sakatasou221goushitsu	sakatasou221goushitsu	サカタ荘221号室	サカタソウ221ゴウシツ		サカタソウ221ゴウシツ	SLUG_TOKEN_MISMATCH:sakatasou221goushitsu;NOHYPHEN_UNVERIFIED
2	sakisaka-io-love-joshi-tanpenshuu	sakisaka-io-love-joshi-tanpenshuu	咲坂伊緒恋愛女子短編集	サキサカイオレンアイジョシタンペンシュウ	キミ バッカリ ノ セカイ	サキサカ イオ レンアイ ジョシ タンペンシュウ	KANA_DIFF_RAKUTEN
2	sakki-made-papa-ga-ita	sakki-made-papa-ga-ita	さっきまでパパがいた	サッキマデパパガイタ	サイモンフミベストセレクシヨン	サッキ マデ パパ ガ イタ	KANA_DIFF_RAKUTEN
2	sakon	sakon	Sakon	Sakon	サコン		KANA_DIFF_RAKUTEN
2	sakura-2gou	sakura-2gou	桜2号	サクラ2ゴウ	サクラ ニゴウ	サクラ 2ゴウ	SLUG_TOKEN_MISMATCH:2gou
2	sakura-moon	sakura-moon	桜moon	サクラmoon	サクラムーン	サクラ moon	KANA_DIFF_RAKUTEN
2	sakura-shinpu-no-jiken-note	sakura-shinpu-no-jiken-note	桜神父の事件ノート	サクラシンプノジケンノート	エイコウカン サツジン ジケン	サクラ シンプ ノ ジケン ノート	KANA_DIFF_RAKUTEN
2	sakura-trick	sakura-trick	桜Trick	サクラトリック	サクラTrick	サクラ トリック	KANA_DIFF_RAKUTEN
2	sakurachou-4-choume-monogatari	sakurachou-4-choume-monogatari	桜町4丁目ものがたり	サクラマチヨンチョウメモノガタリ	サクラマチヨンチヨウメモノガタ		SLUG_TOKEN_MISMATCH:sakurachou
2	sakuragawa-volley-boys	sakuragawa-volley-boys	さくら河〔桜花〕Volley-boys	サクラガワvolley-boys	サクラガワ バレー ボーイズ	サクラガワ volley - boys	KANA_DIFF_RAKUTEN
2	sakuya	sakuya	SA・KU・YA	Sakuya	サクヤ		KANA_DIFF_RAKUTEN
2	salad-days-single-cut	salad-days-single-cut	SALAD DAYS single cut	Saladdays	サラダ デイズ シングル カット フタバトヨシキ		KANA_DIFF_RAKUTEN
2	salome	salome	サロメ	サロメ	マンガ グリム ドウワ	サロメ	KANA_DIFF_RAKUTEN
2	samishiidoumei	samishiidoumei	さみしい同盟	サミシイドウメイ		サミシイドウメイ	NOHYPHEN_UNVERIFIED
2	samurai-7	samurai-7	SAMURAI 7	フルカワコミックス	サムライ セブン		KANA_DIFF_RAKUTEN
2	samurai-japan	samurai-japan	さむらいJapan	サムライJapan	サムライ ジャパン	サムライ Japan	KANA_DIFF_RAKUTEN
2	samurai-soldier-1999	samurai-soldier-1999	Samurai soldier	Samuraisoldier	サムライ ソルジャー		KANA_DIFF_RAKUTEN
2	samurai-spirits-2014	samurai-spirits-2014	サムライスピリッツ	サムライスピリッツ	サムライ スピリッツ	サムライ スピリッツ	SLUG_TOKEN_MISMATCH:spirits
2	sanada-yukimura-nagasawa-2012	sanada-yukimura-nagasawa-2012	真田幸村	サナダユキムラ	サナダ ユキムラ	サナダ ユキムラ	SLUG_TOKEN_MISMATCH:nagasawa
2	sanctuary-ubukata-2010	sanctuary-ubukata-2010	サンクチュアリ	サンクチュアリ	サンクチュアリ ザ バクロウ イシン		SLUG_TOKEN_MISMATCH:ubukata
2	sange	sange	散華	サンゲ	ハナヤシャ		KANA_DIFF_RAKUTEN
2	sangokushi	sangokushi	三国志	サンゴクシ	サンゴクシ	クニトモ イツカンサイ デン	KANA_DIFF_MADB
2	sangokushi-sentaro-1980	sangokushi-sentaro-1980	三国志	サンゴクシ	サンゴクシ	サンゴクシ	SLUG_TOKEN_MISMATCH:sentaro
2	sangokushi-yamasaki-2005	sangokushi-yamasaki-2005	さんごくし	サンゴクシ	サンゴクシ	サンゴクシ	SLUG_TOKEN_MISMATCH:yamasaki
2	sangokyuu	sangokyuu	珊瑚宮	サンゴキュウ			NOHYPHEN_UNVERIFIED
2	sano-mioko-the-best	sano-mioko-the-best	佐野未央子 THE BEST	サノミオコTHEBEST	サノ ミオコ ザ ベスト	サノ ミオコ THE BEST	KANA_DIFF_RAKUTEN
2	sanruumunite	sanruumunite	サンルームにて	サンルームニテ		サンルームニテ	NOHYPHEN_UNVERIFIED
2	sanshirou	sanshirou	三四郎	サンシロウ		サンシロウ	NOHYPHEN_UNVERIFIED
2	saru-money	saru-money	猿MONEY	サルmoney	サル マネー		KANA_DIFF_RAKUTEN
2	sasayakana-gimonfu	sasayakana-gimonfu	ささやかな疑問符	ササヤカナギモンフ	モリワキ マスミ ケツサクシユウ	ササヤカナ ギモンフ	KANA_DIFF_RAKUTEN
2	sasen-sareta-munou-ouji-wa-jitsuryoku-o-kakushitai	sasen-sareta-munou-ouji-wa-jitsuryoku-o-kakushitai	左遷された無能王子は実力を隠したい	サセンサレタムノウオウジワジツリョクオカクシタイ	サセンサレタムノウオウジハジツリョクヲカクシタイ		KANA_DIFF_RAKUTEN
2	sasuke-sasaki-2002	sasuke-sasaki-2002	サスケ	サスケ	サスケ		SLUG_TOKEN_MISMATCH:sasaki
2	satanikus-enma-kerberos	satanikus-enma-kerberos	Satanikus ENMAケルベロス	SatanikusEnmaケルベロス	サタニクス エンマ ケルベロス	Satanikus Enma ケルベロス	KANA_DIFF_RAKUTEN
2	satellite-junya	satellite-junya	Satelliteぢゅにゃ	Satelliteジュニャ	サテライト ジュニャ		KANA_DIFF_RAKUTEN
2	satoshi	satoshi	聖	イキル	サトシ		KANA_DIFF_RAKUTEN
2	satou-san-wa-pjk	satou-san-wa-pjk	佐藤さんはPJK	サトウサンワPJK	サトウサンハピージェイケー　イチ	サトウサン ワ PJK	KANA_DIFF_RAKUTEN
2	satsui-no-soko	satsui-no-soko	殺意の底	サツイノソコ	タケミヤ ケイコ エスエフ タンペンシュウ	サツイ ノ ソコ	KANA_DIFF_RAKUTEN
2	satsukare	satsukare	殺彼	サツカレ		サツカレ	NOHYPHEN_UNVERIFIED
2	sayonara-no-wake-odagiri-1996	sayonara-no-wake-odagiri-1996	さよならの理由	サヨナラノリユウ		サヨナラ ノ リユウ	SLUG_TOKEN_MISMATCH:wake,odagiri
2	sayuri-1gou	sayuri-1gou	サユリ1号	サユリ1ゴウ	サユリ イチゴウ	サユリ 1ゴウ	SLUG_TOKEN_MISMATCH:1gou
2	school-days-sakurazawa-2003	school-days-sakurazawa-2003	School・days	スクールデイズ	スクール デイズ	スクール デイズ	SLUG_TOKEN_MISMATCH:sakurazawa
2	school-zone-ningiyau-2018	school-zone-ningiyau-2018	スクールゾーン	スクールゾーン	スクール ゾーン	スクール ゾーン	SLUG_TOKEN_MISMATCH:ningiyau
2	schoolmate	schoolmate	Schoolmate	スクールメイト			NOHYPHEN_UNVERIFIED
2	scramble-egg-ichijo-1998	scramble-egg-ichijo-1998	すくらんぶる・えっぐ	スクランブルエッグ	スクランブル エッグ		SLUG_TOKEN_MISMATCH:ichijo
2	script-downers	script-downers	Scriptダウナーズ	Scriptダウナーズ	スクリプト ダウナーズ		KANA_DIFF_RAKUTEN
2	sea-side-story	sea-side-story	Sea side story	Seasidestory	シー サイド ストーリー		KANA_DIFF_RAKUTEN
2	season-s-album	season-s-album	Season's album	Season&#39;salbum	シーズンズ アルバム		KANA_DIFF_RAKUTEN
2	sebangou-0-yakyuu-shounenban-zenpen	sebangou-0-yakyuu-shounenban-zenpen	背番号0 野球少年版 前編	ゼバンゴウゼロヤキュウショウネンバン	セバンゴウ ゼロ		SLUG_TOKEN_MISMATCH:sebangou,zenpen;KANA_DIFF_RAKUTEN
2	secret	secret	Secret	シークレット	Secret（1）	シークレット	KANA_DIFF_RAKUTEN
2	secret-heaven-1999	secret-heaven-1999	SECRET HEAVEN	コタニケンイチselection	シークレット ヘブン		KANA_DIFF_RAKUTEN
2	see-you-again-satonaka-1983	see-you-again-satonaka-1983	SEE YOU AGAIN	シーユーアゲイン	シーユーアゲイン	シー ユー アゲイン	SLUG_TOKEN_MISMATCH:satonaka
2	sei-chikyuu-ron	sei-chikyuu-ron	征地球論	セイチキュウロン	フジコエフフジオエスエフタンペンコンプリートワー		KANA_DIFF_RAKUTEN
2	sei-smiley-gakuen-koutoubu-smiley-2g	sei-smiley-gakuen-koutoubu-smiley-2g	聖smiley学園高等部smiley*2G	セイsmileyガクエンコウトウブsmiley*	セントスマイリー ガクエン コウトウブ スマイリ		KANA_DIFF_RAKUTEN
2	seiai	seiai	性愛	セイアイ	セクシャル ラブ	セイアイ	KANA_DIFF_RAKUTEN
2	seifuku-duty	seifuku-duty	制服duty	セイフクduty	セイフク デューティ	セイフク duty	KANA_DIFF_RAKUTEN
2	seigi-no-mikata-mitsubachi-2012	seigi-no-mikata-mitsubachi-2012	正義のミカタ!	セイギノミカタ	セイギノミカタ	セイギ ノ ミカタ	SLUG_TOKEN_MISMATCH:mitsubachi
2	seigitai-urayama-2018	seigitai-urayama-2018	セイギタイ	セイギタイ		セイギタイ	SLUG_TOKEN_MISMATCH:urayama
2	seiiki	seiiki	聖域	セイイキ	サンクチユアリ	セイイキ	KANA_DIFF_RAKUTEN
2	seijuuden	seijuuden	聖獣伝	セイジュウデン		セイジュウデン	NOHYPHEN_UNVERIFIED
2	seinarunamakemononoboukensashieshuu	seinarunamakemononoboukensashieshuu	聖なる怠け者の冒険 挿絵集	セイナルナマケモノノボウケンサシエシュウ		セイナルナマケモノノボウケンサシエシュウ	NOHYPHEN_UNVERIFIED
2	seinen-14sai	seinen-14sai	青年14歳	セイネン14サイ	セイネン ジュウヨンサイ	セイネン 14サイ	SLUG_TOKEN_MISMATCH:14sai
2	seireigari	seireigari	精霊狩り	セイレイガリ		セイレイガリ	NOHYPHEN_UNVERIFIED
2	seiryuu	seiryuu	青龍	セイリュウ	ブルー ドラゴン	ブルー ドラゴン	KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
2	seiryuushou	seiryuushou	青竜抄	セイリュウショウ			NOHYPHEN_UNVERIFIED
2	seishoujo	seishoujo	聖少女	セイショウジョ		セイショウジョ	NOHYPHEN_UNVERIFIED
2	seishouzu	seishouzu	聖慯図	セイショウズ		セイショウズ	NOHYPHEN_UNVERIFIED
2	seishun	seishun	青春	セイシュン	クニトモヤスユキケツサクシユウ	セイシュン	KANA_DIFF_RAKUTEN
2	seishun-no-etude	seishun-no-etude	青春のエチュード	セイシュンノエチュード	ウエハラ キミコ ジセンシュウ	セイシュン ノ エチュード	KANA_DIFF_RAKUTEN
2	seitansai	seitansai	聖誕祭	セイタンサイ			NOHYPHEN_UNVERIFIED
2	seitarounokoi	seitarounokoi	青太郎の恋	セイタロウノコイ		セイタロウノコイ	NOHYPHEN_UNVERIFIED
2	can-you-do-asachun-with-me-for-save-the-worldsekaiwosukuutamenitsugutotoasachundekimasuka	sekai-o-sukuu-tame-ni-watashi-to-asachun-dekimasu-ka	世界を救うために亜人(わたし)と朝チュンできます	セカイオスクウタメニワタシトアサチュンデキマスカ	セカイヲスクウタメニワタシトアサチュンデキマスカ	CAN YOU DO ASA-CHUN WITH	KANA_DIFF_MADB
2	sekaiju-no-mamono-tsukai	sekaiju-no-mamono-tsukai	世界樹の魔物使い	セカイジュノマモノズカイ	セカイジュノマモノツカイ　イシュゾクムスメトユク		KANA_DIFF_RAKUTEN
2	sekainorekishi	sekainorekishi	世界の歴史	セカイノレキシ		セカイノレキシ	NOHYPHEN_UNVERIFIED
2	sekirara	sekirara	セキララ	セキララ	サクラギ サユミ コレクシヨン	セキララ	KANA_DIFF_RAKUTEN
2	sekirara-love-life	sekirara-love-life	セキララLOVE LIFE	セキララlovelife	セキララ ラブ ライフ	セキララ love life	KANA_DIFF_RAKUTEN
2	selection-nonki-kun	selection-nonki-kun	Selectionのんき君	Selectionノンキクン	ノンキクンセレクシヨン	Selection ノンキクン	KANA_DIFF_RAKUTEN
2	semishigure	semishigure	蝉時雨	セミシグレ		セミシグレ	NOHYPHEN_UNVERIFIED
2	semishigure-no-yamu-koro	semishigure-no-yamu-koro	蝉時雨のやむ頃	セミシグレノヤムコロ	ウミマチダイアリー		KANA_DIFF_RAKUTEN
2	sen-no-rikyuu-kiyohara-2004	sen-no-rikyuu-kiyohara-2004	千利休	センノリキュウ		セン ノ リキュウ	SLUG_TOKEN_MISMATCH:kiyohara
2	sengoku-armors	sengoku-armors	戦国ARMORS	センゴクARMORS	センゴク アーマーズ	センゴク ARMORS	KANA_DIFF_RAKUTEN
2	sengoku-basara	sengoku-basara	戦国basara	センゴクbasara	センゴク バサラ サルトビ サスケ エイニンデン	センゴク basara	KANA_DIFF_RAKUTEN
2	sengoku-basara-3-bloody-angel	sengoku-basara-3-bloody-angel	戦国BASARA3 -Bloody Angel-	センゴクバサラスリーブラッディーエンジェル	センゴクBASARA3Bloody Angel		KANA_DIFF_RAKUTEN
2	sengoku-basara3	sengoku-basara3	戦国BASARA3	センゴクBASARA3	センゴク バサラ サン ロア オブ ドラゴン	センゴク BASARA 3	KANA_DIFF_RAKUTEN
2	sengokuhime	sengokuhime	戦極姫	センゴクヒメ		センゴクヒメ	NOHYPHEN_UNVERIFIED
2	senjou-roman-series	senjou-roman-series	戦場ロマン・シリーズ	センジョウロマンシリーズ	イカロス ノ トブ ヒ	センジョウ ロマン シリーズ	KANA_DIFF_RAKUTEN
2	senmonogatari	senmonogatari	千物語	センモノガタリ			NOHYPHEN_UNVERIFIED
2	sennen-oukoku	sennen-oukoku	千年王国	センネンオウコク	ミレニアム　1	センネン オウコク	KANA_DIFF_RAKUTEN
2	senpainetsu	senpainetsu	先輩熱	センパイネツ		センパイネツ	NOHYPHEN_UNVERIFIED
2	senritsu-no-uffun-bijo-jienii	senritsu-no-uffun-bijo-jienii	戦慄のウッフン美女ジェニー	センリツノウッフンビジョジェニー	ジエニー	センリツ ノ ウッフン ビジョ ジェニー	KANA_DIFF_RAKUTEN
2	sensei-anone-moketa-2012	sensei-anone-moketa-2012	センセイあのね?	センセイアノネ	センセイアノネ	センセイ アノネ	SLUG_TOKEN_MISMATCH:moketa
2	sensei-to-boku-hirao-2013	sensei-to-boku-hirao-2013	センセイと僕	センセイトボク	センセイ ト ボク	センセイ ト ボク	SLUG_TOKEN_MISMATCH:hirao
2	sensei-to-watashi-takahashi-2019	sensei-to-watashi-takahashi-2019	師匠(せんせい)と弟子(わたし)	センセイトワタシ|師匠と弟子	センセイ ト ワタシ		SLUG_TOKEN_MISMATCH:takahashi
2	sensou-manga-1970-2020	sensou-manga-1970-2020	戦争×漫画1970-2020	センソウマンガセンキュウヒャクナナジュウニセンニ	センソウ カケル マンガ 1970-2020	センソウ マンガ センキュウヒャクナナジュウ ニ	KANA_DIFF_RAKUTEN
2	sensouron	sensouron	戦争論	センソウロン		センソウロン	NOHYPHEN_UNVERIFIED
2	sentimental-shimokitazawa-2008	sentimental-shimokitazawa-2008	センチメンタル	センチメンタル	センチメンタル	センチメンタル	SLUG_TOKEN_MISMATCH:shimokitazawa
2	sento-peach-monogatari	sento-peach-monogatari	桃の湯物語	セントピーチモノガタリ	モモノユモノカ゛タリ	セント ピーチ モノガタリ	KANA_DIFF_RAKUTEN
2	seraphina	seraphina	セラフィーナ	Serafina	セラフィーナ		KANA_DIFF_RAKUTEN
2	sesuji-o-pin-to	sesuji-o-pin-to	背すじをピン!と	セスジオピント	セスジヲピン ト シカコウキョウギダンスブヘヨウ	セスジ オ ピン ト	KANA_DIFF_RAKUTEN
2	setsuenshou	setsuenshou	雪焔抄	セツエンショウ	ハナヤシャ		KANA_DIFF_RAKUTEN
2	seven	seven	Seven	ナカハラ,モモタ	セブン		KANA_DIFF_RAKUTEN
2	seven-2000	seven-2000	セ・ブ・ン	セブン	セブン	セブン	SLUG_TOKEN_MISMATCH:seven
2	seven-handoretto-saatei-naito	seven-handoretto-saatei-naito	七百三十夜	セブンハンドレットサーティナイト	ナナヒヤクサンジユウヤ	セブン ハンドレット サーティ ナイト	KANA_DIFF_RAKUTEN
2	seven-piisu	seven-piisu	セブンピース	セブンピース	ケータイ ガ オチテイタ	ケータイ ガ オチテイタ	KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
2	sex-drive	sex-drive	Sex drive	Sexdrive	セックス ドライブ		KANA_DIFF_RAKUTEN
2	sex-fragrance	sex-fragrance	Sexフレグランス	Sexフレグランス	セックスフレグランスエリートケンキュウシャノエロ	Sex フレグランス	KANA_DIFF_RAKUTEN
2	sexy-aroma-night	sexy-aroma-night	Sexy♥アロマ♥night	Sexyアロマnight	セクシー アロマ ナイト		KANA_DIFF_RAKUTEN
2	sh15uya	sh15uya	シブヤフィフティーン	シブヤフィフティーン	シブヤ フィフティーン	シブヤ フィフティーン	SLUG_TOKEN_MISMATCH:sh15uya
2	shachou-h-nago-houshi-ha-gyoumu-soto-desu	shachou-h-nago-houshi-ha-gyoumu-soto-desu	社長、Hなご奉仕は業務外です!	シャチョウエッチナゴホウシワギョウムガイデス		Daito comics TLシリーズ	KANA_DIFF_MADB
2	shadows-of-spawn	shadows-of-spawn	SHADOWS OF SPAWN	SHADOWSOFSPAWN	シャドウズ　オブ　スポーン（1）		KANA_DIFF_RAKUTEN
2	shakaikamanganihonnonbiriryokou	shakaikamanganihonnonbiriryokou	社会科まんが日本のんびり旅行	シャカイカマンガニホンノンビリリョコウ		シャカイカマンガニホンノンビリリョコウ	NOHYPHEN_UNVERIFIED
2	shakoukai-no-dokufu-to-yobareru-watashi	shakoukai-no-dokufu-to-yobareru-watashi	社交界の毒婦とよばれる私	シャコウカイノドクフトヨバレルワタクシ	シャコウカイノドクフトヨバレルワタシ ステキナヘ		KANA_DIFF_RAKUTEN
2	shakunetsu-no-toki	shakunetsu-no-toki	灼熱の時代	シャクネツノトキ	サンガツ ノ ライオン ショウワ イブン シャク	シャクネツ ノ トキ	KANA_DIFF_RAKUTEN
2	shampoo-colon	shampoo-colon	Shampoo colon	Shampoocolon	シャンプー コロン		KANA_DIFF_RAKUTEN
2	shangri-la-karasuma-2008	shangri-la-karasuma-2008	シャングリ・ラ	シャングリラ	シャングリ ラ	シャングリ ラ	SLUG_TOKEN_MISMATCH:karasuma
2	she-is-beautiful-2010	she-is-beautiful-2010	She is beautiful	コンドウ,エツコ,マンガカ	シー イズ ビューティフル		KANA_DIFF_RAKUTEN
2	sheets-no-sukima-yoshihara-2008	sheets-no-sukima-yoshihara-2008	シーツのすきま	シーツノスキマ	シーツノスキマ	シーツ ノ スキマ	SLUG_TOKEN_MISMATCH:yoshihara
2	sherlock-berugureebia-no-shuubun	sherlock-berugureebia-no-shuubun	SHERLOCKベルグレービアの醜聞	シャーロックベルグレービアノシュウブン	シャーロック　オオイナルゲーム	シャーロック オオイナル ゲーム	KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
2	shiawase-no-arika	shiawase-no-arika	幸福の場所	シアワセノアリカ	コウフクノバシヨ	シアワセ ノ アリカ	KANA_DIFF_RAKUTEN
2	shibanban	shibanban	しばんばん	シバンバン			NOHYPHEN_UNVERIFIED
2	shibatarian	shibatarian	シバタリアン	シバタリアン			NOHYPHEN_UNVERIFIED
2	shiboridashi	shiboridashi	しぼりだし	シボリダシ			NOHYPHEN_UNVERIFIED
2	shigotoosame	shigotoosame	シゴトオサメ	シゴトオサメ		シゴトオサメ	NOHYPHEN_UNVERIFIED
2	shihonron	shihonron	資本論	シホンロン		シホンロン	NOHYPHEN_UNVERIFIED
2	shiibasu-1-2-3	shiibasu-1-2-3	シーバス1-2-3	シーバス1-2-3	シーバスワンツースリー（1）	シーバス 1-2-3	KANA_DIFF_RAKUTEN
2	shiina-karuho-love-joshi-tanpenshuu	shiina-karuho-love-joshi-tanpenshuu	椎名軽穂恋愛女子短編集	シイナカルホレンアイジョシタンペンシュウ	アオイ フタリ	シイナ カルホ レンアイ ジョシ タンペンシュウ	KANA_DIFF_RAKUTEN
2	shiki-sentaro-1979	shiki-sentaro-1979	史記	シキ		シキ	SLUG_TOKEN_MISMATCH:sentaro
2	shiki-yuki-2002	shiki-yuki-2002	四季	シキ			SLUG_TOKEN_MISMATCH:yuki
2	shikiko	shikiko	四季子	シキコ	カシ ミチヨ ケッサクシュウ	シキコ	KANA_DIFF_RAKUTEN
2	shikoutei	shikoutei	始皇帝	シコウテイ		シコウテイ	NOHYPHEN_UNVERIFIED
2	shimaizaka	shimaizaka	姉妹坂	シマイザカ		シマイザカ	NOHYPHEN_UNVERIFIED
2	shimakare	shimakare	島カレ。	シマカレ		シマカレ	NOHYPHEN_UNVERIFIED
2	shimi	shimi	Shimi	Shimi	シミ	シミ	KANA_DIFF_MADB
2	shimigami-wa-kyou-mo-fune-o-kogu	shimigami-wa-kyou-mo-fune-o-kogu	死神はきょうも舟を漕ぐ	シミガミワキョウモフネオコグ	トウホウプロジェクトニジソウサクシリーズ シニガ	シミガミ ワ キョウ モ フネ オ コグ	KANA_DIFF_RAKUTEN
