tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	31	MID										o	9784063	24	9784063775778	2018-02-02	32	9784063775433	2015-03-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	32	MID										o	9784063	31	9784063775426	2015-02-03	33	9784063775440	2015-09-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	33	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	34	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	35	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	36	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	37	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	38	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	39	MID										o	9784063	32	9784063775433	2015-03-03	40	9784063775815	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	40	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	41	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	42	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	43	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	44	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	45	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	46	MID										o	9784063	39	9784063775808	2017-03-03	47	9784063775884	2017-01-05	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	47	MID										o	9784063	46	9784063775877	2018-04-03	51	9784063775518	2016-04-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	48	MID										o	9784063	46	9784063775877	2018-04-03	51	9784063775518	2016-04-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	49	MID										o	9784063	46	9784063775877	2018-04-03	51	9784063775518	2016-04-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	50	MID										o	9784063	46	9784063775877	2018-04-03	51	9784063775518	2016-04-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	51	MID										o	9784063	50	9784063775501	2016-03-03	52	9784063775525	2015-08-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	52	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	53	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	54	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	55	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	56	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	57	MID										o	9784063	51	9784063775518	2016-04-01	58	9784063775532	2015-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	58	MID										o	9784063	57	9784063775907	2017-02-03	59	9784063775174	2014-07-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	59	MID										o	9784063	58	9784063775532	2015-02-03	61	9784063775181	2014-01-04	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	60	MID										o	9784063	58	9784063775532	2015-02-03	61	9784063775181	2014-01-04	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	61	MID										o	9784063	60	9784063775549	2016-06-03	62	9784063775198	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	62	MID										o	9784063	61	9784063775181	2014-01-04	67	9784063775914	2018-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	63	MID										o	9784063	61	9784063775181	2014-01-04	67	9784063775914	2018-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	64	MID										o	9784063	61	9784063775181	2014-01-04	67	9784063775914	2018-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	65	MID										o	9784063	61	9784063775181	2014-01-04	67	9784063775914	2018-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	66	MID										o	9784063	61	9784063775181	2014-01-04	67	9784063775914	2018-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	67	MID										o	9784063	66	9784063775211	2013-08-02	68	9784063775570	2015-11-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	68	MID										o	9784063	67	9784063775914	2018-05-02	71	9784063775921	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	69	MID										o	9784063	67	9784063775914	2018-05-02	71	9784063775921	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	70	MID										o	9784063	67	9784063775914	2018-05-02	71	9784063775921	2017-09-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	71	MID										o	9784063	70	9784063775587	2016-06-03	72	9784063775594	2016-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	72	MID										o	9784063	71	9784063775921	2017-09-01	73	9784063775600	2016-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	73	MID										o	9784063	72	9784063775594	2016-05-02	74	9784063775617	2015-04-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	74	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	75	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	76	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	77	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	78	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	79	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	80	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	81	MID										o	9784063	73	9784063775600	2016-02-03	82	9784063775280	2014-02-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	82	MID										o	9784063	81	9784063775273	2013-06-03	83	9784063775938	2017-04-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	83	MID										o	9784063	82	9784063775280	2014-02-03	88	9784063775945	2017-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	84	MID										o	9784063	82	9784063775280	2014-02-03	88	9784063775945	2017-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	85	MID										o	9784063	82	9784063775280	2014-02-03	88	9784063775945	2017-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	86	MID										o	9784063	82	9784063775280	2014-02-03	88	9784063775945	2017-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	87	MID										o	9784063	82	9784063775280	2014-02-03	88	9784063775945	2017-05-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	88	MID										o	9784063	87	9784063775327	2014-06-03	91	9784063775976	2017-03-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	89	MID										o	9784063	87	9784063775327	2014-06-03	91	9784063775976	2017-03-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	90	MID										o	9784063	87	9784063775327	2014-06-03	91	9784063775976	2017-03-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	91	MID										o	9784063	90	9784063775969	2018-03-02	92	9784063775983	2018-03-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	92	MID										o	9784063	91	9784063775976	2017-03-03	93	9784063775648	2015-10-02	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	93	MID										o	9784063	92	9784063775983	2018-03-02	98	9784063775990	2017-12-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	94	MID										o	9784063	92	9784063775983	2018-03-02	98	9784063775990	2017-12-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	95	MID										o	9784063	92	9784063775983	2018-03-02	98	9784063775990	2017-12-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	96	MID										o	9784063	92	9784063775983	2018-03-02	98	9784063775990	2017-12-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	97	MID										o	9784063	92	9784063775983	2018-03-02	98	9784063775990	2017-12-01	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	98	MID										o	9784063	97	9784063775686	2015-05-01	101	9784063775334	2014-07-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	99	MID										o	9784063	97	9784063775686	2015-05-01	101	9784063775334	2014-07-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:volumes	0	standard	通常版	水木しげる漫画大全集	100	MID										o	9784063	97	9784063775686	2015-05-01	101	9784063775334	2014-07-03	講談社	0	NDLにも該当巻なし	
NOHIT	mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	101	MID										o	9784063	100	9784063781519	2018-02-02	102	9784063781526	2018-04-03	講談社	0	NDLにも該当巻なし	
NOHIT	mobile-suit-gundam-moon-crisis	機動戦士ガンダムムーンライトクライシス	seed4	0	standard	通常版	Media comix	2	MID										o	9784073	1	9784073024804	1995-01	3	9784073077091	1998-01-15	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	4	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	5	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	6	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	7	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	8	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	9	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	10	MID										o	9784073	3	9784073013518	1994-06	11		1986-10-30	メディアワークス	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	1	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	2	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	3	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	4	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	5	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	6	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	7	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	8	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	9	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	10	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	11	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-aka-no-bunsuirei	機動戦士ΖガンダムDefineシャア・アズナブル赤の分水嶺	seed4	0	standard	通常版	角川コミックス・エース	12	LEAD										o	9784041				13	9784041065426	2018-03-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	1	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	2	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	3	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	4	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	5	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	6	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	7	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	mobile-suit-zeta-gundam-difain-char-azunaburu-guripusu-seneki	機動戦士ΖガンダムDefineシャア・アズナブルグリプス戦役	seed4	0	standard	通常版	角川コミックス・エース	8	LEAD										o	9784041				20	9784041148426	2024-02-24	KADOKAWA	0	NDLにも該当巻なし	
