class	title	sid	edition	imprint	isbn0	date0	min_numbered	numbered	頁
ONPAGE	人間昆虫記	35106	standard		9784886533425	1987-01-30	2018-12	1	ningen-konchuuki
ONPAGE	今日から恋と子育てはじめます	147497	standard	花音コミックス	9784832292932	2025-04-05	2026-05-25	2	kyou-kara-koi-to-kosodate-hajimemasu
ONPAGE	今日もネコ様の圧が強い	147523	standard		9784046839879	2025-01-03	2026-01-16	2	kyou-mo-neko-sama-no-atsu-ga-tsuyoi
ONPAGE	伝説のヤリチンvs鉄壁の尻穴	147699	deluxe	ビーボーイコミックスデラックス	9784799756706	2022-04	2023-02	2,5	densetsu-no-yarichin-vs-teppeki-no-shiriana
ONPAGE	佐橋くんのあやかし日和	147780	standard		9784781623214	2024-06	2025-06-07	2,3	sahashi-kun-no-ayakashi-hiyori
ONPAGE	何度抱かれたって、好きになんかならないよ。	147807	standard	Clair TLcomics	9784434313813	2023-03	2023-09	2,3,4,5	nando-dakaretatte-suki-ni-nanka-naranaiyo
ONPAGE	使い魔サンマイと白の魔導師	147834	standard	Nemuki+コミックス	9784022143372	2022-02	2023-03	2	tsukaima-sanmai-to-shiro-no-madoushi
ONPAGE	俺じゃねぇとダメなくせに	147952	standard	ラブきゅんcomic	9784909699794	2023-01	2023-11	2	ore-janee-to-dame-na-kuseni
ONPAGE	俺たちは恋人に向いていない	147962	standard	from RED comics	9784910526270	2022-11	2025-06-23	2	oretachi-wa-koibito-ni-muite-inai
ONPAGE	俺たちビジネス番やってます!	147964	standard	カチCOMI	9784253154871	2021-11	2022-11	2	oretachi-business-ban-yattemasu
ONPAGE	俺のエロ配信がバレて上司にハメられてます!	148030	standard	caramelコミックス	9784911186046	2024-03-06	2025-05-01	2	ore-no-ero-haishin-ga-barete-joushi-ni-hameraretemasu
ONPAGE	俺の先生は甘えたがり	148046	standard	fleur comics	9784046822994	2023-03	2024-02	2,3	ore-no-sensei-wa-amaetagari
ONPAGE	俺の前で濡れてろ	90035	standard	Bunkasha comics	9784821138135	2019-07	2021-04	2	ore-no-mae-de-nuretero
ONPAGE	俺を、たたせてみろよ	90119	standard	ラブきゅんcomic	9784909699145	2019-05	2020-03	2,3,4,5,6	ore-o-tatasete-miroyo
ONPAGE	傲慢シークのプロポーズ	148258	standard	Missy comics	9784776753735	2022-03	2023-05	2	gouman-sheikh-no-propose
ONPAGE	僕らには僕らの言葉がある	148382	standard		9784046058003	2022-11	2024-12-17	2,3	bokura-niwa-bokura-no-kotoba-ga-aru
ONPAGE	優等生の制服のなか	148474	standard	Gateau comics	9784758024273	2022-06	2023-11	2	yuutousei-no-seifuku-no-naka
ONPAGE	優等生は運命の赤い糸に逆らいたい	120245	standard	Hugピクシブシリーズ	9784866575032	2021-12	2023-02	2	yuutousei-wa-unmei-no-akai-ito-ni-sakaraitai
ONPAGE	元ギャル上司ちゃんのカラダがパネぇ!	148485	standard	夜暇	9784434349232	2025-02-10	2026-01-02	2	moto-gal-joushi-chan-no-karada-ga-panee
ONPAGE	兄弟制度のあるヤンキー学園で、今日も契りを迫られてます	90785	standard	カチCOMI	9784253154932	2020-07	2022-07	2,3	kyoudai-seido-no-aru-yankee-gakuen-de-kyou-mo-chigiri-o-semararetemasu
ONPAGE	再召喚された勇者は一般人として生きていく?	91209	standard	このマンガがすごい!comics	9784800283719	2020-02	2020-08	2,3,4,5,6,7,8,9	saishoukan-sareta-yuusha-wa-ippanjin-to-shite-ikite-iku
ONPAGE	冥婚の花嫁は愛される	148832	standard	fleur comics	9784046831408	2024-01	2024-08	2	meikon-no-hanayome-wa-aisareru
ONPAGE	制服、深夜2時。	149133	standard	Bamboo comics. Qpa collection	9784801984035	2024-08-06	2026-02-16	2	seifuku-shinya-2-ji
ONPAGE	前世で殺した相手の担当編集になりました	149157	standard	Bamboo comics	9784801976818	2022-08	2024-08	2,3	zense-de-koroshita-aite-no-tantou-henshuu-ni-narimashita
ONPAGE	力技のシスター	120543	standard	METEOR COMICS	9784866754109	2025-02-24	2026-03-23	2	chikarawaza-no-sister
ONPAGE	勇者の俺様が魔導士なんかに!	149308	standard	ビボピーコミックス	9784799765111	2023-12	2025-07-22	2	yuusha-no-ore-sama-ga-madoushi-nanka-ni
ONPAGE	動物人間	149363	standard	YOUNG ANIMAL COMICS	9784592161943	2023-07	2025-07-04	3,4	doubutsu-ningen
ONPAGE	午前0時の甘い罠	149527	standard	Gush comics	9784796415088	2022-04	2024-03	2	gozen-0-ji-no-amai-wana
ONPAGE	友達はキスしない!	149676	standard	H & C comics	9784813033073	2022-01	2023-04	2	tomodachi-wa-kiss-shinai
ONPAGE	反逆コメンテーターエンドウさん	121018	standard	MFC	9784046811059	2022-04	2023-08	2,4	hangyaku-komenteetaa-endou-san
ONPAGE	口下手は恋に事故る	149722	deluxe	Be×boy comics deluxe = ビーボーイコミックスデラックス	9784799757673	2022-06	2023-03	2	kuchibeta-wa-koi-ni-jikoru
ONPAGE	可哀想な君は僕だけの甘やかな傷	149752	standard	ディアプラスコミックス	9784403668623	2023-04	2024-10-03	2	kawaisou-na-kimi-wa-boku-dake-no-amayaka-na-kizu
ONPAGE	吉祥寺少年歌劇	92838	standard	FC	9784396768416	2021-10	2024-03	2,3	kichijouji-shounen-kageki
ONPAGE	君の舌はドルチェ	150026	standard	marginal	9784575381108	2022-05	2023-11	2	kimi-no-shita-wa-dolce
ONPAGE	君を前にしたら俺はもうっ…肉食派男子の純情な欲情	150059	standard	Bunkasha comics	9784821127283	2021-02	2022-02	2	kimi-o-mae-ni-shitara-ore-wa-moutsu-nikushokuha-otoko-no-junjouna-yokujou
ONPAGE	喫茶ニュー魔王城	150256	standard	BEAM COMIX	9784046837882	2024-07	2025-03-05	2,3	kissa-new-maoujou
ONPAGE	嘘つきΩにお仕置きを	150279	standard	fleur comics	9784046819550	2022-12	2024-12-10	3	usotsuki-omega-ni-oshioki-o
ONPAGE	嘘つきな番	93589	standard	caramelコミックス	9784909699091	2019-01	2020-11	2,3	usotsuki-na-tsugai
ONPAGE	囚ワレ婚	93678	standard	Melt comics	9784396701017	2018-05	2018-11	2	torawarekon
ONPAGE	回覧板のエッチなルールは絶対です。	150407	standard	夜暇	9784434339615	2024-08	2025-04-19	2,3	kairanban-no-etchi-na-rule-wa-zettai-desu
ONPAGE	国境の勇者エコー	150431	standard	アルファポリスCOMICS	9784434315107	2023-01	2024-04	2,3	kokkyou-no-yuusha-echo
ONPAGE	地雷系彼氏すずくん	150552	standard	Bamboo comics	9784801975187	2021-12	2022-12	2	jiraikei-kareshi-suzu-kun
ONPAGE	堕ちて、溺れて、呑み込んでヤンデレ幼なじみの淫らな狂愛	150596	standard	Kanon mia comics	9784815562083	2024-02	2025-08-08	2	ochite-oborete-nomikonde-yandere-osananajimi-no-midara-na-kyouai
ONPAGE	塩対応な私の旦那様はハイスペックな幼馴染!?	150630	standard	Cult comics	9784773062830	2024-02	2024-09	2	shio-taiou-na-watashi-no-danna-sama-wa-haisupekku-na-osananajimi
ONPAGE	夜10時からは素直に溺れて	150801	standard	Missy comics	9784776754077	2022-10	2023-06	2,3	yoru-10-ji-kara-wa-sunao-ni-oborete
ONPAGE	夢のような話	150918	standard	Kaiohsha comics. Gush comics	9784796401432	2011-03-28	2012-02-28	2	yume-no-you-na-hanashi
ONPAGE	大家族ごはん物語	123846	standard	Bunkasha comics	9784821129249	2022-03	2023-08	2	daikazoku-gohan-monogatari
ONPAGE	好きだよグッドボーイ	151661	standard	秒で分かるBL	9784799762448	2023-05	2024-07	2,3	suki-dayo-good-boy
ONPAGE	好きなら脱がせて。	151675	deluxe	ビーボーイコミックスデラックス	9784799768792	2024-09-06	2026-03-06	2	suki-nara-nugasete
ONPAGE	妹がブラコンで何が悪い!	151799	standard	Dengeki Comics EX	9784049141986	2022-01	2022-05	2	imouto-ga-burakon-de-nani-ga-warui
ONPAGE	孕むまで乱れいけ	152148	standard	Clair TLcomics	9784434323836	2023-10	2024-05	2	haramu-made-midare-ike
ONPAGE	孤高の王と夜伽の情愛	152178	standard	fleur comics	9784046809834	2021-12	2023-09	2	kokou-no-ou-to-yotogi-no-jouai
ONPAGE	学ランの中までさわって欲しいその先	152181	standard	ベツコミフラワーコミックスα	9784098717804	2023-02	2024-10-06	2	gakuran-no-naka-made-sawatte-hoshii-sono-saki
ONPAGE	寝取られてもアナタのカノジョ。	152529	standard	occupai	9784434293214	2021-11	2023-11	4	netoraretemo-anata-no-kanojo
ONPAGE	小春と湊	152642	standard	IDコミックス	9784758025829	2023-08	2024-06	2	koharu-to-minato
ONPAGE	小犬のこいぬ	97518	standard		9784781619408	2020-12	2021-08	2,3	koinu-no-koinu
ONPAGE	小田原観光大使になれるかな	123032	standard	BAMBOO ESSAY SELECTION	9784801937772	2023-11	2025-05-16	2,3	odawara-kankou-taishi-ni-nareru-kana
ONPAGE	少女マンガなら叶わない恋	152684	standard	ビボピーコミックス	9784799769614	2024-11-13	2025-10-08	2	shoujo-manga-nara-kanawanai-koi
ONPAGE	少女生理学	123107	standard	ACTION COMICS	9784575830279	2004-12	2006-03	2	shoujo-seirigaku
ONPAGE	帰って来たどらン猫	46956	bunkobon	双葉文庫名作シリーズ	9784575726527	2007-11	2009-07	1,3	kaettekita-kita-dora-neko
ONPAGE	帰って来たどらン猫(こ)	128250	bunkobon	双葉文庫	9784575728316	2022-09	2022-11	2,3	kaettekita-kita-dora-neko
ONPAGE	年下の隣人に世話されてます	122507	standard	Gush comics	9784796415439	2022-09	2023-09	2	toshishita-no-rinjin-ni-sewa-dekiaisaretemasu
ONPAGE	幼馴染が好きかもしれない	153128	standard	KITORA	9784046068354	2025-07-15	2026-03-02	2	osananajimi-ga-suki-kamo-shirenai
ONPAGE	当て馬キャラのくせして、スパダリ王子に寵愛されています。	153291	standard	Glanz BLcomics	9784434319587	2023-07	2024-03	2,3,4,5	ateuma-chara-no-kuseshite-supadari-ouji-ni-chouai-sarete-imasu
ONPAGE	志乃と恋	125129	standard	MFC	9784046827357	2023-08	2024-06	2,3,4,5	shino-to-ren
ONPAGE	性別R!	123106	standard	Ryu comics special	9784199501357	2009-09-23	2010-07-07	2	seibetsu-aaru
ONPAGE	怪異さんと俺	153805	standard		9784046843654	2024-12-17	2025-10-17	2	kaii-san-to-ore
ONPAGE	恋からは逃げられない	153837	standard	Comic heaven comics	9784537147872	2024-03	2025-04-04	3	koi-kara-wa-nigerarenai
ONPAGE	恋するミルククラウン	153887	standard	Gateau comics	9784758024280	2022-06	2023-07	2	koisuru-milk-crown
ONPAGE	恋華抄	154207	standard	drap COMICS DX	9784866535647	2021-12	2023-05	2,3	renkashou
ONPAGE	恐竜はじめました	154234	standard		9784046819451	2023-04	2024-02	2,3,4	kyouryuu-hajimemashita
ONPAGE	悠と晴	154267	standard	fleur comics	9784046832238	2024-01	2025-08-06	3,4	haruka-to-haru
ONPAGE	悪役令嬢が正ヒロインを口説き落とす話。	154368	standard	BEAM COMIX	9784047371552	2022-09	2023-07	2	akuyaku-reijou-ga-sei-heroine-o-kudoki-otosu-hanashi
ONPAGE	悪役令嬢に転生したら理想の部屋が手に入りました!	154397	standard		9784781624839	2025-09-29	2026-02-02	2,3	akuyaku-reijou-ni-tensei-shitara-risou-no-heya-ga-te-ni-hairimashita
ONPAGE	悪役令息に転生したけど幼馴染のママ♂になるぞ!	154490	standard	MFCジーンピクシブシリーズ	9784046841094	2025-01-07	2025-10-01	2	akuyaku-reisoku-ni-tensei-shitakedo-osananajimi-no-mama-ni-naruzo
ONPAGE	悶えてよ、アダムくん	154597	standard	夜暇	9784434330988	2024-01	2024-07	3,5,6,7	modaeteyo-adam-kun
ONPAGE	惚れ薬を飲んだスパダリがヤバすぎます!	154641	standard	caramelコミックス	9784909699664	2022-05	2023-09	2,4	horegusuri-o-nonda-supadari-ga-yabasugimasu
ONPAGE	想定外のスウィートマリッジ	154654	standard	LiQulle Comics	9784824001481	2022-04	2024-06	2	souteigai-no-sweet-marriage
ONPAGE	意地っ張りな先輩のしつけ方	154658	standard	fleur comics	9784046834652	2024-06	2025-06-04	2	ijippari-na-senpai-no-shitsukekata
ONPAGE	愛しいきみと、政略結婚	154741	standard	Clair TLcomics	9784434306426	2022-10	2023-08	2	itoshii-kimi-to-seiryaku-kekkon
ONPAGE	愛しのしっぽちゃん	154768	standard	marginal	9784575381498	2023-11	2025-09-06	2	itoshi-no-shippo-chan
ONPAGE	愛日と花嫁	155074	standard	Gateau comics	9784758023528	2022-02	2023-09	2	aijitsu-to-hanayome
ONPAGE	抱かせてください古高主任	155343	standard	Honey Milk Comics	9784065282304	2022-07	2025-01-03	2,3	dakasete-kudasai-furutaka-shunin
ONPAGE	抱かれてたまるか!	155347	standard	ラブきゅんcomic	9784909699756	2022-11	2023-05	2	dakarete-tamaruka
ONPAGE	抱けど暮らせど「好き」が言えない	155355	standard	LOVE COFFRE COMICS	9784861239854	2023-06	2024-07	2,3	dakedo-kurasedo-suki-ga-ienai
ONPAGE	推し着物	155567	standard		9784801933361	2022-11	2025-03-31	2	oshi-kimono
ONPAGE	教師も色々あるわけで	12942	standard	Be×boy comics	9784862634580	2008-09	2016-12	1	kyoushi-mo-iroiro-aru-wake-de
ONPAGE	新しい婚約者は私を愛でたくて仕方ない	155824	standard	Missy comics	9784776753988	2022-08	2023-03	2	atarashii-konyakusha-wa-watashi-o-medetakute-shikata-nai
ONPAGE	星空を見つめたそのあとで	156222	standard	fleur comics	9784046812780	2022-03	2023-02	2,3	hoshizora-o-mitsumeta-sono-ato-de
ONPAGE	春めく堅物	156287	standard	fleur comics	9784046849717	2025-07-15	2026-02-23	2	harumeku-katabutsu
ONPAGE	柊部長のパンストライン	157020	standard	YKコミックス	9784785973650	2023-05	2024-03	2	hiiragi-buchou-no-panst-line
ONPAGE	柴犬ぽんちゃん、今日もわが道を行く	157045	standard		9784046838964	2025-01-17	2025-12-16	2	shiba-inu-pon-chan-kyou-mo-wagamichi-o-yuku
ONPAGE	桐島くんはいじめたい	157094	standard	Tulle Comics	9784861239786	2023-05	2026-03-30	3	kirishima-kun-wa-ijimetai
ONPAGE	桜田の××レポ	157107	standard	GENESYS COMICS	9784865377163	2022-04	2024-03-06	2	sakurada-no-repo
ONPAGE	極道dom/sub	157222	standard	Shusui digital comics BLシリーズ	9784867780459	2023-09	2024-07	2	gokudou-domu-sabu
ONPAGE	次の空白を埋めよ。	157496	standard	秒で分かるBL	9784799766057	2024-06	2025-05-23	2	tsugi-no-kuuhaku-o-umeyo
ONPAGE	死にぞこないは愛に啼く	157608	standard	Glanz BLcomics	9784434297953	2022-03	2022-11	2	shinizokonai-wa-ai-ni-naku
ONPAGE	残念な皇子くんと腐女子の野田さん	106180	standard	Bunkasha comics	9784821139064	2020-04	2021-02	2	zannenna-ouji-kun-to-fujoshi-no-noda-san
ONPAGE	毒親に育てられました	106409	standard		9784048967860	2020-11	2021-06	2,3	dokuoya-ni-sodateraremashita
ONPAGE	水野忍の理想の恋愛	157924	standard	ディアプラスコミックス	9784403669354	2024-06	2025-06-15	2	mizuno-shinobu-no-risou-no-love
ONPAGE	泣かせたくてどうしよう	124690	standard	drap COMICS DX	9784866537092	2023-08	2026-08-17	2	nakasetakute-doushiyou
ONPAGE	深山と七瀬はまだ友達?	158412	standard	KITORA	9784046068705	2024-12-27	2025-09-29	2,3	miyama-to-nanase-wa-mada-tomodachi
ONPAGE	漣蒼士に処女を捧ぐ	158559	standard	Clair TLcomics	9784434296659	2022-02	2022-09	2,3,5	ren-soushi-ni-shojo-o-sasagu
ONPAGE	特別じゃない日	159047	standard		9784408640372	2021-12	2022-08	2,3,4,5,6	tokubetsu-ja-nai-hi
ONPAGE	犬系の彼氏	159089	standard		9784575440270	2022-09	2023-09	2	inukei-no-kareshi
ONPAGE	狼と香辛料Spring Log	159161	standard	電撃コミックスNEXT	9784049164626	2025-05-21	2025-11-22	2	ookami-to-koushinryou-spring-log
ONPAGE	理想の結婚	159503	standard	Shusui digital comics BLシリーズ	9784867781524	2025-04-14	2026-02-09	2	risou-no-kekkon
ONPAGE	瑞樹くんの愛が重すぎる	159524	standard	LOVE COFFRE COMICS	9784867870082	2023-12	2025-09-27	2	mizuki-kun-no-ai-ga-omosugiru
ONPAGE	生活魔術師達、世界樹に挑む	159655	standard	このマンガがすごい!comics	9784299027115	2022-03	2022-09	2,3	seikatsu-majutsushi-tachi-sekaiju-ni-idomu
ONPAGE	生活魔術師達、大聖堂に挑む	159657	standard	このマンガがすごい!comics	9784299051141	2024-02	2024-08	2	seikatsu-majutsushi-tachi-daiseidou-ni-idomu
ONPAGE	生活魔術師達、魔女の森に挑む	159658	standard	このマンガがすごい!comics	9784299068729	2025-07-14	2025-12-29	2,3	seikatsu-majutsushi-tachi-majo-no-mori-ni-idomu
ONPAGE	男子校の生態	159752	standard	単行本コミックス	9784041136171	2023-03	2024-03	2,3,4	danshikou-no-seitai
ONPAGE	男運がEランクなので異世界の闇落ち神様に娶られました	159777	standard	Astro comics	9784776754947	2024-03	2024-07	2	otokoun-ga-ii-rank-nanode-isekai-no-yamiochi-kami-sama-ni-metoraremashita
ONPAGE	番長!神絵師コイツです!	159801	standard	Canna Comics	9784829686942	2024-05	2025-09-22	2	banchou-kami-eshi-koitsu-desu
ONPAGE	異世界からエルフさんが落ちてきたのですが!?	159812	standard	アルファポリスCOMICS	9784434334863	2024-02	2025-09-27	2,3	isekai-kara-elf-san-ga-ochitekita-nodesuga
ONPAGE	異世界ゆるりキャンプ	159945	standard	このマンガがすごい!comics	9784299045874	2023-09	2024-03	2	isekai-yururi-camp
ONPAGE	異世界大奥	160029	standard	Clair TLcomics	9784434294365	2021-12	2022-01	2,3,4,5	isekai-oooku
ONPAGE	異世界居酒屋「げん」	109992	standard	このマンガがすごい!comics	9784800283689	2018-06	2018-12	2,3,4,5,6,7,8,9	isekai-izakaya-gen
ONPAGE	異種族異文化交流記	160161	standard	アルファポリスCOMICS	9784434302312	2022-04	2023-08	2	ishuzoku-ibunka-kouryuuki
ONPAGE	疲れた人に夜食を届ける出前店	160178	standard		9784046817570	2022-10	2025-01-03	3	tsukareta-hito-ni-yashoku-o-todokeru-demaeten
ONPAGE	真一郎さんったら結構ヤラシイ!	110720	standard	Bunkasha comics	9784821139231	2020-07	2020-11	2,3	shinichirou-san-ttara-kekkou-yarashii
ONPAGE	真夜中のBL編集部は夢を見る	160516	standard	MARBLE COMICS	9784864424288	2022-01	2023-01	2	mayonaka-no-bl-henshuubu-wa-yume-o-miru
ONPAGE	真夜中の俺を見て	160518	standard	from RED comics	9784910526454	2024-02	2025-08-08	2	mayonaka-no-ore-o-mite
ONPAGE	真面目メガネくんをオトしたい	160560	standard	fleur comics	9784046829689	2023-10	2025-08-06	3,4	majime-megane-kun-o-otoshitai
ONPAGE	瞳に映るキミは、全部オレのもの	160611	standard	LiQulle Comics	9784824009401	2024-09-06	2026-02-26	2	hitomi-ni-utsuru-kimi-wa-zenbu-ore-no-mono
ONPAGE	破滅待ち悪役令嬢は絶倫貴公子に抱きつぶされる	160732	standard	LOVE COFFRE COMICS	9784867870730	2024-12-27	2026-02-09	2	hametsu-machi-akuyaku-reijou-wa-zetsurin-kikoushi-ni-dakitsubusareru
ONPAGE	社畜上司の恋と快楽	160777	standard	Missy comics	9784776753490	2021-10	2023-03	2	shachiku-joushi-no-koi-to-kairaku
ONPAGE	神さまと偽装カップルはじめました	160817	standard	ちゃおコミックス	9784098716241	2022-05	2023-01	2,3,5,6,7	kami-sama-to-gisou-couple-hajimemashita
ONPAGE	神野くんはスキだらけな彼女が好きすぎる	160943	standard	Missy comics	9784776754350	2023-05	2024-05	2	shinno-kun-wa-suki-darake-na-kanojo-ga-sukisugiru
ONPAGE	私のジャンルに「神」がいます	161046	standard		9784046800268	2020-11	2021-11	2,3	watashi-no-janru-ni-kami-ga-imasu
ONPAGE	竜の子を産んだら離縁されたので森で隠居することにしました	128087	standard	このマンガがすごい!comics	9784299041883	2023-04	2023-09	2,3,4	ryuu-no-ko-o-undara-rien-sareta-node-mori-de-inkyo-suru-koto-ni-shimashita
ONPAGE	竜騎士専門学校	161382	standard		9784046835178	2024-08-08	2025-12-16	2	ryuukishi-senmon-gakkou
ONPAGE	童貞くんに鬼愛されまして	161387	standard	エクレアcomic	9784434298035	2022-01	2022-12	2	doutei-kun-ni-oni-aisaremashite
ONPAGE	竹虎くん、私のちっぱい育てて下さい!	161403	standard	ラブパルフェコミックス	9784824005229	2023-06	2025-09-29	2	taketora-kun-watashi-no-chippai-sodatete-kudasai
ONPAGE	純愛ヤクザと同棲生活	161554	standard	Missy comics	9784776753612	2021-12	2022-01	2	junai-yakuza-to-dousei-seikatsu
ONPAGE	紫真くんにぜんぶあげる	161605	standard	Tulle Comics	9784867870792	2025-01-10	2026-02-09	2	shima-kun-ni-zenbu-ageru
ONPAGE	紳士な彼はとんでもない魔性の巨●(ピー)でした	161618	standard	恋愛MAX COMICS	9784253138000	2022-05	2023-01	2	shinshi-na-kare-wa-tondemonai-mashou-no-kyo-pii-deshita
ONPAGE	結婚したので、セックス有休ください!	161704	standard	Clair TLcomics	9784434294372	2021-12	2022-06	2,3,4	kekkon-shita-node-sekkusu-yuukyuu-kudasai
ONPAGE	絶倫ヤクザの極上愛撫	112830	standard	Bunkasha comics	9784821139538	2020-08	2021-03	2,3,4	zetsurin-yakuza-no-gokujou-aibu
ONPAGE	絶滅動物物語	161844	standard	BIG COMICS SPECIAL	9784098612758	2022-02	2023-05	2	zetsumetsu-doubutsu-monogatari
ONPAGE	美川べるのといかゴリラのまんがビューティー	162073	standard	BAMBOO ESSAY SELECTION	9784801930834	2022-05	2022-12	2	mikawa-beruno-to-ika-gorira-no-manga-beauty
ONPAGE	職場のイケメン営業は理想の飼い主様	162312	standard	KiR comics	9784815530822	2024-03	2025-12-22	2	shokuba-no-ikemen-eigyou-wa-risou-no-kainushi-sama
ONPAGE	育休魔王とニセ勇者	162338	standard	花音コミックス	9784832292253	2023-02	2024-03	2,3	ikukyuu-maou-to-nise-yuusha
ONPAGE	腐男子の俺が陽キャ幼馴染に迫られてる件	162405	standard	&arche COMICS	9784434318931	2023-04	2024-08	2,3	fudanshi-no-ore-ga-youkya-osananajimi-ni-semarareteru-ken
ONPAGE	英くんはおくちがお上手	162770	standard	Clair TLcomics	9784434322242	2023-09	2024-06	2,3,4	ei-kun-wa-okuchi-ga-ojouzu
ONPAGE	虎に四目屋	163034	standard	MARBLE COMICS	9784864424929	2024-07	2026-04-30	2	tora-ni-yotsumeya
ONPAGE	西原理恵子の人生一年生	41528	standard		9784091060044	2001-12-01	2003-05	2	saibara-rieko-no-jinsei-ichinensei
ONPAGE	見知らぬ女子高生に監禁された漫画家の話	125660	standard	角川コミックス・エース	9784041122839	2022-02	2022-08	2	mishiranu-joshi-joshikousei-ni-kankin-sareta-mangaka-no-hanashi
ONPAGE	賭恋ロマネスク	163715	standard	Crape comics	9784434341571	2024-09-06	2025-02-10	2,3	toren-romanesuku
ONPAGE	躾けてとかして暴いて愛でて	163948	standard	Charles Comics	9784815502027	2022-03	2023-08	2	shitsukete-tokashite-abaite-medete
ONPAGE	転生アイドルとドルオタの騎士	164053	standard	Daria comics	9784866576497	2023-03	2024-09-06	2,3	tensei-idol-to-doruota-no-kishi
ONPAGE	追放最凶クズ〈?〉賢者の辺境子育てスローライフ	120507	standard	このマンガがすごい!comics	9784299040008	2023-03	2023-11	2	tsuihousareta-saikyou-kuzu-kenja-no-henkyou-kosodate-surooraifu
ONPAGE	逃げんなよ、奥さん。	164412	standard	Clair TLcomics	9784434303661	2022-08	2023-03	2	nigennayo-oku-san
ONPAGE	透明男と人間女	164449	standard		9784575440102	2021-11	2022-09	2,3,4,7,8,9	toumei-otoko-to-ningen-onna
ONPAGE	運命だけどあいいれない	164518	standard	from RED comics	9784910526393	2023-08	2025-02-24	2	unmei-dakedo-aiirenai
ONPAGE	運命のカラダと別れたい。	164530	standard	Clair TLcomics	9784434345494	2024-12-03	2025-06-14	2	unmei-no-karada-to-wakaretai
ONPAGE	過剰妄想少年	116907	standard	Baby comics	9784893939593	2014-11	2016-04	2,3,4	kajou-mousou-shounen
ONPAGE	遠吠えに恋	164601	standard	marginal	9784575381689	2024-05	2025-10-03	2	tooboe-ni-koi
ONPAGE	遺産彼氏。	116964	standard	LOVE COFFRE COMICS	9784861237447	2018-06	2019-06	2	i-san-kareshi
ONPAGE	酒処春來荘日乗	164670	standard		9784253106856	2022-03	2023-02	2,3,4,5	sakedokoro-shunraisou-nichijou
ONPAGE	野獣王子とおしかけ花嫁	117115	standard	Bunkasha comics	9784821139873	2020-10	2022-03	2	yajuu-ouji-to-oshikake-hanayome
ONPAGE	金曜日、執事が俺をsubにする。	164740	standard	Shusui digital comics BLシリーズ	9784867780749	2024-03	2024-07	2	kinyoubi-shitsuji-ga-ore-o-sabu-ni-suru
ONPAGE	限界OL霧切ギリ子	165026	standard	ジャンプコミックス	9784088847696	2025-10-10	2026-03-23	2	genkai-ol-kirigiri-giriko
ONPAGE	陵辱!潜入捜査官	1852	standard	カチCOMI	9784253155120	2019-12	2021-09	2,3	ryoujoku-sennyuu-sousakan
ONPAGE	隣のアンチくん	128626	standard	MFCジーンピクシブシリーズ	9784046828200	2023-10	2024-08-06	2,3	tonari-no-anti-kun
ONPAGE	青と碧	165383	standard	Canna Comics	9784829686836	2023-09	2026-06-15	2	aotomidori
ONPAGE	青春のぬかるみ	165408	standard	occupai	9784434318078	2023-06	2024-05	2	seishun-no-nukarumi
ONPAGE	高音さんと嵐ちゃん	123254	standard	MFC	9784046824288	2023-04	2023-11	2,3,4	takane-san-to-arashi-chan
ONPAGE	鬼神閣下の身代わり花嫁	165846	standard	Missy comics	9784776754145	2022-12	2023-07	2,3	kishin-kakka-no-migawari-hanayome
ONPAGE	魔王軍はホワイト企業	166126	standard		9784074604401	2025-01-03	2025-09-06	2,3	maougun-wa-white-kigyou
ONPAGE	鮫は桜に恋をする	166180	standard	Tulle Comics	9784861239762	2023-03	2024-07	2,3	same-wa-sakura-ni-koi-o-suru
