tokyo-nekketsu-110-tooban	東京熱血110番	['imprint=SP pocket wide']	2冊	['橋本孤蔵']
tsuge-yoshiharu-senshuu	つげ義春選集	['title']	10冊	['つげ義春']
tsumugi-taku-senshuu	紡木たく選集	['title']	1冊	['紡木たく']
ubawareta-hitozuma-no-kokuhaku	奪われた人妻の告白	['imprint=SP pocket wide']	1冊	['タカスギコウ', '葛籠くずかご']
ukuraina-konsei-ryodan	ウクライナ混成旅団	['imprint=SP pocket wide']	1冊	['滝沢聖峰']
ultra-seven-productions-1998	ウルトラセブン	['imprint=P-KC']	2冊	['伊東章夫', '桑田次郎']
uregoro-h-na-mikkusu-party	熟れごろHなみっくすパーティ	['imprint=SP pocket wide']	1冊	['大見武士']
urusei-yatsura-reiwaban-rabu-selection	うる星やつら令和版ラブセレクション	['title']	2冊	['高橋留美子']
versailles-no-bara-gaiden	ベルサイユのばら外伝	['imprint=コミック・スーリ Chukoコミックlite']	6冊	['池田理代子']
watanabe-masako-meisaku-selection	わたなべまさこ名作セレクション	['title']	1冊	['わたなべまさこ']
wayu-pureibakku	和由プレイバック	['title']	2冊	['鈴宮和由']
yagyuu-hyougonosuke	柳生兵庫助	['imprint=パーフェクト・メモワール']	3冊	['とみ新蔵']
yagyuu-juubei-shisu-2015	柳生十兵衛死す	['imprint=SP pocket wide']	2冊	['石川賢']
yagyuu-renya-bugeijou	柳生連也武芸帖	['imprint=パーフェクト・メモワール']	1冊	['とみ新蔵']
yaiba-2013	刃	['imprint=SP pocket wide']	1冊	['さいとう・たかを', 'さいとうプロダクション']
yakyuukyou-no-uta-best-nain-selection	野球狂の詩ベストナイン・セレクション	['imprint=P-KC', 'title']	4冊	['水島新司']
yamamura-misa-mystery-comic-selection	山村美紗ミステリーコミックセレクション	['title']	1冊	['北川玲子', '桜井まり子']
yamamura-misa-ryojou-sasupensu-comic-selection	山村美紗旅情サスペンスコミックセレクション	['title']	1冊	['浦川まさる', '花村えい子']
yami-to-shoukinkubi	闇と賞金首	['imprint=SP pocket wide']	1冊	['さいとう・たかを', 'さいとうプロダクション']
yokoyama-mitsuteru-selection	横山光輝セレクション	['imprint=P-KC', 'title']	1冊	['横山光輝']
yori-nuki-pii-tan	よりぬきピータン!!	['title']	2冊	['伊藤理佐']
yorinuki-aoharu-tetsudou	よりぬき青春鉄道	['title']	1冊	['青春']
yorinuki-asari-chan	よりぬきあさりちゃん	['title']	2冊	['室山まゆみ']
yorinuki-hina-chan-no-nichijou	よりぬきひなちゃんの日常	['title']	1冊	['南ひろこ']
yorinuki-hiroshi-san	よりぬきヒロシさん	['title']	1冊	['田丸浩史']
yorinuki-jimihen	よりぬきじみへん	['title']	1冊	['中崎タツヤ']
yorinuki-katsuo-kun	よりぬきカツオくん	['title']	1冊	['長谷川町子']
yorinuki-katte-ni-shirokuma	よりぬきかってにシロクマ	['title']	1冊	['相原コージ']
yorinuki-keshikasu-kun	よりぬきケシカスくん	['title']	1冊	['村瀬範行']
yorinuki-kikuni-san	よりぬきキクニさん	['title']	1冊	['喜国雅彦']
yorinuki-mainichi-kaa-san	よりぬき毎日かあさん	['title']	1冊	['西原理恵子']
yorinuki-masuo-san	よりぬきマスオさん	['title']	1冊	['長谷川町子']
yorinuki-namihei-san	よりぬき波平さん	['title']	1冊	['長谷川町子']
yorinuki-patalliro	よりぬきパタリロ	['title']	2冊	['魔夜峰央']
yorinuki-poyopoyo-kansatsu-nikki	よりぬきポヨポヨ観察日記 ヒアヒア!ポヨと暮らそう編	['title']	1冊	['樹るう']
yorinuki-sazae-san	よりぬきサザエさん	['title']	13冊	['長谷川町子']
yorinuki-sugekoma-kun-special	よりぬき!すげこまくん!スペシャル	['title']	1冊	['永野のりこ']
yorinuki-tonari-no-801chan	よりぬきとなりの801ちゃん	['title']	1冊	['小島アジコ']
yorinuki-urayasu-tekkin-kazoku	よりぬき!浦安鉄筋家族	['title']	9冊	['浜岡賢次']
yorinuki-urayasu-tekkin-kazoku-terebi-drama-edition	よりぬき!浦安鉄筋家族TVドラマエディション	['title']	1冊	['浜岡賢次']
yorinuki-wakame-chan	よりぬきワカメちゃん	['title']	1冊	['長谷川町子']
yorinuki-youchien-senki-madara	よりぬき幼稚園戦記まだら	['title']	1冊	['よしみいく']
yorisou-gohan	よりそうゴハン	['imprint=SP pocket wide']	1冊	['鈴木あつむ']
youen-onna-hichou	妖艶おんな秘帖	['imprint=SP pocket wide']	1冊	['ケン月影']
yousuken-no-kyoufu-dokuhon	洋介犬の恐怖毒本	['imprint=SP pocket wide']	1冊	['洋介犬']
zegen	女衒	['imprint=SP pocket wide']	5冊	['岩田和久']
zerosen-senpuuroku	零戦旋風録	['imprint=SP pocket wide']	1冊	['小林たけし', '滝沢聖峰']
zerosen-shoujo	零戦少女	['imprint=SP pocket wide']	1冊	['須本壮一']
