verdict	slug	title	wiki_article	本番巻	wiki対	採用巻	SAME	ADOPT_MONTH	ADOPT_DAY	ADOPT_GAIN	BLOCK_PROD	BLOCK_SPLIT	NOT_IN_WIKI	ALREADY_OVERRIDDEN
APPLY	cosplay-animal	コスプレ☆アニマル	コスプレ☆アニマル	14	14	10	4	0	0	10	0	0	0	0
APPLY	deka-yugami	刑事ゆがみ	刑事ゆがみ	10	10	10	0	10	0	0	0	0	0	0
APPLY	detroit-metal-city	デトロイト・メタル・シティ	デトロイト・メタル・シティ	10	12	10	0	6	0	4	0	0	0	0
APPLY	egawa-to-nishimoto	江川と西本	江川と西本	12	12	10	2	10	0	0	0	0	0	0
APPLY	elite-jack	エリートジャック!!	エリートジャック!!	12	17	10	2	5	5	0	0	0	0	0
APPLY	gakuen-kakumeiden-mitsurugi	学園革命伝ミツルギ	学園革命伝ミツルギ	10	21	10	0	0	0	10	0	0	0	0
APPLY	ganbare-dodge-fighters	がんばれ!ドッジファイターズ	がんばれ!ドッジファイターズ	10	10	10	0	10	0	0	0	0	0	0
APPLY	gokuraku-seishun-hokkeebu	極楽・青春ホッケー部	極楽青春ホッケー部	14	14	10	4	0	0	10	0	0	0	0
APPLY	hetakoi	ヘタコイ	ヘタコイ	10	10	10	0	0	0	10	0	0	0	0
APPLY	hoozuki-no-reitetsu	鬼灯の冷徹	鬼灯の冷徹	31	43	10	21	0	0	10	0	0	0	0
APPLY	hoshi-no-samidare	惑星のさみだれ	惑星のさみだれ	10	10	10	0	9	0	1	0	0	0	0
APPLY	houshin-engi	封神演義	封神演義 (漫画)	35	57	10	25	0	0	10	0	0	0	0
APPLY	joshiryoku-takamena-shishihara-kun	女子力高めな獅子原くん	女子力高めな獅子原くん	11	11	10	1	10	0	0	0	0	0	0
APPLY	jungle-wa-itsumo-hare-nochi-guu	ジャングルはいつもハレのちグゥ	ジャングルはいつもハレのちグゥ	10	20	10	0	10	0	0	0	0	0	0
APPLY	kabesaa-doujin-sakka-no-nekoyashiki-kun-wa-shounin-yokkyuu-o-kojirasete-iru	壁サー同人作家の猫屋敷くんは承認欲求をこじらせている	壁サー同人作家の猫屋敷くんは承認欲求をこじらせている	11	11	10	1	10	0	0	0	0	0	0
APPLY	kanata-kakeru	かなたかける	かなたかける	10	10	10	0	10	0	0	0	0	0	0
APPLY	kare-first-love	「彼」first love	「彼」first love	15	16	10	5	10	0	0	0	0	0	0
APPLY	koe-de-oshigoto	こえでおしごと!	こえでおしごと!	10	22	10	0	10	0	0	0	0	0	0
APPLY	koizora	恋空	恋空	10	27	10	0	3	0	7	0	0	0	0
APPLY	kokko-chan	コッコちゃん	コッコちゃん	10	10	10	0	0	0	10	0	0	0	0
APPLY	kotaroo-wa-hitorigurashi	コタローは1人暮らし	コタローは1人暮らし	10	10	10	0	10	0	0	0	0	0	0
APPLY	koukou-tekken-den-tough	高校鉄拳伝タフ	高校鉄拳伝タフ	42	42	10	32	0	0	10	0	0	0	0
APPLY	magical-sutoroberii	まじかるストロベリィ	まじかるストロベリィ	10	10	10	0	0	0	10	0	0	0	0
APPLY	oda-cinnamon-nobunaga	織田シナモン信長	織田シナモン信長	10	10	10	0	10	0	0	0	0	0	0
APPLY	orei-ha-mite-no-okaeri	お礼は見てのお帰り	お礼は見てのお帰り	10	10	10	0	10	0	0	0	0	0	0
APPLY	oyasumi-punpun	おやすみプンプン	おやすみプンプン	13	13	10	3	10	0	0	0	0	0	0
APPLY	pachisuro-de-atta-zenbu-umai-hanashi	パチスロであった全部旨い話	パチスロであった全部旨い話	10	19	10	0	10	0	0	0	0	0	0
APPLY	rrr	RRR	RRR (漫画)	10	10	10	0	0	0	10	0	0	0	0
APPLY	sapuri	サプリ	サプリ (漫画)	10	11	10	0	1	0	9	0	0	0	0
APPLY	sei-naru-otome-to-himegoto-o	聖なる乙女と秘めごとを	聖なる乙女と秘めごとを	12	12	10	2	0	10	0	0	0	0	0
APPLY	sento-license	聖・ライセンス	聖ライセンス	10	17	10	0	8	2	0	0	0	0	0
APPLY	shinishukakutoutaisen	真・異種格闘大戦	真・異種格闘大戦	10	10	10	0	0	0	10	0	0	0	0
APPLY	shutohel	シュトヘル	シュトヘル	14	14	10	4	10	0	0	0	0	0	0
APPLY	soukaikessen	蒼海訣戰	蒼海訣戰	10	21	10	0	0	0	10	0	0	0	0
APPLY	stella-no-mahou	ステラのまほう	ステラのまほう	10	11	10	0	10	0	0	0	0	0	0
APPLY	teekyuu	てーきゅう	てーきゅう	15	20	10	5	0	0	10	0	0	0	0
APPLY	ten-ni-hibiki	天にひびき	天にひびき	10	10	10	0	7	0	3	0	0	0	0
APPLY	toshokan-no-aruji	図書館の主	図書館の主	15	16	10	5	8	1	1	0	0	0	0
APPLY	ueno-san-wa-bukiyou	上野さんは不器用	上野さんは不器用	10	10	10	0	10	0	0	0	0	0	0
APPLY	usotsuki-paradox	うそつきパラドクス	うそつきパラドクス	10	18	10	0	9	0	1	0	0	0	0
APPLY	uwasa-no-midori-kun	うわさの翠くん!!	うわさの翠くん!!	10	10	10	0	1	9	0	0	0	0	0
APPLY	yakyuu-shiyouze	野球しようぜ!	野球しようぜ!	10	25	10	0	10	0	0	0	0	0	0
APPLY	yubisaki-milk-teii	ゆびさきミルクティー	ゆびさきミルクティー	10	10	10	0	10	0	0	0	0	0	0
APPLY	begin	BEGIN	BEGIN (漫画)	9	9	9	0	9	0	0	0	0	0	0
APPLY	birdmen	BIRDMEN	BIRDMEN	16	16	9	7	0	9	0	0	0	0	0
APPLY	chichi-chichi	チチチチ	チチチチ	9	9	9	0	9	0	0	0	0	0	0
APPLY	dai-tokyo-toibokkusu	大東京トイボックス	大東京トイボックス	10	11	9	1	0	0	9	0	0	0	0
APPLY	dien-bien-phu	ディエンビエンフー	ディエンビエンフー (漫画)	12	28	9	3	9	0	0	0	0	0	0
APPLY	futsuu-no-joshikousei-ga-rokodoru-yattemita	普通の女子校生が【ろこどる】やってみた。	普通の女子校生が【ろこどる】やってみた。	10	13	9	1	9	0	0	0	0	0	0
APPLY	gannibal	ガンニバル	ガンニバル	13	20	9	4	9	0	0	0	0	0	0
APPLY	gifuu-doudou-naoe-kanetsugu-maeda-deka-tsukigatari	義風堂々!!直江兼続前田慶次月語り	義風堂々 直江兼続 -前田慶次月語り-	9	54	9	0	0	0	9	0	0	0	0
APPLY	hana-ni-kedamono	花にけだもの	花にけだもの	10	17	9	1	1	7	1	0	0	0	0
APPLY	hanazakari-no-kimitachi-e	花ざかりの君たちへ	花ざかりの君たちへ	23	40	9	14	0	0	9	0	0	0	0
APPLY	hokuto-no-ken-ichigoaji	北斗の拳 イチゴ味	北斗の拳 イチゴ味	9	9	9	0	9	0	0	0	0	0	0
APPLY	iburigurashi	いぶり暮らし	いぶり暮らし	9	9	9	0	9	0	0	0	0	0	0
APPLY	kajitetsu-ouji	カジテツ王子	カジテツ王子	9	9	9	0	0	0	9	0	0	0	0
APPLY	kamiari	かみあり	かみあり	9	9	9	0	7	0	2	0	0	0	0
APPLY	kamikuzu-idol	神クズ☆アイドル	神クズ☆アイドル	9	9	9	0	9	0	0	0	0	0	0
APPLY	kamui	Kamui	KAMUI	11	11	9	2	9	0	0	0	0	0	0
APPLY	kemeko-dx	ケメコデラックス!	ケメコデラックス!	9	9	9	0	3	6	0	0	0	0	0
APPLY	kimi-ni-aisarete-itakatta	君に愛されて痛かった	君に愛されて痛かった	10	15	9	1	8	1	0	0	0	0	0
APPLY	kine-1-no-hitori-de-kinema	木根さんの1人でキネマ	木根さんの1人でキネマ	11	11	9	2	9	0	0	0	0	0	0
APPLY	kirakira-kaoru	きらきら馨る	きらきら馨る	12	21	9	3	0	0	9	0	0	0	0
APPLY	koikoi-7	こいこい7	こいこい7	9	9	9	0	9	0	0	0	0	0	0
APPLY	kuni-ga-moeru	国が燃える	国が燃える	9	9	9	0	0	0	9	0	0	0	0
APPLY	monochrome-factor	モノクローム・ファクター	モノクローム・ファクター	11	11	9	2	3	0	6	0	0	0	0
APPLY	mujina	ムジナ	ムジナ (漫画)	9	14	9	0	9	0	0	0	0	0	0
APPLY	mutekidou	無敵道	無敵道	9	22	9	0	7	0	2	0	0	0	0
APPLY	nicoichi	ニコイチ	ニコイチ (漫画)	10	10	9	1	6	0	3	0	0	0	0
APPLY	nomi-joshi	のみじょし	のみじょし	15	15	9	6	8	0	1	0	0	0	0
APPLY	nue-no-onmyouji	鵺の陰陽師	鵺の陰陽師	16	16	9	7	0	9	0	0	0	0	0
APPLY	nukozuke	ぬこづけ!	ぬこづけ!	24	24	9	15	0	9	0	0	0	0	0
APPLY	omae-tanuki-ni-naraneeka	お前、タヌキにならねーか?	お前、タヌキにならねーか?	10	10	9	1	9	0	0	0	0	0	0
APPLY	onee-san-wa-joshi-shougakusei-ni-kyoumi-ga-arimasu	お姉さんは女子小学生に興味があります。	お姉さんは女子小学生に興味があります。	11	14	9	2	9	0	0	0	0	0	0
APPLY	piihyoro-ikka	ぴーひょろ一家	ぴーひょろ一家	9	31	9	0	9	0	0	0	0	0	0
APPLY	pintokona	ぴんとこな	ぴんとこな	16	16	9	7	8	0	1	0	0	0	0
APPLY	plus-chikku-nee-san	+ チック姉さん	+チック姉さん	30	35	9	21	0	4	5	0	0	0	0
APPLY	police-station-rashoumon	PS 羅生門	PS -羅生門-	9	9	9	0	9	0	0	0	0	0	0
APPLY	rakka-ryuusui	落花流水	落花流水 (漫画)	9	10	9	0	9	0	0	0	0	0	0
APPLY	saint-koukousei	聖★高校生	聖★高校生	11	11	9	2	9	0	0	0	0	0	0
APPLY	shin-mazinger-zero	真マジンガーzero	真マジンガーZERO	9	21	9	0	8	0	1	0	0	0	0
APPLY	taekwondoer-park	テコンダー朴	テコンダー朴	9	14	9	0	9	0	0	0	0	0	0
APPLY	taiyou-no-ie	たいようのいえ	たいようのいえ	13	16	9	4	0	0	9	0	0	0	0
APPLY	takane-no-hana-san	高嶺のハナさん	高嶺のハナさん	14	14	9	5	8	1	0	0	0	0	0
APPLY	toushou-boy	闘翔ボーイ	闘翔ボーイ	9	9	9	0	9	0	0	0	0	0	0
APPLY	ubel-blatt	ユーベルブラット	ユーベルブラット	23	28	9	14	9	0	0	0	0	0	0
APPLY	uchuujin-muumuu	宇宙人ムームー	宇宙人ムームー	10	10	9	1	9	0	0	0	0	0	0
APPLY	watashi-ga-motenai-no-wa-dou-kangaetemo-omaera-ga-warui	私がモテないのはどう考えてもお前らが悪い!	私がモテないのはどう考えてもお前らが悪い!	28	34	9	19	0	3	6	0	0	0	0
APPLY	yandere-kanojo	ヤンデレ彼女	ヤンデレ彼女	17	17	9	8	0	0	9	0	0	0	0
APPLY	yumekui-kenbun	夢喰見聞	夢喰見聞	9	10	9	0	9	0	0	0	0	0	0
APPLY	100-paasento-pasukaru-sensei	100%パスカル先生	100%パスカル先生	8	8	8	0	6	2	0	0	0	0	0
APPLY	2dk-gpen-mezamashidokei	2DK、Gペン、目覚まし時計。	2DK、Gペン、目覚まし時計。	8	8	8	0	8	0	0	0	0	0	0
APPLY	adamas	ADAMAS	ADAMAS	11	11	8	3	0	0	8	0	0	0	0
APPLY	all-rounder-meguru	オールラウンダー廻	オールラウンダー廻	19	19	8	11	0	0	8	0	0	0	0
APPLY	asmodeus-wa-akiramenai	アスモデウスはあきらめない	アスモデウスはあきらめない	8	8	8	0	8	0	0	0	0	0	0
APPLY	blue-giant	BLUE GIANT	BLUE GIANT	10	40	8	2	7	1	0	0	0	0	0
APPLY	blue	BLUE	BLUE (千葉コズエの漫画)	8	8	8	0	4	4	0	0	0	0	0
APPLY	bocchi-za-rock	ぼっち・ざ・ろっく!	ぼっち・ざ・ろっく!	8	23	8	0	8	0	0	0	0	0	0
APPLY	boku-to-kanojo-no-peke-mittsu	僕と彼女の×××	僕と彼女の×××	8	12	8	0	5	0	3	0	0	0	0
APPLY	c-sword-and-cornett	+ C sword and cornett	+C sword and cornett	8	9	8	0	8	0	0	0	0	0	0
APPLY	d-flag	ディーふらぐ!	ディーふらぐ!	20	21	8	12	0	2	6	0	0	0	0
APPLY	daisan-no-gideon	第3のギデオン	第3のギデオン	8	8	8	0	8	0	0	0	0	0	0
APPLY	dousei-recipe	同棲レシピ	同棲レシピ	8	8	8	0	5	0	3	0	0	0	0
APPLY	doushirou-de-gozaru	道士郎でござる	道士郎でござる	8	8	8	0	8	0	0	0	0	0	0
APPLY	exoskull-zero	エクゾスカル零	エクゾスカル 零	8	8	8	0	8	0	0	0	0	0	0
APPLY	franken-fran	フランケン・ふらん	フランケン・ふらん	8	20	8	0	8	0	0	0	0	0	0
APPLY	fujimura-kun-mates	藤村くんメイツ	藤村くんメイツ	8	8	8	0	0	0	8	0	0	0	0
APPLY	gachiakuta	ガチアクタ	ガチアクタ	19	19	8	11	0	8	0	0	0	0	0
APPLY	gin-no-anchor	銀のアンカー	銀のアンカー	8	8	8	0	0	0	8	0	0	0	0
APPLY	goiken-muyoutsu	御意見無用っ!!	御意見無用っ!!	8	9	8	0	8	0	0	0	0	0	0
APPLY	goukyuu-shoujo	剛球少女	剛球少女	8	12	8	0	8	0	0	0	0	0	0
APPLY	gura-paratsu	グラぱらっ!	グラぱらっ!	13	14	8	5	0	8	0	0	0	0	0
APPLY	haamerun-no-baiorin-hiki-shierukunchiku	ハーメルンのバイオリン弾き　シェルクンチク	ハーメルンのバイオリン弾き〜シェルクンチク〜	8	8	8	0	2	0	6	0	0	0	0
APPLY	hatsu-haru	ハツ*ハル	ハツ*ハル	13	13	8	5	8	0	0	0	0	0	0
APPLY	hinadori-no-waltz	雛鳥のワルツ	雛鳥のワルツ	9	9	8	1	0	8	0	0	0	0	0
APPLY	ikigami	イキガミ	イキガミ	10	13	8	2	8	0	0	0	0	0	0
APPLY	jashin-chan-drop-kick	邪神ちゃんドロップキック	邪神ちゃんドロップキック	27	28	8	19	0	3	5	0	0	0	0
APPLY	jinrouki-uinvuruga	人狼機ウィンヴルガ	人狼機ウィンヴルガ	10	15	8	2	8	0	0	0	0	0	0
APPLY	junai-tokkou-taichou	純愛特攻隊長!	純愛特攻隊長!	13	20	8	5	0	0	8	0	0	0	0
APPLY	kaiten-no-albus	廻天のアルバス	廻天のアルバス	8	8	8	0	0	8	0	0	0	0	0
APPLY	kamisakka-murasakishikibu-no-arienai-hibi	神作家・紫式部のありえない日々	神作家・紫式部のありえない日々	8	8	8	0	8	0	0	0	0	0	0
APPLY	kao-ni-doro-o-nuru	顔に泥を塗る	顔に泥を塗る	8	8	8	0	8	0	0	0	0	0	0
APPLY	kimi-wa-sora-no-subete	キミは宙のすべて	キミは宙のすべて	8	12	8	0	3	5	0	0	0	0	0
APPLY	kuroudo	蔵人	蔵人 (漫画)	10	10	8	2	8	0	0	0	0	0	0
APPLY	kusunoki-san-wa-koukou-debut-ni-shippai-shite-iru	楠木さんは高校デビューに失敗している	楠木さんは高校デビューに失敗している	8	8	8	0	8	0	0	0	0	0	0
APPLY	kyou-mo-curry-desuka	今日もカレーですか?	今日もカレーですか?	10	12	8	2	6	2	0	0	0	0	0
APPLY	lupin-iii-isekai-no-himegimi	ルパン三世 異世界の姫君(ネイバーワールドプリンセス)	ルパン三世 異世界の姫君	19	20	8	11	0	8	0	0	0	0	0
APPLY	maajan-kozou	麻雀小僧	麻雀小僧	16	16	8	8	5	0	3	0	0	0	0
APPLY	marmalade-boy	ママレード・ボーイ	ママレード・ボーイ	13	32	8	5	0	8	0	0	0	0	0
APPLY	menzukou	メンズ校	メンズ校	8	16	8	0	2	0	6	0	0	0	0
APPLY	mikarun-x	ミカるんX	ミカるんX	8	8	8	0	7	0	1	0	0	0	0
APPLY	mishakuji-otoshi	御石神落とし	御石神落とし	8	8	8	0	8	0	0	0	0	0	0
APPLY	mister-zipangu	Misterジパング	MISTERジパング	12	12	8	4	8	0	0	0	0	0	0
APPLY	montage	モンタージュ	モンタージュ (漫画)	19	19	8	11	0	0	8	0	0	0	0
APPLY	mozuya-san-gyakujousuru	百舌谷さん逆上する	百舌谷さん逆上する	10	10	8	2	0	0	8	0	0	0	0
APPLY	natsunokumo	ナツノクモ	ナツノクモ	8	8	8	0	8	0	0	0	0	0	0
APPLY	nature-jimon	ネイチャージモン	ネイチャージモン (漫画)	9	11	8	1	0	0	8	0	0	0	0
APPLY	neko-no-otera-no-chion-san	猫のお寺の知恩さん	猫のお寺の知恩さん	9	9	8	1	8	0	0	0	0	0	0
APPLY	nikaidou-jigoku-golf	二階堂地獄ゴルフ	二階堂地獄ゴルフ	14	14	8	6	0	8	0	0	0	0	0
APPLY	ningen-kaishuusha	人間回収車	人間回収車	12	15	8	4	6	2	0	0	0	0	0
APPLY	ore-sama-kingdom	オレ様キングダム	オレ様キングダム	12	22	8	4	3	5	0	0	0	0	0
APPLY	pineapple-army	パイナップルARMY	パイナップルARMY	14	14	8	6	8	0	0	0	0	0	0
APPLY	planet-with	プラネット・ウィズ	プラネット・ウィズ	8	10	8	0	8	0	0	0	0	0	0
APPLY	ponkotsu-ponko	ぽんこつポン子	ぽんこつポン子	10	10	8	2	8	0	0	0	0	0	0
APPLY	sakura-sakura	サクラサクラ	サクラサクラ	8	8	8	0	0	8	0	0	0	0	0
APPLY	sengoku	センゴク	センゴク	15	89	8	7	0	8	0	0	0	0	0
APPLY	senpai-wa-otokonoko	先輩はおとこのこ	先輩はおとこのこ	10	10	8	2	8	0	0	0	0	0	0
APPLY	shounen-yo-tanbi-o-egake	少年よ耽美を描け	少年よ耽美を描け	8	8	8	0	2	0	6	0	0	0	0
APPLY	sketchbook	スケッチブック	スケッチブック (漫画)	14	19	8	6	5	0	3	0	0	0	0
APPLY	soko-o-nantoka	そこをなんとか	そこをなんとか	15	15	8	7	0	0	8	0	0	0	0
APPLY	spotted-flower	Spotted Flower	Spotted Flower	8	8	8	0	7	0	1	0	0	0	0
APPLY	succubus-hitman	サキュバス&ヒットマン	サキュバス&ヒットマン	14	14	8	6	3	5	0	0	0	0	0
APPLY	sugar-sugar-rune	シュガシュガルーン	シュガシュガルーン	13	23	8	5	6	2	0	0	0	0	0
APPLY	sundome	すんドめ	すんドめ	8	8	8	0	8	0	0	0	0	0	0
APPLY	sunoharasou-no-kanrinin-san	すのはら荘の管理人さん	すのはら荘の管理人さん	8	8	8	0	8	0	0	0	0	0	0
APPLY	suteki-tantei-labyrinth	素敵探偵ラビリンス	素敵探偵☆ラビリンス	8	10	8	0	0	8	0	0	0	0	0
APPLY	taizou-mote-king-saga	太臓もて王サーガ	太臓もて王サーガ	8	8	8	0	0	8	0	0	0	0	0
APPLY	teishu-genki-de-inu-ga-ii	亭主元気で犬がいい	亭主元気で犬がいい	8	8	8	0	8	0	0	0	0	0	0
APPLY	tennis-boy	テニスボーイ	テニスボーイ	10	24	8	2	0	7	1	0	0	0	0
APPLY	tokyo-innocent	東京・イノセント	東京★イノセント	9	9	8	1	0	0	8	0	0	0	0
APPLY	two-toppu	TWO突風!	TWO突風!	8	8	8	0	8	0	0	0	0	0	0
APPLY	ume-to-momo-no-futsuu-no-kurashi	うめともものふつうの暮らし	うめともものふつうの暮らし	12	12	8	4	6	2	0	0	0	0	0
APPLY	usotoki-rhetoric	嘘解きレトリック	嘘解きレトリック	10	10	8	2	0	8	0	0	0	0	0
APPLY	washizu-enma-no-touhai	ワシズ -閻魔の闘牌-	ワシズ -閻魔の闘牌-	8	12	8	0	5	0	3	0	0	0	0
APPLY	yomawari-sensei	夜回り先生	夜回り先生 (漫画)	9	11	8	1	8	0	0	0	0	0	0
APPLY	yuureitou	幽麗塔	幽麗塔	9	9	8	1	8	0	0	0	0	0	0
APPLY	yuutousei-to-himitsu-no-oshigoto	優等生と秘密のお仕事	優等生と秘密のお仕事	10	10	8	2	7	1	0	0	0	0	0
APPLY	abarenbou-shounagon	暴れん坊少納言	暴れん坊少納言	7	7	7	0	0	0	7	0	0	0	0
APPLY	akane-no-ne	アカネノネ	アカネノネ	7	7	7	0	7	0	0	0	0	0	0
APPLY	alice-19th	ありす19th	ありす19th	11	11	7	4	7	0	0	0	0	0	0
APPLY	alice-uchuu-made-mo	ありす、宇宙までも	ありす、宇宙までも	7	7	7	0	6	1	0	0	0	0	0
APPLY	android-wa-keiken-ninzuu-ni-hairimasu-ka	アンドロイドは経験人数に入りますか??	アンドロイドは経験人数に入りますか??	7	7	7	0	7	0	0	0	0	0	0
APPLY	animegaoshigoto	アニメがお仕事!	アニメがお仕事!	7	7	7	0	7	0	0	0	0	0	0
APPLY	aozora-ni-tooku-sakebitari	青空にとおく酒浸り	青空にとおく酒浸り	7	7	7	0	5	0	2	0	0	0	0
APPLY	arashi-no-jiei-boy-buttobi-fight	嵐のJボーイ ぶっとび闘人	嵐のJボーイ ぶっとび闘人	7	7	7	0	7	0	0	0	0	0	0
APPLY	ashikaga-anarchy	足利アナーキー	足利アナーキー	7	7	7	0	7	0	0	0	0	0	0
APPLY	beach-stars	ビーチスターズ	ビーチスターズ	7	9	7	0	0	0	7	0	0	0	0
APPLY	beru-to-futari-de	ベルとふたりで	ベルとふたりで	7	7	7	0	5	0	2	0	0	0	0
APPLY	beyblade-x	BEYBLADE X	BEYBLADE X	9	9	7	2	7	0	0	0	0	0	0
APPLY	bougyoryoku-zero-no-yome	防御力ゼロの嫁	防御力ゼロの嫁	7	7	7	0	7	0	0	0	0	0	0
APPLY	captain-alice	CAPTAINアリス	CAPTAINアリス	10	10	7	3	0	0	7	0	0	0	0
APPLY	colette-wa-shinu-koto-ni-shita	コレットは死ぬことにした	コレットは死ぬことにした	20	21	7	13	0	7	0	0	0	0	0
APPLY	crazy-for-you	CRAZY FOR YOU	CRAZY FOR YOU (漫画)	9	10	7	2	0	6	1	0	0	0	0
APPLY	domina-no-do	どみなのド!	どみなのド!	7	7	7	0	7	0	0	0	0	0	0
APPLY	dragon-voice	DRAGON VOICE	DRAGON VOICE	11	11	7	4	0	0	7	0	0	0	0
APPLY	embryon-road	エンブリヲン・ロード	エンブリヲン・ロード	7	7	7	0	0	0	7	0	0	0	0
APPLY	exorcist-o-otosenai	エクソシストを堕とせない	エクソシストを堕とせない	15	15	7	8	0	7	0	0	0	0	0
APPLY	gain	ゲイン	ゲイン (漫画)	7	7	7	0	7	0	0	0	0	0	0
APPLY	gekikou-kamen	劇光仮面	劇光仮面	9	9	7	2	7	0	0	0	0	0	0
APPLY	god-bird	ゴッドバード	ゴッドバード (長谷川裕一の漫画)	7	7	7	0	0	0	7	0	0	0	0
APPLY	gyakusatsu-happy-end	虐殺ハッピーエンド	虐殺ハッピーエンド	8	8	7	1	7	0	0	0	0	0	0
APPLY	hakobune-hakusho	はこぶね白書	はこぶね白書	7	7	7	0	7	0	0	0	0	0	0
APPLY	hideyoshi-de-gozaru	秀吉でごザル!!	秀吉でごザル!!	7	7	7	0	0	0	7	0	0	0	0
APPLY	himizu	ヒミズ	ヒミズ (漫画)	7	11	7	0	0	0	7	0	0	0	0
APPLY	hitohira	ひとひら	ひとひら	7	9	7	0	5	0	2	0	0	0	0
APPLY	hokuto-no-ken-seikimatsu-drama-satsueiden	北斗の拳世紀末ドラマ撮影伝	北斗の拳 世紀末ドラマ撮影伝	9	9	7	2	7	0	0	0	0	0	0
APPLY	horizon	HORIZON	HORIZON (漫画)	7	7	7	0	7	0	0	0	0	0	0
APPLY	hoshi-no-kirby-kyou-mo-manmaru-nikki	星のカービィ今日もまんまる日記!	星のカービィ 今日もまんまる日記!	7	11	7	0	7	0	0	0	0	0	0
APPLY	ibitsu	いびつ	いびつ	7	7	7	0	7	0	0	0	0	0	0
APPLY	imouto-wa-shitte-iru	妹は知っている	妹は知っている	8	8	7	1	0	7	0	0	0	0	0
APPLY	ittsuu	いっツー	いっツー	7	7	7	0	7	0	0	0	0	0	0
APPLY	jabberwocky	ジャバウォッキー	ジャバウォッキー (漫画)	7	14	7	0	0	0	7	0	0	0	0
APPLY	juujika-no-rokunin	十字架のろくにん	十字架のろくにん	24	24	7	17	0	7	0	0	0	0	0
APPLY	kahe-tanteibu	かへたんていぶ	かへたんていぶ	12	12	7	5	0	0	7	0	0	0	0
APPLY	kakanai-mangaka	描かないマンガ家	描かないマンガ家	7	7	7	0	7	0	0	0	0	0	0
APPLY	kamiina-bo-tan-yoeru-sugata-wa-yuri-no-hana	上伊那ぼたん、酔へる姿は百合の花	上伊那ぼたん、酔へる姿は百合の花	8	8	7	1	6	1	0	0	0	0	0
APPLY	kamikaze-kaitou-jeanne	神風怪盗ジャンヌ	神風怪盗ジャンヌ	12	27	7	5	0	7	0	0	0	0	0
APPLY	kare-wa-tomodachi	彼はトモダチ	彼はトモダチ	7	8	7	0	0	0	7	0	0	0	0
APPLY	kemono-to-chat	けものとチャット	けものとチャット	7	7	7	0	5	0	2	0	0	0	0
APPLY	kengai-princess	圏外プリンセス	圏外プリンセス	7	7	7	0	0	7	0	0	0	0	0
APPLY	kimi-no-koto-ga-daidaidaidaidaisuki-na-100-nin-no-kanojo	君のことが大大大大大好きな100人の彼女	君のことが大大大大大好きな100人の彼女	26	27	7	19	0	7	0	0	0	0	0
APPLY	kingyochuuihou	きんぎょ注意報!	きんぎょ注意報!	15	25	7	8	0	0	7	0	0	0	0
APPLY	konshierujuinperiaru	コンシェルジュインペリアル	コンシェルジュ インペリアル	7	7	7	0	7	0	0	0	0	0	0
APPLY	kotoura-san	琴浦さん	琴浦さん	7	9	7	0	3	0	4	0	0	0	0
APPLY	koufuku-graffiti	幸腹グラフィティ	幸腹グラフィティ	7	8	7	0	7	0	0	0	0	0	0
APPLY	kuge-samurai-hiroku	公家侍秘録	公家侍秘録	7	14	7	0	7	0	0	0	0	0	0
APPLY	kurozakuro	クロザクロ	クロザクロ	7	7	7	0	7	0	0	0	0	0	0
APPLY	kyou-kara-hajimeru-osananajimi	今日から始める幼なじみ	今日から始める幼なじみ	17	17	7	10	0	7	0	0	0	0	0
APPLY	kyou-wa-kanojo-ga-inaikara	今日はカノジョがいないから	今日はカノジョがいないから	7	7	7	0	7	0	0	0	0	0	0
APPLY	kyuuketsuki-sugu-shinu	吸血鬼すぐ死ぬ	吸血鬼すぐ死ぬ	26	34	7	19	0	7	0	0	0	0	0
APPLY	layla	麗羅	麗羅 (漫画)	7	7	7	0	0	0	7	0	0	0	0
APPLY	lich-keikan-cash	リッチ警官キャッシュ!	リッチ警官 キャッシュ!	9	9	7	2	7	0	0	0	0	0	0
APPLY	love-celeb	ラブセレブ	ラブセレブ	7	7	7	0	7	0	0	0	0	0	0
APPLY	maou-no-musume-wa-yasashisugiru	魔王の娘は優しすぎる!!	魔王の娘は優しすぎる!!	7	7	7	0	6	1	0	0	0	0	0
APPLY	maoujou-de-oyasumi	魔王城でおやすみ	魔王城でおやすみ	32	33	7	25	0	7	0	0	0	0	0
APPLY	maruhon-no-juunin	○本の住人	○本の住人	7	7	7	0	7	0	0	0	0	0	0
APPLY	masuraou	益荒王	益荒王	7	7	7	0	0	0	7	0	0	0	0
APPLY	matantei-loki	魔探偵ロキ	魔探偵ロキ	7	26	7	0	7	0	0	0	0	0	0
APPLY	mayonaka-heart-tune	真夜中ハートチューン	真夜中ハートチューン	14	14	7	7	0	7	0	0	0	0	0
APPLY	medamayaki-no-kimi-itsu-tsubusu	目玉焼きの黄身いつつぶす?	目玉焼きの黄身 いつつぶす?	12	12	7	5	7	0	0	0	0	0	0
APPLY	miyuki	みゆき	みゆき (漫画)	24	33	7	17	7	0	0	0	0	0	0
APPLY	nanimo-naikedo-sora-wa-aoi	何もないけど空は青い	何もないけど空は青い	7	7	7	0	0	7	0	0	0	0	0
