状態	match	owner_slug	series_key	title	subtitle	number	isbn	release_date	date_gap_days	imprint	edition_type	authors	材料
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		1	9784537098051	1998-08-20	5224		standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック|sub:連載再現版 : 1973-1978	バイオレンスジャック	連載再現版 : 1973-1978	1	9784065128978	2018-08	12510	KCDX	standard	永井豪	未取得
DUP	TITLE	violence-jack	name:創映新社|name:バイオレンス・ジャック	バイオレンス・ジャック		1	9784537030426	1986-08-10	831	フィルム・コミックス	standard	永井豪 / 企画	未取得
DUP	NEAR	violence-jack	name:ダイナミックプロ|name:バイオレンスジャックスペシャル	バイオレンスジャックスペシャル		1	9784537161182	2014-11	11141	G comics	standard	永井豪	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		10	9784120025730	1996-11-25	3806	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	name:川島健三|name:バイオレンスジャック	バイオレンスジャック		2	9784061010925	1984-10	37	KCスペシャル	standard	永井豪 / コミックス / 川島健三	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		2	9784120025655	1996-07-25	4352	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック|sub:連載再現版 : 1973-1978	バイオレンスジャック	連載再現版 : 1973-1978	2	9784065131053	2018-09	12425	KCDX	standard	永井豪	未取得
DUP	SIBLING	violence-jack	name:川島健三|name:バイオレンスジャック	バイオレンスジャック		3	9784061010932	1984-11-06	19	KCスペシャル	standard	永井豪 / コミックス / 川島健三	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		3	9784120025662	1996-08-25	4291	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	TITLE	violence-jack	name:コミックス|name:バイオレンスジャック	バイオレンスジャック		3	9784063133035	1990-09-17	2122		standard	コミックス / 永井豪＆ダイナミックプロ / 永井豪	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック|sub:連載再現版 : 1973-1978	バイオレンスジャック	連載再現版 : 1973-1978	3	9784065137888	2018-10	12363	KCDX	standard	永井豪	未取得
DUP	SIBLING	violence-jack	name:川島健三|name:バイオレンスジャック	バイオレンスジャック		4	9784061010949	1984-12	55	KCスペシャル	standard	永井豪 / コミックス / 川島健三	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		4	9784063133042	1990-10-17	2091	講談社コミックス	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		4	9784120025679	1996-08-25	4230	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック|sub:連載再現版 : 1973-1978	バイオレンスジャック	連載再現版 : 1973-1978	4	9784065139684	2018-11	12333	KCDX	standard	永井豪	未取得
DUP	SIBLING	violence-jack	name:川島健三|name:バイオレンスジャック	バイオレンスジャック		5	9784061010956	1985-01-10	151	KCスペシャル	standard	永井豪 / コミックス / 川島健三	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		5	9784120025686	1996-09-25	4125	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	TITLE	violence-jack	name:コミックス|name:バイオレンスジャック	バイオレンスジャック		5	9784063133059	1990-11-17	1986		standard	コミックス / 永井豪＆ダイナミックプロ / 永井豪	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック|sub:連載再現版 : 1973-1978	バイオレンスジャック	連載再現版 : 1973-1978	5	9784065140178	2018-12	12227	KCDX	standard	永井豪	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		6	9784061011267	1985-02	174	KCスペシャル	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		6	9784120025693	1996-09-25	4080	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	TITLE	violence-jack	name:コミックス|name:バイオレンスジャック	バイオレンスジャック		6	9784063133066	1990-12-14	1968		standard	コミックス / 永井豪＆ダイナミックプロ / 永井豪	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		7	9784120025709	1996-10-25	4018	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		8	9784120025716	1996-10-25	3926	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	SIBLING	violence-jack	qid:Q551359|name:バイオレンスジャック	バイオレンスジャック		9	9784120025723	1996-11-25	3898	Chuko comics	standard	永井豪 / ダイナミックプロダクション	未取得
DUP	TITLE	violence-tokkyuu	qid:Q11364491|name:バイオレンス特急	バイオレンス特急		1	9784834211610	1989-07	3775	ジャンプコミックスセレクション	standard	中島徳博	未取得
DUP	TITLE	violence-tokkyuu	qid:Q11364491|name:バイオレンス特急	バイオレンス特急		2	9784834211627	1989-08-24	3676	ジャンプコミックスセレクション	standard	中島徳博	未取得
DUP	TITLE	violence-tokkyuu	qid:Q11364491|name:バイオレンス特急	バイオレンス特急		3	9784834211634	1989-09	3500	ジャンプコミックスセレクション	standard	中島徳博	未取得
DUP	SIBLING	virgin	qid:Q465645|name:バージン	バージン		1	9784309728261	2002-08	4656	九龍コミックス	standard	岡崎京子	未取得
DUP	SIBLING	virgin	qid:Q465645|name:バージン	バージン		1	9784938256906	1985-08	1553	白夜comics	standard	岡崎京子	未取得
DUP	SIBLING	virgin-shot	qid:Q11270838|name:バージン・ショット	バージン・ショット		1	9784041064191	2017-11	10562	ASUKA COMICS DX	standard	たかはまこ	未取得
DUP	SIBLING	virtua-fighter	qid:Q1135131|name:バーチャファイター	バーチャファイター		1	9784091238733	1996-09-15	31	少年サンデーコミックススペシャル	standard	藤原芳秀 / 七月鏡一	未取得
DUP	SIBLING	virtua-fighter	qid:Q1135131|name:バーチャファイター	バーチャファイター		1	9784091238740	1996-10-15	61	少年サンデーコミックススペシャル	standard	藤原芳秀 / 七月鏡一	未取得
DUP	SIBLING	vishasu-no-machi	qid:Q11632786|name:ヴィシャスの街	ヴィシャスの街		1	9784882750178			バーガーSC	standard	谷地恵美子	未取得
DUP	SIBLING	vishasu-no-machi	qid:Q11632786|name:ヴィシャスの街	ヴィシャスの街		2	9784882750185			バーガーSC	standard	谷地恵美子	未取得
DUP	SIBLING	w-face	name:ひのきいでろう|name:W-face	W-face		1	9784847034176	2001-10	0		standard	ひのきいでろう	未取得
DUP	SIBLING	waga-hikari-to-kimi-yo-nare	name:羽原よしかづ|name:我が光と君よなれ	我が光と君よなれ		1	9784931396968	2000-12	2161		standard	羽原よしかづ	未取得
DUP	SIBLING	waga-hikari-to-kimi-yo-nare	name:羽原よしかづ|name:我が光と君よなれ	我が光と君よなれ		2	9784860020026	2000-12	1675		standard	羽原よしかづ	未取得
DUP	TITLE	wagahai-wa-neko-de-aru	name:夏目漱石|name:吾輩は猫である	吾輩は猫である		1	9784010234013	1985	4110	旺文社名作まんがシリーズ	standard	夏目漱石 / 小鳩チロル / 緒方都幸	未取得
DUP	TITLE	wagahai-wa-neko-de-aru	name:夏目漱石|name:吾輩は猫である	吾輩は猫である		1	9784834263213	2010-09	5264	MANGA BUNGOシリーズ	standard	夏目漱石 / 小鳩チロル / 緒方都幸	未取得
DUP	SIBLING	wagamama-fasshon-girls-mode-rui-style	name:こむろえ～こ|name:わがままファッション ガールズモード	わがままファッション ガールズモード		1	9784091411594	2010-12-01	336	てんとう虫コミックススペシャル	standard		未取得
DUP	SIBLING	wagana-wa-wolf	qid:Q11270865|name:我が名は狼	我が名は狼		1	9784253026178	1987-12	1574	Play comic series special	standard	たがみよしひさ	未取得
DUP	SIBLING	wagana-wa-wolf	qid:Q11270865|name:我が名は狼	我が名は狼		3	9784253026185	1987-12	944	プレイコミック・シリーズ・スペシャル	standard	たがみよしひさ	未取得
DUP	SIBLING	wagarannaaa	qid:Q11610262|name:ワガランナァー	ワガランナァー		1	9784757706354	2002-02	1311	ビームコミックス	standard	羽生生純	未取得
DUP	SIBLING	wahhoo-aiken-ume-no-hana	qid:Q11407329|name:わっほぉ愛犬うめのはな	わっほぉ愛犬うめのはな		1	9784819110280	2008-12	183	産経コミック	standard	南ひろこ	未取得
DUP	SIBLING	wahhoo-aiken-ume-no-hana	qid:Q11407329|name:わっほぉ愛犬うめのはな	わっほぉ愛犬うめのはな		1	9784819110471	2009-03	273	産経コミック	standard	南ひろこ	未取得
DUP	SIBLING	wahhoo-aiken-ume-no-hana	qid:Q11407329|name:わっほぉ愛犬うめのはな	わっほぉ愛犬うめのはな		1	9784863060302	2007-12	183	産経コミック	standard	南ひろこ	未取得
DUP	SIBLING	wakaba-no	name:北畠あけ乃|name:若葉の	若葉の		1	9784813030539	2014-07	791	Craft series	standard	北畠あけ乃	未取得
DUP	SIBLING	wakaki-taketora-kun-no-nayami	name:熊猫|name:若き猛虎くんの悩み	若き猛虎くんの悩み		1	9784813031932	2018-07	487	H &amp	standard	ゆきの漫画家	未取得
DUP	SIBLING	wakaki-werther-no-nayami	name:ゲーテ|name:若きウェルテルの悩み	若きウェルテルの悩み		1	9784781602202	2009-10	9039	まんがで読破	standard	市川容子 / ゲーテ / バラエティ・アートワークス	未取得
DUP	SIBLING	wakakusa-monogatari	qid:Q438220|name:若草物語	若草物語		1	9784051033934	1989-03-20	11027	Gakken mook	standard	高河ゆん / 恋塚稔	未取得
DUP	SIBLING	wakamono-no-moraru	qid:Q11526412|name:若者のモラル	若者のモラル		1	9784403613647	1994-08	1430	Wings comics	standard	東城和実	未取得
DUP	TITLE	wake-up	name:あおきりの|name:WAKE UP!!	WAKE UP!!		1	9784871831963	1989-05-20	4699		standard		未取得
DUP	SIBLING	wakusei-robo-dangard-ace	qid:Q431443|name:惑星ロボダンガードA	惑星ロボダンガードA		1	9784835456782	2019-05	7939		standard	松本零士	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		1	9784091266101	2015-10	2024	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	NEAR	waltz	qid:Q9125197|name:「Waltz」＆「魔王」	「Waltz」＆「魔王」		1	9784091990303	2012-05	776		standard	大須賀めぐみ	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		2	9784091266200	2015-10	1902	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		3	9784091266415	2015-11	1782	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		4	9784091266422	2015-11	1645	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		5	9784091266439	2015-12	1522	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	SIBLING	waltz	name:伊坂幸太郎|name:Waltz	Waltz		6	9784091266446	2015-12	1309	ゲッサン少年サンデーコミックス	standard	大須賀めぐみ / 伊坂幸太郎	未取得
DUP	SIBLING	waltz-o-odoru-onna	qid:Q11668955|name:ワルツを踊る女	ワルツを踊る女		1	9784063173185	1989-09-13	1170	講談社コミックスビーラブ	standard	高口里純	未取得
DUP	SIBLING	wan-maajan-battle-royale	qid:Q7564122|name:萬 麻雀バトルロワイヤル	萬 麻雀バトルロワイヤル		1	9784801951174	2015-04	25	Bamboo comics	standard	須本壮一	未取得
DUP	SIBLING	wani-bunsho-2010	qid:Q7862713|name:82分署	82分署		1	9784862255792	2010-02	31	King series	standard	篠原とおる	未取得
DUP	SIBLING	wankorobee	qid:Q6505307|name:わんころべえ	わんころべえ		1	9784061765511				standard	あべゆりこ	未取得
DUP	TITLE	warai-kamen	qid:Q1141948|name:笑い仮面	笑い仮面		1	9784063709483	2013-10	10842	楳図かずおゴシックホラー珠玉作品集	standard	楳図かずお	未取得
DUP	SIBLING	waratte-himeko	qid:Q11500003|name:わらって!姫子	わらって!姫子		1	9784063195293	1994-08-23	6339	講談社コミックスフレンドBDX	standard	文月今日子	未取得
DUP	SIBLING	warau-kyuuketsuki	qid:Q1388268|name:笑う吸血鬼	笑う吸血鬼		1	9784253103107	2000-03-15	6039		standard	丸尾末広	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105155	2001-09	4353	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105162	2001-10	4383	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105179	2001-11	4414	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105186	2001-12	4444	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105209	2002-01	4475	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105223	2002-02	4506	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105254	2002-03	4534	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106213	2007-09	6544	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106220	2007-10	6574	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106237	2007-11	6605	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106244	2007-12	6635	コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106343	2011-04	7852	Chukoコミックlite special	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106350	2011-06	7913	Chukoコミックlite special	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106411	2013-12	8827	Chukoコミックlite special	standard	藤子不二雄Ⓐ	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124106428	2014-01	8858	Chukoコミックlite special	standard	藤子不二雄Ⓐ	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		1	9784124105476	2002-11	4779	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		2	9784124103779	1991-06-05	167	中公コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		2	9784124105483	2002-12	4364	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		3	9784124104042	1992-07	529	中公コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		3	9784124105490	2003-01	4365	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		4	9784124105506	2003-02	4364	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		5	9784124105513	2003-03	4364	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	SIBLING	warau-salesman	qid:Q7784543|name:笑ゥせぇるすまん	笑ゥせぇるすまん		6	9784124104592	1996-03-25	1801	中公コミック・スーリ	standard	藤子不二雄Ⓐ	未取得
DUP	TITLE	warau-salesman	name:シンエイ動画|name:笑ゥせぇるすまん	笑ゥせぇるすまん		6	9784124105520	2003-04	4364	Chukoコミックlite	standard	藤子不二雄Ⓐ / シンエイ動画	未取得
DUP	SIBLING	warera-no-ryuugi	qid:Q55534683|name:我らの流儀	我らの流儀		1	9784091846280	2012-08	5669	ビッグコミックス	standard	大武ユキ	未取得
DUP	SIBLING	warera-no-ryuugi	qid:Q55534683|name:我らの流儀	我らの流儀		2	9784091846563	2012-09	5519	ビッグコミックス	standard	大武ユキ	未取得
DUP	SIBLING	warera-no-ryuugi	qid:Q55534683|name:我らの流儀	我らの流儀		3	9784091846754	2012-10	5306	ビッグコミックス	standard	大武ユキ	未取得
DUP	SIBLING	warui-hon	name:アランジアロンゾ|name:わるい本	わるい本		1	9784048535007	2002-06	1503	アランジブックス	standard	アランジアロンゾ	未取得
DUP	TITLE	warui-otoko-2002	name:山田芽衣|name:悪い男	悪い男		1	9784776736370	2013-12	4109	Missy comics	standard		未取得
DUP	SIBLING	wata-no-kunihoshi	qid:Q445875|name:綿の国星	綿の国星		1	9784257900733	1985-12-31	2782	大島弓子選集	standard	大島弓子 / 脇明子	未取得
DUP	SIBLING	watanabe	qid:Q713714|name:ワタナベ	ワタナベ		1	9784091858061	1999-07	2497	ビッグコミックスワイド	standard	窪之内英策	未取得
DUP	SIBLING	watari-kun-no-batsubatsu-ga-houkai-sunzen	qid:Q11675407|name:渡くんの××が崩壊寸前	渡くんの××が崩壊寸前		1	9784041027974	2015-02	460	角川コミックス・エース	standard		未取得
DUP	SIBLING	watashi-ga-mama-yo	qid:Q9008743|name:わたしがママよ	わたしがママよ		1	9784087850772	1999-08	2834		standard	森本梢子	未取得
DUP	SIBLING	watashi-ga-mama-yo	qid:Q9008743|name:わたしがママよ	わたしがママよ		2	9784081062928	2002-11	3601	2	standard	森本梢子	未取得
DUP	SIBLING	watashi-ga-shinda-yoru	qid:Q11515375|name:わたしが死んだ夜	わたしが死んだ夜		1	9784063480269	2000-08	7575	講談社コミックス	standard	曽祢まさこ	未取得
DUP	SIBLING	watashi-mierundesu	qid:Q11045602|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821134281	2017-05	851	Bunkasha comics	standard	鯛夢 / 小山田いく / 森園みるく	未取得
DUP	SIBLING	watashi-mierundesu	qid:Q11045602|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821176991	2015-05	120	Bunkasha comics	standard	鯛夢 / 小山田いく / 森園みるく	未取得
DUP	SIBLING	watashi-mierundesu	qid:Q11045602|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821177417	2015-08	212	Bunkasha comics	standard	鯛夢 / 小山田いく / 森園みるく	未取得
DUP	TITLE	watashi-mierundesu	name:ひわときこ|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821135035	2017-09	974	Bunkasha comics	standard	坂元輝弥 / 黒川晋 / 油豆	未取得
DUP	TITLE	watashi-mierundesu	name:ひわときこ|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821178476	2016-05	486	Bunkasha comics	standard	坂元輝弥 / 黒川晋 / 油豆	未取得
DUP	TITLE	watashi-mierundesu	name:ひわときこ|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821178971	2016-09	609	Bunkasha comics	standard	坂元輝弥 / 黒川晋 / 油豆	未取得
DUP	TITLE	watashi-mierundesu	name:ひわときこ|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821179503	2017-01	731	Bunkasha comics	standard	坂元輝弥 / 黒川晋 / 油豆	未取得
DUP	TITLE	watashi-mierundesu	name:瑛覇|name:わたし、視えるんです。	わたし、視えるんです。		1	9784821135721	2018-01	1096	Bunkasha comics	standard	山本まゆり	未取得
DUP	TITLE	watashi-mierundesu	qid:Q11045602|name:わたし、視えるんです。|sub:霊能者・怪談師霊感まんが家の実録恐怖エッセイコミック!!	わたし、視えるんです。	霊能者・怪談師霊感まんが家の実録恐怖エッセイコミック!!	1	9784821136759	2018-09	1339	Bunkasha comics	standard	山本まゆり	未取得
DUP	TITLE	watashi-mierundesu	qid:Q11045602|name:わたし、視えるんです。|sub:霊能者・怪談師霊感まんが家の実録恐怖エッセイコミック!!	わたし、視えるんです。	霊能者・怪談師霊感まんが家の実録恐怖エッセイコミック!!	1	9784821137299	2019-01	1461	Bunkasha comics	standard	山本まゆり	未取得
DUP	SIBLING	watashi-ni-tenshi-ga-maiorita	qid:Q62085502|name:私に天使が舞い降りた!	私に天使が舞い降りた!		15	9784758027700	2024-10-06	8	IDコミックス. Yurihime comics	standard	椋木ななつ	未取得
DUP	SIBLING	watashi-ni-tenshi-ga-maiorita	qid:Q62085502|name:私に天使が舞い降りた!	私に天使が舞い降りた!		16	9784758029025	2025-06-23	25	IDコミックス. Yurihime comics	standard	椋木ななつ	未取得
DUP	SIBLING	watashi-ni-tsuite-no-scandal	qid:Q11619664|name:私についてのスキャンダル	私についてのスキャンダル		1	9784063173598	1990-05	2160	講談社コミックスビーラブ	standard	菊川近子	未取得
DUP	SIBLING	watashi-ni-yasashii-yoru	qid:Q438368|name:わたしに優しい夜	わたしに優しい夜		1	9784396380175	2003-11	4871	祥伝社コミック文庫	bunkobon	桜沢エリカ	未取得
DUP	SIBLING	watashi-ni-yasashii-yoru	qid:Q438368|name:わたしに優しい夜	わたしに優しい夜		1	9784870313965	2000-03	3531	桜沢エリカ選集	standard	桜沢エリカ	未取得
DUP	SIBLING	watashi-no-doll-wa-yoi-doll	qid:Q445827|name:わたしの人形は良い人形	わたしの人形は良い人形		1	9784267905315	2009-12	8203	山岸凉子スペシャルセレクション	standard	山岸凉子	未取得
DUP	TITLE	watashi-no-heya-no-neko-houdai	name:Tono|name:私の部屋の猫放題	私の部屋の猫放題		1	9784056070507	2009-04	3621	ピチコミックス	standard	TONO	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		1	9784047153141	2009-09	2628	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		2	9784047153158	2009-09	2475	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		3	9784047153165	2009-10	2376	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		4	9784047153172	2009-10	2263	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		5	9784047153264	2009-11	2141	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-meshia-sama	qid:Q4386086|name:私の救世主さま	私の救世主さま		6	9784047153271	2009-11	1870	角川コミックス・エース	standard	水無月すう	未取得
DUP	SIBLING	watashi-no-ookami-san	qid:Q873283|name:わたしの狼さん。	わたしの狼さん。		1	9784757506480	2002-03	155	GANGAN WING COMICS	standard	藤原ここあ	未取得
DUP	SIBLING	watashi-no-ookami-san	qid:Q873283|name:わたしの狼さん。	わたしの狼さん。		1	9784757532922	2011-07	3564	ガンガンコミックスjoker	standard	藤原ここあ	未取得
DUP	SIBLING	watashi-no-shiawasena-kekkon	name:顎木あくみ|name:わたしの幸せな結婚	わたしの幸せな結婚		6	9784301003472	2026-03-27	0	ガンガンコミックスonline	standard	顎木あくみ / 高坂りと	未取得
DUP	SIBLING	watashi-no-shounen	qid:Q55529831|name:私の少年	私の少年		1	9784575848106	2016-06-11	725	ACTION COMICS	standard	高野ひと深	未取得
DUP	SIBLING	watashi-no-shounen	qid:Q55529831|name:私の少年	私の少年		2	9784575848953	2016-12	582	ACTION COMICS	standard	高野ひと深	未取得
DUP	SIBLING	watashi-no-shounen	qid:Q55529831|name:私の少年	私の少年		3	9784575850017	2017-07	401	ACTION COMICS	standard	高野ひと深	未取得
DUP	SIBLING	watashi-no-shounen	qid:Q55529831|name:私の少年	私の少年		4	9784575850727	2017-12	308	ACTION COMICS	standard	高野ひと深	未取得
DUP	SIBLING	watashi-o-damashita-otoko	qid:Q1319777|name:私を騙した男	私を騙した男		1	9784778011314	2005-03	1989	Judy comics	standard	柴門ふみ	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		1	9784048521192	1988-12-17	2542	あすかコミックスDX	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		1	9784120021060	1992-04-20	3762	Chuko★comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		1	9784592142416	2005-08	8613	Jets comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		2	9784048521208	1989-01-17	2392	あすかコミックスDX	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		2	9784592142423	2005-08-03	8434	Jets comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		3	9784048521215	1989-02-17	1935	あすかコミックスDX	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		3	9784592142430	2005-10-04	8008	Jets comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		4	9784048521222	1989-03	1685	あすかコミックスDX	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		4	9784592142447	2005-10-04	7746	Jets comics	standard	竹宮惠子	未取得
