isbn	reason	adult	title	base	vol	brand	pub	date
9784815500450	no_creator		人外×筋肉BL : このカラダが欲しいか-	人外×筋肉BL		Charles Comics	三交社	2019-01
9784865891232	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	Season 2	Poe backs	ふゅーじょんぷろだくと	2016-01
9784758009942	no_creator		刀剣乱舞-online-コミックアンソロジー : 刀剣男士奮迅	刀剣乱舞-online-コミックアンソロジー		DNAメディアコミックス	一迅社	2018-08
9784344843639	no_creator		たそがれ食堂	たそがれ食堂	vol. 10	バーズコミックスプラス	幻冬舎	2018-12
9784865891072	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	Season 2	Poe backs	ふゅーじょんぷろだくと	2015-12
9784865357509	no_creator		ひとりでほっこり旅ごはん : ご当地グルメ15選♪	ひとりでほっこり旅ごはん		GW comics	ガイドワークス	2018-08
9784758067829	no_creator		高貴なエルフを辱めるアンソロジーコミック	高貴なエルフを辱めるアンソロジーコミック		IDコミックス	講談社	2019-01
9784758067812	no_creator		誇り高い女騎士が堕ちていくアンソロジーコミック	誇り高い女騎士が堕ちていくアンソロジーコミック		IDコミックス	講談社	2019-01
9784785963453	no_creator		ときめきごはん : 思い出食堂特別編集	ときめきごはん	no. 11	Comic	少年画報社	2018-12
9784785963576	no_creator		みんなの食卓	みんなの食卓	no. 25	Comic	少年画報社	2019-01
9784758009379	no_creator		Fate/grand orderコミックアンソロジー	Fate/grand orderコミックアンソロジー	vol. 4	DNAメディアコミックス	講談社	2017-02
9784785963514	no_creator		年末年始思い出食堂 : 三太からのプレゼント : オールよみきり漫画	年末年始思い出食堂		Comic	少年画報社	2018-12
9784396784669	no_creator		On blue : boys love anthology for ultimate entertainment	On blue	vol. 38		祥伝社	2019-01
9784087920369	no_creator		君恋 : BOYS LOVE ANTHOLOGY	君恋	社会人編03	愛蔵版コミックス	集英社	2018-12
9784821167784	no_creator		Comic陣	Comic陣	vol. 10	ぶんか社ムック	ぶんか社	2018-12
9784891895129	no_creator		Dyne	Dyne	2	Media comix	バンダイ	1993-08
9784758066471	no_creator		異世界転生して勇者になろう! : アンソロジー転生記	異世界転生して勇者になろう!		IDコミックス	一迅社	2017-02
9784865892963	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	シーズン3-4	Poe backs	ふゅーじょんぷろだくと	2017-02
9784865893106	no_creator		オレの声を聞け	オレの声を聞け		Baby comics extra	ふゅーじょんぷろだくと	2017-03
9784785963415	no_creator		思い出食堂	思い出食堂	no. 43	Comic	少年画報社	2018-12
9784758009409	no_creator		テイルズオブベルセリアコミックアンソロジー	テイルズオブベルセリアコミックアンソロジー	vol. 2	DNAメディアコミックス	一迅社	2017-03
9784785963286	no_creator		ひとりごはん : オール新作よみきり漫画	ひとりごはん	no. 21	Comic	少年画報社	2018-11
9784865358292	no_creator		漫画パチンカーZ +	漫画パチンカーZ +	vol. 2	GW mook	ガイドワークス	2019-01
9784785963408	no_creator		ねこぱんちプレミアム : オールよみきり : ベスト傑作集!	ねこぱんちプレミアム	ほかほか号	にゃんcomi	少年画報社	2018-12
9784073401155	no_creator		おいしいごはんなつかし亭	おいしいごはんなつかし亭	初冬号	主婦の友ヒットシリーズ	主婦の友社	2018-12
9784758009393	no_creator		年下の男の子と恋するアンソロジー : one-shota anthology	年下の男の子と恋するアンソロジー		IDコミックス	一迅社	2017-03
9784758009300	no_creator		ガールズ＆パンツァーコミックアンソロジー	ガールズ＆パンツァーコミックアンソロジー	side: 大学	DNAメディアコミックス	一迅社	2017-03
9784865892956	no_creator		食男 : 食べる男子を見るマンガ	食男	12	Be comics	ふゅーじょんぷろだくと	2017-02
9784865892697	no_creator		食男 : 食べる男子を見るマンガ	食男	10	Be comics	ふゅーじょんぷろだくと	2016-12
9784758009317	no_creator		テイルズオブベルセリアコミックアンソロジー	テイルズオブベルセリアコミックアンソロジー		DNAメディアコミックス	一迅社	2016-12
9784865894851	no_creator		アラビアン+カレシ	アラビアン+カレシ		Be comics	ふゅーじょんぷろだくと	2018-05
9784865894868	no_creator		紅茶 + カレシ	紅茶 + カレシ		Be comics	ふゅーじょんぷろだくと	2018-05
9784821137138	no_creator		ごほうび食堂 : ふわふわたまご♪	ごほうび食堂		Bunkasha comics	ぶんか社	2018-12
9784865357585	no_creator		ひとりでほっこりくつろぎごはん : パンに恋して?	ひとりでほっこりくつろぎごはん		GW comics	ガイドワークス	2018-07
9784865892857	no_creator		モブおじさんはボーイズラブの主人公にはなれない	モブおじさんはボーイズラブの主人公にはなれない		Baby comics extra	ふゅーじょんぷろだくと	2017-01
9784865892840	no_creator		オレに嫁げ	オレに嫁げ		Baby comics extra	ふゅーじょんぷろだくと	2017-01
9784081022700	no_creator		幽☆遊☆白書ジャンプベストシーンtop 10	幽☆遊☆白書ジャンプベストシーンtop 10		集英社ムック	集英社	2018-10
9784758009355	no_creator		Teles of Berseria4コマkings	Teles of Berseria4コマkings		DNAメディアコミックス	一迅社	2017-01
9784758067768	no_creator		たわわなおっぱいは好きですか?巨乳少女アンソロジーコミック	たわわなおっぱいは好きですか?巨乳少女アンソロジーコミック	6	IDコミックス	講談社	2018-12
9784758020183	no_creator		アズールレーンコミックアンソロジー	アズールレーンコミックアンソロジー	vol. 5	DNAメディアコミックス	講談社	2018-12
9784865893205	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	シーズン3-6	Poe backs	ふゅーじょんぷろだくと	2017-04
9784865893090	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	シーズン3-5	Poe backs	ふゅーじょんぷろだくと	2017-03
9784865892703	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	シーズン3-2	Poe backs	ふゅーじょんぷろだくと	2016-12
9784865893212	no_creator		山男子	山男子		Baby comics extra	ふゅーじょんぷろだくと	2017-04
9784865892833	no_creator		オメガバースプロジェクト	オメガバースプロジェクト	シーズン3-3	Poe backs	ふゅーじょんぷろだくと	2017-01
9784865893335	no_creator		ハンター ＋ カレシ : kiss	ハンター ＋ カレシ		Poe backs	ふゅーじょんぷろだくと	2017-04
9784396784645	no_creator		号外on blue 3rd season : boys love anthology for ultimate entertainment	号外on blue 3rd season	vol. 3		祥伝社	2018-12
9784799211991	no_creator	1	男が飼われる逆人間牧場	男が飼われる逆人間牧場		二次元コミックマガジン	キルタイムコミュニケーション	2018-12
9784758009096	no_creator		God eater resurrectionコミックアンソロジー	God eater resurrectionコミックアンソロジー		DNAメディアコミックス	一迅社	2016-12
9784865892826	no_creator		食男 : 食べる男子を見るマンガ	食男	11	Be comics	ふゅーじょんぷろだくと	2017-01
9784799211984	no_creator	1	パンツに変身してイタズラ密着陵辱!	パンツに変身してイタズラ密着陵辱!		二次元コミックマガジン	キルタイムコミュニケーション	2018-12
9784865893076	no_creator		OP + カレシ : 4 seasons	OP + カレシ	OPアンソロジー	Poe backs	ふゅーじょんぷろだくと	2017-03
9784758032452	no_creator		異種恋愛物語集 : アンソロジー	異種恋愛物語集	第3集	IDコミックス	講談社	2016-12
9784758066372	no_creator		ろんぐらいだぁす!アンソロジーコミック	ろんぐらいだぁす!アンソロジーコミック		IDコミックス	一迅社	2017-01
9784758009362	no_creator		うたわれるもの二人の白皇コミックアンソロジー	うたわれるもの二人の白皇コミックアンソロジー		DNAメディアコミックス	一迅社	2017-01
9784758066396	no_creator		女の子の身体に入れ替わっちゃうアンソロジーコミック	女の子の身体に入れ替わっちゃうアンソロジーコミック		IDコミックス	一迅社	2017-01
9784758032544	no_creator		囚われのパルマ : 公式アンソロジー	囚われのパルマ	ハルト編	IDコミックス	一迅社	2017-01
9784865893083	no_creator		執事 + カレシ	執事 + カレシ		Be comics	ふゅーじょんぷろだくと	2017-03
9784821167647	no_creator		ワンコインレディコミみっともない女ワースト10	ワンコインレディコミみっともない女ワースト10		ぶんか社ムック	ぶんか社	2018-12
9784758066358	no_creator		異世界転生して勇者になろう! : アンソロジー転生譚	異世界転生して勇者になろう!		IDコミックス	一迅社	2016-12
9784785963767	no_creator		麺 : 大好きな一杯! : 思い出食堂特別編集	麺		Comic	少年画報社	2019-02
9784821137107	no_creator		ごはん日和	ごはん日和	vol. 13	Bunkasha comics	ぶんか社	2018-10
9784758020350	no_creator		アズールレーンコミックアンソロジー	アズールレーンコミックアンソロジー	vol. 7	DNAメディアコミックス	講談社	2019-04
9784758067966	no_creator		ゴブリンにエロいことされちゃうアンソロジーコミック	ゴブリンにエロいことされちゃうアンソロジーコミック	5	IDコミックス	講談社	2019-04
9784845852253	no_creator		コミック艶	コミック艶	vol. 1	パーフェクト・メモワール	リイド社	2018-09
9784047354371	no_creator		刀剣乱舞-ONLINE-アンソロジー-円陣-	刀剣乱舞-ONLINE-アンソロジー-円陣-		ビーズログコミックス	KADOKAWA	2018-12
9784087920352	no_creator		君恋 : BOYS LOVE ANTHOLOGY	君恋	学生編03	愛蔵版コミックス	集英社	2018-12
9784865894769	no_creator		ショタ + カレシ : はじめての弟	ショタ + カレシ		Be comics	ふゅーじょんぷろだくと	2018-04
9784865892895	no_creator		HQ ＋ カレシ : 修学旅行	HQ ＋ カレシ		HQアンソロジーspike番外編	ふゅーじょんぷろだくと	2017-01
9784865893069	no_creator		HQ ＋ カレシ : mini	HQ ＋ カレシ		HQアンソロジーspike番外編	ふゅーじょんぷろだくと	2017-03
9784758067904	no_creator		たわわなおっぱいは好きですか?巨乳少女アンソロジーコミック	たわわなおっぱいは好きですか?巨乳少女アンソロジーコミック	7	IDコミックス	講談社	2019-02
9784845852314	no_creator		時代劇ベスト熱き武士の冬	時代劇ベスト熱き武士の冬	v. 2	パーフェクト・メモワール	リイド社	2018-12
9784758020237	no_creator		アズールレーンコミックアンソロジー	アズールレーンコミックアンソロジー	vol. 6	DNAメディアコミックス	講談社	2019-02
9784758067911	no_creator		オークにエッチなイタズラされちゃうアンソロジーコミック	オークにエッチなイタズラされちゃうアンソロジーコミック		IDコミックス	講談社	2019-02
9784758067898	no_creator		魔女集会 : アンソロジーコミック	魔女集会		IDコミックス	講談社	2019-02
9784758067881	no_creator		クソ編集にこんなことされました。 : アンソロジーコミック	クソ編集にこんなことされました。		IDコミックス	講談社	2019-02
9784865895100	no_creator		妹 + アナタ	妹 + アナタ		Be comics	ふゅーじょんぷろだくと	2018-09
9784865895032	no_creator		百合 + カノジョ : 友達は昨日まで	百合 + カノジョ		Be comics	ふゅーじょんぷろだくと	2018-09
9784047354531	no_creator		艦隊これくしょん-艦これ-アンソロジーコミック = Combined Fleet Girls Collection Kan Colle Anthology Co	艦隊これくしょん-艦これ-アンソロジーコミック	横須賀鎮守府編2	ファミ通クリアコミックス	KADOKAWA	2019-01
9784758009102	no_creator		サモンナイト6失われた境界たちコミックアンソロジー	サモンナイト6失われた境界たちコミックアンソロジー		DNAメディアコミックス	一迅社	2017-02
