class	sid	title	n_isbn	max_year	parent_page
親頁あり	49335	特命係長只野仁 ルーキー編	7	2017	翔んだカップル
親頁あり	56721	WジュリエットⅡ	7	2017	Wジュリエット
親頁あり	126775	コミック乱ツインズセレクション	7	2026	ゴルゴ13
親頁あり	127978	バビル2世ザ・リターナー	7	2017	三国志
親頁あり	128821	海皇紀 第1幕	7	2017	修羅の門
親頁あり	16368	ブラックエンジェルズワイドSP	6	2016	ブラック・エンジェルズ
親頁あり	20522	Do Da Dancin'! ヴェネチア国際編	6	2016	Do da dancin'!
親頁あり	24124	歌うたいの黒兎	6	2021	ロッカーのハナコさん
親頁あり	35731	ONE PIECE COLOR WALK	6	2016	ONE PIECE
親頁あり	38198	大判鬼平犯科帳	6	2025	ゴルゴ13
親頁あり	39210	BAMBi	6	2015	Soil
親頁あり	39263	仁義 一円会分裂編	6	2017	本気!
親頁あり	39264	仁義 抗争勃発編	6	2017	本気!
親頁あり	39291	本気! 破門編	6	2015	本気!
親頁あり	45669	幻獣の星座～星獣編～	6	2019	霊感商法株式会社
親頁あり	46324	西遊妖猿伝 西域篇	6	2015	西遊妖猿伝
親頁あり	50135	海皇紀 第3幕	6	2017	修羅の門
親頁あり	55786	TVアニメおそ松さんアニメコミックス	6	2017	天才バカボン
親頁あり	120266	北斗の拳.	6	2024	北斗の拳
親頁あり	121183	江戸前の旬スペシャル	6	2026	江戸前の旬
親頁あり	122650	みそララ+	6	2023	恋愛ラボ
親頁あり	123919	白竜LEGENDスペシャル	6	2017	白竜hadou
親頁あり	124820	新装版ブリザードアクセル	6	2018	七つの大罪
親頁あり	124821	新装版金剛番長	6	2018	七つの大罪
親頁あり	128838	シャコタン★ブギ	6	2015	あいつとララバイ
親頁あり	656	もぐささんは食欲と闘う	5		もぐささん
親頁あり	24994	ねこめ（～わく）	5	2018	ねこめ～わく
親頁あり	27845	ミナミの帝王　ヤング編	5		ミナミの帝王
親頁あり	31831	焼きたて!!ジャぱん～超現実(スーパーリアル)～	5	2021	焼きたて!!ジャぱん
親頁あり	34995	ダイモンズ	5	2015	鉄腕アトム
親頁あり	51476	ドカベン ドリームトーナメント編 別巻	5	2015	ドカベン
親頁あり	125834	東京卍リベンジャーズ～場地圭介からの手紙～	5	2025	新宿スワン
親頁あり	764	悪の秘密結社ネコ	4	2025	ねこようかい
親頁あり	2388	極!!男塾スペシャル	4	2018	魁!!男塾
親頁あり	4803	真島クンすっとばす!!スペシャル	4	2015	陣内流柔術武闘伝 真島クンすっとばす!!
親頁あり	16372	マーダーライセンス牙ワイドSP	4	2017	ブラック・エンジェルズ
親頁あり	18417	ハルの肴スペシャル	4	2016	朔風の挽歌
親頁あり	18759	終のすみかスペシャル	4	2019	SとM
親頁あり	35852	ドラゴンボール ピッコロ大魔王編	4	2016	ドラゴンボール
親頁あり	38130	ゴルゴ13Premium	4	2016	ゴルゴ13
親頁あり	40565	名探偵コナンvs.黒ずくめの男達	4	2023	名探偵コナン
親頁あり	44555	魔探偵ロキ RAGNAROK	4	2015	tactics
親頁あり	50023	孔雀王 退魔聖伝	4	2018	孔雀王
親頁あり	121978	狼の口(ヴォルフスムント)	4	2023	狼の口
親頁あり	122859	恋人は旦那さま～Dear youこれからも～	4	2023	おとなの時間
親頁あり	124546	じゃあ、君の代わりに殺そうか?～プリクエル〈前日譚〉～	4	2024	ドリィ❤キルキル
親頁あり	128275	ハンター×ハンター	4	2024	Hunter×hunter
親頁あり	3182	ばくおん!!～天野恩紗のニコイチ繁盛記～	3	2025	ばくおん!!
親頁あり	11863	荒くれKNIGHT高校爆走編	3		荒くれKNIGHT
親頁あり	12392	大食い甲子園スペシャル	3	2015	喧嘩ラーメン
親頁あり	21793	COJI-COJI	3	2019	ちびまる子ちゃん
親頁あり	22305	カンナさーん! アラフォー編	3	2017	エデンの東北
親頁あり	27211	GT roman	3	2023	GTロマン
親頁あり	27846	ミナミの帝王　ヤング編 利権空港	3		ミナミの帝王
親頁あり	31834	MIXIM★11	3	2015	烈火の炎
親頁あり	35101	亜夜子	3	2020	鉄腕アトム
親頁あり	35416	万能文化猫娘 OVA SERIES	3		3×3EYES
親頁あり	35724	新装版五年生	3	2018	げんしけん
親頁あり	35857	ドラゴンボールGT	3	2019	ドラゴンボール
親頁あり	38050	ベスト・オブ対訳サザエさん	3	2015	サザエさん
親頁あり	38583	島耕作特別版 大町久美子セレクション	3	2018	課長島耕作
親頁あり	39281	弱虫 静かな逃避行編	3	2017	本気!
親頁あり	39294	本気!Ⅱ	3	2021	本気!
親頁あり	39296	本気!サンダーナ	3	2021	本気!
親頁あり	39581	グラップラー刃牙 幼年編	3	2016	グラップラー刃牙
親頁あり	40572	名探偵コナンゼロの執行人	3	2022	名探偵コナン
親頁あり	40584	名探偵コナン業火の向日葵	3	2018	名探偵コナン
親頁あり	40593	名探偵コナン紺青の拳(フィスト)	3	2023	名探偵コナン
親頁あり	45425	石ノ森章太郎コレクション	3	2021	サイボーグ009
親頁あり	51796	メジャー2nd〈TVシリーズ〉	3	2018	MAJOR
親頁あり	52195	競輪王ゼロスペシャル	3	2016	僕
親頁あり	54183	乃木坂明日夏の秘密	3	2020	キョウハクDOG's Another S
親頁あり	54590	夢やしきへようこそ 帝都編	3	2017	夢やしきへようこそ
親頁あり	121565	馬なり1ハロン劇場(シアター)	3	2019	馬なり1ハロン劇場
親頁あり	121823	酒のほそ道DX(デラックス)	3	2019	酒のほそ道
親頁あり	124220	新装版純潔のマリア	3	2019	もやしもん
親頁あり	126125	Capeta 幼少編	3	2018	め組の大吾
親頁あり	127053	本気! (マジ)	3	2020	本気!
親頁あり	127904	ベル・スタア強盗団	3		ジオブリーダーズ
親頁あり	128006	ゆるキャン△アニメコミック	3	2022	ゆるキャン△
親頁あり	128300	バイオレンスジャックスペシャル	3	2015	バイオレンスジャック
親頁あり	129705	戦う!セバスチャン＃	3	2015	戦う!セバスチャン
親頁あり	1793	メダロット コイシマル編	2		メダロット イッキ編
親頁あり	2770	ゴルフは気持ち (メンタル)	2	2019	ゴルフは気持ち
親頁あり	3810	銀行渉外担当竹中治夫 大阪編	2	2018	Ns'あおい
親頁あり	12365	ばくめし!ワイドSP	2	2016	喧嘩ラーメン
親頁あり	12404	極食キングワイドSP	2	2017	喧嘩ラーメン
親頁あり	14947	龍狼伝 王霸立国編	2	2018	龍狼伝
親頁あり	15154	ゴッドハンド輝 症例別セレクション	2	2016	ゴッドハンド輝
親頁あり	15578	ごっつあんですスペシャル	2	2018	ごっつあんです
親頁あり	15600	激動の戦国名合戦	2	2019	ごっつあんです
親頁あり	16360	そしてボクは外道マンになるスペシャル	2	2020	ブラック・エンジェルズ
親頁あり	16384	外道坊ワイドSP	2	2017	ブラック・エンジェルズ
親頁あり	16387	外道坊＆マーダーライセンス牙ワイドSP	2	2017	ブラック・エンジェルズ
親頁あり	20690	ボクと師匠の秘密工房	2	2018	私のおウチはhon屋さん
親頁あり	23086	妖 (アヤカシ ) の乱	2	2020	かもめ☆チャンス
親頁あり	24164	アイムホーム	2	2015	キスより簡単
親頁あり	28411	マトリズムスペシャル	2	2020	マトリズム
親頁あり	28925	ナゾトキ姫は名探偵セレクション	2	2017	ナゾトキ姫は名探偵❤
親頁あり	28952	名探偵コナンゼロの執行人	2	2020	ドラゴンクエスト精霊ルビス伝説
親頁あり	28954	名探偵コナン天空の難破船(ロスト・シップ)	2	2019	ドラゴンクエスト精霊ルビス伝説
親頁あり	28957	名探偵コナン紺青の拳(フィスト)	2	2021	ドラゴンクエスト精霊ルビス伝説
親頁あり	29436	よしえサンのクッキングダンナ	2	2018	気分は形而上
親頁あり	30816	セクシーボイス＆ロボ	2	2016	大日本天狗党絵詞
親頁あり	30933	究極超人あーる	2	2018	機動警察パトレイバー
親頁あり	31751	ルパン三世カリオストロの城	2	2019	ルパン三世
親頁あり	31820	トーキョーカモフラージュアワー	2	2020	ニュートーキョーカモフラージュアワー
親頁あり	34625	Capeta F3マカオグランプリ編	2	2016	め組の大吾
親頁あり	34875	I・L	2	2017	鉄腕アトム
親頁あり	34879	MW (ムウ)	2	2019	鉄腕アトム
親頁あり	34880	MW (ムウ)	2	2018	鉄腕アトム
親頁あり	35445	NARUTO 絆BEST	2	2017	NARUTO
親頁あり	35734	ONE PIECE FILM GOLD	2	2017	ONE PIECE
親頁あり	37056	暴れ同心始末帳	2	2023	血闘者
親頁あり	38906	ホス探へようこそ～another～	2	2019	そりゃないぜBABY
親頁あり	39580	グラップラー刃牙 地下闘技場編	2	2016	グラップラー刃牙
親頁あり	40251	宮本から君へ	2	2019	宮本から君ヘ
親頁あり	40333	聖☆おにいさん「スペシャルセレクション」	2	2016	聖☆おにいさん
親頁あり	40402	GIRLS BE…スペシャル	2	2018	ガチャガチャ
親頁あり	40531	名探偵コナン 11人目のストライカー	2	2015	名探偵コナン
親頁あり	40540	名探偵コナン から紅の恋歌	2	2017	名探偵コナン
親頁あり	40568	名探偵コナンカラーイラスト全集	2	2016	名探偵コナン
親頁あり	40579	名探偵コナン工藤新一セレクション	2	2021	名探偵コナン
親頁あり	40588	名探偵コナン灰原哀セレクション	2	2021	名探偵コナン
親頁あり	40731	SWAN ドイツ編	2	2017	SWAN
親頁あり	40804	ドクシ	2	2022	ホイッスル!
親頁あり	41915	クロコーチスペシャル	2	2020	イリヤッド
親頁あり	42251	クレヨンしんちゃんアンコール!	2	2016	クレヨンしんちゃん
親頁あり	42496	Barレモン・ハート ドラマ・シーズン2エピソード集	2	2016	ダメおやじ
親頁あり	45098	GUSH maniaEX	2	2016	月のうまれる夜
親頁あり	46982	よりぬきチーズスイートホーム	2	2016	ふくふくふにゃーん
親頁あり	48596	映画刀剣乱舞	2	2019	シノビノ
親頁あり	48614	ミスター味っ子 幕末編	2	2017	将太の寿司
親頁あり	50310	森園みるく	2	2019	キアラ
親頁あり	50461	Cat shit one	2	2018	Omega 7
親頁あり	50669	F REGENERATION瑠璃	2	2016	エフ
親頁あり	52379	夢幻紳士 怪奇篇	2	2017	学校怪談
親頁あり	53088	風霊王(かぜおう)	2	2019	10歳からの家族計画
親頁あり	54803	アタック!! ～約束のコート～	2	2015	シュート!
親頁あり	55088	クッキングパパセレクション	2	2017	クッキングパパ
親頁あり	55337	戦う!セバスチャン#	2	2016	戦う!セバスチャン
親頁あり	120397	on BLUE	2	2017	ララの結婚
親頁あり	120726	極カノ～極道とカノジョ～	2	2025	そんな声だしちゃイヤ!
親頁あり	121079	コミック乱ツインズセレクション	2	2025	そば屋幻庵
親頁あり	121473	名門!第三野球部～リスタート～	2	2021	名門!第三野球部
親頁あり	121652	ケン月影珠玉作品選.	2	2024	若殿はつらいよ!
親頁あり	121715	ロボットポンコッツ スペシャリスト編	2	2015	ロボットポンコッツ
親頁あり	121735	魔法少女まどか☆マギカ	2	2022	コスモファミリア*
親頁あり	121824	酒のほそ道ワイドSP	2	2024	酒のほそ道
親頁あり	122212	義風堂々!!直江兼続～前田慶次花語り～	2	2015	前田慶次かぶき旅
親頁あり	122955	フットボール鷹―American football comics	2		巨人の星
親頁あり	123515	本当にあった笑える話	2	2015	ちび本当にあった笑える話
親頁あり	124291	ばく盛!本当にあった〔○生〕ここだけの話祭	2	2017	続少年探偵彼方ぼくらの推理ノート
親頁あり	124355	ねこめ〈～わく〉	2	2020	ねこめ～わく
親頁あり	124881	名探偵コナン業火の向日葵	2	2023	ドラゴンクエスト精霊ルビス伝説
親頁あり	124882	名探偵コナン沈黙の15分(クォーター)	2	2022	ドラゴンクエスト精霊ルビス伝説
親頁あり	125734	恋だの愛だの～君は僕の太陽だ～	2	2025	恋だの愛だの
親頁あり	126315	ONE PIECE FILM RED	2	2023	ONE PIECE
親頁あり	126354	ワンピース	2	2022	ONE PIECE
親頁あり	126859	雲盗り暫平.	2	2024	ゴルゴ13
親頁あり	126999	そんな、14歳。	2	2026	はつこいのいろ
親頁あり	127245	名探偵コナンロマンチックセレクション	2	2016	名探偵コナン
親頁あり	127323	モモ艦長の秘密基地	2	2025	さすらいエマノン
親頁あり	127824	TIGER & BUNNY	2	2022	電影少女
親頁あり	127825	TIGER & BUNNY	2	2022	電影少女
親頁あり	127944	仮面ライダーSPIRITS FORGET MEMORIES	2	2015	サイボーグ009
親頁あり	129049	ドカベン ドリームトーナメント編別巻	2	2016	ドカベン
親頁あり	129258	ギャラリーフェイクセレクション	2	2026	ギャラリーフェイク
親頁あり	129285	新・コータローまかりとおる!  柔道編	2	2017	コータローまかりとおる!
親頁あり	129625	魔女メイドは女王の秘密を知っている。	2	2024	わたしに××しなさい!
親頁あり	129631	アタック!!～約束のコート～	2	2017	シュート!
親頁あり	129792	魔法少女リリカルなのは ViVid FULL COLORS	2	2015	魔法少女リリカルなのはViVid
親頁あり	129812	辺境警備前史～銀のイリュージオ～	2	2026	辺境警備
親頁あり	129884	校内写生＆ストレスフリーク	2		桜通信
親頁あり	129970	悪役令嬢になんかなりません。私は『普通』の公爵令嬢です!～New Rou	2	2025	リヒト
親頁あり	166725	銀色の路	2	2026	ナムジ
親頁あり	166757	スピナーベイト	2	2026	セトウツミ
親頁あり	166762	魔法少女リリカルなのはmovie 1st the comics	2	2026	魔法少女リリカルなのはViVid
