severity	kind	slug	title	ed_idx	ed_type	ed_imprint	ed_publisher	date	gran	n	ed_vols	frac	ed_batch	vols	cadence_mo	cad_src	span_months	serial_years	year_started	year_ended	event_slugs	isbn_block	nbr_n	nbr_same	nbr_inside	nbr_titles	nbr_titles_flat	nbr_span_mo	serial_width	isbn_proof_ok	local_rate	implied_months	rakuten	rk_distinct	rk_spread_mo	rk_offset_mo	rk_mono	rakuten_dates	legit_hint
LOW	SMALL_BATCH	judo-itchokusen	柔道一直線	4	bunkobon	光文社文庫comic series	光文社	1998-02-20	day	3	7	0.43	2	1-3	0.3	observed	0.7	3	1968	1970	1	3/3	28	0	0	2	0	26	3	0	1.5	1.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年02月 2:1998年02月 3:1998年02月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-06	month	3	19	0.16	3	1-3	0.3	observed	0.7	22	1968	1989	1	3/3	9	0	0	4	2	7	3	0	1.86	1.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2002年06月 2:2002年06月 3:2002年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品4件中2件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-07	month	3	19	0.16	3	4-6	0.3	observed	0.7	22	1968	1989	1	3/3	11	1	0	5	3	18	3	0	2.39	0.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:2002年07月 5:2002年07月 6:2002年07月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-08	month	3	19	0.16	3	7-9	0.3	observed	0.7	22	1968	1989	1	3/3	11	1	0	5	3	18	3	0	2.39	0.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:2002年08月 8:2002年08月 9:2002年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-09	month	3	19	0.16	3	10-12	0.3	observed	0.7	22	1968	1989	1	3/3	11	1	0	5	3	18	3	0	2.39	0.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	10:2002年09月 11:2002年09月 12:2002年09月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-10	month	3	19	0.16	3	13-15	0.3	observed	0.7	22	1968	1989	1	3/3	11	1	0	5	3	18	3	0	2.39	0.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	13:2002年10月 14:2002年10月 15:2002年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaibutsu-kun-1988	怪物くん	1	shinsoban	藤子不二雄Aランド	ブッキング	2002-11	month	3	19	0.16	3	16-18	0.3	observed	0.7	22	1968	1989	1	3/3	11	1	0	5	3	18	3	0	2.39	0.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	16:2002年11月 17:2002年11月 18:2002年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	SMALL_BATCH	kiyoku-yawaku	潔く柔く	1	bunkobon	コミック版	集英社	2017-04-18	day	3	7	0.43	2	1-3	0.3	observed	0.7	7	2004	2010	1	3/3	109	2	0	14	2	35	3	0	3.68	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2017年04月18日頃 2:2017年04月18日頃 3:2017年04月18日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	manga-shougakusei-no-jiyuu-kenkyuu	まんが小学生の自由研究	0	standard		大日本図書	2000-01-28	day	3	7	0.43	4	1-3	0.3	observed	0.7	1	2000	2000	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	PUBLISHER_BATCH	mitsumegatooru	三つ目がとおる	7	bunkobon	手塚治虫文庫全集	講談社	2010-02	month	3	7	0.43	2	1-3	0.3	observed	0.7	3	1975	1977	1	3/3	91	4	0	17	10	15	3	0	6.62	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2010年02月10日頃 2:2010年02月10日頃 3:2010年02月10日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品17件中10件が全巻同日=レーベル体質
LOW	SMALL_BATCH	ohayou-spunk	おはよう!スパンク	2	deluxe	KCデラックス	講談社	2015-08-06	day	3	7	0.43	2	1-3	0.3	observed	0.7	5	1978	1982	4	3/3	71	15	0	9	0	8	3	0	16.17	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2015年08月06日頃 2:2015年08月06日頃 3:2015年08月06日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	purogorufaa-saru	プロゴルファー猿	1	bunkobon	中公文庫コミック版	中央公論社	1994-09-18	day	3	13	0.23	2	1-3	0.3	observed	0.7	32	1989	2020	1	3/3	16	5	0	4	2	13	3	0	1.77	1.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1994年09月18日頃 2:1994年09月18日頃 3:1994年09月18日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品4件中2件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	purogorufaa-saru	プロゴルファー猿	1	bunkobon	中公文庫コミック版	中央公論社	1994-10-18	day	3	13	0.23	2	4-6	0.3	observed	0.7	32	1989	2020	1	3/3	17	3	0	4	2	13	3	0	1.77	1.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:1994年10月 5:1994年10月 6:1994年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品4件中2件が全巻同日=レーベル体質
LOW	SMALL_BATCH	sangokushi-shokatsu-koumei	三国志諸葛孔明	0	standard	Goma books	ゴマブックス	2017-11	month	3	4	0.75	3	1-3	0.3	observed	0.7	1	2017	2017	1	3/3	14	2	0	3	1	6	3	0	9.67	0.2		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	seiden	聖伝	1	bunkobon	新書館ウィングス文庫	新書館	2003-12	month	3	7	0.43	2	1-3	0.3	observed	0.7	7	1990	1996	1	3/3	55	0	0	10	3	115	3	0	0.78	2.6	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2003年12月 2:2003年12月 3:2003年12月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	suikoden-2006	水滸伝	0	standard	漫画中国四大奇書シリーズ	ソフトバンククリエイティブ	2006-03	month	3	10	0.3	3	1-3	0.3	observed	0.7	1	2006	2006	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2006年03月 2:2006年03月 3:2006年03月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	suikoden-2006	水滸伝	0	standard	漫画中国四大奇書シリーズ	ソフトバンククリエイティブ	2006-04	month	3	10	0.3	3	4-6	0.3	observed	0.7	1	2006	2006	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:2006年04月 5:2006年04月 6:2006年04月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	suikoden-sentaro-1980	水滸伝	5	bunkobon	講談社漫画文庫	講談社	1996-04	month	3	7	0.43	2	5-7	0.3	observed	0.7	6	1980	1985	1	3/3	116	11	0	18	7	11	3	0	11.4	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	5:1996年04月 6:1996年04月 7:1996年04月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	tensai-bakabon	天才バカボン	5	shinsoban	講談社コミックスボンボン	講談社	1987-11-17	day	3	4	0.75	3	1-3	0.3	observed	0.7	8	1969	1976	1	3/3	100	1	0	17	0	63	3	0	1.75	1.1	2種/3件/散1ヶ月 (楽天も実質同日=一挙刊行の可能性)	2	1	-1	1	1:1987年10月17日頃 2:1987年10月17日頃 3:1987年11月17日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	tetsuwan-atom	鉄腕アトム	14	bunkobon	手塚治虫文庫全集	講談社	2009-10	month	3	10	0.3	3	1-3	0.3	observed	0.7	45	1956	2000	1	3/3	54	7	0	12	7	9	3	0	5.67	0.4	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2009年10月09日頃 2:2009年10月09日頃 3:2009年10月09日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品12件中7件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	tetsuwan-atom	鉄腕アトム	14	bunkobon	手塚治虫文庫全集	講談社	2010-01	month	3	10	0.3	3	8-10	0.3	observed	0.7	45	1956	2000	1	3/26	84	4	24	16	9	15	26	1	5.92	4.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	8:2010年01月08日頃 9:2010年01月08日頃 10:2010年01月08日頃	学習/全集/BOX語 / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品16件中9件が全巻同日=レーベル体質
LOW	SMALL_BATCH	tezuka-osamu-meisaku-oopuningu-taizen	手塚治虫名作オープニング大全	0	standard		エニックス	1998-10-17	day	3	4	0.75	3	1-3	0.3	observed	0.7	1	1998	1998	1	3/27	68	14	12	12	0	11	27	1	17.12	1.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年10月17日頃 2:1998年10月17日頃 3:1998年10月17日頃	楽天も実質同日
LOW	SMALL_BATCH	tiger-mask	タイガー・マスク	2	bunkobon	講談社漫画文庫	講談社	2001-08-08	day	3	7	0.43	2	1-3	0.3	observed	0.7	3	1969	1971	1	3/3	114	26	0	20	7	6	3	0	22.8	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2001年08月08日頃 2:2001年08月08日頃 3:2001年08月08日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	tsuruhime-jaatsu	つる姫じゃ～っ！	0	standard	中公コミック・スーリ	不明	1990-03-20	day	3	10	0.3	3	1-3	0.3	observed	0.7	12	1979	1990	1	3/3	80	2	0	15	1	206	3	0	1.0	2.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1990年03月20日頃 2:1990年03月20日頃 3:1990年03月20日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	tsuruhime-jaatsu	つる姫じゃ～っ！	0	standard	中公コミック・スーリ	不明	1990-04-20	day	3	10	0.3	3	4-6	0.3	observed	0.7	12	1979	1990	1	3/3	81	1	0	15	1	207	3	0	1.11	1.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:1990年04月19日頃 5:1990年04月19日頃 6:1990年04月19日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	PUBLISHER_BATCH	yami-no-purple-ai	闇のパープル・アイ	1	bunkobon	小学館文庫	小学館	1995-05	month	3	7	0.43	4	5-7	0.3	observed	0.7	4	1984	1987	1	3/3	85	3	0	17	9	221	3	0	0.03	67.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	5:1995年04月15日頃 6:1995年04月15日頃 7:1995年04月15日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品17件中9件が全巻同日=レーベル体質
LOW	SMALL_BATCH	yoru-ni-ugomeku	夜に蠢く	0	standard	Goma books	ゴマブックス	2017-10	month	3	4	0.75	3	2-4	0.3	observed	0.7	1	2017	2017	1	3/3	17	1	0	3	1	8	3	0	10.25	0.2	1種/1件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	0	4:2017年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	PUBLISHER_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-03-23	day	3	18	0.17	3	1-3	0.3	observed	0.6	8	1982	1989	2	3/3	61	12	0	15	8	9	3	0	9.56	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年03月23日頃 2:1998年03月23日頃 3:1998年03月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品15件中8件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-04-23	day	3	18	0.17	3	4-6	0.3	observed	0.6	8	1982	1989	1	3/3	54	5	0	12	7	8	3	0	9.62	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:1998年04月23日頃 5:1998年04月23日頃 6:1998年04月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品12件中7件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-05-22	day	3	18	0.17	3	7-9	0.3	observed	0.6	8	1982	1989	1	3/3	47	1	0	9	5	7	3	0	9.14	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:1998年05月22日頃 8:1998年05月22日頃 9:1998年05月22日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品9件中5件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-06-23	day	3	18	0.17	3	10-12	0.3	observed	0.6	8	1982	1989	1	3/3	41	7	0	7	4	6	3	0	9.67	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	10:1998年06月23日頃 11:1998年06月23日頃 12:1998年06月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品7件中4件が全巻同日=レーベル体質
LOW	SMALL_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-07-23	day	3	18	0.17	3	13-15	0.3	observed	0.6	8	1982	1989	1	3/3	90	5	0	20	2	166	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	13:1998年07月23日頃 14:1998年07月23日頃 15:1998年07月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	aitsu-to-lullaby	あいつとララバイ	1	deluxe	KCデラックス	講談社	1998-08-21	day	3	18	0.17	3	16-18	0.3	observed	0.6	8	1982	1989	1	3/3	88	4	0	19	1	166	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	16:1998年08月21日頃 17:1998年08月21日頃 18:1998年08月21日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	akuma-to-love-song	悪魔とラブソング	1	aizoban	愛蔵版コミックス	集英社	2021-05-25	day	3	8	0.38	3	1-3	0.3	observed	0.6	5	2007	2011	1	3/3	65	0	0	14	4	128	3	0	0.77	2.6	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2021年05月25日 2:2021年05月25日 3:2021年05月25日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	akuma-to-love-song	悪魔とラブソング	1	aizoban	愛蔵版コミックス	集英社	2021-06-24	day	3	8	0.38	3	4-6	0.3	observed	0.6	5	2007	2011	1	3/3	62	1	0	14	4	123	3	0	0.79	2.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:2021年06月24日 5:2021年06月24日 6:2021年06月24日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	black-jack	ブラック・ジャック	1	shinsoban	少年チャンピオン・コミックス	秋田書店	2004-11	month	3	17	0.18	3	1-3	0.3	observed	0.6	22	1974	1995	1	3/3	103	2	0	15	0	188	3	0	0.01	137.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2004年10月19日頃 2:2004年10月19日頃 3:2004年10月19日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	black-jack	ブラック・ジャック	1	shinsoban	少年チャンピオン・コミックス	秋田書店	2004-12	month	3	17	0.18	3	4-6	0.3	observed	0.6	22	1974	1995	1	3/3	103	4	0	15	0	188	3	0	0.01	137.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	4:2004年11月30日頃 5:2004年11月30日頃 6:2004年11月30日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	black-jack	ブラック・ジャック	1	shinsoban	少年チャンピオン・コミックス	秋田書店	2005-01	month	3	17	0.18	3	7-9	0.3	observed	0.6	22	1974	1995	1	3/3	103	1	0	14	0	188	3	0	0.01	137.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:2005年01月06日頃 8:2005年01月06日頃 9:2005年01月06日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	black-jack	ブラック・ジャック	1	shinsoban	少年チャンピオン・コミックス	秋田書店	2005-02	month	3	17	0.18	3	10-12	0.3	observed	0.6	22	1974	1995	1	3/3	103	7	0	14	0	188	3	0	0.01	137.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	10:2005年01月26日頃 11:2005年01月26日頃 12:2005年01月26日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	black-jack	ブラック・ジャック	1	shinsoban	少年チャンピオン・コミックス	秋田書店	2005-03	month	3	17	0.18	3	13-15	0.3	observed	0.6	22	1974	1995	1	3/3	103	3	0	14	0	188	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	13:2005年02月14日頃 14:2005年02月14日頃 15:2005年02月14日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	daikaijuu-gamera	大怪獣ガメラ	0	standard	少年キャプテンコミックススペシャル	徳間書店	1995-03-25	day	3	8	0.38	3	3-5	0.3	observed	0.6	1	1995	1995	1	3/3	74	1	0	18	2	73	3	0	1.17	1.7	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	3:1995年02月23日頃 4:1995年02月23日頃 5:1995年02月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	daikaijuu-gamera	大怪獣ガメラ	0	standard	少年キャプテンコミックススペシャル	徳間書店	1995-04-25	day	3	8	0.38	3	6-8	0.3	observed	0.6	1	1995	1995	1	3/5	83	4	2	19	2	75	5	0	1.22	3.3	1種/2件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	0	6:1995年03月23日頃 8:1995年03月23日頃	
LOW	SMALL_BATCH	gang-king	ギャングキング	1	deluxe		講談社	2015-12-17	day	3	27	0.11	3	1-3	0.3	observed	0.6	18	2004	2021	1	3/3	46	8	0	5	0	14	3	0	4.18	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2015年12月17日頃 2:2015年12月17日頃 3:2015年12月17日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	gang-king	ギャングキング	1	deluxe		講談社	2016-01-15	day	3	27	0.11	3	4-6	0.3	observed	0.6	18	2004	2021	1	3/3	45	2	0	6	0	11	3	0	2.7	0.7	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:2016年01月15日頃 5:2016年01月15日頃 6:2016年01月15日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	gang-king	ギャングキング	1	deluxe		講談社	2016-02-17	day	3	27	0.11	3	7-9	0.3	observed	0.6	18	2004	2021	1	3/3	47	9	0	8	1	11	3	0	1.3	1.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:2016年02月17日頃 8:2016年02月17日頃 9:2016年02月17日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	gang-king	ギャングキング	1	deluxe		講談社	2016-03-17	day	3	27	0.11	3	10-12	0.3	observed	0.6	18	2004	2021	1	3/4	49	3	0	9	1	13	4	0	1.2	2.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	10:2016年03月17日頃 11:2016年03月17日頃 12:2016年03月17日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
