slug	title	edition	vol	isbn	rakuten_title
colors-2001	Colors	standard	3	9784408431451	Colors（第3巻）
colors-2001	Colors	standard	4	9784757711716	Colors（4）
colors-side-a	Colors side-A	standard	1	9784896012590	Colors　side-A
colors-side-k	Colors side-K	standard	1	9784896012606	Colors　side-K
colossus	コロッサス	bunkobon	1	9784086127301	コロッサス（1）
colossus	コロッサス	bunkobon	2	9784086127318	コロッサス（2）
combat-high-school	コンバット★ハイスクール	standard	1	9784063117127	コンバット☆ハイスクール（1）
combat-high-school	コンバット★ハイスクール	standard	2	9784063117233	コンバット☆ハイスクール（2）
combat-high-school	コンバット★ハイスクール	standard	3	9784063117417	コンバット☆ハイスクール（3）
combat-high-school	コンバット★ハイスクール	standard	4	9784063117561	コンバット☆ハイスクール（4）
combat-high-school	コンバット★ハイスクール	standard	5	9784063117899	コンバット☆ハイスクール（5）
combination	Combination	standard	1	9784334801298	Combination（1）
combination	Combination	standard	2	9784334801564	Combination（2）
combination	Combination	standard	3	9784334803414	Combination（3）
combination	Combination	standard	4	9784334804466	Combination（4）
combination	Combination	standard	5	9784334805050	Combination（5）
combination	Combination	standard	6	9784334806118	Combination（6）
come-on-lets-go	カモンレツゴー	standard	1	9784893672711	カモン・レッツゴー　NO．1
come-on	カモン!	standard	1	9784592126027	カモン!
come	COME!	standard	1	9784063612813	Come！（1）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	1	9784775804445	コミック戦国無双2サムライサバイバー（v．1）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	2	9784775804551	コミック戦国無双2サムライサバイバー（v．2）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	3	9784775804568	コミック戦国無双2サムライサバイバー（v．3）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	4	9784775804742	コミック戦国無双2サムライサバイバー（v．4）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	5	9784775804988	コミック戦国無双2サムライサバイバー（v．5）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	6	9784775805657	コミック戦国無双2サムライサバイバー（v．6）
comic-2-2-samurai-survivor	コミック戦国無双2 サムライサバイバー	standard	7	9784775805848	コミック戦国無双2サムライサバイバー（v．7）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	1	9784775803172	コミック真・三國無双4ワンダーエボリューション（v．1）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	2	9784775803363	コミック真・三國無双4ワンダーエボリューション（v．2）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	3	9784775803370	コミック真・三國無双4ワンダーエボリューション（v．3）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	4	9784775803387	コミック真・三國無双4ワンダーエボリューション（v．4）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	5	9784775803394	コミック真・三國無双4ワンダーエボリューション（v．5）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	6	9784775803868	コミック真・三國無双4ワンダーエボリューション（v．6）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	7	9784775803875	コミック真・三國無双4ワンダーエボリューション（v．7）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	8	9784775803882	コミック真・三國無双4ワンダーエボリューション（v．8）
comic-4-n-sangoku-musou-4-wonder-evolution	コミック真・三國無双4ワンダーエボリューション	standard	9	9784775804506	コミック真・三國無双4ワンダーエボリューション（v．9）
comic-akagawa-jirou-mystery	コミック赤川次郎ミステリー	standard	2	9784821110162	
comic-akagawa-jirou-mystery	コミック赤川次郎ミステリー	standard	3	9784821110988	
comic-akagawa-jirou-mystery	コミック赤川次郎ミステリー	standard	4	9784821111565	
comic-angelique-carnival	コミックアンジェリークカーニバル	standard	1	9784877193355	コミックアンジェリークカーニバル
comic-angelique-carnival	コミックアンジェリークカーニバル	standard	2	9784877193867	コミックアンジェリークカーニバル（2）
comic-angelique-special-2-carnival	コミックアンジェリークspecial 2カーニバル	standard	1	9784877194857	コミックアンジェリークSpecial　2カーニバル
comic-angelique-special-2-carnival	コミックアンジェリークspecial 2カーニバル	standard	3	9784877195427	コミックアンジェリークSpecial　2カーニバル（3）
comic-angelique-special-2-carnival	コミックアンジェリークspecial 2カーニバル	standard	4	9784877195984	コミックアンジェリークSpecial　2カーニバル（4）
