sid	title	signals	n_authors	confidence
161367	竜王陛下のもふもふお世話係	巻内多作家	4	低(要確認)
161461	築地魚河岸三代目	巻内多作家	4	低(要確認)
161462	築地魚河岸三代目	巻内多作家	4	低(要確認)
161604	紫京院ひびきの華麗なるお遊戯	巻内多作家	4	低(要確認)
161687	結城友奈は勇者部所属ぷにっと!	巻内多作家	4	低(要確認)
161782	絶倫アスリート	巻内多作家	4	低(要確認)
161784	絶倫ヤクザ	巻内多作家	4	低(要確認)
161789	絶倫僧侶	巻内多作家	4	低(要確認)
161790	絶倫公務員	巻内多作家	4	低(要確認)
161866	続リーグ・オブ・エクストラオーディナリー・ジェントルメン	巻内多作家	4	低(要確認)
161897	緋色の欠片	巻内多作家	4	低(要確認)
161915	緑陰の冠	巻内多作家	4	低(要確認)
161916	緑陰の冠	巻内多作家	4	低(要確認)
161944	織田信長に憑依された悪役令嬢は天下統一したくない!	巻内多作家	4	低(要確認)
162051	美女蛇	巻内多作家	4	低(要確認)
162088	美醜逆転世界のクレリック	巻内多作家	4	低(要確認)
162139	義風堂々!!	巻内多作家	4	低(要確認)
162140	義風堂々!!疾風 (かぜ) の軍師黒田官兵衛	巻内多作家	4	低(要確認)
162141	義風堂々!!疾風の軍師黒田官兵衛	巻内多作家	4	低(要確認)
162219	聖女、勇者パーティーから解雇されたのでギルドを作ったらアットホームな最強ギルドに	巻内多作家	4	低(要確認)
162246	聖女の姉ですが、妹のための特殊魔石や特殊薬草の採取をやめたら、隣国の魔術師様の元	巻内多作家	4	低(要確認)
162354	胡地に消ゆ	巻内多作家	4	低(要確認)
162449	自分も学校も好きになる!13のこころのおはなし	巻内多作家	4	低(要確認)
162509	舞台少女☆歌劇レヴュースタァライト-The LIVE-青嵐BLUE GLITTE	巻内多作家	4	低(要確認)
162692	花屋の倅と寺息子	巻内多作家	4	低(要確認)
162739	若いポプラ	巻内多作家	4	低(要確認)
162890	落っこちたかみなり	編+巻内多作家	4	低(要確認)
162917	葵ヒカルが地球にいたころ…	巻内多作家	4	低(要確認)
162927	蒼い空のネオスフィア	巻内多作家	4	低(要確認)
162939	蒼天の拳リジェネシス	巻内多作家	4	低(要確認)
162966	薄桜鬼千恋抄 新選組奇譚	巻内多作家	4	低(要確認)
163030	蘭の家	巻内多作家	4	低(要確認)
163159	蟲愛づる姫君の結婚	巻内多作家	4	低(要確認)
163160	蟲愛づる姫君の結婚	巻内多作家	4	低(要確認)
163214	装甲騎兵ボトムズAT stories	巻内多作家	4	低(要確認)
163592	警視庁十津川警部の事件簿&鉄道ミステリーベストコミック	巻内多作家	4	低(要確認)
163618	貞子3D2	巻内多作家	4	低(要確認)
163650	貧乳デパート	編+巻内多作家	4	低(要確認)
163655	貧乳牧場	巻内多作家	4	低(要確認)
163683	貴腐人ローザは陰から愛を見守りたい	巻内多作家	4	低(要確認)
163765	赤塚不二夫 実験マンガ集	編+巻内多作家	4	低(要確認)
163865	超魔神英雄伝ワタル	巻内多作家	4	低(要確認)
163866	超魔神英雄伝ワタル外伝	巻内多作家	4	低(要確認)
163959	軍神の花嫁	巻内多作家	4	低(要確認)
163995	転生したら島耕作だった件	巻内多作家	4	低(要確認)
164062	転生ババァは見過ごせない!	巻内多作家	4	低(要確認)
164259	迦国あやかし後宮譚	巻内多作家	4	低(要確認)
164438	逆転検事	巻内多作家	4	低(要確認)
164808	鉄腕アトム	編+巻内多作家	4	低(要確認)
164869	銀河鉄道の夜	巻内多作家	4	低(要確認)
164891	銭形平次捕物控	巻内多作家	4	低(要確認)
164960	間違いで求婚された女は一年後離縁される	巻内多作家	4	低(要確認)
165122	隠れ転生@COMIC	巻内多作家	4	低(要確認)
165222	離婚弁護士	巻内多作家	4	低(要確認)
165230	難攻不落の魔王城へようこそ	巻内多作家	4	低(要確認)
165277	雪降る夜の恋人たち	巻内多作家	4	低(要確認)
165441	青春特急!!電車でGO!学園	巻内多作家	4	低(要確認)
165557	風の漂流者	巻内多作家	4	低(要確認)
165658	馬場のぼるこどもまんが集	巻内多作家	4	低(要確認)
165803	鬼平犯科帳	巻内多作家	4	低(要確認)
165804	鬼平犯科帳	巻内多作家	4	低(要確認)
165809	鬼平犯科帳	巻内多作家	4	低(要確認)
165811	鬼平犯科帳	巻内多作家	4	低(要確認)
165812	鬼平犯科帳	巻内多作家	4	低(要確認)
165814	鬼平犯科帳	巻内多作家	4	低(要確認)
165816	鬼平犯科帳	巻内多作家	4	低(要確認)
165819	鬼平犯科帳	巻内多作家	4	低(要確認)
165820	鬼平犯科帳	巻内多作家	4	低(要確認)
165828	鬼平犯科帳人物伝	巻内多作家	4	低(要確認)
165830	鬼平犯科帳人物伝.	巻内多作家	4	低(要確認)
165952	魔弾の王と戦姫	巻内多作家	4	低(要確認)
165954	魔弾の王と聖泉の双紋剣(カルンウェナン)	巻内多作家	4	低(要確認)
166100	魔王令嬢の教育係	巻内多作家	4	低(要確認)
166349	黒狼王と白銀の贄姫	巻内多作家	4	低(要確認)
25033	人体のふしぎ	編	3	低(要確認)
29468	マンガ世界の偉人伝	編	3	低(要確認)
47426	耳をすませば	編	3	低(要確認)
58737	Fate/Zeroコミックアラカルト	編	3	低(要確認)
58755	Fate/zeroコミックアラカルト	編	3	低(要確認)
58848	GIANTKILLER怪獣武士道	編	3	低(要確認)
58991	God姉ちゃん	編	3	低(要確認)
58997	Gold Ring	編	3	低(要確認)
60247	ONE PIECE FILM Z	編	3	低(要確認)
61353	The MANZAI COMICS	編	3	低(要確認)
68665	なぞ解きミステリーさんすう刑事ゼロ	編	3	低(要確認)
80122	デコちゃんが行く	編	3	低(要確認)
84040	ペルソナ4 4コマKINGS	編	3	低(要確認)
85180	マンガ戦国武将英雄伝	編	3	低(要確認)
89640	伊達政宗	編	3	低(要確認)
91053	八大種族の最弱血統者	編	3	低(要確認)
91843	劇場版 NARUTO 疾風伝 火の意志を継ぐ者	編	3	低(要確認)
92057	動物のふしぎ	編	3	低(要確認)
98075	崖の上のポニョ	編	3	低(要確認)
98392	平成狸合戦ぽんぽこ	編	3	低(要確認)
99940	怪想録	編	3	低(要確認)
100916	恐竜のふしぎ	編	3	低(要確認)
101943	感動の条件	編	3	低(要確認)
103504	昆虫のふしぎ	編	3	低(要確認)
107454	深海のふしぎ	編	3	低(要確認)
113078	織田信長	編	3	低(要確認)
115362	覇道総裁!	編	3	低(要確認)
120955	コミティア30thクロニクル	編	3	低(要確認)
121250	分数の「かけ算・わり算」がわかる	編	3	低(要確認)
121645	貧乳博覧会	編	3	低(要確認)
123251	スージー甘金塗comix	編	3	低(要確認)
123420	貧乳完了	編	3	低(要確認)
123706	まおゆう魔王勇者コミックアラカルト	編	3	低(要確認)
123906	キミキスthe anthology	編	3	低(要確認)
130851	COMIC(マンガ)無一文からのドリーム	編	3	低(要確認)
131488	HATE	編	3	低(要確認)
132048	NHKダーウィンが来た!	編	3	低(要確認)
132436	SEIKI 土田世紀43年、18,000枚の生涯	編	3	低(要確認)
134121	えろ・めるへんシンデレラ	編	3	低(要確認)
134124	えろ・めるへん眠れる森の美女	編	3	低(要確認)
136360	となりの山田くん 全集	編	3	低(要確認)
138559	アダムス・ファミリー全集	編	3	低(要確認)
139334	エレオノールのわたしとイヌくん	編	3	低(要確認)
139922	ガンダムユニコーンエース 逆襲のフル・フロンタル	編	3	低(要確認)
141292	シャモア	編	3	低(要確認)
142574	テイルズオブジアビス4コマKINGS	編	3	低(要確認)
142987	ドラゴンボールZ	編	3	低(要確認)
145820	ユキヒョウ	編	3	低(要確認)
151727	妖	編	3	低(要確認)
152678	少女ゴーグル	編	3	低(要確認)
155295	手塚治虫が描いた戦後NIPPON	編	3	低(要確認)
155303	手塚治虫ミステリーファイル	編	3	低(要確認)
155307	手塚治虫恐怖・怪奇譚	編	3	低(要確認)
156716	月面兎兵器ミーナ okama ARTWORKS	編	3	低(要確認)
158195	浅見光彦ミステリースペシャル	編	3	低(要確認)
158886	煌めく星のようなあの頃のか弱き僕たち	編	3	低(要確認)
159236	猫はやっぱり死んでいる。	編	3	低(要確認)
162138	義血侠血	編	3	低(要確認)
162181	耽美とヒロイン	編	3	低(要確認)
163653	貧乳天国	編	3	低(要確認)
163654	貧乳帝国	編	3	低(要確認)
163657	貧乳草原	編	3	低(要確認)
166437	（新）ブラックジャックによろしく	編	3	低(要確認)
6619	Baby, please kill me.	編	2	低(要確認)
8343	ハマのメリーJさん	編	2	低(要確認)
30855	ケロロ軍曹4コマまんが	編	2	低(要確認)
30856	ケロロ軍曹4コマ大集合であります!	編	2	低(要確認)
31700	悪の愉しみ	編	2	低(要確認)
35482	日常の淵	編	2	低(要確認)
35858	ドラゴンボールZ	編	2	低(要確認)
37985	少女たちの覚醒	編	2	低(要確認)
40434	となりの山田くん 全集	編	2	低(要確認)
45439	破壊せよ、と笑いは言った	編	2	低(要確認)
45456	表現の冒険	編	2	低(要確認)
52766	上村一夫美女解体新書	編	2	低(要確認)
55081	「クッキングパパ」のこれが食べたい!	編	2	低(要確認)
60110	NHK歴史秘話ヒストリア坂本龍馬	編	2	低(要確認)
60111	NHK歴史秘話ヒストリア幕末	編	2	低(要確認)
60112	NHK歴史秘話ヒストリア戦国	編	2	低(要確認)
61092	Steins;Gate コミックフラグメンツ 並行世界のシノプシス	編	2	低(要確認)
61093	Steins;Gate コミックフラグメンツ 忘却曲線のナラトロジー	編	2	低(要確認)
63499	いのち	編	2	低(要確認)
65027	かかあ天下	編	2	低(要確認)
65057	かぐや姫の物語	編	2	低(要確認)
68886	ぬいぐるみ殺人事件	編	2	低(要確認)
71079	まんが琉球こどもずかん	編	2	低(要確認)
71272	みんなから聞いたほっこり怖い話	編	2	低(要確認)
72651	アクエリアンエイジ 始まりの地球	編	2	低(要確認)
73158	アルプスの少女ハイジ	編	2	低(要確認)
74040	エピックミッキー	編	2	低(要確認)
74700	オーバーロード公式コミックアラカルト	編	2	低(要確認)
75092	カーズ2	編	2	低(要確認)
76628	コミックあっ!と驚く7つのストーリー	編	2	低(要確認)
77187	サマーウォーズ	編	2	低(要確認)
78096	スイートプリキュアおはなしブック!まるごとキュアビート!	編	2	低(要確認)
78097	スイートプリキュアシール＆いろぬり＆まんがまるごと1冊ブック!	編	2	低(要確認)
78376	ストライクウィッチーズ公式コミックアラカルト	編	2	低(要確認)
79555	ダーウィンが来た!	編	2	低(要確認)
79593	ダーティペアの大勝負	編	2	低(要確認)
80649	ドキドキ!プリキュア＆スマイルプリキュア!おはなしブック!	編	2	低(要確認)
80799	ドラゴンボール	編	2	低(要確認)
81774	ハートキャッチプリキュア!おはなしブック!まるごとキュアサンシャイン!	編	2	低(要確認)
82278	パチスロひとり旅	編	2	低(要確認)
82281	パチスロひとり旅next→	編	2	低(要確認)
83551	ブレイブウィッチーズ公式コミックアラカルト	編	2	低(要確認)
89032	京都 女ひとり旅	編	2	低(要確認)
91844	劇場版 NARUTO 疾風伝　絆	編	2	低(要確認)
99716	思い出のマーニー	編	2	低(要確認)
100861	恐怖と奇想	編	2	低(要確認)
103767	映画クレヨンしんちゃんゴールデン・カップリング	編	2	低(要確認)
108744	犯罪芸能DX タブーとスキャンダル	編	2	低(要確認)
113763	腐女子の品格	編	2	低(要確認)
114306	花鈴のマウンド	編	2	低(要確認)
115713	誰も独りでは生きられない	編	2	低(要確認)
116322	超訳マンガ×オチがすごい文豪ミステリー	編	2	低(要確認)
117489	銀魂空知英秋selectionいろんな捻った「知的」ギャグ!	編	2	低(要確認)
118190	電撃!文庫の昼ごはん!!	編	2	低(要確認)
119524	魔法少女まどか★マギカthe illustrated book	編	2	低(要確認)
119525	魔法少女まどか☆マギカfilm memories	編	2	低(要確認)
124925	エロイカより愛をこめてに愛をこめて!!	編	2	低(要確認)
125445	俠気(おとこぎ)と肉体の時代	編	2	低(要確認)
125466	キョン＆古泉の災難	編	2	低(要確認)
125470	涼宮ハルヒの祝祭	編	2	低(要確認)
125471	涼宮ハルヒの競演	編	2	低(要確認)
125472	涼宮ハルヒの絢爛	編	2	低(要確認)
126265	NARUTO疾風伝	編	2	低(要確認)
126989	水木しげる厳選集異	編	2	低(要確認)
127797	楠勝平コレクション	編	2	低(要確認)
130111	.hack//4 koma+ギャグ選手権	編	2	低(要確認)
130577	Angels	編	2	低(要確認)
131306	Fly High!	編	2	低(要確認)
131510	HUNTER×HUNTER	編	2	低(要確認)
134123	えろ・めるへん白雪姫	編	2	低(要確認)
135027	きん、ぎん、どう?	編	2	低(要確認)
136204	つげ忠男コレクション	編	2	低(要確認)
136716	ののちゃん	編	2	低(要確認)
136717	ののちゃん 全集	編	2	低(要確認)
138243	わがままDIY	編	2	低(要確認)
138244	わがままDIY	編	2	低(要確認)
138585	アドリブ店長R	編	2	低(要確認)
138586	アドリブ王女	編	2	低(要確認)
139729	カブリモンテラー	編	2	低(要確認)
140678	コケカキイキイ	編	2	低(要確認)
141612	スイートプリキュア♪シール＆いろぬり＆まんがまるごと1冊ブック!	編	2	低(要確認)
141753	ストライクウィッチーズ 公式コミックアラカルト	編	2	低(要確認)
141926	スマイルプリキュア!おはなしブック!まるごとスマイル!	編	2	低(要確認)
141927	スマイルプリキュア!＆スイートプリキュア♪おはなしブック!	編	2	低(要確認)
142606	テレビくん	編	2	低(要確認)
143200	ニッポン動物図鑑	編	2	低(要確認)
143662	バットマン:ザ・ワールド	編	2	低(要確認)
143783	パチスロであった全部旨い話 極金SP	編	2	低(要確認)
143784	パチスロであった全部旨い話 神熱降臨SP	編	2	低(要確認)
143785	パチスロであった全部旨い話Z	編	2	低(要確認)
144013	ビブリア古書堂セレクトブック ブラック・ジャック編	編	2	低(要確認)
144336	ブラック・ジャック	編	2	低(要確認)
144337	ブラック・ジャック	編	2	低(要確認)
144633	ヘンラヘラヘラ	編	2	低(要確認)
144653	ベストセレクション鉄腕アトム	編	2	低(要確認)
145347	ミッキーマウス!ショートコミックス	編	2	低(要確認)
147783	佐武と市捕物控	編	2	低(要確認)
149126	別冊海月姫	編	2	低(要確認)
152646	小松左京セレクション	編	2	低(要確認)
152787	山崎大紀の人妻ただ乗り三昧	編	2	低(要確認)
153025	年刊中年チャンプ	編	2	低(要確認)
153764	性欲最強の公爵様と結婚することになりました…ッ!	編	2	低(要確認)
153796	怪物マチコミ	編	2	低(要確認)
155423	指輪物語	編	2	低(要確認)
156881	札幌乙女ごはん。	編	2	低(要確認)
156882	札幌乙女ごはん。	編	2	低(要確認)
157011	林静一コレクション	編	2	低(要確認)
159697	田渕由美子ベストセレクション	編	2	低(要確認)
160228	白〔コウ〕	編	2	低(要確認)
161773	絢爛豪画	編	2	低(要確認)
162275	聖書と古代中国の7つの謎	編	2	低(要確認)
163810	超アドリブ王子	編	2	低(要確認)
166436	（新）ブラックジャックによろしく	編	2	低(要確認)
1680	加世田隆宗心霊事件簿	編	1	低(要確認)
31403	劇場版銀魂新訳紅桜篇	編	1	低(要確認)
31412	銀魂空知英秋selection頭「空っぽ」にして楽しめ!	編	1	低(要確認)
35461	劇場版 NARUTO 疾風伝	編	1	低(要確認)
35462	劇場版NARUTO疾風伝ザ・ロストタワー	編	1	低(要確認)
35734	ONE PIECE FILM GOLD	編	1	低(要確認)
35739	ONE PIECE THE MOVIE エピソードオブチョッパー+冬に咲く、奇跡	編	1	低(要確認)
35741	ONE PIECE THE MOVIEデッドエンドの冒険	編	1	低(要確認)
35745	ONE PIECE呪われた聖剣	編	1	低(要確認)
35752	劇場版 ONE PIECE	編	1	低(要確認)
35753	劇場版ONE PIECE STAMPEDE	編	1	低(要確認)
35832	DRAGON BALL超(スーパー)ブロリー	編	1	低(要確認)
36859	クローズ海賊版	編	1	低(要確認)
39461	劇場版 BLEACH	編	1	低(要確認)
39462	劇場版BLEACH	編	1	低(要確認)
39524	BECK AT LAST	編	1	低(要確認)
40198	ラブひな0	編	1	低(要確認)
40772	コージジ苑	編	1	低(要確認)
41072	ぞんざいな存在	編	1	低(要確認)
42258	映画クレヨンしんちゃん完全コミック	編	1	低(要確認)
44149	放課後の!入間くん	編	1	低(要確認)
46183	トリビュートX	編	1	低(要確認)
46645	まりあ✝ほりっく アニメ公式ガイドブック	編	1	低(要確認)
47422	崖の上のポニョ	編	1	低(要確認)
47425	紅の豚	編	1	低(要確認)
52220	是-ze-ファンブック	編	1	低(要確認)
55026	ぷちます!明音イラストギャラリーらっきーぶるー	編	1	低(要確認)
55388	おまもりひまり1/4	編	1	低(要確認)
58074	CRESCENT	編	1	低(要確認)
58079	CRぱちんこ必殺仕事人Ⅲ攻略づくし	編	1	低(要確認)
58725	Fate/Grand Orderコミックアラカルト	編	1	低(要確認)
58726	Fate/Grand OrderコミックアラカルトPLUS!	編	1	低(要確認)
58735	Fate/Prototype Tribute Phantasm	編	1	低(要確認)
58748	Fate/stay nightコミックアラカルト	編	1	低(要確認)
58749	Fate/stay nightコミックアラカルト	編	1	低(要確認)
58752	Fate/stay night［Unlimited Blade Works］コミ	編	1	低(要確認)
58778	Fortune arterial赤い約束公式コミックアラカルト	編	1	低(要確認)
58908	GUMIcs BEST	編	1	低(要確認)
60688	Rewriteコミックアラカルト	編	1	低(要確認)
61488	Trip trek	編	1	低(要確認)
62170	「指名手配犯」をさがせ!!	編	1	低(要確認)
63633	うさぎの飼育観察レポート	編	1	低(要確認)
65779	けものフレンズこみっくあんそろじー	編	1	低(要確認)
65782	けものフレンズコミックアラカルト ジャパリパーク編	編	1	低(要確認)
68489	どきどき魔女神判!4コマkingdom	編	1	低(要確認)
69518	ひぐらしのなく頃にコミックアラカルト	編	1	低(要確認)
70970	まんがクラスメイトは外国人	編	1	低(要確認)
71632	もののけ姫	編	1	低(要確認)
71833	やりすぎ芸人ビンボー烈伝 the comic	編	1	低(要確認)
72108	らき・すた×涼宮ハルヒちゃんの憂鬱でっかいお楽しみbon	編	1	低(要確認)
73618	インテリやくざ文さん	編	1	低(要確認)
76235	グリムノーツコミックアラカルト	編	1	低(要確認)
76713	コミック死ぬかと思った	編	1	低(要確認)
78337	スティーブ・ジョブズその波乱の生涯	編	1	低(要確認)
78361	ストップいじめノーモア自殺!	編	1	低(要確認)
82284	パチスロ万枚全書	編	1	低(要確認)
82469	パンラボ＆comics	編	1	低(要確認)
82742	ビブリオ漫画文庫	編	1	低(要確認)
84037	ペルソナ3ポータブル4コママキシマム	編	1	低(要確認)
84046	ペルソナ5コミックアラカルト	編	1	低(要確認)
86762	リトルバスターズ!エクスタシーコミックアラカルト	編	1	低(要確認)
88518	世界樹の迷宮3星海の来訪者4コマmaximum	編	1	低(要確認)
91845	劇場版 空の境界 コミックアラカルト	編	1	低(要確認)
91896	劇画師伝説	編	1	低(要確認)
93621	嘘のような恥ずかしい話スペシャル	編	1	低(要確認)
95092	天井・ゾーン・リセット狙い	編	1	低(要確認)
95700	女の子のナイショの話	編	1	低(要確認)
96716	学校の怪談	編	1	低(要確認)
97002	実録!スカウトマンの裏手口	編	1	低(要確認)
97186	家族で楽しむ「まんが発見!」	編	1	低(要確認)
98797	建設業で本当にあった心温まる物語	編	1	低(要確認)
99660	快盗天使ツインエンジェルコミックアラカルトエンジェルSide	編	1	低(要確認)
99661	快盗天使ツインエンジェルコミックアラカルトファントムSide	編	1	低(要確認)
99729	思想地図β	編	1	低(要確認)
103377	日本人ですが、ただいま日本語見習い中です!	編	1	低(要確認)
103497	早稲田OB漫	編	1	低(要確認)
103903	昭和少年SF大図鑑	編	1	低(要確認)
104670	未海ちゃんになるための10の方法	編	1	低(要確認)
104727	本当の頑張らない育児	編	1	低(要確認)
105670	機動戦士ガンダム4コマ最前線	編	1	低(要確認)
107527	温泉まんが	編	1	低(要確認)
107732	漢字漫画	編	1	低(要確認)
110053	異形の未来	編	1	低(要確認)
110727	真剣で私に恋しなさい!!コミックアラカルト	編	1	低(要確認)
110840	真相!!極悪犯罪レポート	編	1	低(要確認)
112903	絶滅あきた暮らし図鑑	編	1	低(要確認)
113446	老境まんが	編	1	低(要確認)
113578	聴さん今日も行く!	編	1	低(要確認)
115949	貧乏まんが	編	1	低(要確認)
117600	長浜ものがたり大賞コレクション	編	1	低(要確認)
119471	魔法使いの夜 コミックアラカルト ウィッチクラフト編	編	1	低(要確認)
119472	魔法使いの夜コミックアラカルト ナーサリーライム編	編	1	低(要確認)
120847	新横浜で会いましょう	編	1	低(要確認)
123939	放課後ペダル	編	1	低(要確認)
123940	放課後ペダルハイケイデンス	編	1	低(要確認)
126196	comic S	編	1	低(要確認)
126315	ONE PIECE FILM RED	編	1	低(要確認)
126375	DRAGON BALL超(スーパー)スーパーヒーロー	編	1	低(要確認)
128343	君たちはどう生きるか	編	1	低(要確認)
129185	ダイヤのA公式イラストブック	編	1	低(要確認)
129201	comic M	編	1	低(要確認)
131135	Dr.スランプ	編	1	低(要確認)
132292	ROAD	編	1	低(要確認)
132866	VIVID VOICE PARTY	編	1	低(要確認)
133054	euromanga	編	1	低(要確認)
133699	あーしとわたし。	編	1	低(要確認)
133700	あーしとわたし。	編	1	低(要確認)
134727	かおりんごむしのほっこりふりかえり絵日記	編	1	低(要確認)
135120	けものフレンズコミックアラカルト	編	1	低(要確認)
135844	そのうるわしきひとは、	編	1	低(要確認)
136792	はじめの一歩メモリアルベスト	編	1	低(要確認)
137632	まんがで読む星のギリシア神話	編	1	低(要確認)
137727	みつあみの神様	編	1	低(要確認)
138185	らき・すたコミックアラカルト	編	1	低(要確認)
138215	るり色プリンセス	編	1	低(要確認)
138743	アリスとふしぎのくにのベーカリーわすれられないおたんじょうび	編	1	低(要確認)
139146	ウマ娘プリティーダービー	編	1	低(要確認)
139147	ウマ娘プリティーダービー	編	1	低(要確認)
139518	オニクジョ	編	1	低(要確認)
140366	クドわふたー・あんそろじーこみっく	編	1	低(要確認)
141569	ジョジョの奇妙な冒険	編	1	低(要確認)
141571	ジョジョの奇妙な冒険 第2部戦闘潮流総集編	編	1	低(要確認)
141572	ジョジョの奇妙な冒険 第3部スターダストクルセイダース総集編	編	1	低(要確認)
141573	ジョジョの奇妙な冒険第1部ファントムブラッド総集編	編	1	低(要確認)
141574	ジョジョの奇妙な冒険第3部スターダストクルセイダース総集編	編	1	低(要確認)
141575	ジョジョの奇妙な冒険第4部ダイヤモンドは砕けない総集編	編	1	低(要確認)
142563	テイルズオブアライズ	編	1	低(要確認)
143782	パチスロであった全部旨い話	編	1	低(要確認)
144433	プライベートは本人たちに任せております。	編	1	低(要確認)
146102	リトルバスターズ!エクスタシーhalf ＆ halfコミカライズセレクション	編	1	低(要確認)
146103	リトルバスターズ!エクスタシーhalf ＆ halfコミカライズセレクションおか	編	1	低(要確認)
147029	世紀末リーダー伝たけし!	編	1	低(要確認)
147307	人外の旦那様に娶られ毎晩ナカまで愛される…。	編	1	低(要確認)
147531	今日も散歩が待っている	編	1	低(要確認)
147596	仙術士李白	編	1	低(要確認)
147891	保健室の魔女	編	1	低(要確認)
147905	信長伝	編	1	低(要確認)
147906	信長伝 センゴク特別総集編	編	1	低(要確認)
148690	八百八町表裏化粧師	編	1	低(要確認)
149183	前略令嬢殿、離縁すると言うなら抱いてわからせるまでです。	編	1	低(要確認)
149241	劇場版Naruto大興奮!みかづき島のアニマル騒動だってばよ	編	1	低(要確認)
149559	卒業までの1000日	編	1	低(要確認)
150129	呪いの招待状	編	1	低(要確認)
150261	喰霊0+	編	1	低(要確認)
151941	婚プレ!	編	1	低(要確認)
152164	孤独まんが	編	1	低(要確認)
152266	宇崎ちゃんは遊びたい!If	編	1	低(要確認)
152561	寺田ヒロオの世界	編	1	低(要確認)
155148	成仏させたい私の萌え	編	1	低(要確認)
155969	旅人まんが	編	1	低(要確認)
156467	書痴まんが	編	1	低(要確認)
156699	月姫	編	1	低(要確認)
156702	月姫A piece of blue glass moonコミックアラカルト	編	1	低(要確認)
157098	桑田次郎の世界	編	1	低(要確認)
157566	武内つなよしの世界	編	1	低(要確認)
157919	水神伝説ベストコレクション	編	1	低(要確認)
159072	犬マユゲでいこう 旅マユどっちかというと福岡	編	1	低(要確認)
159073	犬マユゲでいこう 犬辞林	編	1	低(要確認)
159075	犬マユゲでいこうSORPRESA	編	1	低(要確認)
159078	犬マユゲでいこう・熊田クリスピー	編	1	低(要確認)
160749	確かに恋だった	編	1	低(要確認)
160945	神隠しの森	編	1	低(要確認)
161354	竜宮城奇譚	編	1	低(要確認)
161563	純猥談	編	1	低(要確認)
161564	純猥談.	編	1	低(要確認)
162518	艦々日和	編	1	低(要確認)
163658	貧困さんいらっしゃい	編	1	低(要確認)
164698	野獣BL	編	1	低(要確認)
164795	鉄人28号	編	1	低(要確認)
164810	鉄腕アトム	編	1	低(要確認)
164980	闇の教典	編	1	低(要確認)
165347	霊能者緒方克巳セレクション 山本まゆり特集	編	1	低(要確認)
165471	非モテの疑問に答える本	編	1	低(要確認)
57633	Awesome Fellows!	編	0	低(要確認)
58305	DOG DAYSコミックアラカルト	編	0	低(要確認)
59084	HELP　MAN! JAPAN	編	0	低(要確認)
59879	MANGA Day to Day	編	0	低(要確認)
60780	SFガールズ!	編	0	低(要確認)
67506	たとえばこんな恋愛様式	編	0	低(要確認)
68139	とある科学の超電磁砲OFFICIAL VISUAL BOOK	編	0	低(要確認)
69506	ひぐらしのなく頃に 奇譚撰集	編	0	低(要確認)
69509	ひぐらしのなく頃に 新奇譚集	編	0	低(要確認)
70171	ぷちます!明音イラストギャラリーはっぴーれっど	編	0	低(要確認)
71039	まんが家女子、旅に出る。	編	0	低(要確認)
71104	まんが誰も知らない人気アニメ＆マンガの謎	編	0	低(要確認)
71279	みんなの4コマあつこ	編	0	低(要確認)
71280	みんなの4コマゆうこ	編	0	低(要確認)
71967	ゆるゆりプレミアム	編	0	低(要確認)
72550	アイドルマスターワンフォーオール	編	0	低(要確認)
72755	アズールレーンコミックアラカルト	編	0	低(要確認)
73061	アラド戦記オフィシャルファンブック	編	0	低(要確認)
74352	オタクの恋の物語。	編	0	低(要確認)
74530	オモコロ!	編	0	低(要確認)
75485	キミとSPORTS!	編	0	低(要確認)
75623	キャラ文庫コミカライズ・コレクション	編	0	低(要確認)
76624	コミックWCCF	編	0	低(要確認)
77854	ジェリー・アンダーソンコミカライズ大全	編	0	低(要確認)
77970	ジャンプSQ.Comic Selection	編	0	低(要確認)
78098	スイートプリキュア＆ハートキャッチプリキュア!おはなしブック!	編	0	低(要確認)
81265	ネコの間アワ～	編	0	低(要確認)
81775	ハートキャッチプリキュア!＆フレッシュプリキュア!おはなしブック!	編	0	低(要確認)
83170	フォトカノOmnibus Album	編	0	低(要確認)
83324	フレッシュプリキュア!おはなしブックまるごとキュアパッション!	編	0	低(要確認)
84573	マクロスコミックゼントラ盛り	編	0	低(要確認)
84642	マジキュー4コマ マブラヴオルタネイティヴトータル・イクリプス	編	0	低(要確認)
85049	マンガぼくらの京都	編	0	低(要確認)
85235	マンガ育児ことわざ	編	0	低(要確認)
85269	マンガ面白いほどよくわかる!古事記	編	0	低(要確認)
87866	一騎当千	編	0	低(要確認)
88012	三国志に聞け!	編	0	低(要確認)
88456	世界はねこでできている	編	0	低(要確認)
90567	僕らのナムコ80'sトリビュートコミック	編	0	低(要確認)
93736	回転むてん丸	編	0	低(要確認)
93737	回転むてん丸 第2章 ひかりの旅路	編	0	低(要確認)
94649	夢幻の住人たち	編	0	低(要確認)
96766	宇宙かけ劇場	編	0	低(要確認)
99693	怖異事典	編	0	低(要確認)
100165	恋するユニフォーム。	編	0	低(要確認)
101995	懐かしの少女夢ふろく	編	0	低(要確認)
104241	最恐	編	0	低(要確認)
104884	東京⇔博多間 新幹線のぞみ停車駅 必食グルメ35	編	0	低(要確認)
107809	漫画パチンカークイーンSP	編	0	低(要確認)
107857	漫画家ごはん日誌	編	0	低(要確認)
107858	漫画家ごはん日誌 たらふく	編	0	低(要確認)
