isbn13	date	publisher	series	volume	title	kana	creators	creators_roled
9784048997713	2025.9	ブシロードワークス	ブシロードコミックス		一生ずっと私の推しはあなただけ : アンソロジーコミック	イッショウズットワタシノオシワアナタダケ:アンソロジーコミック		
9784870424593	2025.9	あまとりあ社	バイキングコミックススペシャル		江戸吉原で遊女ヤります! : タイムトラベル大江戸ポルノ	エドヨシワラデユウジョヤリマス:タイムトラベルオオエドポルノ	八月薫 作画/坂本六有 原作	八月薫:作画/坂本六有:原作
9784845925025	2025.9	フィルムアート社			おんなじものが、違ってみえる : 江戸と漫画とボーイズラブと	オンナジモノガチガッテミエル:エドトマンガトボーイズラブト	山本, 文子, 1971-/紗久楽, さわ	山本文子 聞き手:/紗久楽さわ:著
9784866539102	2025.9	コアマガジン	メガストアコミックスシリーズ ; No.817		陰にかどわかされて	カゲニカドワカサレテ	梅久 著	梅久:著
9784047385054	2025.9	KADOKAWA	HARTA COMIX		彼に沈む = Ossessionata Da Lui	カレニシズム		
9784098636037	2025.9	小学館	BIG SUPERIOR COMICS SPEC	26	機動戦士ガンダムサンダーボルト 26	キドウセンシガンダムサンダーボルト	太田垣 康男/矢立 肇/富野 由悠季	太田垣 康男／著:/矢立 肇／原案:/富野 由悠季／原案:
9784868120582	2025.9	ワニマガジン社	WANIMAGAZINE COMICS SPEC		きみの檻のなか	キミノオリノナカ	平丸あきら 著	平丸あきら:著
9784006023737	2025.9	岩波書店	岩波現代文庫. 文芸 ; 373		原点THE ORIGIN : 戦争を描く、人間を描く	ゲンテンジオリジン:センソウオエガクニンゲンオエガク	安彦, 良和, 1947-/斉藤, 光政, 1959-2025	安彦良和, 斉藤光政:著
9784098542574	2025.9	小学館	ゲッサン少年サンデーコミックススペシャル	14	国境のエミーリャ = ПОГРАНИЧНИЦА ЗМИЛИЯ. 14	コッキョウノエミーリャ	池田, 邦彦, 1965-	池田邦彦:著/津久田重吾 監修協力:
9784868120612	2025.9	ワニマガジン社	WANIMAGAZINE COMICS SPEC		コネクト	コネクト	Hamao 著	Hamao:著
9784801987371	2025.9	竹書房	Bamboo comics		この異世界で僕らは恋に落ちた : アンソロジーコミック	コノイセカイデボクラワコイニオチタ:アンソロジーコミック		
9784868120605	2025.9	ワニマガジン社	WANIMAGAZINE COMICS SPEC		こんな世界でナニすんの!?	コンナセカイデナニスンノ	かに村えびお 著	かに村えびお:著
9784821110940	2025.9	ぶんか社	Bunkasha comics	Vol. 54	ごはん日和. Vol. 54	ゴハンビヨリ		
9784785980481	2025.10	少年画報社	ぐる漫	No. 16	アウトドアごはん. No. 16	アウトドアゴハン		
9784800016331	2025.10	マッグガーデン	MGC. Avarus series	3	悪役令嬢として破滅フラグは全てへし折ってあげますわ! : いろんな手段であらゆる不幸に「ざまぁ」します : アンソロジーコミック. 3	アクヤクレイジョウトシテハメツフラグワスベテヘシオッテアゲマスワ!:イロンナシュ		
9784823609138	2025.10	ジーオーティー	GOT COMICS	B	今泉ん家はどうやらギャルの溜まり場になってるらしい. B	イマイズミンチワドウヤラギャルノタマリバニナッテルラシイ	のり伍郎 著	のり伍郎:著
9784865377484	2025.10	ゲネシス	GENESYS COMICS		裏オンライン☆エッチに廃課金します!	ウラオンラインエッチニハイカキンシマス	景山玄都 著	景山玄都:著
9784772812085	2025.10	ゴルフダイジェスト社		59	オーイ!とんぼ. 59	オーイトンボ	かわさき, 健/古沢, 優, 1960-	かわさき健:作/古沢優:画
9784785980351	2025.10	少年画報社	ぐる漫	No. 84 (のんびり♨たこ焼き編)	思い出食堂. No. 84 (のんびり♨たこ焼き編)	オモイデショクドウ		
9784866539225	2025.10	コアマガジン	メガストアコミックスシリーズ ; No.824		女が牝へと変わる刻	オンナガメスエトカワルトキ	久水あるた 著	久水あるた:著
9784866539195	2025.10	コアマガジン	メガストアコミックスシリーズ ; No.820		ガール・パセス・ボーイ	ガールパセスボーイ	おわりにんげん 著	おわりにんげん:著
9784297151584	2025.10	技術評論社			今日からはじめるCLIP STUDIO PAINT漫画制作入門	キョウカラハジメルクリップスタジオペイントマンガセイサクニュウモン	平井, 太朗	平井太朗:著
9784799774618	2025.10	リブレ	クロフネdeluxe		ギャル女子BLアンソロジー : gal + BL	ギャルジョシBLアンソロジー:gal+BL		
9784866539256	2025.10	コアマガジン	メガストアコミックスシリーズ ; No.825		秋桜が咲いた日に	コスモスガサイタヒニ	荒井啓 著	荒井啓:著
9784845868223	2025.10	リイド社	パーフェクト・メモワール	Vol. 41	コミック艶. Vol. 41	コミックエン		
9784758088176	2025.10	一迅社	IDコミックス. Zero-sum comics	9	婚約破棄されましたが、幸せに暮らしておりますわ! : アンソロジーコミック. 9	コンヤクハキサレマシタガ、シアワセニクラシテオリマスワ!:アンソロジーコミック		
9784048997782	2025.10	ブシロードワークス	ブシロードコミックス		婚約破棄?そうですか。わたくしは幸せなので気にしません! : アンソロジーコミック	コンヤクハキソウデスカワタクシワシアワセナノデキニシマセン:アンソロジーコミック		
9784799221112	2025.11	キルタイムコミュニケーション	二次元ドリームコミックス ; 780. 二次元コ		悪堕ち触手服	アクオチショクシュフク		
9784758087919	2025.11	一迅社	IDコミックス. Zero-sum comics	15	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. 15	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784800016713	2025.11	マッグガーデン	MGC. Avarus series	5	悪役令嬢にハッピーエンドの祝福を! : アンソロジーコミック. 5	アクヤクレイジョウニハッピーエンドノシュクフクオ!:アンソロジーコミック		
9784823609428	2025.11	ジーオーティー	GOT COMICS		あげちん♂ : 美女たちにSEXしてとせがまれて	アゲチン:ビジョタチニセックスシテトセガマレテ	猫夜 著	猫夜:著
9784041168837	2025.11	KADOKAWA	単行本コミックス	2	あさぎ色のサウダージ = Pale Blue-green Color Saudade. 2	アサギイロノサウダージ	サクタロー	サクタロー [著]:
9784868120698	2025.11	ワニマガジン社	WANIMAGAZINE COMICS SPEC		あなたに染まる	アナタニソマル	白菊 著	白菊:著
9784758029841	2025.11	一迅社	IDコミックス. コミック百合姫		甘やかし百合えっちアンソロジー	アマヤカシユリエッチアンソロジー		
9784065415252	2025.11	講談社	KCDX		頭文字D公式キャラクターブック	イニシャルディーコウシキキャラクターブック	講談社	しげの秀一:画/ヤングマガジン編集部:編
9784823609343	2025.11	ジーオーティー	GOT COMICS		妹まえから姉うしろから	イモウトマエカラアネウシロカラ	青木幹治 著	青木幹治:著
9784041166987	2025.11	KADOKAWA			彩 : であいもん画集	イロドリ:デアイモンガシュウ	浅野, りん	浅野りん:著
9784799221020	2025.11	キルタイムコミュニケーション	アンリアルコミックス ; 344		淫辱陥落 : 国民性活省の素晴らしい政策	インジョクカンラク:コクミンセイカツショウノスバラシイセイサク	砂場遊 著	砂場遊:著
9784065415054	2025.11	講談社	KCDX		MFゴースト公式キャラクターブック = MF GHOST Official Character Book	エムエフゴーストコウシキキャラクターブック	講談社	しげの秀一:画/ヤングマガジン編集部:編
9784065416594	2025.11	講談社		32	OTOMO THE COMPLETE WORKS. 32	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784823609374	2025.11	ジーオーティー	GOT COMICS		お隣の贄	オトナリノニエ	犬江しんすけ 著	犬江しんすけ:著
9784046849618	2025.11	KADOKAWA			おもいこみのノラ = Norah&#39;s mistaken assumption	オモイコミノノラ	蒔	蒔:著
9784861174889	2025.11	文苑堂	バベルコミックス		おもちかえりです	オモチカエリデス	櫻井マキ 著	櫻井マキ:著
9784861174872	2025.11	文苑堂	バベルコミックス		おんなのことらんす	オンナノコトランス	INAGO 著	INAGO:著
9784823609350	2025.11	ジーオーティー	GOT COMICS		会社の同僚と…シちゃいました。	カイシャノヒトトシチャイマシタ	ももずみ純 著	ももずみ純:著
9784575339932	2025.11	双葉社	JOUR COMICS. Pension Yam		片割れの月 : 大谷博子 風のペンション傑作選	カタワレノツキ:オオタニヒロコカゼノペンションケッサクセン	大谷, 博子	大谷博子:著
9784799220993	2025.11	キルタイムコミュニケーション	二次元ドリームコミックス ; 777		姦獄触手戦艦 : おぞましき異形生物の宴	カンゴクショクシュセンカン:オゾマシキイギョウセイブツノウタゲ	yuyu 著	yuyu:著
9784299073020	2025.11	宝島社	TJ MOOK		CAT&#39;S・EYE画宝	キャッツアイガホウ		
9784799221006	2025.11	キルタイムコミュニケーション	二次元ドリームコミックス ; 778	SP24	くっ殺ヒロインズ. SP24	クッコロヒロインズ		
9784865377491	2025.11	ゲネシス	GENESYS COMICS		繰り返しイかされ続ける女たち	クリカエシイカサレツズケルオンナタチ	くぅぱぁ 著	くぅぱぁ:著
9784799221136	2025.11	キルタイムコミュニケーション	アンリアルコミックス ; 346		肛逝絶頂!アナルファイターズ!!	コウイゼッチョウアナルファイターズ	菊薊薫 著	菊薊薫:著
9784821111114	2025.11	ぶんか社	Bunkasha comics	Vol. 55	ごはん日和. Vol. 55	ゴハンビヨリ		
9784823609268	2025.11	ジーオーティー	GOT COMICS		ゴブリン共生社会	ゴブリンキョウセイシャカイ	茶否 著	茶否:著
9784088940656	2025.12	集英社	ヤングジャンプコミックス	8	相席いいですか? 8	アイセキイイデスカ	河上, 大志郎	河上だいしろう:著
9784088432212	2025.12	集英社	マーガレットコミックス		アイムユアサンシャイン = I&#39;m your sunshine	アイムユアサンシャイン	宮川, 匡代	宮川匡代:著
9784098543816	2025.12	小学館	少年サンデーコミックス	40	アオアシ. 40	アオアシ	小林, 有吾	小林有吾:著
9784088432151	2025.12	集英社	マーガレットコミックス	8	アオハル荘へようこそ = WELCOME TO APARTMENT AOHARU. 8	アオハルソウエヨウコソ	水野, 美波	水野美波:著
9784046855510	2025.12	KADOKAWA	fleur comics		茜色に染まる瞬間	アカネイロニソマルシュンカン	なつき, ゆか	なつきゆか:著
9784098732197	2025.12	小学館	ベツコミフラワーコミックススペシャル	3	赤の結婚 = ROUGE MARRIAGE. 3	アカノケッコン	兎山, もなか/羽柴, みず	兎山もなか:原作/羽柴みず:漫画
9784048997904	2025.12	ブシロードワークス	ブシロードコミックス	2	悪女矯正計画 = BAD GIRL CORRECTION PLAN. 2	アクジョキョウセイケイカク	おぎしろ/さくたろう	おぎしろ:漫画/さくたろう:原作/とよた瑣織:キャラクター原案
9784046853264	2025.12	KADOKAWA	フロースコミック	4	悪党のお父様、私と結婚してください. 4	アクトウノオトウサマワタシトケッコンシテクダサイ	via/dalseul	via:漫画/dalseul:原作
9784408642147	2025.12	実業之日本社	RuelleCOMICS	3	悪役令嬢からの華麗なる転身!? : 愛されヒロインアンソロジーコミック. 3	アクヤクレイジョウカラノカレイナルテンシン:アイサレヒロインアンソロジーコミック	鳥飼, やすゆき/木与瀬, ゆら/飛水, 晶名/杓子ねこ/美原, 風香	鳥飼やすゆき [ほか]:漫画/杓子ねこ [ほか]:原作
9784434367021	2025.12	アルファポリス	Regina COMICS	1	悪役令嬢にオネエが転生したけど何も問題がない件. 1	アクヤクレイジョウニオネエガテンセイシタケドナニモモンダイガナイケン	カトリーヌ・ドゥ・ウェルウッド/北野, りりお	カトリーヌ・ドゥ・ウェルウッド:原作/北野りりお:漫画/凩はとば:キャラクター原案
9784868120773	2025.12	ワニマガジン社	WANIMAGAZINE COMICS SPEC		あそこがチョロいあの娘の話	アソコガチョロイアノコノハナシ	藤ます 著	藤ます:著
9784088940502	2025.12	集英社	ヤングジャンプコミックス	5	圧倒的ガチャ運で異世界を成り上がる! 5	アットウテキガチャウンデイセカイオナリアガル	ケンノジ/藤咲, ユウ	ケンノジ:原作/藤咲ユウ:漫画/やむ茶, モレ:キャラクター原案
9784866539348	2025.12	コアマガジン	メガストアコミックスシリーズ ; No.829		あなあそび	アナアソビ	玉置勉強 著	玉置勉強:著
9784866539331	2025.12	コアマガジン	メガストアコミックスシリーズ ; No.828		あなたが悪いんだからね	アナタガワルインダカラネ	幸せな朝食。 著	幸せな朝食。:著
9784591188026	2025.12	ポプラ社		19	アニメコミックおしりたんてい. 19	アニメコミックオシリタンテイ		
9784834233490	2025.12	ホーム社	集英社ホームコミックス. オギャー!!	1	あの子とふたりで。. 1	アノコトフタリデ	当麻	当麻:著
9784091582096	2025.12	小学館	サンデーGXコミックス	1	あの子は騎士 = She is My Knight. 1	アノコワナイト	窪中, 章乃	窪中章乃:著
9784088940779	2025.12	集英社	ヤングジャンプコミックス	Vol.2	怪しいおまわりさん : BEHIND THE UNIFORM. Vol.2	アヤシイオマワリサン:ビハインドザユニフォーム	無機質	無機質:著
9784046855329	2025.12	KADOKAWA	BRIDGE COMICS		アルへ = Dear Aru	アルエ	あるた, 梨沙	あるた梨沙:著
9784866539294	2025.12	コアマガジン	MEGASTORE COMICS ; NO.83		いいなり妻は今日もイキ我慢	イイナリズマワキョウモイキガマン	朔月 著	朔月:著
9784098637546	2025.12	小学館	ビッグコミックススペシャル		Ignition6 : 太田垣康男異色短編集	イグニッションシックス:オオタガキヤスオイショクタンペンシュウ	太田垣, 康男, 1967-	太田垣康男:著
9784592231073	2025.12	白泉社	HC Special	2	イケメン騎士を拾ったんだがどうしたらいい? : 恋するMOON DOGスピンオフ. 2	イケメンキシオヒロッタンダガドウシタライイ:コイスルムーンドッグスピンオフ	山田, 南平	山田南平:著
9784088940250	2025.12	集英社	ヤングジャンプコミックス	6	異世界最高の貴族、ハーレムを増やすほど強くなる. 6	イセカイサイコウノキゾクハーレムオフヤスホドツヨクナル	三木, なずな/木下, 聡志	三木なずな:原作/木下さとし:漫画/へいろー:キャラクター原案
9784800016768	2025.12	マッグガーデン	MGC. Web comic beat&#39;	4	異世界転移で女神様から祝福を! : いえ、手持ちの異能があるので結構です : @comic. 4	イセカイテンイデメガミサマカラシュクフクオ!:イエ、テモチノイノウガアルノデケッ	コーダ/壁, アキオ	コーダ:原作/壁アキオ:漫画
9784800016782	2025.12	マッグガーデン	MGC. Web comic beat&#39;	13	異世界転生の冒険者. 13	イセカイテンセイノボウケンシャ	しばの, 番茶/ケンイチ	しばの番茶:漫画/ケンイチ:原作
9784785980870	2025.12	少年画報社	YKコミックス	第1巻	一撃必殺!くノ一ももねのたわわ忍法帖. 第1巻	イチゲキヒッサツクノイチモモネノタワワニンポウチョウ	清水, ひかつ	清水ひかつ:著
9784823609626	2025.12	ジーオーティー	GOT COMICS		田舎の人妻たち	イナカノヒトズマタチ	只野めざし 著	只野めざし:著
9784592231042	2025.12	白泉社	HC Special	2	犬飼くんのシッポ : 恋するMOON DOGスピンオフ. 2	イヌカイクンノシッポ:コイスルムーンドッグスピンオフ	山田, 南平	山田南平:著
9784575423396	2025.12	双葉社	モンスターコミックス	1	忌み子として捨てられた召喚士、実は世界最強. 1	イミゴトシテステラレタショウカンシジツワセカイサイキョウ	豚宝/影茸	豚宝:漫画/影茸:原作/村カルキ:キャラクター原案
9784800016744	2025.12	マッグガーデン	Blade comics	6	インチキ聖女と言われたので、国を出てのんびり暮らそうと思います. 6	インチキセイジョトイワレタノデ、クニオデテノンビリクラソウトオモイマス	朱子, すず/日之影, ソラ	朱子すず:漫画/日之影ソラ:原作
9784098732739	2025.12	小学館	ちゃおプラスコミックス	4	上杉くんは女の子をやめたい = Uesugi-kun wants to quit being a girl. 4	ウエスギクンワオンナノコオヤメタイ	やぶうち, 優	やぶうち優:著
9784091795069	2025.12	小学館		Volume01	うおマロ : マシュマロサイズのオオサンショウウオ. Volume01	ウオマロ:マシュマロサイズノオオサンショウウオ	モコ, 漫画家	モコ:著
9784048117272	2025.12	KADOKAWA	MANGAバルCOMICS	4	嘘つき陛下が私に執着する理由 = WHY IS HIS LYING MAJESTY SO OBSESSED WITH ME? 4	ウソツキヘイカガワタシニシュウチャクスルリユウ	琴子/甘夏, みのり	琴子:原作/甘夏みのり:漫画
9784910803883	2025.12	viviON viviON THOTH	comipo comics	1	宇宙から来たネコ = Space Neko. 1	ウチュウカラキタネコ	ひろさき, ころも	ひろさきころも:著
9784868120704	2025.12	ワニマガジン社	WANIMAGAZINE COMICS SPEC		宇宙のなかであなただけ	ウチュウノナカデアナタダケ	もず 著	もず:著
9784088940281	2025.12	集英社	ヤングジャンプコミックス	22	ウマ娘シンデレラグレイ. 22	ウマムスメシンデレラグレイ	久住, 太陽/杉浦, 理史/ピタ/伊藤, 隼之介/Cygames	久住太陽:漫画/杉浦理史, Pita:脚本/伊藤隼之介 漫画企画構成:/Cygames:原作
9784758029933	2025.12	一迅社	DNA media comics = DNAメデ		ウマ娘プリティーダービー : コミックアンソロジー : school life	ウマムスメプリティーダービー:コミックアンソロジー:スクールライフ		
9784098732531	2025.12	小学館	Cheese!フラワーコミックス	1	生まれ変わってやり直させて = In this life,I love you Again. 1	ウマレカワッテヤリナオサセテ	七尾, 美緒	七尾美緒:著
9784088940526	2025.12	集英社	ヤングジャンプコミックス	13	裏切られたSランク冒険者の俺は、愛する奴隷の彼女らと共に奴隷だけのハーレムギルドを作る. 13	ウラギラレタエスランクボウケンシャノオレワアイスルドレイノカノジョラトトモニドレ	柊, 咲/川田, 暁生	柊咲:原作/川田暁生:漫画/ナイロン:キャラクター原案
9784800016850	2025.12	マッグガーデン	MGC. Avarus series	7	裏切られたので、王妃付き侍女にジョブチェンジ! 7	ウラギラレタノデ、オウヒツキジジョニジョブチェンジ!	雉間, ちまこ/青山, 克己	雉間ちまこ:原作/青山克己:漫画
9784088938158	2025.12	集英社	ヤングジャンプコミックスGJ. 怨み屋シリーズ 	13	怨み屋本舗DIABLO. 13	ウラミヤホンポディアブロ	栗原, 正尚	栗原正尚:著
9784295208181	2025.12	エムディエヌコーポレーション			「映画キミとアイドルプリキュア♪お待たせ!キミに届けるキラッキライブ!」フィルムコミック	エイガキミトアイドルプリキュアオマタセキミニトドケルキラッキライブフィルムコミッ		
9784592231066	2025.12	白泉社	HC special	vol.4	営業部の高杉さんは心臓に悪い. vol.4	エイギョウブノタカスギサンワシンゾウニワルイ	eruko	eruko:著
9784868120742	2025.12	ワニマガジン社	WANIMAGAZINE COMICS SPEC		HB×RS : Complete Edition	エイチビーアールエス:コンプリートエディション	ホムンクルス 著	ホムンクルス:著
9784870424623	2025.12	あまとりあ社	バイキングコミックススペシャル		えちえち実況配信者を寝取るオレ	エチエチジッキョウハイシンシャオネトルオレ	かると 著	かると:著
9784309258140	2025.12	河出書房新社			エッセンシャル・ピーナッツ : 史上最高の漫画と世界的に有名なスヌーピーのすべて	エッセンシャルピーナッツ:シジョウサイコウノマンガトセカイテキニユウメイナスヌー	Schulz, Charles Monroe, 1922-2/Evanier, 	チャールズ・M.シュルツ:漫画/マーク・エヴァニア:著/谷川俊太郎, 望月索:訳
9784537173338	2025.12	日本文芸社	NICHIBUN COMICS	131	江戸前の旬. 131	エドマエノシュン	さとう, 輝, 1963-/九十九, 森	さとう輝, 九十九森:著
9784088940458	2025.12	集英社	ヤングジャンプコミックス	3	Fランク召喚士、ペット扱いで可愛がっていた召喚獣がバハムートに成長したので冒険を辞めて最強の竜騎士になる. 3	エフランクショウカンシペットアツカイデカワイガッテイタショウカンジュウガバハムー	ケンノジ/柚木, ゆの	ケンノジ, 柚木ゆの, 三弥カズトモ:著
9784910803913	2025.12	viviON viviON THOTH	comipo comics	2	エロゲ世界に転生した俺が、推しへの愛で寝取られヒロインを幸せにする。. 2	エロゲセカイニテンセイシタオレガオシエノアイデネトラレヒロインオシアワセニスル	水城, 水城/さつき, あしゃ	水城水城:原作/さつきあしゃ:作画
9784088940311	2025.12	集英社	ヤングジャンプコミックス	4	円環のエモーションズ. 4	エンカンノエモーションズ	花林, ソラ/原田, ケンタロー	花林ソラ, 原田ケンタロー:著
9784088940328	2025.12	集英社	ヤングジャンプコミックス・ウルトラ	6	王国物語 = TALES OF THE KINGDOM. 6	オウコクモノガタリ	中村, 明日美子	中村明日美子:著
9784040761909	2025.12	KADOKAWA	ドラゴンコミックスエイジ	4	王子様の友達. 4	オウジサマノトモダチ	すけろく	すけろく [著]:
9784098732203	2025.12	小学館	ベツコミフラワーコミックススペシャル	3	王と后 = King and Queen. 3	オウトキサキ	芒, 其之一/小出, 真朱/深山, くのえ	芒其之一:作画/小出真朱:構成/深山くのえ:原作/笹原亜美:キャラクター原案
9784772812092	2025.12	ゴルフダイジェスト社		60	オーイ!とんぼ. 60	オーイトンボ	かわさき, 健/古沢, 優, 1960-	かわさき健:作/古沢優:画
9784046854810	2025.12	KADOKAWA	fleur comics		おきつね祠で同棲してます	オキツネホコラデドウセイシテマス	波野, ココロ	波野ココロ:著
9784041169322	2025.12	KADOKAWA	Kadokawa Comics. 単行本コミック		お酒のせいにはしませんから : 百合×飲酒アンソロジー	オサケノセイニワシマセンカラ:ユリインシュアンソロジー	KADOKAWA	コミックニュータイプ:編
9784040761879	2025.12	KADOKAWA	ドラゴンコミックスエイジ	9	幼馴染のS級パーティーから追放された聖獣使い。万能支援魔法と仲間を増やして最強へ! 9	オサナナジミノエスキュウパーティーカラツイホウサレタセイジュウツカイバンノウシエ	かなりつ/黒田, 高祥	かなりつ:原作/黒田高祥:作画/転:キャラクター原案
9784785980849	2025.12	少年画報社	YKコミックス	第2巻	幼なじみはいつも先走る. 第2巻	オサナナジミワイツモサキバシル	ウシハシル	ウシハシル:著
9784088938264	2025.12	集英社	ヤングジャンプコミックス	1	おさななななじみ. 1	オサナナナナジミ	雪森, 寧々	雪森寧々:著
9784592225591	2025.12	白泉社	花とゆめCOMICS	9	推しに甘噛み. 9	オシニアマガミ	鈴木, ジュリエッタ	鈴木ジュリエッタ:著
9784065416648	2025.12	講談社	ヤンマガKC	1	odd and kind. 1	オッドアンドカインド	橋本, カヱ/宇加, 創陽	橋本カヱ:原作/宇加創陽:漫画
9784098732616	2025.12	小学館	Sho-Comiフラワーコミックスα	7	おとなの初恋. 7	オトナノハツコイ	星森, ゆきも	星森柚稀も:著
9784046852137	2025.12	KADOKAWA	MFコミックス. アライブシリーズ	9	乙女怪獣キャラメリゼ. 9	オトメカイジュウキャラメリゼ	蒼木, スピカ	蒼木スピカ:著
9784088432144	2025.12	集英社	マーガレットコミックス	10	お姉ちゃんの翠くん = MIDORI LOVES MY SISTER. 10	オネエチャンノミドリクン	目黒, あむ	目黒あむ:著
9784785980764	2025.12	少年画報社	ぐる漫	No. 85 (クリームシチュー編)	思い出食堂. No. 85 (クリームシチュー編)	オモイデショクドウ		
9784040761152	2025.12	KADOKAWA	ドラゴンコミックスエイジ	2	俺堕ちスレイブヒーローコレクション = OREOCHI SLAVEHERO COLLECTION. 2	オレオチスレイブヒーローコレクション	ゆっ栗栖	ゆっ栗栖 [著]:
9784048997898	2025.12	ブシロードワークス	ブシロードコミックス	7	カードファイト!!ヴァンガードYouthQuake. 7	カードファイトヴァンガードユースクエイク	Quily	Quily:漫画/伊藤彰 シリーズ原案:
9784865377507	2025.12	ゲネシス	GENESYS COMICS		快姦絶頂アクメ	カイカンゼッチョウアクメ	三顕人 著	三顕人:著
9784088432168	2025.12	集英社	マーガレットコミックス	6	かいじゅうの花束. 6	カイジュウノハナタバ	雨花, 深衣	雨花深衣:著
9784760156627	2025.12	柏書房			帰りに牛乳買ってきて : 女ふたり暮らし、ただいま20年目。	カエリニギュウニュウカッテキテ:オンナフタリグラシタダイマニジュウネンメ	はらだ, 有彩	はらだ有彩:著
9784040761886	2025.12	KADOKAWA	ドラゴンコミックスエイジ	3	顔に出ない柏田さんと顔に出る太田君+ = Expressionless Face Girl and Emotional Face Boy+. 3	カオニデナイカシワダサントカオニデルオオタクンプラス	東, ふゆ	東ふゆ [著]:
9784088678290	2025.12	集英社	りぼんマスコットコミックス	1	翔けて春風 = Spring up,Spring breeze. 1	カケテハルカゼ	木下, ほのか	木下ほのか:著
9784408642154	2025.12	実業之日本社			果実と怪物 = Fruit and Monster	カジツトカイブツ	るぅ1mm	るぅ1mm:著
9784575441086	2025.12	双葉社			悲しいことなんかじゃない = It&#39;s not a sad thing	カナシイコトナンカジャナイ	花園, 照輝	花園照輝:著
9784088432205	2025.12	集英社	マーガレットコミックス	1	神に恋など早すぎる = It&#39;s too soon to fall in love with God. 1	カミニコイナドハヤスギル	双海, 芽生	双海芽生:著
9784046854803	2025.12	KADOKAWA	fleur comics		神の供物は夜に啼く	カミノクモツワヨルニナク	rug	rug:著
9784420154949	2025.12	集英社クリエイティブ	office YOU COMICS	2	かろりのつやごとSeason2. 2	カロリノツヤゴトシーズンツー	小田, ゆうあ	小田ゆうあ:著
9784047385719	2025.12	KADOKAWA	HARTA COMIX	4	かわいすぎる人よ! 4	カワイスギルヒトヨ	綿野, マイコ	綿野マイコ:著
9784088940298	2025.12	集英社	ヤングジャンプコミックス	9	ガス灯野良犬探偵団. 9	ガストウノライヌタンテイダン	青崎, 有吾, 1991-/松原, 利光	青崎有吾:原作/松原利光:漫画
9784592106432	2025.12	白泉社	花とゆめコミックススペシャル		ガラスの仮面連載50周年記念アクリルジオラマつきSPファンブック	ガラスノカメンレンサイ50シュウネンキネンアクリルジオラマツキSPファンブック	美内, すずえ, 1951-	美内すずえ:著
9784575320367	2025.12	双葉社			頑張りすぎ地獄から脱出しましたレポ = The Private Report on My Escape from the Hell of Working Too Hard	ガンバリスギジゴクカラダッシュツシマシタレポ	永田, カビ	永田カビ:著
9784434369704	2025.12	アルファポリス	アルファノルンCOMICS	1	#消えたい僕は君に150字の愛をあげる. 1	キエタイボクワキミニヒャクゴジュウジノアイオアゲル	川奈, あさ/寝路	川奈あさ:原作/寝路:漫画/萩森じあ:キャラクター原案
9784098638161	2025.12	小学館	BIG SUPERIOR COMICS SPEC	27	機動戦士ガンダムサンダーボルト 27	キドウセンシガンダムサンダーボルト	太田垣 康男/矢立 肇/富野 由悠季	太田垣 康男／著:/矢立 肇／原案:/富野 由悠季／原案:
9784088940366	2025.12	集英社	ヤングジャンプコミックスGJ	6	機動戦士ガンダムラストホライズン = MOBILE SUIT GUNDAM RUST HORIZON. 6	キドウセンシガンダムラストホライズン	吉野, 弘幸, 1970-/寺田, ケンイチ	吉野弘幸 シナリオ:/寺田ケンイチ:漫画/矢立肇, 富野由悠季:原案
9784088678276	2025.12	集英社	りぼんマスコットコミックス	1	君が愛を知りますように = May you find love. 1	キミガアイオシリマスヨウニ	佐々木, 奈緒	佐々木奈緒:著
9784088940052	2025.12	集英社	ヤングジャンプコミックス	24	君のことが大大大大大好きな100人の彼女. 24	キミノコトガダイダイダイダイダイスキナヒャクニンノカノジョ	中村, 力斗/野澤, ゆき子	中村力斗:原作/野澤ゆき子:作画
9784575861778	2025.12	双葉社		9	きみは謎解きのマシェリ = Tu es ma détective chérie. 9	キミワナゾトキノマシェリ	糸, なつみ	糸なつみ:著
9784823609589	2025.12	ジーオーティー	GOT COMICS		キミハボクノモノ	キミワボクノモノ	由那 著	由那:著
9784863062061	2025.12	産経新聞出版			「鬼滅の刃」と日本人 : この社会現象は、なぜ続くのか	キメツノヤイバトニホンジン:コノシャカイゲンショウワナゼツズクノカ	一条, 真也, 1963-	一条真也:著
9784098637393	2025.12	小学館	ビッグコミックススペシャル		Candy Box Creations : 太田垣康男珠玉短編集	キャンディボックスクリエイションズ:オオタガキヤスオシュギョクタンペンシュウ	太田垣, 康男, 1967-	太田垣康男:著
9784098733057	2025.12	小学館		1	きらりん☆レボリューション = KiRARiN REVOLUTiON. 1	キラリンレボリューション	中原, 杏	中原杏:著
9784098733156	2025.12	小学館		2	きらりん☆レボリューション = KiRARiN REVOLUTiON. 2	キラリンレボリューション	中原, 杏	中原杏:著
