slug	title	edition	vol	cur_isbn
gekiga-3-honshi-hanasakeru-nyotei-no-seiki	劇画日本史3 花さける女帝の世紀	standard	1	9784253099592
gekiga-aoki-isao-no-golf-gorinnosho	劇画・青木功のゴルフ五輪書	standard	1	9784537032192
gekiga-aoki-isao-no-golf-gorinnosho	劇画・青木功のゴルフ五輪書	standard	2	9784537032208
gekiga-gorubachofu	劇画・ゴルバチョフ	standard	1	9784643910261
gekiga-hieizan-sennichi-kaihou	劇画比叡山千日回峰	standard	1	9784763803597
gekiga-hino-tomiko	劇画日野富子	standard	1	9784537038903
gekiga-hiroike-chikurou	劇画広池千九郎	standard	4	9784892053764
gekiga-hiroike-chikurou	劇画広池千九郎	standard	5	9784892053900
gekiga-ikenami-shoutarou	劇画池波正太郎	standard	1	9784845854035
gekiga-kachikujin-yapuu	劇画家畜人ヤプー	standard	1	9784886410900
gekiga-marukusu	劇画マルクス	standard	1	9784782520031
gekiga-nakayama-miki-monogatari	劇画 中山みき物語	standard	1	9784651770116
gekiga-nippon-saishou-rendetsu	劇画　日本宰相列伝	standard	1	9784408161273
gekiga-nippon-saishou-rendetsu	劇画　日本宰相列伝	standard	2	9784408161570
gekiga-oda-nobunaga	劇画織田信長	standard	1	9784537037227
gekiga-oda-nobunaga	劇画織田信長	standard	2	9784537037234
gekiga-saigou-takamori	劇画・西郷隆盛	standard	1	9784537035766
gekiga-saigou-takamori	劇画・西郷隆盛	standard	2	9784537035797
gekiga-sakamoto-ryouma	劇画坂本竜馬	standard	1	9784537038095
gekiga-sengoku-bushou-bouryakuden	劇画戦国武将謀略伝	standard	1	9784845842131
gekiga-touou-no-hanran	劇画・東欧の反乱	standard	1	9784643900507
gekiga-zoku-kachikujin-yapuu	劇画 続・家畜人ヤプー	standard	1	9784886410252
gekikara-adorenarin	激辛あどれなりん	standard	1	9784091507716
gekimori-hontou-ni-atta-nama-manatsu-no-coming-out-esupii	激盛!本当にあった〔○生〕真夏のカミングアウトSP	standard	1	9784832253094
gekimori-hontou-ni-atta-nama-ninshin-shutsu-san-sukuupu-esupii	激盛!本当にあった〔○生〕妊娠出産スクープSP	standard	1	9784832251267
gekimori-hontou-ni-atta-nama-shijou-saitee-inshokuten-esupii	激盛!本当にあった〔○生〕史上サイテー飲食店SP	standard	1	9784832252479
gekimori-hontou-ni-atta-nama-watashi-no-natsu-dai-hanseikai-esupii	激盛!本当にあった〔○生〕私の夏大反省会SP	standard	1	9784832252103
gekimori-hontou-ni-atta-nama	激盛!本当にあった〔○生〕	standard	1	9784832251625
gekisaiuchuuken	撃殺!宇宙拳	standard	1	9784765902052
gekisaiuchuuken	撃殺!宇宙拳	standard	5	9784765902250
gekisou-anii	激走アニィ	standard	1	9784420131919
gekisou-anii	激走アニィ	standard	2	9784420131933
gekitotsu-1990	激突	standard	1	9784257901297
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	2	9784061735446
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	4	9784061735606
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	5	9784061735712
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	6	9784061735804
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	7	9784061735880
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	8	9784061735996
gekitotsu-rajikon-rokku	激突!ラジコンロック	standard	9	9784061736078
gekitotsu	激突	standard	1	9784766908916
gekitou-tiger-juusensha	激闘!タイガー重戦車	standard	1	9784056070392
gekiuma-tsumami-doujou	激ウマ!つまみ道場	standard	1	9784832232716
gekizuri-bakuzuri-tsuri-special	劇釣爆釣釣りスペシャル	standard	1	9784537153934
gekka-ankoku-dokuhon	月下暗黒読本	standard	1	9784878921100
gekka-no-akai-tamari-no-naka-de	月下の赤い溜りの中で	standard	1	9784253095761
gekka-no-ichigun-part2	月下の一群part2	standard	2	9784088600642
gekka-no-ichizoku	月下の一族	standard	1	9784803331684
gekka-souran	月下想乱	standard	1	9784048523721
gekkan-kochikame	月刊こち亀	standard	1	9784081110735
gekkan-kochikame	月刊こち亀	standard	2	9784081110759
gekkan-kochikame	月刊こち亀	standard	3	9784081110766
gekkan-kochikame	月刊こち亀	standard	4	9784081110773
gekkan-kochikame	月刊こち亀	standard	5	9784081110780
gekkan-kochikame	月刊こち亀	standard	6	9784081110797
gekkan-kochikame	月刊こち亀	standard	7	9784081110803
gekkan-kochikame	月刊こち亀	standard	8	9784081110810
gekkan-kochikame	月刊こち亀	standard	9	9784081110827
gekkan-kochikame	月刊こち亀	standard	10	9784081110834
gekkan-kochikame	月刊こち亀	standard	11	9784081110841
gekkan-kochikame	月刊こち亀	standard	12	9784081110858
gekkan-kochikame	月刊こち亀	standard	13	9784081110865
gekkan-kochikame	月刊こち亀	standard	14	9784081110872
gekkan-kochikame	月刊こち亀	standard	15	9784081110889
gekkan-kochikame	月刊こち亀	standard	16	9784081110957
gekkan-kochikame	月刊こち亀	standard	17	9784081110964
gekkan-kochikame	月刊こち亀	standard	18	9784081110971
gekkan-kochikame	月刊こち亀	standard	19	9784081110988
gekkan-kochikame	月刊こち亀	standard	20	9784081110995
gekkan-kochikame	月刊こち亀	standard	21	9784081111008
gekkan-kochikame	月刊こち亀	standard	22	9784081111015
gekkan-kochikame	月刊こち亀	standard	23	9784081111022
gekkan-kochikame	月刊こち亀	standard	24	9784081111527
gekkan-kochikame	月刊こち亀	standard	25	9784081111534
gekkou-chitai	月光地帯	standard	1	9784803319057
gekkou-gakuen-ichinen-b-gumi	月光学園1年B組	standard	1	9784834281637
gekkou-gensou-teien	月光幻想庭園	standard	1	9784592118701
gekkou-mizuki-1982	月虹	standard	1	9784088600307
gekkou-mizuki-1982	月虹	standard	2	9784088600314
gekkou-no-piasu	月光のピアス	standard	1	9784088498898
gekkou-shower	月光シャワー	standard	1	9784805004340
gekkou	月光	standard	3	9784592121848
gekkou	月光	standard	4	9784592121855
gekkou	月光	standard	5	9784592122364
gekkoushou	月光晶	standard	1	9784049248951
gekkoushou	月光晶	standard	2	9784049248968
gekkyuu	月球	standard	1	9784063461060
gekokujou-ni-kanpai	下克上にカンパイ!	standard	1	9784882719960
gemamama	ゲマママ	standard	1	9784840241298
gen-chan	ゲンちゃん	standard	1	9784061013278
gen-chan	ゲンちゃん	standard	2	9784061013285
gen-meikyuu	幻迷宮	standard	1	9784592174714
gen-si-kaki-ayam-hadashi-no-gen	Gen si kaki ayam （Hadashi no Gen）	standard	1	9789794612330
gendaijuukyouden	現代柔侠伝	standard	2	9784916085504
gene-diver	ジーンダイバー	standard	1	9784073028475
gene-diver	ジーンダイバー	standard	2	9784073030546
genei-ki-tan	幻影奇譚	standard	1	9784592127529
general-machine	ゼネラル・マシーン	standard	1	9784568730111
generation-of-chaos-next	GENERATION OF CHAOS NEXT	standard	1	9784757508248
genjuu-hakubutsukan	幻獣博物館	standard	1	9784592125952
genjuu-no-kuni-monogatari-1995	幻獣の國物語	standard	14	9784872871609
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	1	9784391913897
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	2	9784391914115
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	3	9784391914337
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	4	9784391914573
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	5	9784391914801
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	6	9784391914993
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	7	9784872870756
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	8	9784872870855
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	9	9784391915624
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	10	9784391915945
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	11	9784391916119
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	12	9784391916287
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	13	9784872871753
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	14	9784872871609
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	15	9784872872262
genjuu-no-kuni-monogatari-1997	幻獣の国物語	standard	16	9784872872521
genjuu-no-kuni-monogatari	幻獣の國物語	standard	14	9784872871609
genjuujiten	原獣事典	standard	1	9784063035094
genkai-koigokoro	限界恋心	standard	1	9784391902839
genki-de-fight	GENKIでファイト!!	standard	4	9784091331441
genki-jirushi-amai-seikatsu	元気印☆甘い生活	standard	1	9784063173338
genkin-tokkoutai	現金特攻隊	standard	1	9784253063869
genkotsu-ganta	げんこつ岩太	standard	1	9784811300160
genocyber	GENOCYBER	standard	1	9784893673244
genpatsu-rettou	まんが原発列島	standard	1	9784272330188
genpei-kousetsu-ki-tan	源平紅雪綺譚	standard	1	9784048527323
genroku-yawahada-ki-tan-midare-mandala	元禄柔肌奇譚みだれまんだら	standard	1	9784845870745
genryuu-butouden-origin	源流武闘伝 ORIGIN	standard	1	9784797338065
genryuu-senki	幻竜戦記	standard	1	9784253127707
gense-no-shimei	現世の使命	standard	1	9784257985907
genshi-kurage	原子水母	standard	1	9784821193783
genshi-kurage	原子水母	bunkobon	1	9784877288303
genshi-shounen-gyao	原始少年ギャオ	standard	1	9784334803032
genshoku-choujin-peinto-man	原色超人PAINT‐MAN	standard	1	9784088715674
genshoku-choujin-peinto-man	原色超人PAINT‐MAN	standard	2	9784088715681
genshoku-love-zukan	原色恋愛図鑑	standard	1	9784091827517
genshoku-nippon-kouraku-zukan	原色日本行楽図鑑	standard	1	9784575931198
gensou-bara-toshi	幻想薔薇都市	standard	1	9784592118107
gensou-kumikyoku	幻想組曲	standard	1	9784061785694
gensou-makai	幻想魔界	standard	1	9784331451120
gensou-poroneezu	幻想ポロネーズ	standard	1	9784088543680
gensou-sekai-eno-tabi	幻想世界への旅	bunkobon	1	9784480020932
gensou-shugi	幻想主義	standard	1	9784047138124
gensou-suikoden-3	幻想水滸伝Ⅲ	standard	1	9784840104647
gensou-suikoden-araiansu	幻想水滸伝アライアンス	standard	1	9784048533485
gensou-suikoden-buranchi	幻想水滸伝ブランチ	standard	1	9784048534314
gensou-suikoden-karaberu	幻想水滸伝カラベル	standard	1	9784048534413
gensou-tairiku	幻想大陸	standard	6	9784870252561
gensou-youkai-ibun-juuni-sama	幻想妖怪異聞十二様	standard	1	9784845816286
gensou-yuugi	幻想遊戯	deluxe	1	9784048521758
gensou	還相	standard	1	9784871834940
gensoushoujozukan	幻想少女図鑑	standard	1	9784915483967
genten-papa	減点パパ	bunkobon	1	9784122025929
gentsuki-oba-san	原付おばさん	standard	1	9784821193349
gentsuki-oba-san	原付おばさん	standard	3	9784821193387
genyaku-seisho	現約聖書	standard	1	9784792603380
genyou-gakuen-ki-artemis-half	幻妖学園奇譚 アルテミス・ハーフ	deluxe	1	9784063195620
genyou	幻羽	standard	1	9784403612640
genzoo-e-youkoso	GENZOへようこそ!	standard	1	9784091327338
georgie	ジョージィ!	standard	4	9784091311344
georgie	ジョージィ!	standard	5	9784091311351
geruman-no-kishi	ゲルマンの騎士	standard	1	9784418995219
gesshokuki	月蝕鬼	standard	1	9784834261370
get-pleasure	GET PLEASURE!	standard	1	9784061021693
getsukoujiyu	月光樹	standard	1	9784061065147
getsurei-15	月齢・15	standard	1	9784871839242
getsutekiaijin	月的愛人	standard	1	9784792602796
getsuyoubi-no-ningyo	月曜日の人魚	standard	1	9784257903352
getter-robo-dai-kessen	ゲッターロボ大決戦	standard	1	9784886531025
getter-robo-g	ゲッターロボG	standard	1	9784575936124
getter-robo	ゲッターロボ	standard	4	9784886533081
getter-robo	ゲッターロボ	standard	5	9784886533098
ghost-world	ゴーストワールド	standard	1	9784903090276
gi-king	GIキング	standard	2	9784887415249
gi-king	GIキング	standard	3	9784887415508
gi-koushi-rendetsu-shinryou-kun	魏公子列伝信陵君	standard	1	9784865222364
gi-koushi-rendetsu-shinryou-kun	魏公子列伝信陵君	standard	2	9784865222944
gi-koushi-rendetsu-shinryou-kun	魏公子列伝信陵君	standard	3	9784865223552
giant-gorg	巨神ゴーグ	standard	1	9784061004467
gibo-aiko-special	宜保愛子スペシャル	standard	1	9784537151916
gidget	ギジェット	standard	1	9784592131250
giganteisu-no-yaiba	ギガンティスの刃	standard	1	9784885704796
giisu-hawaado-gaiden	ギース・ハワード外伝	standard	1	9784881992364
gimbal-rock	ジンバルロック	standard	1	9784883790593
gin-no-ito	銀の糸	standard	1	9784091785831
gin-no-kaze-tooi-toki	銀の風遠い刻	standard	1	9784887410664
gin-no-mi-o-tabeta	銀の実をたべた?	bunkobon	1	9784091907233
gin-no-sankaku	銀の三角	standard	1	9784152032676
gin-no-tategoto-kin-no-fue	銀の竪琴金の声	standard	1	9784049241884
gin-no-toushiyuuzu	銀のトウシューズ	standard	1	9784091414717
gin-no-tsume-wa-samishiku	銀の爪はさみしく	standard	1	9784592131243
gin	銀	standard	1	9784592123750
gin	銀	standard	2	9784592123767
gin	銀	standard	3	9784592123774
gin	銀	standard	4	9784592123781
ginga-de-oboreru-mono-wa-ware-omo	銀河で溺れる者はワレをもつかむ	standard	1	9784391902297
ginga-eiyuu-densetsu	銀河英雄伝説	standard	1	9784197790708
ginga-eiyuu-densetsu	銀河英雄伝説	standard	2	9784197790715
ginga-hiyouriyuu-baifuamu	銀河漂流バイファム	standard	1	9784061004375
ginga-hiyouriyuu-baifuamu	銀河漂流バイファム	standard	2	9784061004450
ginga-ni-ochita-namida	銀河に落ちた涙	standard	1	9784253081481
ginga-no-romance	銀河のロマンス	standard	1	9784061760417
ginga-seisenshi-den-miracle-saikikkaa	銀河聖戦士伝	standard	1	9784886926296
ginga-seisenshi-den-miracle-saikikkaa	銀河聖戦士伝	standard	2	9784886926302
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	10	9784073017820
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	11	9784073017998
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	12	9784073020080
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	13	9784073020141
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	14	9784073021551
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	15	9784073021612
ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	standard	16	9784073025344
ginga-tetsudou-no-yoru-miyazawa-1992	銀河鉄道の夜	standard	1	9784324029114
ginga-tetsudou-no-yoru-shokikei-burukaniro-hakase-hen	銀河鉄道の夜 初期形 ブルカニロ博士篇	standard	1	9784257900634
ginga-tetsudou-no-yoru	銀河鉄道の夜	standard	1	9784061890510
ginga-tetsudou-no-yoru	銀河鉄道の夜	bunkobon	1	9784594016982
ginga	銀河	standard	1	9784088533001
gingakei-o-dakishimeru	銀河系を抱きしめる	standard	1	9784088493343
gingasou-na-no	銀河荘なの!	bunkobon	1	9784253174794
gingatetsudou-no-yoru	銀河鉄道の夜	standard	1	9784061890510
gingatetsudou-no-yoru	銀河鉄道の夜	bunkobon	1	9784594016982
gingira-chika-chan	ギンギラちかちゃん	standard	1	9784420111553
giniro-no-ame-ga-suki	銀色の雨が好き	standard	1	9784063027181
giniro-no-arufureddo	銀色のアルフレッド	standard	1	9784403611773
giniro-no-jipushii	銀色のジプシー	standard	1	9784803338119
giniro-no-romance	銀色のロマンス	bunkobon	1	9784091907615
giniro-no-shiyousei	銀色の照星	standard	1	9784257915515
giniro-no-shiyousei	銀色の照星	bunkobon	1	9784796204804
ginmaku-no-koibitotachi	銀幕の恋人たち	standard	1	9784091390516
ginneko-minmin	ぎんねこMINMIN	standard	1	9784091408815
ginneko-minmin	ぎんねこMINMIN	standard	2	9784091408822
ginrusha-kyuuden	銀流沙宮殿	standard	1	9784091307279
ginshousui	銀晶水	standard	1	9784253102100
girishago-tsuuyaku	ギリシャ語通訳	standard	1	9784257985303
girl-1992	Girl	standard	1	9784592152774
girl-meets-girl	ガール・ミーツ・ガール	standard	1	9784884754945
girlfriend	ガールフレンド	standard	1	9784877344610
girlfriends	ガールフレンズ	standard	1	9784088537733
girls-cuvie-2003	Girls	standard	2	9784894527560
girudoma	ギルドマ	standard	1	9784257903697
glass-no-bohyou	ガラスの墓標	standard	1	9784061082991
glass-no-bura	ガラスのブラ	standard	1	9784088620091
glass-no-fuukei	ガラスの風景	bunkobon	1	9784041987094
glass-no-jidai	ガラスの時代	standard	1	9784785912130
