isbn	month	title	author	publisher	type	integrate_to	method	holes	verified	status
9784065438091	2026-6	エルフのモンちゃん高校生!! 2	志羽よう 著		型1_統合	sid139325:エルフのモンちゃん高校生!!(1巻)	最長一致	-	-	ship
9784098053186	2026-6	美味しんぼ : 名品集. 多彩な食材と調理法を操る!	雁屋哲 作		型1_統合	sid113235:美味しんぼ(244巻)	最長一致	-	-	ship
9784253013833	2026-6	王家の紋章 71	細川 智栄子／著		型1_統合	sid675:王家の紋章(95巻)	最長一致	-	-	ship
9784098546459	2026-6	おうまのありま先生. 3	田口ケンジ 著		型1_統合	sid124066:おうまのありま先生(2巻)	完全題一致	-	-	ship
9784824017024	2026-6	オークの酒杯に祝福を. 7	かなどめはじめ 著		型1_統合	sid139609:オークの酒杯に祝福を(6巻)	完全題一致	-	-	ship
9784302118519	2026-6	億万長者に言えない秘密	有沢遼 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784824206855	2026-6	お嬢さんの契約カレシ。. 3	織島かのこ 原作		型1_統合	sid134557:お嬢さんの契約カレシ。(1巻)	完全題一致	-	-	ship
9784758099059	2026-6	落ちこぼれ衛士見習いの少年。 (実は) 最強最悪の暗	マサイ 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784758099196	2026-6	落ちこぼれ白魔導士セシルは対象外のはずでした. 5	笹原智映 コミック		型1_統合	sid162876:落ちこぼれ白魔導士セシルは対象外のは(2巻)	完全題一致	-	-	ship
9784785982058	2026-6	男の食談義. 5	川原将裕 著		型1_統合	sid109782:男の食談義(4巻)	完全題一致	-	-	ship
9784758099134	2026-6	乙女ゲームの破滅フラグしかない悪役令嬢に転生してしま	ひだかなみ キャラクター原案		型1_統合	sid147115:乙女ゲームの破滅フラグしかない悪役令(14巻)	完全題一致	-	-	ship
9784758099097	2026-6	お兄ちゃんはおしまい! 11	ねことうふ		型1_統合	sid56615:お兄ちゃんはおしまい!(14巻)	最長一致	-	-	ship
9784758099080	2026-6	お兄ちゃんはおしまい! 11	ねことうふ		型1_統合	sid56615:お兄ちゃんはおしまい!(14巻)	最長一致	-	-	ship
9784864425599	2026-6	鬼上司・獄寺さんは暴かれたい。. 6	あらた六花 著		型1_統合	sid119127:鬼上司・獄寺さんは暴かれたい。(4巻)	完全題一致	-	-	ship
9784107729538	2026-6	おひとりさまホテル : don't distur	まろ 原案		型1_統合	sid125153:おひとりさまホテル(3巻)	最長一致	-	-	ship
9784868121091	2026-6	オフパコします?	日向あお助 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784065438626	2026-6	お文具といっしょ. その12	お文具 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784396751036	2026-6	溺れる日々はきみのせい. 5	深澤ねじ		型1_統合	sid158479:溺れる日々はきみのせい(2巻)	完全題一致	-	-	ship
9784065437100	2026-6	お前がヤったんだろ! 1	クシザキ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784785982041	2026-6	思い出食堂. No. 88 (昭和のナポリタン編)			型2/3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784434378805	2026-6	俺のガチオタが攻めナンバーワンとか聞いてない	すぎちよ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065438336	2026-6	俺の声に堕ちてください. 3	ten 著		型1_統合	sid148056:俺の声に堕ちてください(2巻)	完全題一致	-	-	ship
9784823610738	2026-6	俺のこと、好きにならないでね。. episode02	シリ崎 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784575441192	2026-6	俺節. 第1巻	土田世紀 著		型3_新規	新規ページ	題一致だが別社ガード	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784575441208	2026-6	俺節. 第2巻	土田世紀 著		型3_新規	新規ページ	題一致だが別社ガード	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784758098571	2026-6	怪異の掃除人・曽根崎慎司の事件ファイル. 2	八橋はち 漫画		型1_統合	sid153807:怪異の掃除人・曽根崎慎司の事件ファイ(1巻)	完全題一致	-	-	ship
9784088850894	2026-6	回撃のキナト. 1	雨宮ケント 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065438589	2026-6	海自とおかん. 8	上田美和 著		型1_統合	sid127807:海自とおかん(6巻)	完全題一致	-	-	ship
9784107729514	2026-6	怪獣自衛隊. 23	井上淳哉		型1_統合	sid40643:怪獣自衛隊(20巻)	完全題一致	-	-	ship
9784864958080	2026-6	怪談師・志月かなでの宵闇話 : 幽霊画	志月かなで 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784199610820	2026-6	顔だけ俳優、育成中につき	柳ゆと 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784799221815	2026-6	顔も思い出せない婚約者に、婚約解消を提案しましたが 	二重いち実 著		型1_統合	sid165534:顔も思い出せない婚約者に、婚約解消を(1巻)	完全題一致	-	-	hold_確証(成年→geo or drop)
9784065439104	2026-6	薫る花は凛と咲く. 23	三香見サカ 著		型1_統合	sid125136:薫る花は凛と咲く(20巻)	完全題一致	-	-	ship
9784824206848	2026-6	花族の花嫁 : 花婿たちのバチェロレッテ. 1	朱ひゐろ 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784832297241	2026-6	かっさい! 1	空くれない		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784868121084	2026-6	彼女はされたい	さわたしゆん 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784199509711	2026-6	壁サー同人作家の猫屋敷くんは承認欲求をこじらせている	ミナモトカズキ		型1_統合	sid7534:壁サー同人作家の猫屋敷くんは承認欲求(9巻)	完全題一致	-	-	ship
9784065439517	2026-6	かみあそび! : カードゲーマー少女の日常. 7	文月いつか 原作		型1_統合	sid134796:かみあそび!(6巻)	最長一致	-	-	ship
9784253013642	2026-6	上伊那ぼたん、酔へる姿は百合の花. 8	塀 著		型1_統合	sid88118:上伊那ぼたん、酔へる姿は百合の花(7巻)	完全題一致	-	-	ship
9784825100015	2026-6	カメと歩けば恋に当たる	日々めまい		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784867871737	2026-6	関西弁男友達とぐちゃとろマッサージ	豆腐ピザ丸 作画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065438350	2026-6	神崎さん、ツノ出てますっ!? 1	蘇芳つむぎ 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784824016720	2026-6	噛んだあとから番になるにはafter	倉田イツ子 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784575424409	2026-6	学園物の乙女ゲームの世界に転生したけど、チート持ちの	穂積可添 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784829627129	2026-6	期間限定恋人契約 : 御曹司な同僚は傷心女子を逃がさ	ササキサキ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784824016713	2026-6	キスで騙して落ちないで	マスシタ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784866698557	2026-6	キスは捜査のあとでアゲイン	すう 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784434364921	2026-6	貴族令嬢に生まれたからには念願のだらだらニート生活し	譚音アルン 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784758098861	2026-6	君のせいなんだから、責任とってよね。. 1	当麻 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784866539881	2026-6	君は輝く月花のように	ぐすたふ 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784801989771	2026-6	きみは最愛のステラ. 下	楢島さち 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784801989764	2026-6	きみは最愛のステラ. 上	楢島さち 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784825100039	2026-6	君は夏のなか	古矢渚 著		型1_統合	sid150045:君は夏のなか(1巻)	完全題一致	-	-	ship
9784866539874	2026-6	求愛惑星	森万平 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784823610745	2026-6	旧友と不倫してみた. 1	岸虎次郎 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784911636046	2026-6	恐怖新聞 : オリジナル完全版. Vol.1	つのだじろう 著		型3_新規	新規ページ	題一致だが別社ガード	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784098546442	2026-6	きょうもバレずに過ごせた! 1	はづき 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784758029254	2026-6	気弱な令嬢と追放殿下のイチャイチャ領地経営! : 一	水野マリィ 漫画		型1_統合	sid157863:気弱な令嬢と追放殿下のイチャイチャ領(1巻)	最長一致	-	-	ship
9784758099035	2026-6	気弱な令嬢と追放殿下のイチャイチャ領地経営! : 一	水野マリィ 漫画		型1_統合	sid157863:気弱な令嬢と追放殿下のイチャイチャ領(1巻)	最長一致	-	-	ship
9784065437513	2026-6	キラキラの壊し方. 2	玖々嶌社 著		型1_統合	sid140166:キラキラの壊し方(1巻)	完全題一致	-	-	ship
9784434364686	2026-6	嫌われ者の俺はやり直しの世界で義弟達にごまをする. 	赤牙 原作		型1_統合	sid152084:嫌われ者の俺はやり直しの世界で義弟達(1巻)	完全題一致	-	-	ship
9784758099219	2026-6	逆行悪女はやることが多すぎる. 1	高松翼 コミック		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088851297	2026-6	銀魂3年Z組銀八先生. 1	青沼裕貴		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
