slug	title	tv	need_synopsis	need_catch	genres	caption
kane-no-chikara	金の力	1	0	1	comedy,drama	"平凡な人生を変える、まさかの出来事！！ 

 もし大富豪と知り合いになったら…
もし憧れていたアイドルと出会えたら…
もし音信不通だった旧友が現れたら…
中年男の人生に訪れる、もし、まさかを
高橋留美子が描いた極上のエンターテイメント!!

 

 【編集担当からのおすすめ情報】 
 ビッグオリジナル誌上で一年に一作ずつ発表された高橋留美子劇場を単行本化。表題作『金の力』の他、『ふたりの家』 『きみはNo．1』 『嫌なランナー』 『昔の女』 『Sに捧ぐ』 を収録。"
kintsugi-oji-san	金継ぎおじさん	1	1	1	slice-of-life	"〈＆Premium〉大人気web連載、私と誰かと器のプライベート・ストーリー。

割れや欠け、ヒビなど、陶磁器の破損部分を漆によって接着し、
金などの金属粉で仕上げる日本の伝統的な修理技法「金継ぎ」。
金継ぎ師の繕井継男（つくろいつぎお）は娘のほつれと二人暮らし。
その腕は一級品と噂されるけど、仕事へのこだわりはヒトクセあるみたい。
そんな金継ぎおじさんのもとに、今日も器を持った誰かがやって来ます。

割れた皿、戻らない時間、悲しい顔。

「お直し、やりますよ。」

「金継ぎ部」を主催する漫画家・堀道広が描く、
生活を繕い直して愛着を深めていく人々の姿。
笑えてほっこり。人と器・記憶と想いを繋ぐ、おおらか金継ぎ漫画。

・・・・・・・・・・・・・・・・・・・・・・

【金継ぎおじさんのスタイル】
1.直したいものしか直さない。
2.伝統的な技法でしか直さない（それ以外知らないので）。
3.納期のある仕事は引き受けない（守れないので）。
4.器の接着がズレても諦める。
5.器の声、人の声を聞き、器にあった修理をする。
6.金継ぎに特別な価値をつけない。あくまで単なる修理法のひとつ。

【収録エピソード一覧】
プロローグ
第1話　金継ぎおじさん、登場
第2話　接着
第3話　金継ぎおじさん、ととのう
第4話　呼び継ぎ
第5話　床ユカの兄の話
第6話　器の声
第7話　急須の金継ぎ
第8話　炭研ぎ
第9話　難しい例え
第10話　漉す
第11話　型
第12話　芙蓉手の皿
第13話　含浸(前編)
第14話　含浸(後編)
エピローグ"
toubyougo-nikki	闘病後日記	1	1	1	drama	"「生き残ってしまった。」
余命120日から奇跡の生還を果たした青年にとって、本当に大変なのはここからだった。結婚を考えた彼女とは闘病中に心が離れ、テレビマンには壮絶な闘病経験だけでは「弱い」と言われ、漫画家を目指し掴んだ連載は打ち切りとなり…。それでも、面倒な道を選び続けた著者による全然順調ではないものの、一歩ずつ前へと進む共感のノンフィクション。"
rikugun-chuujou-higuchi-kiichirou-no-ketsudan	陸軍中将樋口季一郎の決断	1	1	1	war	“マンガ”北海道をロシアから守りユダヤ難民を救った男！樋口中将が指揮した奇跡のキスカ島救出作戦は米の公式戦史に「パーフェクト・ゲーム」とされた。「人道の将」こんな凄い日本人がいた！！
seiran-ryou-no-kondate	青嵐寮の献立	1	1	1	gourmet,romance	"剛谷大学の男子学生寮に入寮した内気な1年の大迫は個性的で強引な先輩たちの
豪快料理に惹かれ、先輩たちが所属している考古学研究会に入部することに…。
そこにいたエイコ部長に淡い恋心を抱き…グルメ×考古学×青春ストーリー！"
mairimashita-iruma-kun-gaiden-karuegohen	魔入りました!入間くん外伝-カルエゴ編-	1	1	1	fantasy	"入間たち問題児クラスの担任ナベリウス・カルエゴ。彼もかつては悪魔学校バビルスの生徒だった!!

オペラ、バラムたちと織りなす過去のバビルスで起きていたもう一つの物語！

単行本累計1400万部超えの大人気、悪魔学校ファンタジー「魔入りました！入間くん」

その作者・西修自身が描く、珠玉のサイドストーリーがここに。正統スピンオフ。待望の第1巻が登場!!"
karasu-wa-hibari-ni-amakute-amai	鴉は雲雀に甘くてあまい	1	0	1	bl,drama,romance	"時は大照時代ーーー。
明路の御代に男の女の他に「第二の性」と呼ばれる「Dom」と「Sub」の存在が明らかになる。支配する「Dom」、支配を望む「Sub」。その異端な性質から人々に忌み嫌われる存在となっていた…。

「Sub」の雲雀は亡き母との約束を守り、心を殺して生きてきた。
ところが、鴉という強面の「Dom」と出逢ったことで、命令される喜びを知る。鴉の冷たい言動とは裏腹な甘い支配にとろけていく雲雀。
『彼にもっと命令されたい…』
初めて感じた欲望に戸惑いながらも、鴉に惹かれる気持ちを止められなくてーーー？"
40-made-ni-shitai-10-no-koto	40までにしたい10のこと	1	0	1	bl,romance,slice-of-life	"10年以上ぶりに恋人ができた十条雀（40歳）。
しかも相手は10歳年下のイケメン部下・田中慶司。
雀の目下の課題は「公私の切り分け」。

気を抜くと浮き足立ってしまう雀と慶司が決めたルールは4つ。
1会社では今まで通りの距離を保つ
2仕事中は「雀さん」て呼ばない
3慶司ばかり見ない
4一週間守れたらご褒美
ルール順守を頑張る雀だったがーー!?

【部下×上司】誠実に向き合って育む大人の恋"
50-sai-kara-no-kimama-ni-yurayura-hitori-tabi	50歳からの気ままにゆらゆらひとり旅	1	1	1	essay,slice-of-life	"「ゆらぎ期」ともいわれる更年期真っ只中の漫画家フカザワナオコ氏が、久しぶりにひとり旅を再開。
無理も我慢もせず、ハプニングも楽しみながらやりたいことを叶え、「大人のひとり旅」ってすごくいい！と思える旅の実体験を描いたコミックエッセイ。読んだらきっと旅に出たくなる、アラフィフのための1冊です。

＜主な内容＞
【Chapter1】絶景に感動！かわいいフクロウと自然に触れる三島の旅
【Chapter2】城下町に古い町並、食べ歩きを楽しむ飛騨高山の旅
【Chapter3】定番人気スポットの魅力と海鮮グルメを堪能！金沢の旅
【Chapter4】パンダに会って、アートに触れて、ヌン活して…プチ贅沢な東京の旅
【Chapter5】かわいい鳥たちに香水作り体験、好きなものを叶えた掛川・浜松の旅
【Chapter6】寺社めぐり、宿坊に宿泊、心整う何度でも行きたい京都の旅
【Chapter7】観光列車で砂むし温泉、フェリーで桜島へ！初めての鹿児島の旅

○50歳からのひとり旅に役立つコラムも！
・プランニングのコツ
・持ち物のキホン
・旅をより楽しむアイテム
・旅行の思い出〜体が求めるソウルフード〜"
8-ban-deguchi	8番出口	1	0	1	horror	"引き返せ引き返せ引き返せ弓Iき返せ 

 【ご案内】
ゲーム・8番出口公式コミカライズ

異変を見逃さないこと

異変を見つけたら、すぐに引き返すこと

異変が見つからなかったら、引き返さないこと

8番出口から外に出ること 

 【編集担当からのおすすめ情報】 
 公式コミカライズがついに登場！

様々な事情を抱えたキャラクターが、「8番出口」に迷い込みます。
それぞれのキャラクターは、脱出できるのか？はたまた…
是非ご一読ください！

映画「8番出口」は、8月29日公開です！"
ddnangels	DDNAngels	1	0	1	drama,fantasy	"怪盗ダークがクラッドと共に「黒翼」に戻り十数年。いつしか、その絵画の中から二人の姿は消え、しかし「丹羽」の中にもダークは目覚めないままでいた。
「伝説の怪盗ダーク」に憧れを抱く丹羽大夜（ダイヤ）は、双子の日渡兄弟と共に、「生きている美術品」を探し求める毎日。
一方、大夜の世界と対をなす「並行世界」では、丹羽家最後の生き残りである丹羽ダイアが、命をかけて化け物と化した美術品の回収を行っていた。
ふたつの世界に2人の丹羽。そしてちらつく「白い羽根の魔物」。ダークの目覚めは叶うのかーーー！？"
duck-tail	DUCK TAIL	1	1	1	drama	"吉田聡が贈る大人のロックンロール短編集！ 

 「湘南爆走族」「ちょっとヨロシク！」「荒くれKNIGHT」そして初代湘爆を綴る現在連載中の「湘南爆走族ファーストフラッグ」などなど、青春漫画の旗手として多くのヒット連載作を生み続ける吉田聡。
だが彼は同時にショートストーリーの名手でもある。そこで、これまで描いてきた数多の作品の中から、魂がヒリヒリと騒ぐ珠玉の短編をここに厳選！
""隠れた傑作""と呼び声の高い、二人の男たちが疾走する一夜の旅路を描いた初表題作「DUCK TAIL」。
スーパーの社員が転勤先の地で伝説のライダーと出会い、ひと夏の冒険へと踏み出す「BLACK NIGHT HAWK」。
順調に歩んできたサラリーマンが謎の少年の夢に苛まれる「手紙」。
そして、妻を亡くした夫が父の背中を子に見せるため戦う初収録「パパは、なんでも知っている。」の計4編を収録！
すべての作品の根底に流れるのは…そう、大人が唄うロックンロールだ！ 

 【編集担当からのおすすめ情報】 
 「湘南爆走族 特装版」発売から早二年！
今度は、ファンの要望が高かった「短編集」を、単行本未収録作品を含め厳選してお届けします。
大人になるとわかる“哀愁と疾走感”…そんな読後感の余韻がたまらない4作品！
吉田聡の神髄を味わっていただけたら、と思います。"
